cityId,searchRadius,hCountLevel0,hCountLevel1,hCountLevel2,hCountLevel3,hCountLevel7,cCountLevel0,cCountLevel1,cCountLevel2,cCountLevel3,cCountLevel7,rCountLevel0,rCountLevel1,rCountLevel2,rCountLevel3,rCountLevel7,aCountLevel0,aCountLevel1,aCountLevel2,aCountLevel3,aCountLevel7,iCountLevel0,iCountLevel1,iCountLevel2,iCountLevel3,iCountLevel7,nCountLevel0,nCountLevel1,nCountLevel2,nCountLevel3,nCountLevel7
148243,30000,0,5,0,0,8,0,7,0,0,3,10,86,0,1,1,1,1,0,0,7,0,0,0,0,0,9,9,1,0,80
148546,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148489,20000,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148290,20000,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148496,20000,1,1,0,0,0,0,2,0,0,0,2,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
148539,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57735,50000,13,17,3,4,7,53,36,5,4,6,33,125,4,3,4,22,1,0,1,55,0,0,0,0,0,1,1,3,1,2
56934,20000,4,8,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
57370,50000,17,48,2,3,3,11,35,5,3,3,29,370,5,3,8,1,1,1,2,14,0,0,0,0,1,49,49,0,1,0
57751,50000,15,287,10,7,21,151,230,37,35,31,32,423,7,8,24,6,7,3,5,87,0,0,0,0,3,5,5,9,2,5
57380,20000,1,10,1,2,2,1,17,1,0,4,20,76,0,1,7,10,1,1,0,21,0,0,0,0,0,0,0,0,0,0
58681,30000,1,5,0,0,0,1,8,0,0,0,12,63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
56826,20000,0,8,0,0,8,3,9,0,0,3,14,115,0,1,1,1,1,0,0,7,0,0,0,0,0,0,0,0,0,80
57216,30000,1,7,1,0,10,7,11,2,0,1,6,64,1,1,1,3,2,1,0,1,0,0,0,0,0,0,0,2,2,1
148755,20000,6,22,2,1,0,3,5,0,0,0,10,28,0,1,0,5,1,2,0,0,0,0,0,0,0,7,7,5,1,1
148834,50000,193,170,13,19,63,78,92,16,14,83,342,137,2,14,4,459,35,1,3,1,0,0,0,0,0,12,12,10,4,8
148826,30000,76,97,6,18,8,60,99,15,30,84,387,75,7,19,6,19,27,5,38,28,0,1,0,0,0,8,8,11,2,19
148825,30000,125,57,7,7,16,25,21,5,2,9,124,158,2,4,28,21,15,13,5,14,0,0,0,0,0,10,10,12,27,10
148754,50000,59,231,22,40,6,144,156,21,23,23,64,356,21,41,5,74,65,12,33,4,0,0,0,0,0,89,89,13,7,16
148797,50000,139,127,52,79,63,105,151,48,104,75,83,177,54,92,66,35,53,29,119,223,1,8,2,0,36,19,19,31,12,58
148780,50000,150,195,27,70,14,152,184,35,63,49,89,120,42,185,46,98,107,30,157,52,0,0,0,0,3,37,37,24,35,56
63134,20000,95,171,20,77,10,79,98,60,165,80,133,22,33,270,24,8,10,39,398,33,2,0,0,2,0,10,10,1,4,6
62883,30000,205,178,81,11,9,84,179,157,20,36,183,167,15,109,16,56,142,12,110,69,0,7,0,0,0,97,97,8,17,12
148748,30000,18,87,7,9,1,24,19,2,2,7,61,182,2,6,3,155,22,0,1,0,0,1,0,0,0,57,57,9,4,13
62349,50000,142,122,53,79,65,103,147,48,108,76,84,173,55,91,70,42,53,29,119,216,1,8,2,0,36,22,22,32,13,58
62289,30000,84,222,41,93,43,100,126,28,102,61,52,91,25,296,13,49,116,35,208,73,0,0,1,0,1,38,38,8,18,22
148795,50000,73,251,32,74,54,121,153,31,106,80,98,144,23,209,11,40,120,33,204,80,0,0,1,0,1,122,122,18,28,51
60995,20000,190,70,7,4,1,62,58,7,12,15,284,141,11,46,4,27,77,13,13,7,0,1,0,0,0,2,2,4,1,0
148750,50000,39,134,12,29,10,85,52,15,36,26,91,226,20,80,18,33,24,12,27,12,0,0,0,0,0,72,72,18,14,33
148836,20000,28,106,1,10,1,8,13,2,6,8,31,27,5,28,1,6,5,5,7,2,0,0,0,0,0,0,0,6,0,3
148816,30000,111,266,21,78,12,77,100,61,162,82,113,44,43,262,23,12,135,30,295,23,4,4,0,2,1,22,22,4,5,11
148783,20000,12,57,1,7,7,13,11,7,4,8,14,8,2,48,4,17,9,3,6,4,0,0,2,1,0,6,6,3,0,1
148769,30000,301,116,16,37,23,130,134,19,22,42,118,118,206,37,12,124,147,18,27,28,96,62,2,0,0,61,61,20,38,44
148807,20000,28,19,5,7,2,6,8,2,2,7,14,17,17,8,9,0,5,4,2,0,0,0,0,0,0,6,6,1,3,4
148839,20000,36,74,1,4,2,12,15,1,3,8,41,75,2,7,1,7,8,0,7,0,0,0,0,0,0,0,0,1,0,5
148838,20000,48,28,0,2,1,16,10,7,6,17,32,49,0,5,45,14,6,0,1,10,0,0,0,0,0,0,0,0,1,1
148829,20000,26,23,1,8,3,16,14,3,7,12,16,55,9,33,95,38,3,2,11,19,0,0,0,0,0,1,1,2,4,4
148831,20000,61,116,5,8,8,17,8,3,8,13,85,136,3,18,16,13,7,4,16,7,0,0,0,0,0,0,0,1,1,5
148830,20000,21,13,1,4,0,12,13,1,0,12,11,20,1,2,0,4,6,0,1,0,0,0,0,0,0,0,0,1,0,4
148848,20000,23,28,2,12,0,15,12,1,5,6,68,50,7,12,1,442,5,1,2,1,0,0,0,0,0,12,12,0,0,0
148835,20000,42,12,1,1,0,9,8,1,0,3,197,32,4,2,0,6,17,0,0,0,0,0,0,0,0,12,12,9,6,7
148832,20000,25,56,4,14,2,12,36,3,3,8,8,92,2,31,2,22,15,5,14,3,0,0,0,0,0,2,2,1,1,3
148833,50000,183,169,2,12,128,233,159,16,32,56,90,342,3,53,10,315,113,4,30,37,0,20,0,0,4,48,48,6,46,18
148827,50000,341,119,0,0,40,306,120,8,17,42,254,244,1,0,1,320,145,6,11,17,9,15,0,0,0,63,63,4,1,3
148828,20000,45,36,3,7,0,5,6,1,0,12,119,65,0,5,1,498,2,0,0,0,0,0,0,0,0,3,3,1,0,0
148752,30000,63,94,9,14,1,66,51,10,15,19,142,109,11,60,1,8,20,4,14,6,1,1,0,0,0,13,13,2,9,19
148756,20000,2,26,0,4,3,8,10,2,2,3,22,54,2,19,0,4,1,0,5,1,0,0,0,0,0,9,9,1,1,2
148824,20000,20,21,1,3,0,3,9,0,0,1,18,38,0,2,0,1,4,1,0,0,0,0,0,0,0,1,1,2,1,15
148823,30000,86,59,9,16,7,22,22,4,6,26,89,86,2,11,1,30,39,5,4,6,0,0,0,0,0,15,15,3,4,8
148751,20000,22,25,1,4,0,13,19,4,2,13,26,45,9,19,4,6,2,1,1,0,0,0,0,0,0,0,0,0,0,1
148822,20000,20,10,1,11,1,10,9,5,1,11,9,26,2,23,61,29,7,3,7,11,0,0,0,0,0,1,1,1,2,9
148821,30000,308,108,5,6,66,186,180,15,15,65,120,297,16,10,55,138,124,12,15,181,8,6,0,0,3,91,91,20,37,32
148753,30000,22,17,2,3,0,15,12,1,0,17,28,24,3,5,2,39,5,2,0,0,0,0,0,0,0,7,7,3,1,7
148817,20000,48,27,5,2,28,8,13,4,3,10,37,40,9,6,10,2,5,2,2,11,0,2,1,1,0,1,1,6,1,8
148818,30000,157,156,3,4,3,26,34,4,2,17,151,323,8,15,1,18,13,2,0,6,0,0,0,0,0,6,6,1,3,5
148820,20000,0,35,0,0,1,3,4,0,1,9,49,55,0,2,0,26,1,0,3,1,0,0,0,0,0,0,0,1,0,0
148819,30000,26,16,4,5,5,16,20,4,1,14,79,48,11,16,0,4,16,1,2,1,0,0,1,0,0,0,0,1,0,1
148814,20000,30,44,4,9,2,9,5,3,1,16,291,52,5,5,3,5,2,0,2,4,0,0,0,0,0,1,1,0,0,8
148815,20000,36,33,1,6,1,18,14,1,2,9,12,51,1,8,1,1,7,0,1,2,0,0,0,0,0,0,0,2,1,5
148812,30000,90,240,137,17,0,101,186,154,12,31,266,138,23,72,1,71,147,11,113,70,0,7,0,0,0,60,60,14,21,18
148811,20000,15,43,15,33,0,3,8,0,9,4,9,9,29,34,1,10,14,3,28,0,0,0,0,0,0,10,10,3,0,2
148806,20000,59,26,1,2,1,28,20,0,1,8,268,103,10,38,1,113,54,1,0,1,0,0,0,0,0,25,25,5,10,14
148805,20000,90,27,1,7,3,11,6,0,1,8,266,49,17,50,2,9,3,1,2,4,0,0,0,0,0,21,21,0,4,25
148808,30000,47,71,4,5,4,39,38,1,2,26,29,101,3,4,5,30,23,2,2,2,0,0,0,0,0,34,34,14,3,30
148810,30000,162,151,7,21,7,160,49,4,5,23,319,139,2,35,3,497,2,0,1,0,0,0,0,0,0,39,39,1,4,12
148844,20000,233,121,4,6,84,51,47,2,6,17,177,241,4,5,32,181,36,1,4,24,0,5,0,0,0,39,39,3,22,17
148803,20000,11,26,4,6,0,10,8,4,0,3,11,11,2,24,2,17,24,2,2,0,0,0,0,1,0,39,39,6,0,3
148845,20000,92,56,3,8,74,38,15,6,4,11,58,103,10,9,80,10,5,3,1,195,0,0,0,0,3,4,4,3,2,8
148804,20000,83,152,2,4,3,8,7,0,2,12,220,81,12,28,12,66,14,1,3,6,0,0,0,0,1,31,31,6,8,3
148801,20000,32,28,2,3,10,18,12,4,2,30,11,86,5,13,141,10,6,1,0,31,0,0,0,0,0,26,26,0,0,4
148802,20000,42,28,6,9,15,17,33,3,12,10,42,28,2,23,6,4,2,3,18,12,0,0,0,0,0,0,0,4,1,7
148799,20000,5,13,0,1,0,7,7,0,0,0,5,28,0,2,0,2,6,1,0,0,0,0,0,0,0,0,0,0,1,6
148798,30000,88,200,3,12,13,48,70,5,8,48,246,228,4,16,4,95,43,3,7,15,0,0,0,0,0,3,3,6,1,17
148847,30000,155,174,25,24,107,193,177,32,46,46,89,302,11,29,55,58,102,30,82,200,1,5,1,0,18,13,13,22,6,27
148794,20000,42,105,7,5,8,13,15,0,5,5,29,176,15,19,12,6,21,1,0,13,0,0,0,0,1,7,7,1,2,6
148793,30000,343,134,8,6,5,90,101,7,16,24,249,180,10,55,4,66,143,19,23,18,6,2,0,0,0,5,5,7,12,3
148787,20000,51,11,22,10,1,4,6,2,3,3,137,30,47,14,2,0,1,0,0,1,0,0,0,0,0,1,1,2,1,5
148791,30000,167,162,12,6,111,31,38,2,6,18,168,192,3,19,8,127,9,6,6,15,0,0,0,0,1,11,11,3,2,15
148792,30000,124,84,14,20,9,40,72,10,15,44,75,169,8,47,23,69,30,5,9,14,0,0,0,0,0,19,19,2,2,15
148789,20000,42,15,1,6,1,10,8,1,4,15,14,37,3,20,7,14,8,0,5,18,0,0,0,0,0,23,23,0,2,5
148788,20000,27,16,1,6,1,22,13,2,3,10,15,31,8,2,37,4,6,1,0,4,0,0,0,0,0,0,0,5,2,3
148790,20000,50,11,2,15,2,4,4,0,0,6,212,20,0,1,1,4,3,0,0,0,0,1,0,0,0,1,1,0,1,5
148784,20000,87,148,5,3,42,47,47,12,9,44,75,105,37,92,33,37,35,6,15,46,0,0,0,1,1,79,79,5,1,4
148785,20000,56,27,1,0,0,9,21,0,0,5,136,86,0,3,0,12,5,2,0,0,0,0,0,0,0,7,7,4,0,6
148786,20000,10,4,1,0,0,2,1,0,1,1,11,9,1,1,5,6,5,0,0,0,0,0,0,0,0,1,1,3,3,13
148841,20000,108,145,9,18,20,55,52,8,25,57,42,63,22,210,7,44,23,5,20,31,4,2,0,1,1,25,25,4,7,6
148782,20000,30,29,2,3,5,4,5,1,0,25,151,34,0,1,6,1,1,0,1,7,0,1,0,0,0,0,0,0,0,8
148744,30000,46,85,7,9,3,29,27,5,5,19,27,106,7,19,4,36,10,0,3,4,0,0,0,0,0,20,20,1,3,23
148781,30000,92,230,4,18,3,44,59,2,12,37,198,240,17,38,2,50,33,4,12,12,0,0,0,0,1,15,15,8,2,19
148842,20000,68,59,4,13,11,36,37,10,12,28,160,51,7,26,9,10,6,3,7,19,0,0,0,0,0,9,9,4,3,3
148779,20000,32,26,3,2,0,15,9,3,4,3,100,39,1,22,0,27,3,2,7,1,0,0,0,0,0,4,4,0,0,1
148777,50000,94,184,3,16,10,56,41,1,6,32,184,291,2,18,3,81,66,9,8,6,0,0,0,0,0,91,91,9,12,37
148776,20000,14,28,14,10,1,3,6,1,2,3,54,9,21,46,4,1,2,2,2,1,0,0,0,0,0,0,0,18,49,1
148775,20000,62,82,8,11,0,9,7,0,1,8,193,80,16,49,1,31,27,3,3,4,0,2,0,0,0,9,9,2,7,14
148774,20000,28,79,7,31,4,12,19,3,19,35,32,45,11,101,29,11,58,3,43,7,1,2,0,0,0,6,6,1,0,3
148747,20000,7,34,2,28,10,19,27,0,9,12,20,78,2,14,3,114,9,0,6,8,0,0,0,0,0,34,34,5,2,8
148771,30000,64,48,8,7,7,30,21,7,2,19,292,94,5,10,19,468,24,0,0,8,0,0,0,0,0,12,12,4,2,4
148773,20000,30,18,3,10,2,48,14,4,5,7,26,32,1,22,19,3,8,1,8,1,0,0,0,0,0,0,0,5,2,5
148770,20000,25,23,2,1,1,4,8,1,2,5,15,22,1,7,3,19,14,1,4,1,0,0,0,1,0,1,1,1,2,9
148765,30000,249,145,11,14,5,58,35,11,12,12,417,64,2,16,0,30,58,11,21,7,1,2,0,1,0,11,11,1,5,15
148768,20000,129,112,3,5,103,33,39,6,13,34,72,105,1,20,28,24,21,3,11,36,0,0,0,0,2,72,72,8,6,4
148764,30000,256,115,0,6,5,42,72,7,8,17,265,196,3,33,2,48,67,4,5,15,1,1,0,0,1,15,15,9,3,23
148766,30000,98,257,24,5,110,135,147,20,9,54,100,286,49,13,44,69,104,8,13,107,5,0,0,0,4,64,64,28,12,38
148759,30000,137,80,9,10,0,72,67,15,57,23,214,60,35,174,3,1,4,224,195,4,1,0,0,0,1,18,18,2,1,9
148763,30000,222,98,60,49,11,57,49,11,20,18,399,46,4,47,1,57,29,15,41,7,0,1,0,0,1,5,5,3,0,6
148761,30000,255,217,7,9,10,49,69,9,14,40,276,201,2,20,1,44,54,11,60,23,2,1,0,0,0,42,42,6,6,7
148758,20000,33,68,5,3,0,19,52,6,6,11,12,65,3,17,8,14,26,0,2,1,0,0,0,0,0,14,14,4,4,8
148745,20000,30,47,3,8,3,40,33,2,4,10,32,84,4,14,2,7,19,2,8,3,0,0,0,0,1,17,17,3,1,5
60577,50000,113,104,46,149,17,121,134,37,121,56,16,31,34,266,134,92,40,38,215,83,0,0,0,0,3,123,123,20,29,50
148767,50000,212,246,6,21,10,109,249,22,34,75,402,84,0,6,5,136,99,8,32,27,0,0,0,0,1,200,200,5,63,14
148746,20000,13,2,1,1,0,3,2,0,0,3,14,6,0,0,0,3,23,0,0,0,0,0,0,0,0,1,1,0,0,2
59402,30000,102,248,7,15,13,76,228,18,34,59,162,263,8,57,2,16,40,7,25,25,0,0,0,0,0,23,23,6,14,18
59262,20000,139,51,53,38,7,46,38,10,18,14,399,45,4,48,1,13,21,15,39,6,0,1,0,0,0,4,4,2,0,4
68251,30000,13,20,1,1,1,5,24,5,2,0,90,256,2,3,0,2,6,1,0,2,0,0,0,0,0,7,7,2,3,1
68724,30000,13,23,1,1,1,5,24,5,2,0,92,266,2,3,0,2,6,1,0,2,0,0,0,0,0,7,7,2,3,1
67944,50000,20,152,19,12,7,30,53,5,10,0,269,154,6,13,1,40,98,2,8,1,0,0,0,0,0,5,5,4,3,0
68463,20000,9,27,2,2,1,0,7,0,0,0,41,38,2,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0
68722,20000,4,34,5,4,0,16,25,1,8,0,134,71,2,6,0,22,22,1,5,0,0,0,0,0,0,0,0,1,1,0
67867,30000,8,58,6,5,0,17,34,1,8,0,178,94,2,7,0,24,35,1,5,0,0,0,0,0,0,0,0,1,1,0
150341,30000,409,87,2,2,0,150,200,48,76,3,74,396,13,17,0,13,53,29,206,10,0,2,2,3,1,14,14,2,3,0
150875,20000,209,182,7,5,0,55,99,35,25,0,53,388,11,22,0,3,16,6,10,0,0,0,0,0,0,12,12,0,0,0
69106,20000,197,176,5,5,0,55,99,38,27,0,64,384,11,20,0,4,16,6,10,0,0,0,0,0,0,6,6,0,0,0
67930,20000,58,142,6,3,0,67,71,22,20,0,34,84,7,21,1,14,30,6,8,0,0,0,2,2,0,5,5,7,0,0
150348,20000,76,130,9,2,0,50,63,19,14,1,44,138,8,13,2,19,50,2,6,0,0,0,1,2,0,4,4,6,0,0
69384,20000,101,12,2,3,0,7,18,4,12,0,37,150,4,1,0,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0
150443,20000,100,11,2,3,0,6,17,4,11,0,36,144,4,1,0,0,1,0,1,0,0,0,0,0,0,1,1,4,0,0
150357,20000,304,184,5,4,1,184,240,29,45,0,90,344,10,43,0,78,136,28,78,6,0,1,1,2,0,30,30,15,8,0
1273642,20000,4,5,2,0,1,2,4,3,11,1,13,13,0,2,0,0,1,0,3,2,0,0,0,0,0,3,3,4,0,0
150526,20000,4,5,2,0,2,2,4,3,10,1,9,13,0,2,0,0,1,0,3,2,0,0,0,0,0,2,2,2,0,0
150336,20000,370,127,1,2,0,139,208,35,91,3,75,356,27,35,0,12,47,26,199,10,0,2,2,3,1,10,10,1,3,0
69370,20000,9,19,1,0,0,22,47,20,8,0,15,40,2,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0
68450,20000,240,251,8,1,0,69,107,39,16,0,164,317,3,12,0,4,2,5,5,0,0,0,1,1,0,14,14,22,6,0
150360,20000,245,246,7,2,0,65,103,31,13,0,158,314,5,17,0,4,2,5,4,0,0,0,1,1,0,8,8,33,19,0
150800,20000,274,215,6,4,1,141,200,36,93,2,65,345,26,49,1,10,49,26,200,10,0,1,2,3,1,12,12,1,3,0
69762,30000,283,165,23,5,0,76,84,32,25,0,98,366,8,28,0,3,7,2,5,0,0,2,0,1,0,21,21,2,2,0
68550,20000,228,266,6,0,0,55,103,32,13,1,98,342,17,38,0,3,6,3,6,19,0,0,0,1,0,16,16,8,5,0
150318,20000,229,265,6,0,0,59,107,34,13,1,99,343,16,37,0,3,6,3,6,19,0,0,0,1,0,16,16,8,5,0
68363,20000,315,171,10,3,1,109,248,43,88,0,129,330,8,29,0,32,24,6,50,0,0,0,2,0,0,10,10,5,1,0
150317,20000,333,153,11,2,1,113,235,47,94,0,126,330,8,32,0,33,26,6,51,0,0,0,2,0,0,10,10,5,1,0
150314,30000,330,165,1,3,0,166,203,36,82,3,168,273,24,32,0,11,48,28,200,10,0,2,2,4,1,28,28,3,3,0
150304,20000,296,186,13,4,1,113,243,57,77,0,117,352,6,21,0,30,17,1,8,0,0,0,0,0,0,9,9,6,0,0
150283,20000,9,24,6,1,0,1,17,11,4,0,7,26,9,7,4,0,1,0,1,0,0,0,0,0,0,0,0,4,1,1
68012,20000,198,294,7,1,0,62,129,49,20,1,81,316,19,67,2,6,18,4,6,20,0,0,0,0,0,20,20,9,4,0
150311,20000,215,278,6,1,0,67,141,51,21,1,100,321,17,52,1,6,18,3,6,20,0,0,0,0,0,17,17,10,4,0
150297,20000,17,54,7,4,0,12,21,8,20,0,41,57,1,5,0,2,2,0,2,0,0,0,0,0,0,1,1,9,2,0
68313,50000,184,279,23,11,2,29,100,27,48,0,222,228,10,31,3,16,55,35,8,2,0,1,3,2,0,48,48,32,12,3
150282,50000,184,281,20,12,2,32,105,27,47,0,228,227,9,32,0,18,56,10,8,1,0,1,3,1,0,48,48,29,13,3
69605,20000,30,18,3,3,0,4,9,9,5,0,9,41,2,2,0,0,0,0,2,1,0,0,0,1,0,1,1,6,1,0
150450,20000,29,18,2,3,0,4,9,9,5,0,9,41,2,2,0,0,0,0,1,0,0,0,0,0,0,2,2,4,4,0
68528,20000,33,20,3,3,0,7,25,5,14,0,50,68,8,3,2,0,1,0,1,0,0,0,0,0,0,10,10,1,0,0
150287,20000,34,20,2,3,0,6,22,5,14,0,43,57,8,3,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0
150303,30000,287,196,12,5,0,192,165,60,71,2,109,358,17,16,0,14,45,21,158,10,0,2,0,4,1,24,24,4,4,0
150253,20000,204,46,4,6,0,17,34,21,29,0,33,422,4,41,0,3,0,11,12,0,0,0,10,9,0,17,17,3,4,0
69683,20000,37,8,4,1,1,8,14,7,7,0,6,88,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,0
150517,20000,37,8,5,1,1,8,13,7,7,0,6,90,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,0
68764,30000,212,278,8,1,1,104,268,68,54,0,51,436,7,6,0,32,18,5,6,1,0,0,1,1,0,21,21,51,19,0
69158,20000,60,33,3,3,3,2,9,5,11,3,11,81,5,8,1,2,4,1,2,0,0,0,1,1,0,0,0,0,1,0
150524,20000,26,8,1,0,2,0,0,4,2,2,3,34,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0
68710,30000,349,126,5,8,0,30,54,17,10,1,100,392,3,5,0,2,2,7,3,0,0,1,7,0,0,9,9,2,0,0
150245,30000,142,61,4,4,0,7,25,11,5,0,111,378,4,7,0,1,6,6,1,0,0,0,6,0,0,2,2,10,0,0
150228,30000,138,338,12,9,0,192,227,19,54,0,30,427,3,35,1,138,194,32,82,19,0,1,2,2,1,29,29,15,12,1
67955,20000,105,204,9,2,1,30,65,13,21,2,156,259,10,18,2,27,45,1,5,0,4,0,1,3,0,10,10,10,0,0
150215,30000,124,218,13,3,1,30,76,16,24,2,155,306,12,24,1,27,47,1,5,0,4,0,1,3,0,11,11,17,3,0
68239,20000,176,304,11,9,0,225,179,30,29,0,62,392,3,38,0,65,48,4,4,0,0,0,1,0,0,2,2,6,3,0
150236,20000,170,316,10,4,0,201,178,29,30,2,58,393,4,37,1,72,53,3,4,0,0,0,1,0,0,1,1,4,2,0
68243,20000,240,252,7,1,0,52,79,25,6,0,121,337,13,26,0,4,2,4,6,0,0,0,1,1,0,12,12,8,4,0
150210,20000,228,261,9,2,0,52,81,25,6,0,125,343,10,18,0,4,2,4,6,0,0,0,1,1,0,12,12,10,6,0
68672,50000,236,120,13,12,1,27,55,29,43,1,130,351,7,11,1,1,4,3,13,1,0,0,2,0,0,117,117,16,11,0
150230,50000,233,111,14,11,1,26,50,29,40,1,140,342,6,11,1,1,4,3,12,1,0,0,2,0,0,102,102,14,11,0
68237,30000,286,197,12,5,0,191,167,59,71,2,102,363,17,18,0,15,44,21,153,10,0,2,0,4,1,24,24,4,3,0
68283,20000,157,326,9,8,0,220,201,33,39,0,73,373,4,48,0,68,88,22,62,5,0,0,1,2,0,2,2,9,3,0
150212,20000,192,288,12,8,0,238,182,37,39,0,83,352,6,56,0,58,57,4,2,2,0,0,1,1,0,3,3,12,2,0
69002,20000,53,24,11,2,0,41,17,16,10,0,21,86,1,13,0,3,1,1,5,0,0,0,0,0,0,5,5,1,1,0
150459,20000,39,10,8,1,0,5,11,7,2,0,15,61,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
150231,20000,313,174,8,5,0,175,183,52,76,3,126,331,20,23,0,7,19,17,69,7,0,2,0,3,0,19,19,3,0,0
68531,20000,180,98,12,12,1,53,73,32,43,0,103,343,9,45,0,15,22,9,14,0,0,0,7,2,0,4,4,2,3,0
150243,20000,183,83,12,10,1,47,60,30,36,0,87,355,10,48,0,15,16,7,7,0,0,0,6,1,0,4,4,3,4,0
150182,20000,142,44,9,8,0,21,34,10,14,0,38,236,6,7,0,7,5,1,1,1,0,0,0,0,0,4,4,4,1,0
150208,30000,334,161,4,1,0,128,209,42,89,1,58,394,7,38,0,13,50,27,207,8,0,2,2,3,1,18,18,5,3,0
150206,20000,285,199,9,4,1,204,210,38,45,0,89,342,11,51,0,59,89,26,72,5,0,1,0,2,0,29,29,16,9,0
68998,20000,60,8,0,1,0,5,8,4,9,0,31,42,2,1,1,0,3,0,1,0,0,0,0,0,0,1,1,0,1,0
150435,20000,54,7,0,1,0,5,8,3,8,0,27,41,2,1,1,0,3,0,0,0,0,0,0,0,0,6,6,1,1,0
69530,20000,8,1,4,3,0,0,1,2,2,0,4,35,3,4,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0
150169,20000,8,1,4,3,0,1,1,2,3,0,4,37,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
67978,30000,230,112,8,6,0,22,29,9,18,0,58,118,7,10,0,0,0,3,4,1,0,0,2,1,0,8,8,2,4,1
150196,30000,230,100,8,6,0,20,24,9,17,0,58,115,7,10,0,0,0,3,4,1,0,0,2,1,0,8,8,2,4,1
150150,20000,73,170,8,3,1,17,33,11,17,2,60,230,9,17,3,11,28,1,6,0,0,0,1,3,0,4,4,5,0,0
68479,20000,72,165,9,3,1,17,31,12,19,2,66,226,7,16,3,11,29,1,8,0,0,0,1,5,0,4,4,6,0,0
67905,20000,56,42,2,1,0,15,46,8,32,0,52,277,13,11,0,0,10,3,2,0,0,0,2,0,0,0,0,1,1,0
150165,20000,58,49,2,1,0,17,46,7,37,0,54,293,14,12,0,1,10,5,2,0,0,0,4,0,0,6,6,2,2,0
68719,20000,195,289,10,6,0,16,49,32,13,1,85,379,11,25,0,6,8,1,1,4,0,0,0,0,0,1,1,2,0,0
150455,20000,196,289,10,5,0,14,45,29,13,1,80,385,11,24,0,6,8,1,1,4,0,0,0,0,0,1,1,2,0,0
68423,20000,168,166,29,16,1,97,170,60,93,0,52,363,13,70,0,19,50,5,61,0,0,0,2,1,0,3,3,6,5,0
150159,20000,168,166,29,16,1,97,170,60,93,0,52,363,13,70,0,19,50,5,61,0,0,0,2,1,0,3,3,6,5,0
68549,20000,106,110,5,4,0,33,62,42,20,0,53,220,9,8,0,2,6,4,8,0,0,0,0,0,0,0,0,0,0,0
150866,20000,93,100,5,4,0,28,55,38,18,0,47,185,8,7,0,2,6,1,3,0,0,0,0,0,0,0,0,0,0,0
150140,20000,321,172,4,3,0,168,194,45,73,3,106,333,26,34,0,9,40,21,166,10,0,2,0,3,1,9,9,2,3,0
68579,20000,246,167,6,6,1,51,92,29,26,0,57,417,7,17,0,4,13,4,8,0,0,0,0,0,0,18,18,1,0,0
150131,20000,244,163,7,6,1,47,92,29,23,0,56,417,7,18,0,4,13,3,7,0,0,0,0,0,0,17,17,1,1,0
68306,20000,412,84,2,2,0,131,198,49,88,2,95,384,3,18,0,11,42,21,147,6,0,0,1,3,1,8,8,0,2,0
150100,30000,411,83,2,4,0,122,201,58,86,1,96,383,5,16,0,17,57,29,206,10,0,0,2,3,1,9,9,2,3,0
67844,50000,302,185,10,2,1,90,210,48,115,0,110,365,11,13,0,12,68,25,197,5,1,2,6,6,1,68,68,24,11,0
150112,50000,357,120,20,2,0,125,211,47,101,0,107,354,7,28,1,35,68,21,168,4,1,2,6,7,1,77,77,45,20,0
68095,20000,69,186,6,7,20,59,43,15,15,0,71,261,10,28,1,13,8,1,3,0,0,0,0,0,1,3,3,0,6,0
150132,20000,106,254,6,6,15,78,48,16,17,0,115,281,7,37,1,18,17,1,2,0,0,0,0,0,1,3,3,4,7,0
150125,20000,388,107,3,2,0,139,200,39,91,2,41,405,15,30,0,13,50,28,204,10,0,0,2,3,1,8,8,1,3,0
67915,30000,51,90,11,2,0,39,50,15,16,0,47,117,10,14,1,5,6,44,8,1,0,1,4,3,1,7,7,17,4,0
68406,50000,169,315,11,3,0,153,208,55,75,0,110,310,17,55,1,123,215,42,97,6,0,1,5,5,1,44,44,32,27,0
