id,date,prcp,tmin
BRM00083344,2014-12-01,NA,NA
BRM00083344,2014-12-02,NA,NA
BRM00083344,2014-12-03,NA,NA
BRM00083344,2014-12-04,NA,NA
BRM00083344,2014-12-05,NA,NA
BRM00083344,2014-12-06,NA,NA
BRM00083344,2014-12-07,NA,NA
BRM00083344,2014-12-08,NA,NA
BRM00083344,2014-12-09,NA,NA
BRM00083344,2014-12-10,NA,NA
BRM00083344,2014-12-11,NA,NA
BRM00083344,2014-12-12,NA,NA
BRM00083344,2014-12-13,NA,NA
BRM00083344,2014-12-14,NA,NA
BRM00083344,2014-12-15,NA,NA
BRM00083344,2014-12-16,NA,NA
BRM00083344,2014-12-17,NA,NA
BRM00083344,2014-12-18,NA,NA
BRM00083344,2014-12-19,NA,NA
BRM00083344,2014-12-20,NA,NA
BRM00083344,2014-12-21,NA,NA
BRM00083344,2014-12-22,NA,NA
BRM00083344,2014-12-23,NA,NA
BRM00083344,2014-12-24,NA,NA
BRM00083344,2014-12-25,8,160
BRM00083344,2014-12-26,0,NA
BRM00083344,2014-12-27,NA,NA
BRM00083344,2014-12-28,NA,NA
BRM00083344,2014-12-29,NA,NA
BRM00083344,2014-12-30,NA,NA
BRM00083344,2014-12-31,NA,NA
BRM00083344,2015-01-01,NA,NA
BRM00083344,2015-01-02,NA,NA
BRM00083344,2015-01-03,NA,NA
BRM00083344,2015-01-04,NA,NA
BRM00083344,2015-01-05,NA,NA
BRM00083344,2015-01-06,NA,NA
BRM00083344,2015-01-07,NA,NA
BRM00083344,2015-01-08,NA,NA
BRM00083344,2015-01-09,NA,NA
BRM00083344,2015-01-10,NA,NA
BRM00083344,2015-01-11,NA,NA
BRM00083344,2015-01-12,NA,NA
BRM00083344,2015-01-13,NA,144
BRM00083344,2015-01-14,NA,NA
BRM00083344,2015-01-15,NA,NA
BRM00083344,2015-01-16,NA,NA
BRM00083344,2015-01-17,NA,NA
BRM00083344,2015-01-18,NA,NA
BRM00083344,2015-01-19,NA,NA
BRM00083344,2015-01-20,NA,NA
BRM00083344,2015-01-21,NA,NA
BRM00083344,2015-01-22,NA,NA
BRM00083344,2015-01-23,NA,NA
BRM00083344,2015-01-24,NA,NA
BRM00083344,2015-01-25,NA,152
BRM00083344,2015-01-26,NA,NA
BRM00083344,2015-01-27,NA,NA
BRM00083344,2015-01-28,NA,NA
BRM00083344,2015-01-29,NA,NA
BRM00083344,2015-01-30,NA,NA
BRM00083344,2015-01-31,NA,NA
BRM00083344,2015-07-01,NA,NA
BRM00083344,2015-07-02,NA,NA
BRM00083344,2015-07-03,NA,NA
BRM00083344,2015-07-04,NA,NA
BRM00083344,2015-07-05,NA,NA
BRM00083344,2015-07-06,NA,NA
BRM00083344,2015-07-07,NA,NA
BRM00083344,2015-07-08,NA,NA
BRM00083344,2015-07-09,NA,NA
BRM00083344,2015-07-10,NA,NA
BRM00083344,2015-07-11,NA,NA
BRM00083344,2015-07-12,NA,NA
BRM00083344,2015-07-13,NA,NA
BRM00083344,2015-07-14,NA,NA
BRM00083344,2015-07-15,NA,NA
BRM00083344,2015-07-16,NA,NA
BRM00083344,2015-07-17,NA,NA
BRM00083344,2015-07-18,NA,NA
BRM00083344,2015-07-19,NA,NA
BRM00083344,2015-07-20,NA,NA
BRM00083344,2015-07-21,NA,NA
BRM00083344,2015-07-22,NA,NA
BRM00083344,2015-07-23,NA,NA
BRM00083344,2015-07-24,NA,NA
BRM00083344,2015-07-25,NA,NA
BRM00083344,2015-07-26,NA,NA
BRM00083344,2015-07-27,NA,NA
BRM00083344,2015-07-28,NA,NA
BRM00083344,2015-07-29,NA,NA
BRM00083344,2015-07-30,NA,108
BRM00083344,2015-07-31,3,108
BRM00083344,2015-08-01,0,100
BRM00083344,2015-08-02,NA,102
BRM00083344,2015-08-03,NA,74
BRM00083344,2015-08-04,NA,88
BRM00083344,2015-08-05,NA,72
BRM00083344,2015-08-06,NA,113
BRM00083344,2015-08-07,NA,117
BRM00083344,2015-08-08,NA,112
BRM00083344,2015-08-09,3,103
BRM00083344,2015-08-10,51,120
BRM00083344,2015-08-11,61,112
BRM00083344,2015-08-12,10,93
BRM00083344,2015-08-13,10,106
BRM00083344,2015-08-14,30,118
BRM00083344,2015-08-15,20,134
BRM00083344,2015-08-16,109,128
BRM00083344,2015-08-17,20,116
BRM00083344,2015-08-18,61,125
BRM00083344,2015-08-19,71,132
BRM00083344,2015-08-20,5,118
BRM00083344,2015-08-21,0,112
BRM00083344,2015-08-22,NA,134
BRM00083344,2015-08-23,NA,136
BRM00083344,2015-08-24,NA,122
BRM00083344,2015-08-25,NA,94
BRM00083344,2015-08-26,NA,104
BRM00083344,2015-08-27,NA,132
BRM00083344,2015-08-28,NA,140
BRM00083344,2015-08-29,NA,115
