id,date,prcp,tmin
RSM00037004,2014-11-17,NA,85
RSM00037004,2014-11-18,NA,NA
RSM00037004,2014-11-19,NA,113
RSM00037004,2014-11-20,NA,104
RSM00037004,2014-11-21,NA,NA
RSM00037004,2014-11-22,NA,NA
RSM00037004,2014-11-23,NA,-3
RSM00037004,2014-11-24,NA,16
RSM00037004,2014-11-25,NA,4
RSM00037004,2014-11-26,NA,26
RSM00037004,2014-11-27,NA,NA
RSM00037004,2014-11-28,NA,NA
RSM00037004,2014-11-29,NA,14
RSM00037004,2014-11-30,NA,NA
RSM00037004,2014-12-01,NA,NA
RSM00037004,2014-12-02,NA,-23
RSM00037004,2014-12-03,NA,-20
RSM00037004,2014-12-04,NA,8
RSM00037004,2014-12-05,NA,38
RSM00037004,2014-12-06,NA,NA
RSM00037004,2014-12-07,NA,63
RSM00037004,2014-12-08,NA,NA
RSM00037004,2014-12-09,NA,111
RSM00037004,2014-12-10,NA,NA
RSM00037004,2014-12-11,NA,NA
RSM00037004,2014-12-12,NA,101
RSM00037004,2014-12-13,NA,NA
RSM00037004,2014-12-14,NA,73
RSM00037004,2014-12-15,NA,NA
RSM00037004,2014-12-16,NA,66
RSM00037004,2014-12-17,NA,54
RSM00037004,2014-12-18,NA,NA
RSM00037004,2014-12-19,NA,NA
RSM00037004,2014-12-20,NA,95
RSM00037004,2014-12-21,53,NA
RSM00037004,2014-12-22,NA,NA
RSM00037004,2014-12-23,340,38
RSM00037004,2014-12-24,33,NA
RSM00037004,2014-12-25,NA,107
RSM00037004,2014-12-26,NA,NA
RSM00037004,2014-12-27,56,80
RSM00037004,2014-12-28,71,NA
RSM00037004,2014-12-29,NA,43
RSM00037004,2014-12-30,NA,NA
RSM00037004,2014-12-31,NA,NA
RSM00037004,2015-01-01,NA,-21
RSM00037004,2015-01-02,NA,-23
RSM00037004,2015-01-03,NA,NA
RSM00037004,2015-01-04,NA,19
RSM00037004,2015-01-05,NA,NA
RSM00037004,2015-01-06,NA,NA
RSM00037004,2015-01-07,NA,NA
RSM00037004,2015-01-08,NA,-119
RSM00037004,2015-01-09,NA,-98
RSM00037004,2015-01-10,NA,9
RSM00037004,2015-01-11,130,49
RSM00037004,2015-01-12,340,NA
RSM00037004,2015-01-13,NA,14
RSM00037004,2015-01-14,NA,6
RSM00037004,2015-01-15,NA,22
RSM00037004,2015-01-16,NA,NA
RSM00037004,2015-01-17,NA,-2
RSM00037004,2015-01-18,NA,-5
RSM00037004,2015-01-19,NA,NA
RSM00037004,2015-01-20,NA,76
RSM00037004,2015-01-21,18,NA
RSM00037004,2015-01-22,NA,67
RSM00037004,2015-01-23,NA,79
RSM00037004,2015-01-24,NA,NA
RSM00037004,2015-01-25,NA,38
RSM00037004,2015-01-26,NA,NA
RSM00037004,2015-01-27,NA,NA
RSM00037004,2015-01-28,NA,59
RSM00037004,2015-01-29,89,86
RSM00037004,2015-01-30,NA,72
RSM00037004,2015-01-31,NA,105
RSM00037004,2015-02-01,NA,117
RSM00037004,2015-02-02,NA,NA
RSM00037004,2015-02-03,NA,98
RSM00037004,2015-02-04,NA,NA
RSM00037004,2015-02-05,NA,32
RSM00037004,2015-02-06,NA,NA
RSM00037004,2015-02-07,NA,NA
RSM00037004,2015-02-08,NA,-30
RSM00037004,2015-02-09,NA,NA
RSM00037004,2015-02-10,NA,6
RSM00037004,2015-02-11,NA,27
RSM00037004,2015-02-12,NA,39
RSM00037004,2015-02-13,15,32
RSM00037004,2015-02-14,NA,32
RSM00037004,2015-02-15,NA,20
RSM00037004,2015-02-16,NA,NA
RSM00037004,2015-02-17,NA,-60
RSM00037004,2015-02-18,NA,-49
RSM00037004,2015-02-19,NA,-28
RSM00037004,2015-02-20,NA,-24
RSM00037004,2015-02-21,NA,-27
RSM00037004,2015-02-22,NA,NA
RSM00037004,2015-02-23,NA,13
RSM00037004,2015-02-24,NA,39
RSM00037004,2015-02-25,NA,65
RSM00037004,2015-02-26,NA,80
RSM00037004,2015-02-27,NA,42
RSM00037004,2015-02-28,NA,88
RSM00037004,2015-03-01,NA,NA
