id,date,prcp,tmax
USC00457773,2016-12-18,0,NA
USC00457773,2016-12-19,61,NA
USC00457773,2016-12-20,114,NA
USC00457773,2016-12-21,64,NA
USC00457773,2016-12-22,0,NA
USC00457773,2016-12-23,38,NA
USC00457773,2016-12-24,76,NA
USC00457773,2016-12-25,25,NA
USC00457773,2016-12-26,25,NA
USC00457773,2016-12-27,155,NA
USC00457773,2016-12-28,33,NA
USC00457773,2016-12-29,NA,NA
USC00457773,2016-12-30,NA,NA
USC00457773,2016-12-31,0,NA
USC00457773,2017-01-01,69,NA
USC00457773,2017-01-02,0,NA
USC00457773,2017-01-03,0,NA
USC00457773,2017-01-04,0,NA
USC00457773,2017-01-05,0,NA
USC00457773,2017-01-06,0,NA
USC00457773,2017-01-07,0,NA
USC00457773,2017-01-08,0,NA
USC00457773,2017-01-09,86,NA
USC00457773,2017-01-10,18,NA
USC00457773,2017-01-11,0,NA
USC00457773,2017-01-12,0,NA
USC00457773,2017-01-13,0,NA
USC00457773,2017-01-14,0,NA
USC00457773,2017-01-15,0,NA
USC00457773,2017-01-16,0,NA
USC00457773,2017-01-17,13,NA
USC00457773,2017-01-18,371,NA
USC00457773,2017-01-19,135,NA
USC00457773,2017-01-20,28,NA
USC00457773,2017-01-21,8,NA
USC00457773,2017-01-22,10,NA
USC00457773,2017-01-23,64,NA
USC00457773,2017-01-24,0,NA
USC00457773,2017-01-25,3,NA
USC00457773,2017-01-26,15,NA
USC00457773,2017-01-27,0,NA
USC00457773,2017-01-28,3,NA
USC00457773,2017-01-29,0,NA
USC00457773,2017-01-30,30,NA
USC00457773,2017-01-31,13,NA
USC00457773,2017-02-01,0,NA
USC00457773,2017-02-02,0,NA
USC00457773,2017-02-03,25,NA
USC00457773,2017-02-04,178,NA
USC00457773,2017-02-05,262,NA
USC00457773,2017-02-06,381,NA
USC00457773,2017-02-07,20,NA
USC00457773,2017-02-08,NA,NA
USC00457773,2017-02-09,NA,NA
USC00457773,2017-02-10,203,NA
USC00457773,2017-02-11,74,NA
USC00457773,2017-02-12,13,NA
USC00457773,2017-02-13,0,NA
USC00457773,2017-02-14,13,NA
USC00457773,2017-02-15,147,NA
USC00457773,2017-02-16,343,NA
USC00457773,2017-02-17,25,NA
USC00457773,2017-02-18,3,NA
USC00457773,2017-02-19,102,NA
USC00457773,2017-02-20,53,NA
USC00457773,2017-02-21,132,NA
USC00457773,2017-02-22,91,NA
USC00457773,2017-02-23,28,NA
USC00457773,2017-02-24,8,NA
USC00457773,2017-02-25,0,NA
USC00457773,2017-02-26,89,NA
USC00457773,2017-02-27,48,NA
USC00457773,2017-02-28,132,NA
USC00457773,2017-03-01,51,NA
USC00457773,2017-03-02,23,NA
USC00457773,2017-03-03,76,NA
USC00457773,2017-03-04,145,NA
USC00457773,2017-03-05,33,NA
USC00457773,2017-03-06,15,NA
USC00457773,2017-03-07,28,NA
USC00457773,2017-03-08,76,NA
USC00457773,2017-03-09,30,NA
USC00457773,2017-03-10,249,NA
USC00457773,2017-03-11,15,NA
USC00457773,2017-03-12,132,NA
USC00457773,2017-03-13,36,NA
USC00457773,2017-03-14,224,NA
USC00457773,2017-03-15,300,NA
USC00457773,2017-03-16,109,NA
USC00457773,2017-03-17,8,NA
USC00457773,2017-03-18,267,NA
USC00457773,2017-03-19,112,NA
USC00457773,2017-03-20,13,NA
USC00457773,2017-03-21,8,NA
USC00457773,2017-03-22,38,NA
USC00457773,2017-03-23,53,NA
USC00457773,2017-03-24,89,NA
USC00457773,2017-03-25,107,NA
USC00457773,2017-03-26,33,NA
USC00457773,2017-03-27,102,NA
USC00457773,2017-03-28,104,NA
USC00457773,2017-03-29,135,NA
USC00457773,2017-03-30,178,NA
USC00457773,2017-03-31,33,NA
USC00457773,2017-04-01,33,NA
USC00457773,2017-04-02,69,NA
USC00457773,2017-04-03,13,NA
USC00457773,2017-04-04,56,NA
USC00457773,2017-04-05,43,NA
USC00457773,2017-04-06,51,NA
USC00457773,2017-04-07,48,NA
USC00457773,2017-04-08,18,NA
USC00457773,2017-04-09,10,NA
USC00457773,2017-04-10,33,NA
USC00457773,2017-04-11,107,NA
USC00457773,2017-04-12,41,NA
USC00457773,2017-04-13,132,NA
USC00457773,2017-04-14,114,NA
USC00457773,2017-04-15,10,NA
USC00457773,2017-04-16,0,NA
USC00457773,2017-04-17,5,NA
USC00457773,2017-04-18,66,NA
USC00457773,2017-04-19,99,NA
USC00457773,2017-04-20,173,NA
USC00457773,2017-04-21,25,NA
USC00457773,2017-04-22,0,NA
USC00457773,2017-04-23,33,NA
USC00457773,2017-04-24,137,NA
USC00457773,2017-04-25,8,NA
USC00457773,2017-04-26,48,NA
USC00457773,2017-04-27,74,NA
USC00457773,2017-04-28,51,NA
USC00457773,2017-04-29,0,NA
USC00457773,2017-04-30,25,NA
USC00457773,2017-05-01,104,NA
USC00457773,2017-05-02,36,NA
USC00457773,2017-05-03,48,NA
USC00457773,2017-05-04,5,NA
USC00457773,2017-05-05,267,NA
USC00457773,2017-05-06,112,NA
USC00457773,2017-05-07,8,NA
USC00457773,2017-05-08,0,NA
USC00457773,2017-05-09,0,NA
USC00457773,2017-05-10,0,NA
USC00457773,2017-05-11,0,NA
USC00457773,2017-05-12,81,NA
USC00457773,2017-05-13,28,NA
USC00457773,2017-05-14,10,NA
USC00457773,2017-05-15,25,NA
USC00457773,2017-05-16,208,NA
USC00457773,2017-05-17,173,NA
USC00457773,2017-05-18,5,NA
USC00457773,2017-05-19,0,NA
USC00457773,2017-05-20,0,NA
USC00457773,2017-05-21,0,NA
USC00457773,2017-05-22,0,NA
USC00457773,2017-05-23,0,NA
USC00457773,2017-05-24,0,NA
USC00457773,2017-05-25,0,NA
USC00457773,2017-05-26,0,NA
USC00457773,2017-05-27,0,NA
USC00457773,2017-05-28,0,NA
USC00457773,2017-05-29,0,NA
USC00457773,2017-05-30,0,NA
USC00457773,2017-05-31,46,NA
USC00457773,2017-06-01,18,NA
USC00457773,2017-06-02,13,NA
USC00457773,2017-06-03,0,NA
USC00457773,2017-06-04,0,NA
USC00457773,2017-06-05,0,NA
USC00457773,2017-06-06,0,NA
USC00457773,2017-06-07,0,NA
USC00457773,2017-06-08,64,NA
USC00457773,2017-06-09,58,NA
USC00457773,2017-06-10,58,NA
USC00457773,2017-06-11,13,NA
USC00457773,2017-06-12,0,NA
USC00457773,2017-06-13,0,NA
USC00457773,2017-06-14,0,NA
USC00457773,2017-06-15,0,NA
USC00457773,2017-06-16,310,NA
USC00457773,2017-06-17,0,NA
USC00457773,2017-06-18,38,NA
USC00457773,2017-06-19,0,NA
USC00457773,2017-06-20,0,NA
USC00457773,2017-06-21,0,NA
USC00457773,2017-06-22,0,NA
USC00457773,2017-06-23,0,NA
USC00457773,2017-06-24,0,NA
USC00457773,2017-06-25,0,NA
USC00457773,2017-06-26,0,NA
USC00457773,2017-06-27,0,NA
USC00457773,2017-06-28,0,NA
USC00457773,2017-06-29,0,NA
USC00457773,2017-06-30,0,NA
USC00457773,2017-07-01,0,NA
USC00457773,2017-07-02,0,NA
USC00457773,2017-07-03,0,NA
USC00457773,2017-07-04,0,NA
USC00457773,2017-07-05,0,NA
USC00457773,2017-07-06,0,NA
USC00457773,2017-07-07,0,NA
USC00457773,2017-07-08,0,NA
USC00457773,2017-07-09,0,NA
USC00457773,2017-07-10,0,NA
USC00457773,2017-07-11,0,NA
USC00457773,2017-07-12,0,NA
USC00457773,2017-07-13,0,NA
USC00457773,2017-07-14,0,NA
USC00457773,2017-07-15,0,NA
USC00457773,2017-07-16,0,NA
USC00457773,2017-07-17,0,NA
USC00457773,2017-07-18,0,NA
USC00457773,2017-07-19,0,NA
USC00457773,2017-07-20,0,NA
USC00457773,2017-07-21,0,NA
USC00457773,2017-07-22,0,NA
USC00457773,2017-07-23,0,NA
USC00457773,2017-07-24,0,NA
USC00457773,2017-07-25,0,NA
USC00457773,2017-07-26,0,NA
USC00457773,2017-07-27,0,NA
USC00457773,2017-07-28,0,NA
USC00457773,2017-07-29,0,NA
USC00457773,2017-07-30,0,NA
USC00457773,2017-07-31,0,NA
USC00457773,2017-08-01,0,NA
USC00457773,2017-08-02,0,NA
USC00457773,2017-08-03,0,NA
USC00457773,2017-08-04,0,NA
USC00457773,2017-08-05,0,NA
USC00457773,2017-08-06,0,NA
USC00457773,2017-08-07,0,NA
USC00457773,2017-08-08,0,NA
USC00457773,2017-08-09,0,NA
USC00457773,2017-08-10,0,NA
USC00457773,2017-08-11,0,NA
USC00457773,2017-08-12,0,NA
USC00457773,2017-08-13,28,NA
USC00457773,2017-08-14,5,NA
USC00457773,2017-08-15,0,NA
USC00457773,2017-08-16,0,NA
USC00457773,2017-08-17,0,NA
USC00457773,2017-08-18,0,NA
USC00457773,2017-08-19,0,NA
USC00457773,2017-08-20,0,NA
USC00457773,2017-08-21,0,NA
USC00457773,2017-08-22,0,NA
USC00457773,2017-08-23,0,NA
USC00457773,2017-08-24,0,NA
USC00457773,2017-08-25,0,NA
USC00457773,2017-08-26,0,NA
USC00457773,2017-08-27,0,NA
USC00457773,2017-08-28,0,NA
USC00457773,2017-08-29,0,NA
USC00457773,2017-08-30,0,NA
USC00457773,2017-08-31,NA,NA
USC00457773,2017-09-01,0,NA
USC00457773,2017-09-02,0,NA
USC00457773,2017-09-03,0,NA
USC00457773,2017-09-04,0,NA
USC00457773,2017-09-05,0,NA
USC00457773,2017-09-06,0,NA
USC00457773,2017-09-07,0,NA
USC00457773,2017-09-08,0,NA
USC00457773,2017-09-09,0,NA
USC00457773,2017-09-10,28,NA
USC00457773,2017-09-11,0,NA
USC00457773,2017-09-12,0,NA
USC00457773,2017-09-13,0,NA
USC00457773,2017-09-14,0,NA
USC00457773,2017-09-15,0,NA
USC00457773,2017-09-16,0,NA
USC00457773,2017-09-17,0,NA
USC00457773,2017-09-18,64,NA
USC00457773,2017-09-19,112,NA
USC00457773,2017-09-20,333,NA
USC00457773,2017-09-21,8,NA
USC00457773,2017-09-22,56,NA
USC00457773,2017-09-23,0,NA
USC00457773,2017-09-24,0,NA
USC00457773,2017-09-25,5,NA
USC00457773,2017-09-26,3,NA
USC00457773,2017-09-27,0,NA
USC00457773,2017-09-28,0,NA
USC00457773,2017-09-29,0,NA
USC00457773,2017-09-30,25,NA
USC00457773,2017-10-01,38,NA
USC00457773,2017-10-02,53,NA
USC00457773,2017-10-03,0,NA
USC00457773,2017-10-04,0,NA
USC00457773,2017-10-05,0,NA
USC00457773,2017-10-06,0,NA
USC00457773,2017-10-07,33,NA
USC00457773,2017-10-08,241,NA
USC00457773,2017-10-09,3,NA
USC00457773,2017-10-10,0,NA
USC00457773,2017-10-11,20,NA
USC00457773,2017-10-12,10,NA
USC00457773,2017-10-13,119,NA
USC00457773,2017-10-14,0,NA
USC00457773,2017-10-15,0,NA
USC00457773,2017-10-16,0,NA
USC00457773,2017-10-17,0,NA
USC00457773,2017-10-18,58,NA
USC00457773,2017-10-19,457,NA
USC00457773,2017-10-20,211,NA
USC00457773,2017-10-21,53,NA
USC00457773,2017-10-22,462,NA
USC00457773,2017-10-23,0,NA
USC00457773,2017-10-24,0,NA
USC00457773,2017-10-25,5,NA
USC00457773,2017-10-26,33,NA
USC00457773,2017-10-27,8,NA
USC00457773,2017-10-28,0,NA
USC00457773,2017-10-29,0,NA
USC00457773,2017-10-30,0,NA
USC00457773,2017-10-31,0,NA
USC00457773,2017-11-01,8,NA
USC00457773,2017-11-02,28,NA
USC00457773,2017-11-03,135,NA
USC00457773,2017-11-04,20,NA
USC00457773,2017-11-05,183,NA
USC00457773,2017-11-06,71,NA
USC00457773,2017-11-07,0,NA
USC00457773,2017-11-08,0,NA
USC00457773,2017-11-09,15,NA
USC00457773,2017-11-10,109,NA
USC00457773,2017-11-11,0,NA
USC00457773,2017-11-12,61,NA
USC00457773,2017-11-13,109,NA
USC00457773,2017-11-14,274,NA
USC00457773,2017-11-15,132,NA
USC00457773,2017-11-16,102,NA
USC00457773,2017-11-17,76,NA
USC00457773,2017-11-18,0,NA
USC00457773,2017-11-19,0,NA
USC00457773,2017-11-20,216,NA
USC00457773,2017-11-21,201,NA
USC00457773,2017-11-22,279,NA
USC00457773,2017-11-23,411,NA
USC00457773,2017-11-24,69,NA
USC00457773,2017-11-25,13,NA
USC00457773,2017-11-26,114,NA
USC00457773,2017-11-27,109,NA
USC00457773,2017-11-28,NA,NA
USC00457773,2017-11-29,NA,NA
USC00457773,2017-11-30,15,NA
USC00457773,2017-12-01,53,NA
USC00457773,2017-12-02,81,NA
USC00457773,2017-12-03,155,NA
USC00457773,2017-12-04,25,NA
USC00457773,2017-12-05,0,NA
USC00457773,2017-12-06,0,NA
USC00457773,2017-12-07,8,NA
USC00457773,2017-12-08,0,NA
USC00457773,2017-12-09,0,NA
USC00457773,2017-12-10,0,NA
USC00457773,2017-12-11,0,NA
USC00457773,2017-12-12,0,NA
USC00457773,2017-12-13,0,NA
USC00457773,2017-12-14,0,NA
USC00457773,2017-12-15,15,NA
USC00457773,2017-12-16,33,NA
USC00457773,2017-12-17,18,NA
USC00457773,2017-12-18,191,NA
USC00457773,2017-12-19,320,NA
USC00457773,2017-12-20,160,NA
USC00457773,2017-12-21,0,NA
USC00457773,2017-12-22,38,NA
USC00457773,2017-12-23,0,NA
USC00457773,2017-12-24,0,NA
USC00457773,2017-12-25,25,NA
USC00457773,2017-12-26,0,NA
USC00457773,2017-12-27,0,NA
USC00457773,2017-12-28,38,NA
USC00457773,2017-12-29,574,NA
USC00457773,2017-12-30,64,NA
USC00457773,2017-12-31,13,NA
USC00457773,2018-01-01,13,NA
USC00457773,2018-01-02,13,NA
USC00457773,2018-01-03,0,NA
USC00457773,2018-01-04,0,NA
USC00457773,2018-01-05,18,NA
USC00457773,2018-01-06,84,NA
USC00457773,2018-01-07,89,NA
USC00457773,2018-01-08,91,NA
USC00457773,2018-01-09,152,NA
USC00457773,2018-01-10,254,NA
USC00457773,2018-01-11,140,NA
USC00457773,2018-01-12,312,NA
USC00457773,2018-01-13,56,NA
USC00457773,2018-01-14,56,NA
USC00457773,2018-01-15,0,NA
USC00457773,2018-01-16,64,NA
USC00457773,2018-01-17,10,NA
USC00457773,2018-01-18,241,NA
USC00457773,2018-01-19,76,NA
USC00457773,2018-01-20,117,NA
USC00457773,2018-01-21,79,NA
USC00457773,2018-01-22,140,NA
USC00457773,2018-01-23,0,NA
USC00457773,2018-01-24,206,NA
USC00457773,2018-01-25,130,NA
USC00457773,2018-01-26,66,NA
USC00457773,2018-01-27,191,NA
USC00457773,2018-01-28,97,NA
USC00457773,2018-01-29,3,NA
USC00457773,2018-01-30,310,NA
USC00457773,2018-01-31,8,NA
USC00457773,2018-02-01,13,NA
USC00457773,2018-02-02,234,NA
USC00457773,2018-02-03,38,NA
USC00457773,2018-02-04,180,NA
USC00457773,2018-02-05,25,NA
USC00457773,2018-02-06,25,NA
USC00457773,2018-02-07,15,NA
USC00457773,2018-02-08,0,NA
USC00457773,2018-02-09,53,NA
USC00457773,2018-02-10,61,NA
USC00457773,2018-02-11,0,NA
USC00457773,2018-02-12,0,NA
USC00457773,2018-02-13,0,NA
USC00457773,2018-02-14,89,NA
USC00457773,2018-02-15,33,NA
USC00457773,2018-02-16,81,NA
USC00457773,2018-02-17,241,NA
USC00457773,2018-02-18,107,NA
USC00457773,2018-02-19,0,NA
USC00457773,2018-02-20,25,NA
USC00457773,2018-02-21,38,NA
USC00457773,2018-02-22,0,NA
USC00457773,2018-02-23,NA,NA
USC00457773,2018-02-24,NA,NA
USC00457773,2018-02-25,79,NA
USC00457773,2018-02-26,56,NA
USC00457773,2018-02-27,10,NA
USC00457773,2018-02-28,178,NA
USC00457773,2018-03-01,145,NA
USC00457773,2018-03-02,36,NA
USC00457773,2018-03-03,0,NA
USC00457773,2018-03-04,25,NA
USC00457773,2018-03-05,36,NA
USC00457773,2018-03-06,13,NA
USC00457773,2018-03-07,0,NA
USC00457773,2018-03-08,8,NA
USC00457773,2018-03-09,152,NA
USC00457773,2018-03-10,0,NA
USC00457773,2018-03-11,0,NA
USC00457773,2018-03-12,0,NA
USC00457773,2018-03-13,0,NA
USC00457773,2018-03-14,142,NA
USC00457773,2018-03-15,0,NA
USC00457773,2018-03-16,0,NA
USC00457773,2018-03-17,0,NA
USC00457773,2018-03-18,58,NA
USC00457773,2018-03-19,5,NA
USC00457773,2018-03-20,0,NA
USC00457773,2018-03-21,0,NA
USC00457773,2018-03-22,132,NA
USC00457773,2018-03-23,43,NA
USC00457773,2018-03-24,109,NA
USC00457773,2018-03-25,3,NA
USC00457773,2018-03-26,NA,NA
USC00457773,2018-03-27,NA,NA
USC00457773,2018-03-28,56,NA
USC00457773,2018-03-29,5,NA
USC00457773,2018-03-30,0,NA
USC00457773,2018-03-31,0,NA
USC00457773,2018-04-01,8,NA
USC00457773,2018-04-02,165,NA
USC00457773,2018-04-03,3,NA
USC00457773,2018-04-04,25,NA
USC00457773,2018-04-05,122,NA
USC00457773,2018-04-06,64,NA
USC00457773,2018-04-07,127,NA
USC00457773,2018-04-08,203,NA
USC00457773,2018-04-09,175,NA
USC00457773,2018-04-10,0,NA
USC00457773,2018-04-11,69,NA
USC00457773,2018-04-12,84,NA
USC00457773,2018-04-13,89,NA
USC00457773,2018-04-14,287,NA
USC00457773,2018-04-15,254,NA
USC00457773,2018-04-16,84,NA
USC00457773,2018-04-17,338,NA
USC00457773,2018-04-18,20,NA
USC00457773,2018-04-19,28,NA
USC00457773,2018-04-20,0,NA
USC00457773,2018-04-21,33,NA
USC00457773,2018-04-22,5,NA
USC00457773,2018-04-23,3,NA
USC00457773,2018-04-24,0,NA
USC00457773,2018-04-25,0,NA
USC00457773,2018-04-26,0,NA
USC00457773,2018-04-27,0,NA
USC00457773,2018-04-28,20,NA
USC00457773,2018-04-29,165,NA
USC00457773,2018-04-30,13,NA
USC00457773,2018-05-01,38,NA
USC00457773,2018-05-02,13,NA
USC00457773,2018-05-03,0,NA
USC00457773,2018-05-04,0,NA
USC00457773,2018-05-05,0,NA
USC00457773,2018-05-06,3,NA
USC00457773,2018-05-07,10,NA
USC00457773,2018-05-08,0,NA
USC00457773,2018-05-09,97,NA
USC00457773,2018-05-10,20,NA
USC00457773,2018-05-11,147,NA
USC00457773,2018-05-12,10,NA
USC00457773,2018-05-13,0,NA
USC00457773,2018-05-14,0,NA
USC00457773,2018-05-15,0,NA
USC00457773,2018-05-16,0,NA
USC00457773,2018-05-17,15,NA
USC00457773,2018-05-18,0,NA
USC00457773,2018-05-19,0,NA
USC00457773,2018-05-20,41,NA
USC00457773,2018-05-21,5,NA
USC00457773,2018-05-22,0,NA
USC00457773,2018-05-23,0,NA
USC00457773,2018-05-24,0,NA
USC00457773,2018-05-25,0,NA
USC00457773,2018-05-26,0,NA
USC00457773,2018-05-27,0,NA
USC00457773,2018-05-28,0,NA
USC00457773,2018-05-29,0,NA
USC00457773,2018-05-30,0,NA
USC00457773,2018-05-31,0,NA
USC00457773,2018-06-01,13,NA
USC00457773,2018-06-02,NA,NA
USC00457773,2018-06-03,NA,NA
USC00457773,2018-06-04,NA,NA
USC00457773,2018-06-05,8,NA
USC00457773,2018-06-06,0,NA
USC00457773,2018-06-07,0,NA
USC00457773,2018-06-08,0,NA
USC00457773,2018-06-09,46,NA
USC00457773,2018-06-10,135,NA
USC00457773,2018-06-11,109,NA
USC00457773,2018-06-12,13,NA
USC00457773,2018-06-13,64,NA
USC00457773,2018-06-14,178,NA
USC00457773,2018-06-15,0,NA
USC00457773,2018-06-16,3,NA
USC00457773,2018-06-17,0,NA
USC00457773,2018-06-18,0,NA
USC00457773,2018-06-19,0,NA
USC00457773,2018-06-20,0,NA
USC00457773,2018-06-21,0,NA
USC00457773,2018-06-22,0,NA
USC00457773,2018-06-23,89,NA
USC00457773,2018-06-24,0,NA
USC00457773,2018-06-25,91,NA
USC00457773,2018-06-26,64,NA
USC00457773,2018-06-27,5,NA
USC00457773,2018-06-28,0,NA
USC00457773,2018-06-29,0,NA
USC00457773,2018-06-30,0,NA
USC00457773,2018-07-01,23,NA
USC00457773,2018-07-02,13,NA
USC00457773,2018-07-03,0,NA
USC00457773,2018-07-04,0,NA
USC00457773,2018-07-05,0,NA
USC00457773,2018-07-06,15,NA
USC00457773,2018-07-07,25,NA
USC00457773,2018-07-08,0,NA
USC00457773,2018-07-09,0,NA
USC00457773,2018-07-10,13,NA
USC00457773,2018-07-11,0,NA
USC00457773,2018-07-12,0,NA
USC00457773,2018-07-13,0,NA
USC00457773,2018-07-14,0,NA
USC00457773,2018-07-15,0,NA
USC00457773,2018-07-16,0,NA
USC00457773,2018-07-17,0,NA
USC00457773,2018-07-18,0,NA
USC00457773,2018-07-19,0,NA
USC00457773,2018-07-20,0,NA
USC00457773,2018-07-21,0,NA
USC00457773,2018-07-22,0,NA
USC00457773,2018-07-23,0,NA
USC00457773,2018-07-24,0,NA
USC00457773,2018-07-25,0,NA
USC00457773,2018-07-26,0,NA
USC00457773,2018-07-27,0,NA
USC00457773,2018-07-28,0,NA
USC00457773,2018-07-29,0,NA
USC00457773,2018-07-30,0,NA
USC00457773,2018-07-31,0,NA
USC00457773,2018-08-01,0,NA
USC00457773,2018-08-02,0,NA
USC00457773,2018-08-03,0,NA
USC00457773,2018-08-04,15,NA
USC00457773,2018-08-05,0,NA
USC00457773,2018-08-06,0,NA
USC00457773,2018-08-07,0,NA
USC00457773,2018-08-08,0,NA
USC00457773,2018-08-09,0,NA
USC00457773,2018-08-10,0,NA
USC00457773,2018-08-11,0,NA
USC00457773,2018-08-12,10,NA
USC00457773,2018-08-13,0,NA
USC00457773,2018-08-14,0,NA
USC00457773,2018-08-15,0,NA
USC00457773,2018-08-16,0,NA
USC00457773,2018-08-17,0,NA
USC00457773,2018-08-18,0,NA
USC00457773,2018-08-19,0,NA
USC00457773,2018-08-20,0,NA
USC00457773,2018-08-21,0,NA
USC00457773,2018-08-22,0,NA
USC00457773,2018-08-23,0,NA
USC00457773,2018-08-24,0,NA
USC00457773,2018-08-25,0,NA
USC00457773,2018-08-26,0,NA
USC00457773,2018-08-27,38,NA
USC00457773,2018-08-28,0,NA
USC00457773,2018-08-29,0,NA
USC00457773,2018-08-30,0,NA
USC00457773,2018-08-31,0,NA
USC00457773,2018-09-01,0,NA
USC00457773,2018-09-02,0,NA
USC00457773,2018-09-03,0,NA
USC00457773,2018-09-04,0,NA
USC00457773,2018-09-05,0,NA
USC00457773,2018-09-06,0,NA
USC00457773,2018-09-07,0,NA
USC00457773,2018-09-08,13,NA
USC00457773,2018-09-09,0,NA
USC00457773,2018-09-10,NA,NA
USC00457773,2018-09-11,NA,NA
USC00457773,2018-09-12,147,NA
USC00457773,2018-09-13,157,NA
USC00457773,2018-09-14,76,NA
USC00457773,2018-09-15,51,NA
USC00457773,2018-09-16,89,NA
USC00457773,2018-09-17,152,NA
USC00457773,2018-09-18,0,NA
USC00457773,2018-09-19,0,NA
USC00457773,2018-09-20,102,NA
USC00457773,2018-09-21,0,NA
USC00457773,2018-09-22,61,NA
USC00457773,2018-09-23,28,NA
USC00457773,2018-09-24,0,NA
USC00457773,2018-09-25,0,NA
USC00457773,2018-09-26,0,NA
USC00457773,2018-09-27,0,NA
USC00457773,2018-09-28,0,NA
USC00457773,2018-09-29,0,NA
USC00457773,2018-09-30,0,NA
USC00457773,2018-10-01,0,NA
USC00457773,2018-10-02,114,NA
USC00457773,2018-10-03,66,NA
USC00457773,2018-10-04,0,NA
USC00457773,2018-10-05,0,NA
USC00457773,2018-10-06,168,NA
USC00457773,2018-10-07,0,NA
USC00457773,2018-10-08,10,NA
USC00457773,2018-10-09,320,NA
USC00457773,2018-10-10,0,NA
USC00457773,2018-10-11,0,NA
USC00457773,2018-10-12,0,NA
USC00457773,2018-10-13,0,NA
USC00457773,2018-10-14,0,NA
USC00457773,2018-10-15,0,NA
USC00457773,2018-10-16,0,NA
USC00457773,2018-10-17,0,NA
USC00457773,2018-10-18,0,NA
USC00457773,2018-10-19,0,NA
USC00457773,2018-10-20,0,NA
USC00457773,2018-10-21,0,NA
USC00457773,2018-10-22,5,NA
USC00457773,2018-10-23,0,NA
USC00457773,2018-10-24,3,NA
USC00457773,2018-10-25,0,NA
USC00457773,2018-10-26,234,NA
USC00457773,2018-10-27,53,NA
USC00457773,2018-10-28,368,NA
USC00457773,2018-10-29,102,NA
USC00457773,2018-10-30,15,NA
USC00457773,2018-10-31,64,NA
USC00457773,2018-11-01,43,NA
USC00457773,2018-11-02,147,NA
USC00457773,2018-11-03,15,NA
USC00457773,2018-11-04,157,NA
USC00457773,2018-11-05,64,NA
USC00457773,2018-11-06,NA,NA
USC00457773,2018-11-07,NA,NA
USC00457773,2018-11-08,5,NA
USC00457773,2018-11-09,0,NA
USC00457773,2018-11-10,43,NA
USC00457773,2018-11-11,0,NA
USC00457773,2018-11-12,0,NA
USC00457773,2018-11-13,3,NA
USC00457773,2018-11-14,20,NA
USC00457773,2018-11-15,5,NA
USC00457773,2018-11-16,66,NA
USC00457773,2018-11-17,0,NA
USC00457773,2018-11-18,13,NA
USC00457773,2018-11-19,3,NA
USC00457773,2018-11-20,0,NA
USC00457773,2018-11-21,0,NA
USC00457773,2018-11-22,86,NA
USC00457773,2018-11-23,267,NA
USC00457773,2018-11-24,97,NA
USC00457773,2018-11-25,0,NA
USC00457773,2018-11-26,53,NA
USC00457773,2018-11-27,246,NA
USC00457773,2018-11-28,234,NA
USC00457773,2018-11-29,8,NA
USC00457773,2018-11-30,10,NA
USC00457773,2018-12-01,36,NA
USC00457773,2018-12-02,15,NA
USC00457773,2018-12-03,10,NA
USC00457773,2018-12-04,10,NA
USC00457773,2018-12-05,8,NA
USC00457773,2018-12-06,3,NA
USC00457773,2018-12-07,0,NA
USC00457773,2018-12-08,5,NA
USC00457773,2018-12-09,0,NA
USC00457773,2018-12-10,130,NA
USC00457773,2018-12-11,58,NA
USC00457773,2018-12-12,343,NA
USC00457773,2018-12-13,NA,NA
USC00457773,2018-12-14,NA,NA
USC00457773,2018-12-15,20,NA
USC00457773,2018-12-16,46,NA
USC00457773,2018-12-17,23,NA
USC00457773,2018-12-18,300,NA
USC00457773,2018-12-19,61,NA
USC00457773,2018-12-20,30,NA
USC00457773,2018-12-21,84,NA
USC00457773,2018-12-22,5,NA
USC00457773,2018-12-23,89,NA
USC00457773,2018-12-24,114,NA
USC00457773,2018-12-25,8,NA
USC00457773,2018-12-26,10,NA
USC00457773,2018-12-27,25,NA
USC00457773,2018-12-28,10,NA
USC00457773,2018-12-29,127,NA
USC00457773,2018-12-30,89,NA
USC00457773,2018-12-31,13,NA
USC00457773,2019-01-01,13,NA
USC00457773,2019-01-02,0,NA
USC00457773,2019-01-03,140,NA
USC00457773,2019-01-04,193,NA
USC00457773,2019-01-05,0,NA
USC00457773,2019-01-06,15,NA
USC00457773,2019-01-07,NA,NA
USC00457773,2019-01-08,NA,NA
USC00457773,2019-01-09,33,NA
USC00457773,2019-01-10,102,NA
USC00457773,2019-01-11,8,NA
USC00457773,2019-01-12,0,NA
USC00457773,2019-01-13,0,NA
USC00457773,2019-01-14,0,NA
USC00457773,2019-01-15,0,NA
USC00457773,2019-01-16,0,NA
USC00457773,2019-01-17,10,NA
USC00457773,2019-01-18,119,NA
USC00457773,2019-01-19,102,NA
USC00457773,2019-01-20,0,NA
USC00457773,2019-01-21,10,NA
USC00457773,2019-01-22,8,NA
USC00457773,2019-01-23,343,NA
USC00457773,2019-01-24,NA,NA
USC00457773,2019-01-25,NA,NA
USC00457773,2019-01-26,0,NA
USC00457773,2019-01-27,3,NA
USC00457773,2019-01-28,3,NA
USC00457773,2019-01-29,0,NA
USC00457773,2019-01-30,0,NA
USC00457773,2019-01-31,0,NA
