id,date,prcp,tmin
PEM00084472,2010-07-01,10,10
PEM00084472,2010-07-02,0,12
PEM00084472,2010-07-03,NA,-16
PEM00084472,2010-07-04,NA,-19
PEM00084472,2010-07-05,NA,12
PEM00084472,2010-07-06,NA,28
PEM00084472,2010-07-07,NA,NA
PEM00084472,2010-07-08,NA,NA
PEM00084472,2010-07-09,NA,NA
PEM00084472,2010-07-10,NA,4
PEM00084472,2010-07-11,NA,47
PEM00084472,2010-07-12,NA,NA
PEM00084472,2010-07-13,NA,NA
PEM00084472,2010-07-14,NA,NA
PEM00084472,2010-07-15,NA,31
PEM00084472,2010-07-16,NA,20
PEM00084472,2010-07-17,NA,47
PEM00084472,2010-07-18,41,52
PEM00084472,2010-07-19,0,NA
PEM00084472,2010-07-20,NA,NA
PEM00084472,2010-07-21,NA,28
PEM00084472,2010-07-22,NA,NA
PEM00084472,2010-07-23,NA,27
PEM00084472,2010-07-24,NA,NA
PEM00084472,2010-07-25,NA,10
PEM00084472,2010-07-26,NA,13
PEM00084472,2010-07-27,NA,NA
PEM00084472,2010-07-28,NA,15
PEM00084472,2010-07-29,NA,NA
PEM00084472,2010-07-30,NA,NA
PEM00084472,2010-07-31,NA,20
PEM00084472,2010-08-01,NA,14
PEM00084472,2010-08-02,NA,18
PEM00084472,2010-08-03,NA,NA
PEM00084472,2010-08-04,NA,40
PEM00084472,2010-08-05,NA,NA
PEM00084472,2010-08-06,NA,10
PEM00084472,2010-08-07,NA,15
PEM00084472,2010-08-08,NA,NA
PEM00084472,2010-08-09,NA,NA
PEM00084472,2010-08-10,NA,NA
PEM00084472,2010-08-11,NA,NA
PEM00084472,2010-08-12,NA,NA
PEM00084472,2010-08-13,NA,NA
PEM00084472,2010-08-14,NA,NA
PEM00084472,2010-08-15,NA,NA
PEM00084472,2010-08-16,NA,NA
PEM00084472,2010-08-17,NA,NA
PEM00084472,2010-08-18,NA,NA
PEM00084472,2010-08-19,NA,NA
PEM00084472,2010-08-20,NA,NA
PEM00084472,2010-08-21,NA,NA
PEM00084472,2010-08-22,NA,NA
PEM00084472,2010-08-23,NA,NA
PEM00084472,2010-08-24,NA,NA
PEM00084472,2010-08-25,NA,NA
PEM00084472,2010-08-26,NA,NA
PEM00084472,2010-08-27,NA,NA
PEM00084472,2010-08-28,NA,NA
PEM00084472,2010-08-29,NA,NA
PEM00084472,2010-08-30,NA,NA
PEM00084472,2010-08-31,NA,NA
PEM00084472,2010-09-01,NA,NA
PEM00084472,2010-09-02,NA,NA
PEM00084472,2010-09-03,NA,NA
PEM00084472,2010-09-04,NA,NA
PEM00084472,2010-09-05,NA,NA
PEM00084472,2010-09-06,NA,NA
PEM00084472,2010-09-07,NA,NA
PEM00084472,2010-09-08,NA,NA
PEM00084472,2010-09-09,NA,NA
PEM00084472,2010-09-10,NA,NA
PEM00084472,2010-09-11,NA,NA
PEM00084472,2010-09-12,NA,NA
PEM00084472,2010-09-13,NA,NA
PEM00084472,2010-09-14,NA,NA
PEM00084472,2010-09-15,NA,NA
PEM00084472,2010-09-16,NA,NA
PEM00084472,2010-09-17,NA,NA
PEM00084472,2010-09-18,NA,NA
PEM00084472,2010-09-19,NA,NA
PEM00084472,2010-09-20,NA,NA
PEM00084472,2010-09-21,NA,NA
PEM00084472,2010-09-22,NA,NA
PEM00084472,2010-09-23,NA,NA
PEM00084472,2010-09-24,NA,NA
PEM00084472,2010-09-25,NA,NA
PEM00084472,2010-09-26,NA,NA
PEM00084472,2010-09-27,NA,NA
PEM00084472,2010-09-28,NA,NA
PEM00084472,2010-09-29,NA,NA
PEM00084472,2010-09-30,79,NA
PEM00084472,2010-10-01,0,NA
PEM00084472,2010-10-02,NA,NA
PEM00084472,2010-10-03,NA,NA
PEM00084472,2010-10-04,NA,NA
PEM00084472,2010-10-05,NA,NA
PEM00084472,2010-10-06,NA,NA
PEM00084472,2010-10-07,NA,NA
PEM00084472,2010-10-08,NA,NA
PEM00084472,2010-10-09,NA,NA
PEM00084472,2010-10-10,NA,NA
PEM00084472,2010-10-11,NA,NA
PEM00084472,2010-10-12,NA,NA
PEM00084472,2010-10-13,NA,NA
PEM00084472,2010-10-14,NA,NA
PEM00084472,2010-10-15,NA,NA
PEM00084472,2010-10-16,NA,NA
PEM00084472,2010-10-17,10,NA
PEM00084472,2010-10-18,0,NA
PEM00084472,2010-10-19,NA,NA
PEM00084472,2010-10-20,99,NA
PEM00084472,2010-10-21,89,NA
PEM00084472,2010-10-22,NA,NA
PEM00084472,2010-10-23,NA,NA
PEM00084472,2010-10-24,NA,NA
PEM00084472,2010-10-25,NA,NA
PEM00084472,2010-10-26,NA,NA
PEM00084472,2010-10-27,NA,NA
PEM00084472,2010-10-28,NA,NA
PEM00084472,2010-10-29,NA,NA
PEM00084472,2010-10-30,NA,NA
PEM00084472,2010-10-31,NA,NA
PEM00084472,2010-11-01,NA,NA
PEM00084472,2010-11-02,79,NA
PEM00084472,2010-11-03,30,NA
PEM00084472,2010-11-04,0,NA
PEM00084472,2010-11-05,NA,NA
PEM00084472,2010-11-06,NA,NA
PEM00084472,2010-11-07,NA,NA
PEM00084472,2010-11-08,NA,NA
PEM00084472,2010-11-09,NA,NA
PEM00084472,2010-11-10,NA,NA
PEM00084472,2010-11-11,20,NA
PEM00084472,2010-11-12,0,NA
PEM00084472,2010-11-13,NA,NA
PEM00084472,2010-11-14,NA,NA
PEM00084472,2010-11-15,10,NA
PEM00084472,2010-11-16,71,NA
PEM00084472,2010-11-17,0,NA
PEM00084472,2010-11-18,20,53
PEM00084472,2010-11-19,0,NA
PEM00084472,2010-11-20,NA,NA
PEM00084472,2010-11-21,NA,NA
PEM00084472,2010-11-22,NA,NA
PEM00084472,2010-11-23,NA,NA
PEM00084472,2010-11-24,NA,NA
PEM00084472,2010-11-25,NA,NA
PEM00084472,2010-11-26,NA,NA
PEM00084472,2010-11-27,NA,NA
PEM00084472,2010-11-28,NA,NA
PEM00084472,2010-11-29,NA,NA
PEM00084472,2010-11-30,NA,NA
PEM00084472,2010-12-01,NA,NA
PEM00084472,2010-12-02,NA,NA
PEM00084472,2010-12-03,NA,NA
PEM00084472,2010-12-04,NA,NA
PEM00084472,2010-12-05,NA,NA
PEM00084472,2010-12-06,51,NA
PEM00084472,2010-12-07,30,NA
PEM00084472,2010-12-08,51,NA
PEM00084472,2010-12-09,51,NA
PEM00084472,2010-12-10,0,NA
PEM00084472,2010-12-11,NA,NA
PEM00084472,2010-12-12,20,NA
PEM00084472,2010-12-13,0,NA
PEM00084472,2010-12-14,NA,NA
PEM00084472,2010-12-15,NA,NA
PEM00084472,2010-12-16,NA,NA
PEM00084472,2010-12-17,NA,NA
PEM00084472,2010-12-18,NA,NA
PEM00084472,2010-12-19,NA,NA
PEM00084472,2010-12-20,NA,NA
PEM00084472,2010-12-21,NA,NA
PEM00084472,2010-12-22,51,NA
PEM00084472,2010-12-23,0,NA
PEM00084472,2010-12-24,NA,NA
PEM00084472,2010-12-25,NA,NA
PEM00084472,2010-12-26,NA,NA
PEM00084472,2010-12-27,NA,NA
PEM00084472,2010-12-28,NA,NA
PEM00084472,2010-12-29,671,NA
PEM00084472,2010-12-30,0,NA
PEM00084472,2010-12-31,NA,NA
PEM00084472,2011-01-01,NA,NA
PEM00084472,2011-01-02,NA,NA
PEM00084472,2011-01-03,NA,NA
PEM00084472,2011-01-04,NA,NA
PEM00084472,2011-01-05,NA,NA
PEM00084472,2011-01-06,NA,NA
PEM00084472,2011-01-07,NA,NA
PEM00084472,2011-01-08,NA,NA
PEM00084472,2011-01-09,NA,NA
PEM00084472,2011-01-10,71,NA
PEM00084472,2011-01-11,NA,NA
PEM00084472,2011-01-12,3,NA
PEM00084472,2011-01-13,0,NA
PEM00084472,2011-01-14,3,NA
PEM00084472,2011-01-15,79,NA
PEM00084472,2011-01-16,8,NA
PEM00084472,2011-01-17,0,NA
PEM00084472,2011-01-18,20,NA
PEM00084472,2011-01-19,0,NA
PEM00084472,2011-01-20,NA,NA
PEM00084472,2011-01-21,NA,NA
PEM00084472,2011-01-22,NA,NA
PEM00084472,2011-01-23,NA,NA
PEM00084472,2011-01-24,NA,NA
PEM00084472,2011-01-25,NA,NA
PEM00084472,2011-01-26,NA,NA
PEM00084472,2011-01-27,NA,NA
PEM00084472,2011-01-28,NA,NA
PEM00084472,2011-01-29,NA,NA
PEM00084472,2011-01-30,30,NA
PEM00084472,2011-01-31,NA,NA
PEM00084472,2011-02-01,NA,NA
PEM00084472,2011-02-02,NA,NA
PEM00084472,2011-02-03,NA,NA
PEM00084472,2011-02-04,NA,NA
PEM00084472,2011-02-05,NA,NA
PEM00084472,2011-02-06,NA,NA
PEM00084472,2011-02-07,NA,NA
PEM00084472,2011-02-08,10,NA
PEM00084472,2011-02-09,71,NA
PEM00084472,2011-02-10,NA,NA
PEM00084472,2011-02-11,10,NA
PEM00084472,2011-02-12,0,NA
PEM00084472,2011-02-13,NA,NA
PEM00084472,2011-02-14,10,NA
PEM00084472,2011-02-15,0,NA
PEM00084472,2011-02-16,NA,NA
PEM00084472,2011-02-17,NA,NA
PEM00084472,2011-02-18,NA,NA
PEM00084472,2011-02-19,NA,NA
PEM00084472,2011-02-20,NA,NA
PEM00084472,2011-02-21,NA,NA
PEM00084472,2011-02-22,NA,NA
PEM00084472,2011-02-23,NA,NA
PEM00084472,2011-02-24,NA,NA
PEM00084472,2011-02-25,NA,NA
PEM00084472,2011-02-26,NA,NA
PEM00084472,2011-02-27,NA,NA
PEM00084472,2011-02-28,61,NA
PEM00084472,2011-03-01,20,NA
PEM00084472,2011-03-02,0,NA
PEM00084472,2011-03-03,NA,NA
PEM00084472,2011-03-04,NA,NA
PEM00084472,2011-03-05,10,NA
PEM00084472,2011-03-06,10,NA
PEM00084472,2011-03-07,51,NA
PEM00084472,2011-03-08,79,NA
PEM00084472,2011-03-09,0,NA
PEM00084472,2011-03-10,NA,NA
PEM00084472,2011-03-11,NA,NA
PEM00084472,2011-03-12,NA,NA
PEM00084472,2011-03-13,NA,NA
PEM00084472,2011-03-14,NA,NA
PEM00084472,2011-03-15,NA,NA
PEM00084472,2011-03-16,NA,NA
PEM00084472,2011-03-17,NA,NA
PEM00084472,2011-03-18,51,NA
PEM00084472,2011-03-19,0,NA
PEM00084472,2011-03-20,61,NA
PEM00084472,2011-03-21,NA,NA
PEM00084472,2011-03-22,20,NA
PEM00084472,2011-03-23,41,NA
PEM00084472,2011-03-24,0,NA
PEM00084472,2011-03-25,NA,NA
PEM00084472,2011-03-26,10,NA
PEM00084472,2011-03-27,119,NA
PEM00084472,2011-03-28,20,NA
PEM00084472,2011-03-29,0,NA
PEM00084472,2011-03-30,41,NA
PEM00084472,2011-03-31,0,NA
PEM00084472,2011-04-01,150,NA
PEM00084472,2011-04-02,NA,NA
PEM00084472,2011-04-03,NA,NA
PEM00084472,2011-04-04,NA,NA
PEM00084472,2011-04-05,NA,NA
PEM00084472,2011-04-06,130,NA
PEM00084472,2011-04-07,140,NA
PEM00084472,2011-04-08,0,NA
PEM00084472,2011-04-09,109,NA
PEM00084472,2011-04-10,30,NA
PEM00084472,2011-04-11,0,NA
PEM00084472,2011-04-12,NA,NA
PEM00084472,2011-04-13,10,NA
PEM00084472,2011-04-14,20,NA
PEM00084472,2011-04-15,30,NA
PEM00084472,2011-04-16,10,NA
PEM00084472,2011-04-17,10,NA
PEM00084472,2011-04-18,NA,NA
PEM00084472,2011-04-19,61,NA
PEM00084472,2011-04-20,0,NA
PEM00084472,2011-04-21,20,NA
PEM00084472,2011-04-22,0,NA
PEM00084472,2011-04-23,NA,NA
PEM00084472,2011-04-24,NA,NA
PEM00084472,2011-04-25,20,NA
PEM00084472,2011-04-26,160,NA
PEM00084472,2011-04-27,20,NA
PEM00084472,2011-04-28,NA,NA
PEM00084472,2011-04-29,NA,NA
PEM00084472,2011-04-30,NA,NA
PEM00084472,2011-05-01,NA,NA
PEM00084472,2011-05-02,NA,NA
PEM00084472,2011-05-03,NA,NA
PEM00084472,2011-05-04,NA,52
PEM00084472,2011-05-05,NA,27
PEM00084472,2011-05-06,NA,38
PEM00084472,2011-05-07,NA,52
PEM00084472,2011-05-08,NA,48
PEM00084472,2011-05-09,NA,64
PEM00084472,2011-05-10,NA,71
PEM00084472,2011-05-11,NA,NA
PEM00084472,2011-05-12,NA,47
PEM00084472,2011-05-13,NA,NA
PEM00084472,2011-05-14,NA,62
PEM00084472,2011-05-15,NA,63
PEM00084472,2011-05-16,NA,49
PEM00084472,2011-05-17,NA,34
PEM00084472,2011-05-18,NA,10
PEM00084472,2011-05-19,NA,17
PEM00084472,2011-05-20,NA,8
PEM00084472,2011-05-21,NA,18
PEM00084472,2011-05-22,NA,NA
PEM00084472,2011-05-23,NA,NA
PEM00084472,2011-05-24,NA,60
PEM00084472,2011-05-25,NA,30
PEM00084472,2011-05-26,NA,NA
PEM00084472,2011-05-27,NA,-37
PEM00084472,2011-05-28,20,60
PEM00084472,2011-05-29,0,12
PEM00084472,2011-05-30,NA,14
PEM00084472,2011-05-31,NA,29
PEM00084472,2011-06-01,NA,NA
PEM00084472,2011-06-02,NA,NA
PEM00084472,2011-06-03,NA,NA
PEM00084472,2011-06-04,NA,10
PEM00084472,2011-06-05,NA,45
PEM00084472,2011-06-06,NA,26
PEM00084472,2011-06-07,NA,13
PEM00084472,2011-06-08,NA,27
PEM00084472,2011-06-09,NA,15
PEM00084472,2011-06-10,NA,NA
PEM00084472,2011-06-11,NA,28
PEM00084472,2011-06-12,NA,15
PEM00084472,2011-06-13,NA,NA
PEM00084472,2011-06-14,NA,30
PEM00084472,2011-06-15,NA,NA
PEM00084472,2011-06-16,NA,25
PEM00084472,2011-06-17,NA,38
PEM00084472,2011-06-18,NA,47
PEM00084472,2011-06-19,NA,38
PEM00084472,2011-06-20,NA,NA
PEM00084472,2011-06-21,NA,36
PEM00084472,2011-06-22,NA,20
PEM00084472,2011-06-23,NA,NA
PEM00084472,2011-06-24,NA,10
PEM00084472,2011-06-25,NA,NA
PEM00084472,2011-06-26,NA,NA
PEM00084472,2011-06-27,NA,NA
PEM00084472,2011-06-28,NA,NA
PEM00084472,2011-06-29,NA,NA
PEM00084472,2011-06-30,NA,NA
PEM00084472,2011-07-01,NA,NA
PEM00084472,2011-07-02,NA,NA
PEM00084472,2011-07-03,NA,NA
PEM00084472,2011-07-04,NA,NA
PEM00084472,2011-07-05,NA,NA
PEM00084472,2011-07-06,NA,NA
PEM00084472,2011-07-07,NA,NA
PEM00084472,2011-07-08,NA,NA
PEM00084472,2011-07-09,NA,NA
PEM00084472,2011-07-10,NA,NA
PEM00084472,2011-07-11,NA,NA
PEM00084472,2011-07-12,NA,NA
PEM00084472,2011-07-13,NA,NA
PEM00084472,2011-07-14,NA,12
PEM00084472,2011-07-15,NA,NA
PEM00084472,2011-07-16,NA,NA
PEM00084472,2011-07-17,NA,NA
PEM00084472,2011-07-18,NA,NA
PEM00084472,2011-07-19,20,38
PEM00084472,2011-07-20,NA,NA
PEM00084472,2011-07-21,NA,NA
PEM00084472,2011-07-22,NA,NA
PEM00084472,2011-07-23,NA,NA
PEM00084472,2011-07-24,NA,NA
PEM00084472,2011-07-25,NA,24
PEM00084472,2011-07-26,NA,NA
PEM00084472,2011-07-27,NA,-8
PEM00084472,2011-07-28,NA,NA
PEM00084472,2011-07-29,NA,12
PEM00084472,2011-07-30,NA,-14
PEM00084472,2011-07-31,NA,-10
PEM00084472,2011-08-01,NA,13
PEM00084472,2011-08-02,NA,NA
PEM00084472,2011-08-03,NA,10
PEM00084472,2011-08-04,NA,18
PEM00084472,2011-08-05,NA,32
PEM00084472,2011-08-06,NA,10
PEM00084472,2011-08-07,NA,20
PEM00084472,2011-08-08,NA,12
PEM00084472,2011-08-09,NA,23
PEM00084472,2011-08-10,NA,NA
PEM00084472,2011-08-11,NA,10
PEM00084472,2011-08-12,NA,NA
PEM00084472,2011-08-13,NA,12
PEM00084472,2011-08-14,NA,20
PEM00084472,2011-08-15,NA,NA
PEM00084472,2011-08-16,NA,15
PEM00084472,2011-08-17,NA,10
PEM00084472,2011-08-18,NA,11
PEM00084472,2011-08-19,NA,34
PEM00084472,2011-08-20,NA,39
PEM00084472,2011-08-21,NA,NA
PEM00084472,2011-08-22,NA,25
PEM00084472,2011-08-23,NA,13
PEM00084472,2011-08-24,NA,NA
PEM00084472,2011-08-25,NA,38
PEM00084472,2011-08-26,NA,40
PEM00084472,2011-08-27,NA,35
PEM00084472,2011-08-28,NA,30
PEM00084472,2011-08-29,NA,40
PEM00084472,2011-08-30,NA,43
PEM00084472,2011-08-31,NA,45
PEM00084472,2011-09-01,NA,NA
PEM00084472,2011-09-02,NA,36
PEM00084472,2011-09-03,NA,34
PEM00084472,2011-09-04,NA,43
PEM00084472,2011-09-05,NA,32
PEM00084472,2011-09-06,NA,29
PEM00084472,2011-09-07,NA,38
PEM00084472,2011-09-08,NA,32
PEM00084472,2011-09-09,NA,40
PEM00084472,2011-09-10,NA,45
PEM00084472,2011-09-11,NA,NA
PEM00084472,2011-09-12,NA,46
PEM00084472,2011-09-13,NA,45
PEM00084472,2011-09-14,NA,50
PEM00084472,2011-09-15,NA,47
PEM00084472,2011-09-16,NA,52
PEM00084472,2011-09-17,NA,NA
PEM00084472,2011-09-18,NA,NA
PEM00084472,2011-09-19,NA,NA
PEM00084472,2011-09-20,NA,NA
PEM00084472,2011-09-21,NA,NA
PEM00084472,2011-09-22,NA,NA
PEM00084472,2011-09-23,NA,48
PEM00084472,2011-09-24,119,74
PEM00084472,2011-09-25,1199,48
PEM00084472,2011-09-26,0,NA
PEM00084472,2011-09-27,NA,NA
PEM00084472,2011-09-28,NA,NA
PEM00084472,2011-09-29,NA,46
PEM00084472,2011-09-30,NA,18
PEM00084472,2011-10-01,NA,60
PEM00084472,2011-10-02,10,64
PEM00084472,2011-10-03,61,74
PEM00084472,2011-10-04,0,53
PEM00084472,2011-10-05,NA,74
PEM00084472,2011-10-06,NA,68
PEM00084472,2011-10-07,NA,NA
PEM00084472,2011-10-08,NA,NA
PEM00084472,2011-10-09,599,88
PEM00084472,2011-10-10,61,94
PEM00084472,2011-10-11,0,NA
PEM00084472,2011-10-12,NA,NA
PEM00084472,2011-10-13,NA,40
PEM00084472,2011-10-14,NA,37
PEM00084472,2011-10-15,NA,-24
PEM00084472,2011-10-16,NA,-15
PEM00084472,2011-10-17,NA,NA
PEM00084472,2011-10-18,NA,-10
PEM00084472,2011-10-19,NA,NA
PEM00084472,2011-10-20,NA,2
PEM00084472,2011-10-21,NA,NA
PEM00084472,2011-10-22,NA,18
PEM00084472,2011-10-23,NA,26
PEM00084472,2011-10-24,20,23
PEM00084472,2011-10-25,0,25
PEM00084472,2011-10-26,20,47
PEM00084472,2011-10-27,10,50
PEM00084472,2011-10-28,0,67
PEM00084472,2011-10-29,NA,70
PEM00084472,2011-10-30,NA,NA
PEM00084472,2011-10-31,41,80
PEM00084472,2011-11-01,0,82
PEM00084472,2011-11-02,NA,80
PEM00084472,2011-11-03,NA,NA
PEM00084472,2011-11-04,NA,83
PEM00084472,2011-11-05,NA,87
PEM00084472,2011-11-06,NA,NA
PEM00084472,2011-11-07,30,90
PEM00084472,2011-11-08,0,78
PEM00084472,2011-11-09,NA,62
PEM00084472,2011-11-10,NA,76
PEM00084472,2011-11-11,NA,78
PEM00084472,2011-11-12,0,64
PEM00084472,2011-11-13,0,68
PEM00084472,2011-11-14,0,72
PEM00084472,2011-11-15,3,72
PEM00084472,2011-11-16,99,82
PEM00084472,2011-11-17,0,NA
PEM00084472,2011-11-18,NA,78
PEM00084472,2011-11-19,NA,64
PEM00084472,2011-11-20,NA,44
PEM00084472,2011-11-21,NA,NA
PEM00084472,2011-11-22,NA,NA
PEM00084472,2011-11-23,20,70
PEM00084472,2011-11-24,51,80
PEM00084472,2011-11-25,71,75
PEM00084472,2011-11-26,0,60
PEM00084472,2011-11-27,140,96
PEM00084472,2011-11-28,0,70
PEM00084472,2011-11-29,5,61
PEM00084472,2011-11-30,0,78
PEM00084472,2011-12-01,NA,68
PEM00084472,2011-12-02,10,80
PEM00084472,2011-12-03,0,75
PEM00084472,2011-12-04,NA,NA
PEM00084472,2011-12-05,10,90
PEM00084472,2011-12-06,0,92
PEM00084472,2011-12-07,NA,NA
PEM00084472,2011-12-08,NA,NA
PEM00084472,2011-12-09,NA,NA
PEM00084472,2011-12-10,NA,NA
PEM00084472,2011-12-11,NA,NA
PEM00084472,2011-12-12,NA,NA
PEM00084472,2011-12-13,3,98
PEM00084472,2011-12-14,71,NA
PEM00084472,2011-12-15,89,96
PEM00084472,2011-12-16,0,NA
PEM00084472,2011-12-17,99,NA
PEM00084472,2011-12-18,0,NA
PEM00084472,2011-12-19,NA,NA
PEM00084472,2011-12-20,NA,NA
PEM00084472,2011-12-21,0,100
PEM00084472,2011-12-22,3,NA
