id,date,prcp,tmin
PEM00084542,2013-11-14,NA,NA
PEM00084542,2013-11-15,NA,NA
PEM00084542,2013-11-16,NA,NA
PEM00084542,2013-11-17,NA,NA
PEM00084542,2013-11-18,NA,22
PEM00084542,2013-11-19,NA,NA
PEM00084542,2013-11-20,NA,NA
PEM00084542,2013-11-21,NA,NA
PEM00084542,2013-11-22,NA,NA
PEM00084542,2013-11-23,NA,NA
PEM00084542,2013-11-24,NA,NA
PEM00084542,2013-11-25,NA,NA
PEM00084542,2013-11-26,NA,NA
PEM00084542,2013-11-27,NA,NA
PEM00084542,2013-11-28,NA,NA
PEM00084542,2013-11-29,NA,NA
PEM00084542,2013-11-30,NA,NA
PEM00084542,2014-02-01,NA,50
PEM00084542,2014-02-02,NA,NA
PEM00084542,2014-02-03,NA,NA
PEM00084542,2014-02-04,NA,NA
PEM00084542,2014-02-05,NA,NA
PEM00084542,2014-02-06,NA,NA
PEM00084542,2014-02-07,NA,NA
PEM00084542,2014-02-08,NA,NA
PEM00084542,2014-02-09,NA,NA
PEM00084542,2014-02-10,NA,NA
PEM00084542,2014-02-11,NA,NA
PEM00084542,2014-02-12,NA,NA
PEM00084542,2014-02-13,NA,100
PEM00084542,2014-02-14,NA,NA
PEM00084542,2014-02-15,NA,NA
PEM00084542,2014-02-16,NA,NA
PEM00084542,2014-02-17,NA,NA
PEM00084542,2014-02-18,NA,NA
PEM00084542,2014-02-19,NA,NA
PEM00084542,2014-02-20,NA,NA
PEM00084542,2014-02-21,NA,NA
PEM00084542,2014-02-22,NA,NA
PEM00084542,2014-02-23,NA,NA
PEM00084542,2014-02-24,NA,NA
PEM00084542,2014-02-25,NA,NA
PEM00084542,2014-02-26,NA,NA
PEM00084542,2014-02-27,NA,NA
PEM00084542,2014-02-28,NA,NA
PEM00084542,2014-03-01,NA,NA
PEM00084542,2014-03-02,NA,NA
PEM00084542,2014-03-03,NA,NA
PEM00084542,2014-03-04,NA,NA
PEM00084542,2014-03-05,NA,NA
PEM00084542,2014-03-06,NA,NA
PEM00084542,2014-03-07,NA,NA
PEM00084542,2014-03-08,20,90
PEM00084542,2014-03-09,NA,NA
PEM00084542,2014-03-10,NA,NA
PEM00084542,2014-03-11,NA,NA
PEM00084542,2014-03-12,NA,NA
PEM00084542,2014-03-13,NA,NA
PEM00084542,2014-03-14,NA,NA
PEM00084542,2014-03-15,NA,NA
PEM00084542,2014-03-16,NA,NA
PEM00084542,2014-03-17,NA,NA
PEM00084542,2014-03-18,NA,NA
PEM00084542,2014-03-19,NA,NA
PEM00084542,2014-03-20,NA,NA
PEM00084542,2014-03-21,NA,NA
PEM00084542,2014-03-22,NA,NA
PEM00084542,2014-03-23,NA,NA
PEM00084542,2014-03-24,NA,NA
PEM00084542,2014-03-25,NA,NA
PEM00084542,2014-03-26,NA,NA
PEM00084542,2014-03-27,NA,NA
PEM00084542,2014-03-28,NA,NA
PEM00084542,2014-03-29,NA,NA
PEM00084542,2014-03-30,NA,NA
PEM00084542,2014-03-31,NA,NA
PEM00084542,2014-04-01,NA,NA
PEM00084542,2014-04-02,NA,NA
PEM00084542,2014-04-03,NA,NA
PEM00084542,2014-04-04,NA,NA
PEM00084542,2014-04-05,NA,NA
PEM00084542,2014-04-06,NA,NA
PEM00084542,2014-04-07,NA,NA
PEM00084542,2014-04-08,NA,NA
PEM00084542,2014-04-09,NA,NA
PEM00084542,2014-04-10,NA,NA
PEM00084542,2014-04-11,NA,NA
PEM00084542,2014-04-12,NA,64
PEM00084542,2014-04-13,20,73
PEM00084542,2014-04-14,NA,NA
PEM00084542,2014-04-15,NA,NA
PEM00084542,2014-04-16,NA,NA
PEM00084542,2014-04-17,NA,NA
PEM00084542,2014-04-18,NA,NA
PEM00084542,2014-04-19,NA,NA
PEM00084542,2014-04-20,NA,NA
PEM00084542,2014-04-21,NA,NA
PEM00084542,2014-04-22,NA,NA
PEM00084542,2014-04-23,NA,NA
PEM00084542,2014-04-24,NA,NA
PEM00084542,2014-04-25,NA,NA
PEM00084542,2014-04-26,NA,NA
PEM00084542,2014-04-27,NA,NA
PEM00084542,2014-04-28,NA,NA
PEM00084542,2014-04-29,NA,NA
PEM00084542,2014-04-30,NA,NA
PEM00084542,2014-05-01,NA,NA
PEM00084542,2014-05-02,NA,NA
PEM00084542,2014-05-03,NA,NA
PEM00084542,2014-05-04,NA,NA
PEM00084542,2014-05-05,51,80
PEM00084542,2014-05-06,NA,NA
PEM00084542,2014-05-07,NA,NA
PEM00084542,2014-05-08,NA,NA
PEM00084542,2014-05-09,NA,NA
PEM00084542,2014-05-10,NA,NA
PEM00084542,2014-05-11,NA,NA
PEM00084542,2014-05-12,NA,NA
PEM00084542,2014-05-13,NA,NA
PEM00084542,2014-05-14,NA,NA
PEM00084542,2014-05-15,NA,NA
PEM00084542,2014-05-16,NA,NA
PEM00084542,2014-05-17,NA,NA
PEM00084542,2014-05-18,NA,NA
PEM00084542,2014-05-19,NA,NA
PEM00084542,2014-05-20,NA,NA
PEM00084542,2014-05-21,NA,NA
PEM00084542,2014-05-22,NA,NA
PEM00084542,2014-05-23,NA,NA
PEM00084542,2014-05-24,NA,NA
PEM00084542,2014-05-25,NA,NA
PEM00084542,2014-05-26,NA,NA
PEM00084542,2014-05-27,NA,NA
PEM00084542,2014-05-28,NA,NA
PEM00084542,2014-05-29,NA,NA
PEM00084542,2014-05-30,NA,NA
PEM00084542,2014-05-31,NA,NA
PEM00084542,2014-06-01,NA,NA
PEM00084542,2014-06-02,NA,NA
PEM00084542,2014-06-03,NA,NA
PEM00084542,2014-06-04,NA,NA
PEM00084542,2014-06-05,NA,NA
PEM00084542,2014-06-06,NA,NA
PEM00084542,2014-06-07,NA,NA
PEM00084542,2014-06-08,NA,NA
PEM00084542,2014-06-09,NA,NA
PEM00084542,2014-06-10,NA,NA
PEM00084542,2014-06-11,NA,NA
PEM00084542,2014-06-12,NA,NA
PEM00084542,2014-06-13,NA,NA
PEM00084542,2014-06-14,NA,NA
PEM00084542,2014-06-15,NA,NA
PEM00084542,2014-06-16,NA,NA
PEM00084542,2014-06-17,NA,NA
PEM00084542,2014-06-18,NA,NA
PEM00084542,2014-06-19,NA,NA
PEM00084542,2014-06-20,NA,NA
PEM00084542,2014-06-21,NA,NA
PEM00084542,2014-06-22,NA,NA
PEM00084542,2014-06-23,NA,NA
PEM00084542,2014-06-24,NA,62
PEM00084542,2014-06-25,NA,NA
PEM00084542,2014-06-26,NA,NA
PEM00084542,2014-06-27,NA,NA
PEM00084542,2014-06-28,NA,NA
PEM00084542,2014-06-29,NA,NA
PEM00084542,2014-06-30,NA,NA
PEM00084542,2015-04-01,NA,NA
PEM00084542,2015-04-02,NA,NA
PEM00084542,2015-04-03,NA,NA
PEM00084542,2015-04-04,NA,NA
PEM00084542,2015-04-05,NA,NA
PEM00084542,2015-04-06,NA,NA
PEM00084542,2015-04-07,NA,NA
PEM00084542,2015-04-08,NA,NA
PEM00084542,2015-04-09,NA,NA
PEM00084542,2015-04-10,NA,NA
PEM00084542,2015-04-11,NA,NA
PEM00084542,2015-04-12,NA,NA
PEM00084542,2015-04-13,NA,NA
PEM00084542,2015-04-14,NA,NA
PEM00084542,2015-04-15,NA,NA
PEM00084542,2015-04-16,NA,NA
PEM00084542,2015-04-17,NA,NA
PEM00084542,2015-04-18,NA,NA
PEM00084542,2015-04-19,NA,NA
PEM00084542,2015-04-20,NA,NA
PEM00084542,2015-04-21,NA,NA
PEM00084542,2015-04-22,NA,NA
PEM00084542,2015-04-23,NA,NA
PEM00084542,2015-04-24,NA,NA
PEM00084542,2015-04-25,NA,NA
PEM00084542,2015-04-26,NA,NA
PEM00084542,2015-04-27,NA,NA
PEM00084542,2015-04-28,NA,NA
PEM00084542,2015-04-29,NA,NA
PEM00084542,2015-04-30,NA,49
PEM00084542,2015-08-01,NA,NA
PEM00084542,2015-08-02,NA,NA
PEM00084542,2015-08-03,NA,NA
PEM00084542,2015-08-04,NA,NA
PEM00084542,2015-08-05,NA,NA
PEM00084542,2015-08-06,NA,NA
PEM00084542,2015-08-07,NA,NA
PEM00084542,2015-08-08,NA,NA
PEM00084542,2015-08-09,NA,NA
PEM00084542,2015-08-10,NA,NA
PEM00084542,2015-08-11,NA,NA
PEM00084542,2015-08-12,NA,NA
PEM00084542,2015-08-13,NA,NA
PEM00084542,2015-08-14,NA,NA
PEM00084542,2015-08-15,NA,NA
PEM00084542,2015-08-16,NA,NA
PEM00084542,2015-08-17,NA,NA
PEM00084542,2015-08-18,NA,40
PEM00084542,2015-08-19,NA,NA
PEM00084542,2015-08-20,NA,NA
PEM00084542,2015-08-21,NA,NA
PEM00084542,2015-08-22,NA,NA
PEM00084542,2015-08-23,NA,NA
PEM00084542,2015-08-24,NA,NA
PEM00084542,2015-08-25,NA,NA
PEM00084542,2015-08-26,NA,NA
PEM00084542,2015-08-27,NA,NA
PEM00084542,2015-08-28,NA,NA
PEM00084542,2015-08-29,NA,NA
PEM00084542,2015-08-30,NA,NA
PEM00084542,2015-08-31,NA,NA
PEM00084542,2015-12-01,NA,NA
PEM00084542,2015-12-02,NA,NA
PEM00084542,2015-12-03,NA,NA
PEM00084542,2015-12-04,NA,NA
PEM00084542,2015-12-05,NA,NA
PEM00084542,2015-12-06,NA,NA
PEM00084542,2015-12-07,NA,NA
PEM00084542,2015-12-08,NA,NA
PEM00084542,2015-12-09,NA,NA
PEM00084542,2015-12-10,NA,NA
PEM00084542,2015-12-11,NA,NA
PEM00084542,2015-12-12,NA,NA
PEM00084542,2015-12-13,NA,NA
PEM00084542,2015-12-14,NA,NA
PEM00084542,2015-12-15,NA,NA
PEM00084542,2015-12-16,NA,NA
PEM00084542,2015-12-17,NA,NA
PEM00084542,2015-12-18,NA,NA
PEM00084542,2015-12-19,NA,NA
PEM00084542,2015-12-20,NA,NA
PEM00084542,2015-12-21,NA,NA
PEM00084542,2015-12-22,NA,NA
PEM00084542,2015-12-23,NA,NA
PEM00084542,2015-12-24,NA,NA
PEM00084542,2015-12-25,NA,NA
PEM00084542,2015-12-26,NA,68
PEM00084542,2015-12-27,NA,NA
PEM00084542,2015-12-28,NA,NA
PEM00084542,2015-12-29,NA,NA
PEM00084542,2015-12-30,NA,NA
PEM00084542,2015-12-31,NA,NA
PEM00084542,2016-02-01,NA,NA
PEM00084542,2016-02-02,NA,NA
PEM00084542,2016-02-03,NA,NA
PEM00084542,2016-02-04,NA,NA
PEM00084542,2016-02-05,NA,NA
PEM00084542,2016-02-06,NA,NA
PEM00084542,2016-02-07,NA,NA
PEM00084542,2016-02-08,NA,NA
PEM00084542,2016-02-09,NA,NA
PEM00084542,2016-02-10,NA,NA
PEM00084542,2016-02-11,NA,NA
PEM00084542,2016-02-12,30,100
PEM00084542,2016-02-13,NA,NA
PEM00084542,2016-02-14,NA,NA
PEM00084542,2016-02-15,NA,NA
PEM00084542,2016-02-16,NA,NA
PEM00084542,2016-02-17,NA,NA
PEM00084542,2016-02-18,NA,NA
PEM00084542,2016-02-19,NA,NA
PEM00084542,2016-02-20,NA,NA
PEM00084542,2016-02-21,NA,NA
PEM00084542,2016-02-22,NA,NA
PEM00084542,2016-02-23,NA,NA
PEM00084542,2016-02-24,NA,NA
PEM00084542,2016-02-25,NA,NA
PEM00084542,2016-02-26,NA,NA
PEM00084542,2016-02-27,NA,NA
PEM00084542,2016-02-28,NA,NA
PEM00084542,2016-02-29,NA,NA
PEM00084542,2016-03-01,NA,NA
PEM00084542,2016-03-02,10,75
PEM00084542,2016-03-03,NA,NA
PEM00084542,2016-03-04,109,59
