id,date,tmax
UKE00105922,2015-09-11,198
UKE00105922,2015-09-12,184
UKE00105922,2015-09-13,184
UKE00105922,2015-09-14,187
UKE00105922,2015-09-15,156
UKE00105922,2015-09-16,175
UKE00105922,2015-09-17,186
UKE00105922,2015-09-18,190
UKE00105922,2015-09-19,184
UKE00105922,2015-09-20,157
UKE00105922,2015-09-21,145
UKE00105922,2015-09-22,175
UKE00105922,2015-09-23,171
UKE00105922,2015-09-24,172
UKE00105922,2015-09-25,175
UKE00105922,2015-09-26,185
UKE00105922,2015-09-27,188
UKE00105922,2015-09-28,191
UKE00105922,2015-09-29,182
UKE00105922,2015-09-30,184
UKE00105922,2015-10-01,179
UKE00105922,2015-10-02,161
UKE00105922,2015-10-03,174
UKE00105922,2015-10-04,175
UKE00105922,2015-10-05,182
UKE00105922,2015-10-06,145
UKE00105922,2015-10-07,159
UKE00105922,2015-10-08,175
UKE00105922,2015-10-09,151
UKE00105922,2015-10-10,148
UKE00105922,2015-10-11,136
UKE00105922,2015-10-12,132
UKE00105922,2015-10-13,131
UKE00105922,2015-10-14,132
UKE00105922,2015-10-15,134
UKE00105922,2015-10-16,122
UKE00105922,2015-10-17,129
UKE00105922,2015-10-18,124
UKE00105922,2015-10-19,153
UKE00105922,2015-10-20,158
UKE00105922,2015-10-21,139
UKE00105922,2015-10-22,129
UKE00105922,2015-10-23,125
UKE00105922,2015-10-24,119
UKE00105922,2015-10-25,160
UKE00105922,2015-10-26,173
UKE00105922,2015-10-27,162
UKE00105922,2015-10-28,145
UKE00105922,2015-10-29,161
UKE00105922,2015-10-30,172
UKE00105922,2015-10-31,142
UKE00105922,2015-11-01,131
UKE00105922,2015-11-02,131
UKE00105922,2015-11-03,146
UKE00105922,2015-11-04,150
UKE00105922,2015-11-05,170
UKE00105922,2015-11-06,170
UKE00105922,2015-11-07,157
UKE00105922,2015-11-08,157
UKE00105922,2015-11-09,160
UKE00105922,2015-11-10,150
UKE00105922,2015-11-11,155
UKE00105922,2015-11-12,107
UKE00105922,2015-11-13,152
UKE00105922,2015-11-14,158
UKE00105922,2015-11-15,139
UKE00105922,2015-11-16,165
UKE00105922,2015-11-17,151
UKE00105922,2015-11-18,112
UKE00105922,2015-11-19,93
UKE00105922,2015-11-20,54
UKE00105922,2015-11-21,53
UKE00105922,2015-11-22,96
UKE00105922,2015-11-23,93
UKE00105922,2015-11-24,105
UKE00105922,2015-11-25,115
UKE00105922,2015-11-26,133
UKE00105922,2015-11-27,109
UKE00105922,2015-11-28,131
UKE00105922,2015-11-29,134
UKE00105922,2015-11-30,136
UKE00105922,2015-12-01,147
UKE00105922,2015-12-02,132
UKE00105922,2015-12-03,123
UKE00105922,2015-12-04,142
UKE00105922,2015-12-05,136
UKE00105922,2015-12-06,144
UKE00105922,2015-12-07,134
UKE00105922,2015-12-08,116
UKE00105922,2015-12-09,128
UKE00105922,2015-12-10,93
UKE00105922,2015-12-11,128
UKE00105922,2015-12-12,95
UKE00105922,2015-12-13,109
UKE00105922,2015-12-14,136
UKE00105922,2015-12-15,146
UKE00105922,2015-12-16,152
UKE00105922,2015-12-17,151
UKE00105922,2015-12-18,155
UKE00105922,2015-12-19,130
UKE00105922,2015-12-20,143
UKE00105922,2015-12-21,145
UKE00105922,2015-12-22,124
UKE00105922,2015-12-23,124
UKE00105922,2015-12-24,149
UKE00105922,2015-12-25,147
UKE00105922,2015-12-26,152
UKE00105922,2015-12-27,132
UKE00105922,2015-12-28,131
UKE00105922,2015-12-29,133
UKE00105922,2015-12-30,111
UKE00105922,2015-12-31,100
UKE00105922,2016-01-01,105
UKE00105922,2016-01-02,90
UKE00105922,2016-01-03,106
UKE00105922,2016-01-04,90
UKE00105922,2016-01-05,88
UKE00105922,2016-01-06,98
UKE00105922,2016-01-07,99
UKE00105922,2016-01-08,102
UKE00105922,2016-01-09,94
UKE00105922,2016-01-10,63
UKE00105922,2016-01-11,66
UKE00105922,2016-01-12,59
UKE00105922,2016-01-13,54
UKE00105922,2016-01-14,50
UKE00105922,2016-01-15,49
UKE00105922,2016-01-16,48
UKE00105922,2016-01-17,55
UKE00105922,2016-01-18,51
UKE00105922,2016-01-19,58
UKE00105922,2016-01-20,75
UKE00105922,2016-01-21,126
UKE00105922,2016-01-22,125
UKE00105922,2016-01-23,148
UKE00105922,2016-01-24,135
UKE00105922,2016-01-25,129
UKE00105922,2016-01-26,135
UKE00105922,2016-01-27,112
UKE00105922,2016-01-28,117
UKE00105922,2016-01-29,77
UKE00105922,2016-01-30,136
UKE00105922,2016-01-31,139
UKE00105922,2016-02-01,97
UKE00105922,2016-02-02,102
UKE00105922,2016-02-03,134
UKE00105922,2016-02-04,111
UKE00105922,2016-02-05,118
UKE00105922,2016-02-06,109
UKE00105922,2016-02-07,89
UKE00105922,2016-02-08,74
UKE00105922,2016-02-09,82
UKE00105922,2016-02-10,86
UKE00105922,2016-02-11,78
UKE00105922,2016-02-12,44
UKE00105922,2016-02-13,65
UKE00105922,2016-02-14,58
UKE00105922,2016-02-15,72
UKE00105922,2016-02-16,53
UKE00105922,2016-02-17,75
UKE00105922,2016-02-18,101
UKE00105922,2016-02-19,122
UKE00105922,2016-02-20,140
UKE00105922,2016-02-21,91
UKE00105922,2016-02-22,85
UKE00105922,2016-02-23,85
UKE00105922,2016-02-24,85
UKE00105922,2016-02-25,83
UKE00105922,2016-02-26,68
UKE00105922,2016-02-27,78
UKE00105922,2016-02-28,95
UKE00105922,2016-02-29,129
UKE00105922,2016-03-01,75
UKE00105922,2016-03-02,86
UKE00105922,2016-03-03,77
UKE00105922,2016-03-04,74
UKE00105922,2016-03-05,61
UKE00105922,2016-03-06,69
UKE00105922,2016-03-07,85
UKE00105922,2016-03-08,70
UKE00105922,2016-03-09,81
UKE00105922,2016-03-10,98
UKE00105922,2016-03-11,108
UKE00105922,2016-03-12,108
UKE00105922,2016-03-13,116
UKE00105922,2016-03-14,84
UKE00105922,2016-03-15,90
UKE00105922,2016-03-16,108
UKE00105922,2016-03-17,68
UKE00105922,2016-03-18,82
UKE00105922,2016-03-19,106
UKE00105922,2016-03-20,120
UKE00105922,2016-03-21,112
UKE00105922,2016-03-22,95
UKE00105922,2016-03-23,111
UKE00105922,2016-03-24,143
UKE00105922,2016-03-25,129
UKE00105922,2016-03-26,130
UKE00105922,2016-03-27,113
UKE00105922,2016-03-28,120
UKE00105922,2016-03-29,123
UKE00105922,2016-03-30,119
UKE00105922,2016-03-31,130
UKE00105922,2016-04-01,142
UKE00105922,2016-04-02,149
UKE00105922,2016-04-03,122
UKE00105922,2016-04-04,144
UKE00105922,2016-04-05,125
UKE00105922,2016-04-06,114
UKE00105922,2016-04-07,130
UKE00105922,2016-04-08,112
UKE00105922,2016-04-09,126
UKE00105922,2016-04-10,127
UKE00105922,2016-04-11,157
UKE00105922,2016-04-12,166
UKE00105922,2016-04-13,164
UKE00105922,2016-04-14,107
UKE00105922,2016-04-15,90
UKE00105922,2016-04-16,115
UKE00105922,2016-04-17,126
UKE00105922,2016-04-18,144
UKE00105922,2016-04-19,161
UKE00105922,2016-04-20,168
UKE00105922,2016-04-21,102
UKE00105922,2016-04-22,106
UKE00105922,2016-04-23,98
UKE00105922,2016-04-24,123
UKE00105922,2016-04-25,96
UKE00105922,2016-04-26,109
UKE00105922,2016-04-27,113
UKE00105922,2016-04-28,108
UKE00105922,2016-04-29,125
UKE00105922,2016-04-30,152
UKE00105922,2016-05-01,174
UKE00105922,2016-05-02,139
UKE00105922,2016-05-03,170
UKE00105922,2016-05-04,202
UKE00105922,2016-05-05,224
UKE00105922,2016-05-06,222
UKE00105922,2016-05-07,257
UKE00105922,2016-05-08,238
UKE00105922,2016-05-09,182
UKE00105922,2016-05-10,180
UKE00105922,2016-05-11,225
UKE00105922,2016-05-12,161
UKE00105922,2016-05-13,136
UKE00105922,2016-05-14,160
UKE00105922,2016-05-15,173
UKE00105922,2016-05-16,172
UKE00105922,2016-05-17,150
UKE00105922,2016-05-18,178
UKE00105922,2016-05-19,185
UKE00105922,2016-05-20,152
UKE00105922,2016-05-21,171
UKE00105922,2016-05-22,182
UKE00105922,2016-05-23,167
UKE00105922,2016-05-24,138
UKE00105922,2016-05-25,188
UKE00105922,2016-05-26,199
UKE00105922,2016-05-27,194
UKE00105922,2016-05-28,183
UKE00105922,2016-05-29,168
UKE00105922,2016-05-30,127
UKE00105922,2016-05-31,126
UKE00105922,2016-06-01,139
UKE00105922,2016-06-02,142
UKE00105922,2016-06-03,187
UKE00105922,2016-06-04,225
UKE00105922,2016-06-05,252
UKE00105922,2016-06-06,233
UKE00105922,2016-06-07,245
UKE00105922,2016-06-08,231
UKE00105922,2016-06-09,221
UKE00105922,2016-06-10,204
UKE00105922,2016-06-11,214
UKE00105922,2016-06-12,182
UKE00105922,2016-06-13,189
UKE00105922,2016-06-14,195
UKE00105922,2016-06-15,202
UKE00105922,2016-06-16,190
UKE00105922,2016-06-17,173
UKE00105922,2016-06-18,184
UKE00105922,2016-06-19,210
UKE00105922,2016-06-20,194
UKE00105922,2016-06-21,214
UKE00105922,2016-06-22,210
UKE00105922,2016-06-23,206
UKE00105922,2016-06-24,179
UKE00105922,2016-06-25,191
UKE00105922,2016-06-26,198
UKE00105922,2016-06-27,193
UKE00105922,2016-06-28,175
UKE00105922,2016-06-29,200
UKE00105922,2016-06-30,188
UKE00105922,2016-07-01,187
UKE00105922,2016-07-02,208
UKE00105922,2016-07-03,197
UKE00105922,2016-07-04,201
UKE00105922,2016-07-05,205
UKE00105922,2016-07-06,222
UKE00105922,2016-07-07,214
UKE00105922,2016-07-08,217
UKE00105922,2016-07-09,222
UKE00105922,2016-07-10,215
UKE00105922,2016-07-11,180
UKE00105922,2016-07-12,192
UKE00105922,2016-07-13,205
UKE00105922,2016-07-14,202
UKE00105922,2016-07-15,244
UKE00105922,2016-07-16,253
UKE00105922,2016-07-17,289
UKE00105922,2016-07-18,321
UKE00105922,2016-07-19,281
UKE00105922,2016-07-20,236
UKE00105922,2016-07-21,261
UKE00105922,2016-07-22,272
UKE00105922,2016-07-23,229
UKE00105922,2016-07-24,221
UKE00105922,2016-07-25,216
UKE00105922,2016-07-26,246
UKE00105922,2016-07-27,212
UKE00105922,2016-07-28,232
UKE00105922,2016-07-29,214
UKE00105922,2016-07-30,219
UKE00105922,2016-07-31,186
UKE00105922,2016-08-01,220
UKE00105922,2016-08-02,235
UKE00105922,2016-08-03,210
UKE00105922,2016-08-04,225
UKE00105922,2016-08-05,251
UKE00105922,2016-08-06,233
UKE00105922,2016-08-07,207
UKE00105922,2016-08-08,198
UKE00105922,2016-08-09,192
UKE00105922,2016-08-10,226
UKE00105922,2016-08-11,246
UKE00105922,2016-08-12,243
UKE00105922,2016-08-13,218
UKE00105922,2016-08-14,247
UKE00105922,2016-08-15,243
UKE00105922,2016-08-16,NA
UKE00105922,2016-08-17,244
UKE00105922,2016-08-18,193
UKE00105922,2016-08-19,215
UKE00105922,2016-08-20,211
UKE00105922,2016-08-21,236
UKE00105922,2016-08-22,295
UKE00105922,2016-08-23,294
UKE00105922,2016-08-24,247
UKE00105922,2016-08-25,243
UKE00105922,2016-08-26,236
UKE00105922,2016-08-27,216
UKE00105922,2016-08-28,237
UKE00105922,2016-08-29,257
UKE00105922,2016-08-30,228
UKE00105922,2016-08-31,235
UKE00105922,2016-09-01,203
UKE00105922,2016-09-02,196
UKE00105922,2016-09-03,199
UKE00105922,2016-09-04,222
UKE00105922,2016-09-05,241
UKE00105922,2016-09-06,249
UKE00105922,2016-09-07,214
UKE00105922,2016-09-08,217
UKE00105922,2016-09-09,186
UKE00105922,2016-09-10,204
UKE00105922,2016-09-11,249
UKE00105922,2016-09-12,281
UKE00105922,2016-09-13,271
UKE00105922,2016-09-14,259
UKE00105922,2016-09-15,183
UKE00105922,2016-09-16,157
UKE00105922,2016-09-17,195
UKE00105922,2016-09-18,161
UKE00105922,2016-09-19,175
UKE00105922,2016-09-20,198
UKE00105922,2016-09-21,201
UKE00105922,2016-09-22,192
UKE00105922,2016-09-23,216
UKE00105922,2016-09-24,180
UKE00105922,2016-09-25,170
UKE00105922,2016-09-26,196
UKE00105922,2016-09-27,227
UKE00105922,2016-09-28,185
UKE00105922,2016-09-29,185
UKE00105922,2016-09-30,157
UKE00105922,2016-10-01,161
UKE00105922,2016-10-02,171
UKE00105922,2016-10-03,185
UKE00105922,2016-10-04,161
UKE00105922,2016-10-05,156
UKE00105922,2016-10-06,140
UKE00105922,2016-10-07,145
UKE00105922,2016-10-08,151
UKE00105922,2016-10-09,138
UKE00105922,2016-10-10,156
UKE00105922,2016-10-11,162
UKE00105922,2016-10-12,135
UKE00105922,2016-10-13,141
UKE00105922,2016-10-14,168
UKE00105922,2016-10-15,175
UKE00105922,2016-10-16,168
UKE00105922,2016-10-17,134
UKE00105922,2016-10-18,139
UKE00105922,2016-10-19,140
UKE00105922,2016-10-20,104
UKE00105922,2016-10-21,140
UKE00105922,2016-10-22,136
UKE00105922,2016-10-23,130
UKE00105922,2016-10-24,131
UKE00105922,2016-10-25,152
UKE00105922,2016-10-26,144
UKE00105922,2016-10-27,159
UKE00105922,2016-10-28,142
UKE00105922,2016-10-29,135
UKE00105922,2016-10-30,186
UKE00105922,2016-10-31,111
UKE00105922,2016-11-01,103
UKE00105922,2016-11-02,112
UKE00105922,2016-11-03,94
UKE00105922,2016-11-04,85
UKE00105922,2016-11-05,72
UKE00105922,2016-11-06,82
UKE00105922,2016-11-07,56
UKE00105922,2016-11-08,90
UKE00105922,2016-11-09,110
UKE00105922,2016-11-10,123
UKE00105922,2016-11-11,110
UKE00105922,2016-11-12,104
UKE00105922,2016-11-13,134
UKE00105922,2016-11-14,150
UKE00105922,2016-11-15,131
UKE00105922,2016-11-16,121
UKE00105922,2016-11-17,69
UKE00105922,2016-11-18,87
UKE00105922,2016-11-19,79
UKE00105922,2016-11-20,122
UKE00105922,2016-11-21,112
UKE00105922,2016-11-22,90
UKE00105922,2016-11-23,92
UKE00105922,2016-11-24,97
UKE00105922,2016-11-25,76
UKE00105922,2016-11-26,83
UKE00105922,2016-11-27,88
UKE00105922,2016-11-28,54
UKE00105922,2016-11-29,53
UKE00105922,2016-11-30,72
UKE00105922,2016-12-01,56
UKE00105922,2016-12-02,86
UKE00105922,2016-12-03,79
UKE00105922,2016-12-04,70
UKE00105922,2016-12-05,110
UKE00105922,2016-12-06,128
UKE00105922,2016-12-07,142
UKE00105922,2016-12-08,142
UKE00105922,2016-12-09,127
UKE00105922,2016-12-10,101
UKE00105922,2016-12-11,103
UKE00105922,2016-12-12,130
UKE00105922,2016-12-13,107
UKE00105922,2016-12-14,110
UKE00105922,2016-12-15,107
UKE00105922,2016-12-16,71
UKE00105922,2016-12-17,73
UKE00105922,2016-12-18,61
UKE00105922,2016-12-19,95
UKE00105922,2016-12-20,112
UKE00105922,2016-12-21,97
UKE00105922,2016-12-22,115
UKE00105922,2016-12-23,108
UKE00105922,2016-12-24,136
UKE00105922,2016-12-25,79
UKE00105922,2016-12-26,59
UKE00105922,2016-12-27,69
UKE00105922,2016-12-28,83
UKE00105922,2016-12-29,62
UKE00105922,2016-12-30,85
UKE00105922,2016-12-31,80
UKE00105922,2017-01-01,54
UKE00105922,2017-01-02,55
UKE00105922,2017-01-03,90
UKE00105922,2017-01-04,43
UKE00105922,2017-01-05,89
UKE00105922,2017-01-06,105
UKE00105922,2017-01-07,100
UKE00105922,2017-01-08,96
UKE00105922,2017-01-09,110
UKE00105922,2017-01-10,109
UKE00105922,2017-01-11,59
UKE00105922,2017-01-12,61
UKE00105922,2017-01-13,54
UKE00105922,2017-01-14,90
UKE00105922,2017-01-15,65
UKE00105922,2017-01-16,49
UKE00105922,2017-01-17,67
UKE00105922,2017-01-18,67
UKE00105922,2017-01-19,68
UKE00105922,2017-01-20,44
UKE00105922,2017-01-21,68
UKE00105922,2017-01-22,45
UKE00105922,2017-01-23,96
UKE00105922,2017-01-24,45
UKE00105922,2017-01-25,30
UKE00105922,2017-01-26,74
UKE00105922,2017-01-27,98
UKE00105922,2017-01-28,85
UKE00105922,2017-01-29,85
UKE00105922,2017-01-30,111
UKE00105922,2017-01-31,114
UKE00105922,2017-02-01,114
UKE00105922,2017-02-02,98
UKE00105922,2017-02-03,95
UKE00105922,2017-02-04,69
UKE00105922,2017-02-05,71
UKE00105922,2017-02-06,107
UKE00105922,2017-02-07,55
UKE00105922,2017-02-08,22
UKE00105922,2017-02-09,22
UKE00105922,2017-02-10,25
UKE00105922,2017-02-11,59
UKE00105922,2017-02-12,115
UKE00105922,2017-02-13,102
UKE00105922,2017-02-14,103
UKE00105922,2017-02-15,123
UKE00105922,2017-02-16,129
UKE00105922,2017-02-17,118
UKE00105922,2017-02-18,112
UKE00105922,2017-02-19,158
UKE00105922,2017-02-20,130
UKE00105922,2017-02-21,129
UKE00105922,2017-02-22,106
UKE00105922,2017-02-23,92
UKE00105922,2017-02-24,104
UKE00105922,2017-02-25,112
UKE00105922,2017-02-26,88
UKE00105922,2017-02-27,78
UKE00105922,2017-02-28,90
UKE00105922,2017-03-01,108
UKE00105922,2017-03-02,116
UKE00105922,2017-03-03,118
UKE00105922,2017-03-04,105
UKE00105922,2017-03-05,106
UKE00105922,2017-03-06,116
UKE00105922,2017-03-07,140
UKE00105922,2017-03-08,150
UKE00105922,2017-03-09,125
UKE00105922,2017-03-10,155
UKE00105922,2017-03-11,129
UKE00105922,2017-03-12,148
UKE00105922,2017-03-13,144
UKE00105922,2017-03-14,162
UKE00105922,2017-03-15,108
UKE00105922,2017-03-16,124
UKE00105922,2017-03-17,138
UKE00105922,2017-03-18,137
UKE00105922,2017-03-19,133
UKE00105922,2017-03-20,110
UKE00105922,2017-03-21,103
UKE00105922,2017-03-22,118
UKE00105922,2017-03-23,131
UKE00105922,2017-03-24,149
UKE00105922,2017-03-25,164
UKE00105922,2017-03-26,145
UKE00105922,2017-03-27,170
UKE00105922,2017-03-28,155
UKE00105922,2017-03-29,204
UKE00105922,2017-03-30,165
UKE00105922,2017-03-31,163
UKE00105922,2017-04-01,148
UKE00105922,2017-04-02,168
UKE00105922,2017-04-03,148
UKE00105922,2017-04-04,140
UKE00105922,2017-04-05,159
UKE00105922,2017-04-06,158
UKE00105922,2017-04-07,204
UKE00105922,2017-04-08,240
UKE00105922,2017-04-09,132
UKE00105922,2017-04-10,155
UKE00105922,2017-04-11,161
UKE00105922,2017-04-12,128
UKE00105922,2017-04-13,139
UKE00105922,2017-04-14,142
UKE00105922,2017-04-15,142
UKE00105922,2017-04-16,120
UKE00105922,2017-04-17,126
UKE00105922,2017-04-18,136
UKE00105922,2017-04-19,140
UKE00105922,2017-04-20,150
UKE00105922,2017-04-21,153
UKE00105922,2017-04-22,151
UKE00105922,2017-04-23,121
UKE00105922,2017-04-24,101
UKE00105922,2017-04-25,87
UKE00105922,2017-04-26,111
UKE00105922,2017-04-27,133
UKE00105922,2017-04-28,149
UKE00105922,2017-04-29,171
UKE00105922,2017-04-30,145
UKE00105922,2017-05-01,173
UKE00105922,2017-05-02,116
UKE00105922,2017-05-03,158
UKE00105922,2017-05-04,166
UKE00105922,2017-05-05,141
UKE00105922,2017-05-06,179
UKE00105922,2017-05-07,120
UKE00105922,2017-05-08,125
UKE00105922,2017-05-09,183
UKE00105922,2017-05-10,214
UKE00105922,2017-05-11,177
UKE00105922,2017-05-12,184
UKE00105922,2017-05-13,187
UKE00105922,2017-05-14,197
UKE00105922,2017-05-15,210
UKE00105922,2017-05-16,159
UKE00105922,2017-05-17,166
UKE00105922,2017-05-18,159
UKE00105922,2017-05-19,153
UKE00105922,2017-05-20,192
UKE00105922,2017-05-21,235
UKE00105922,2017-05-22,209
UKE00105922,2017-05-23,245
UKE00105922,2017-05-24,264
UKE00105922,2017-05-25,266
UKE00105922,2017-05-26,218
UKE00105922,2017-05-27,232
UKE00105922,2017-05-28,187
UKE00105922,2017-05-29,195
UKE00105922,2017-05-30,218
UKE00105922,2017-05-31,241
UKE00105922,2017-06-01,220
UKE00105922,2017-06-02,192
UKE00105922,2017-06-03,181
UKE00105922,2017-06-04,160
UKE00105922,2017-06-05,163
UKE00105922,2017-06-06,184
UKE00105922,2017-06-07,176
UKE00105922,2017-06-08,196
UKE00105922,2017-06-09,211
UKE00105922,2017-06-10,202
UKE00105922,2017-06-11,185
UKE00105922,2017-06-12,222
UKE00105922,2017-06-13,256
UKE00105922,2017-06-14,211
UKE00105922,2017-06-15,226
UKE00105922,2017-06-16,282
UKE00105922,2017-06-17,292
UKE00105922,2017-06-18,311
UKE00105922,2017-06-19,304
UKE00105922,2017-06-20,323
UKE00105922,2017-06-21,225
UKE00105922,2017-06-22,200
UKE00105922,2017-06-23,221
UKE00105922,2017-06-24,218
UKE00105922,2017-06-25,234
UKE00105922,2017-06-26,221
UKE00105922,2017-06-27,168
UKE00105922,2017-06-28,164
UKE00105922,2017-06-29,194
UKE00105922,2017-06-30,220
UKE00105922,2017-07-01,230
UKE00105922,2017-07-02,235
UKE00105922,2017-07-03,230
UKE00105922,2017-07-04,277
UKE00105922,2017-07-05,303
UKE00105922,2017-07-06,271
UKE00105922,2017-07-07,253
UKE00105922,2017-07-08,264
UKE00105922,2017-07-09,237
UKE00105922,2017-07-10,180
UKE00105922,2017-07-11,213
UKE00105922,2017-07-12,216
UKE00105922,2017-07-13,208
UKE00105922,2017-07-14,212
UKE00105922,2017-07-15,246
UKE00105922,2017-07-16,248
UKE00105922,2017-07-17,270
UKE00105922,2017-07-18,205
UKE00105922,2017-07-19,197
UKE00105922,2017-07-20,212
UKE00105922,2017-07-21,187
UKE00105922,2017-07-22,194
UKE00105922,2017-07-23,202
UKE00105922,2017-07-24,240
UKE00105922,2017-07-25,207
UKE00105922,2017-07-26,198
UKE00105922,2017-07-27,194
UKE00105922,2017-07-28,194
UKE00105922,2017-07-29,198
UKE00105922,2017-07-30,209
UKE00105922,2017-07-31,222
UKE00105922,2017-08-01,182
UKE00105922,2017-08-02,202
UKE00105922,2017-08-03,216
UKE00105922,2017-08-04,193
UKE00105922,2017-08-05,212
UKE00105922,2017-08-06,194
UKE00105922,2017-08-07,152
UKE00105922,2017-08-08,163
UKE00105922,2017-08-09,207
UKE00105922,2017-08-10,206
UKE00105922,2017-08-11,213
UKE00105922,2017-08-12,214
UKE00105922,2017-08-13,217
UKE00105922,2017-08-14,221
UKE00105922,2017-08-15,215
UKE00105922,2017-08-16,232
UKE00105922,2017-08-17,187
UKE00105922,2017-08-18,194
UKE00105922,2017-08-19,201
UKE00105922,2017-08-20,202
UKE00105922,2017-08-21,226
UKE00105922,2017-08-22,210
UKE00105922,2017-08-23,202
UKE00105922,2017-08-24,234
UKE00105922,2017-08-25,235
UKE00105922,2017-08-26,253
UKE00105922,2017-08-27,272
UKE00105922,2017-08-28,242
UKE00105922,2017-08-29,159
UKE00105922,2017-08-30,199
UKE00105922,2017-08-31,202
UKE00105922,2017-09-01,211
UKE00105922,2017-09-02,178
UKE00105922,2017-09-03,223
UKE00105922,2017-09-04,202
UKE00105922,2017-09-05,183
UKE00105922,2017-09-06,189
UKE00105922,2017-09-07,191
UKE00105922,2017-09-08,178
UKE00105922,2017-09-09,162
UKE00105922,2017-09-10,181
UKE00105922,2017-09-11,179
UKE00105922,2017-09-12,174
UKE00105922,2017-09-13,168
UKE00105922,2017-09-14,146
UKE00105922,2017-09-15,149
UKE00105922,2017-09-16,160
UKE00105922,2017-09-17,164
UKE00105922,2017-09-18,168
UKE00105922,2017-09-19,186
UKE00105922,2017-09-20,162
UKE00105922,2017-09-21,182
UKE00105922,2017-09-22,202
UKE00105922,2017-09-23,213
UKE00105922,2017-09-24,183
UKE00105922,2017-09-25,203
UKE00105922,2017-09-26,194
UKE00105922,2017-09-27,195
UKE00105922,2017-09-28,173
UKE00105922,2017-09-29,168
UKE00105922,2017-09-30,175
UKE00105922,2017-10-01,170
UKE00105922,2017-10-02,156
UKE00105922,2017-10-03,160
UKE00105922,2017-10-04,183
UKE00105922,2017-10-05,148
UKE00105922,2017-10-06,170
UKE00105922,2017-10-07,177
UKE00105922,2017-10-08,158
UKE00105922,2017-10-09,176
UKE00105922,2017-10-10,175
UKE00105922,2017-10-11,169
UKE00105922,2017-10-12,189
UKE00105922,2017-10-13,187
UKE00105922,2017-10-14,187
UKE00105922,2017-10-15,212
UKE00105922,2017-10-16,139
UKE00105922,2017-10-17,152
UKE00105922,2017-10-18,171
UKE00105922,2017-10-19,148
UKE00105922,2017-10-20,149
UKE00105922,2017-10-21,129
UKE00105922,2017-10-22,172
UKE00105922,2017-10-23,195
UKE00105922,2017-10-24,178
UKE00105922,2017-10-25,153
UKE00105922,2017-10-26,146
UKE00105922,2017-10-27,163
UKE00105922,2017-10-28,140
UKE00105922,2017-10-29,112
UKE00105922,2017-10-30,133
UKE00105922,2017-10-31,152
UKE00105922,2017-11-01,118
UKE00105922,2017-11-02,127
UKE00105922,2017-11-03,123
UKE00105922,2017-11-04,98
UKE00105922,2017-11-05,116
UKE00105922,2017-11-06,120
UKE00105922,2017-11-07,98
UKE00105922,2017-11-08,136
UKE00105922,2017-11-09,119
UKE00105922,2017-11-10,103
UKE00105922,2017-11-11,79
UKE00105922,2017-11-12,85
UKE00105922,2017-11-13,108
UKE00105922,2017-11-14,101
UKE00105922,2017-11-15,143
UKE00105922,2017-11-16,96
UKE00105922,2017-11-17,103
UKE00105922,2017-11-18,104
UKE00105922,2017-11-19,129
UKE00105922,2017-11-20,139
UKE00105922,2017-11-21,151
UKE00105922,2017-11-22,112
UKE00105922,2017-11-23,88
UKE00105922,2017-11-24,65
UKE00105922,2017-11-25,98
UKE00105922,2017-11-26,100
UKE00105922,2017-11-27,70
UKE00105922,2017-11-28,57
UKE00105922,2017-11-29,39
UKE00105922,2017-11-30,60
UKE00105922,2017-12-01,73
UKE00105922,2017-12-02,104
UKE00105922,2017-12-03,94
UKE00105922,2017-12-04,88
UKE00105922,2017-12-05,120
UKE00105922,2017-12-06,128
UKE00105922,2017-12-07,42
UKE00105922,2017-12-08,43
UKE00105922,2017-12-09,18
UKE00105922,2017-12-10,22
UKE00105922,2017-12-11,74
UKE00105922,2017-12-12,88
UKE00105922,2017-12-13,63
UKE00105922,2017-12-14,55
UKE00105922,2017-12-15,58
UKE00105922,2017-12-16,103
UKE00105922,2017-12-17,76
UKE00105922,2017-12-18,87
UKE00105922,2017-12-19,112
UKE00105922,2017-12-20,120
UKE00105922,2017-12-21,110
UKE00105922,2017-12-22,96
UKE00105922,2017-12-23,104
UKE00105922,2017-12-24,110
UKE00105922,2017-12-25,74
UKE00105922,2017-12-26,38
UKE00105922,2017-12-27,68
UKE00105922,2017-12-28,130
UKE00105922,2017-12-29,137
UKE00105922,2017-12-30,111
UKE00105922,2017-12-31,NA
