countryCode,type,cityName,cityId,regionName,regionCode,lat,lon,population,elevation,timezone
EG,CITY,Siwa Oasis,26619,Matrouh Governorate,MT,29.2032,25.51965,7000,,Africa__Cairo
EG,CITY,Sohag,26669,Sohag Governorate,SHG,26.55695,31.69478,209419,,Africa__Cairo
EG,CITY,Suez,26647,Suez Governorate,SUZ,29.97371,32.52627,488125,11,Africa__Cairo
EG,CITY,Sumusţā as Sulţānī,26719,Beni Suef Governorate,BNS,28.91667,30.85,37260,28,Africa__Cairo
EG,CITY,Sīdī Sālim,26251,Kafr el-Sheikh Governorate,KFS,31.27133,30.78617,47998,6,Africa__Cairo
EG,CITY,Talā,26642,Monufia Governorate,MNF,30.6798,30.94364,51498,16,Africa__Cairo
EG,CITY,Tanda,26884,Gharbia Governorate,GH,30.78847,31.00192,404901,12,Africa__Cairo
EG,CITY,Toukh,26550,Qalyubia Governorate,KB,30.35487,31.20105,67599,20,Africa__Cairo
EG,CITY,Zagazig,26607,Al Sharqia Governorate,SHR,30.58768,31.502,285097,16,Africa__Cairo
EG,CITY,Zefta,26452,Gharbia Governorate,GH,30.7142,31.24425,92667,16,Africa__Cairo
EG,CITY,Ţahţā,26164,Sohag Governorate,SHG,26.76866,31.50198,90591,66,Africa__Cairo
EG,CITY,Ţalkhā,26629,Dakahlia Governorate,DK,31.0539,31.37787,157737,7,Africa__Cairo
EG,CITY,Ţāmiyah,26812,Faiyum Governorate,FYM,29.47639,30.96119,46866,,Africa__Cairo
EG,CITY,Ḩalwān,26576,Cairo Governorate,C,29.84144,31.30084,230000,28,Africa__Cairo
EG,CITY,Ḩawsh ‘Īsá,26446,Beheira Governorate,BH,30.9128,30.29019,85352,6,Africa__Cairo
EG,CITY,‘Izbat al Burj,26483,Dakahlia Governorate,DK,31.5084,31.84106,37953,8,Africa__Cairo
