countryCode,type,cityName,cityId,regionName,regionCode,lat,lon,population,elevation,timezone
AU,CITY,Linden Park,5935,South Australia,SA,-34.94347,138.64728,1970,139,Australia__Adelaide
AU,CITY,Lindfield,4404,New South Wales,NSW,-33.78333,151.16667,9616,84,Australia__Sydney
AU,CITY,Lindisfarne,4818,Tasmania,TAS,-42.84837,147.36192,5992,17,Australia__Hobart
AU,CITY,Lisarow,4867,New South Wales,NSW,-33.38333,151.36667,5036,26,Australia__Sydney
AU,CITY,Lismore,4051,New South Wales,NSW,-28.81354,153.2773,3924,12,Australia__Sydney
AU,CITY,Lismore Heights,989620,New South Wales,NSW,-28.80102,153.30048,2105,,Australia__Sydney
AU,ADM2,Lismore Municipality,132830,New South Wales,NSW,-28.8,153.26667,44637,,Australia__Sydney
AU,ADM2,Litchfield,133003,Northern Territory,NT,-12.50228,131.12785,21380,,Australia__Darwin
AU,ADM2,Lithgow,132998,New South Wales,NSW,-33.32025,150.18584,21118,,Australia__Sydney
AU,CITY,Little Bay,987966,New South Wales,NSW,-33.97899,151.24299,4415,,Australia__Sydney
AU,CITY,Little Grove,988423,Western Australia,WA,-35.06803,117.87197,1404,,Australia__Perth
AU,CITY,Little Hampton,4793,South Australia,SA,-35.04225,138.86423,2062,362,Australia__Adelaide
AU,CITY,Little Mountain,5609,Queensland,QLD,-26.78436,153.09218,9967,48,Australia__Brisbane
AU,CITY,Little River,4483,Victoria,VIC,-37.96667,144.5,1283,36,Australia__Melbourne
AU,ADM2,Liverpool,132892,New South Wales,NSW,-33.92418,150.91232,195355,,Australia__Sydney
AU,ADM2,Liverpool Plains,133057,New South Wales,NSW,-31.47024,150.42001,7763,,Australia__Sydney
AU,CITY,Llanarth,989386,New South Wales,NSW,-33.39687,149.55105,2114,,Australia__Sydney
AU,CITY,Llandilo,988412,New South Wales,NSW,-33.71286,150.7465,1611,,Australia__Sydney
AU,CITY,Lobethal,4377,South Australia,SA,-34.90455,138.87477,2474,422,Australia__Adelaide
AU,ADM2,Lockhart,133144,New South Wales,NSW,-35.32193,146.79354,3021,,Australia__Sydney
AU,ADM2,Lockhart River,132931,Queensland,QLD,-13.01876,143.25024,529,,Australia__Brisbane
AU,CITY,Lockleys,989038,South Australia,SA,-34.92588,138.52803,5546,,Australia__Adelaide
AU,CITY,Lockridge,988271,Western Australia,WA,-31.88168,115.95031,3390,,Australia__Perth
AU,CITY,Lockyer,989053,Western Australia,WA,-35.00567,117.85875,1270,,Australia__Perth
AU,ADM2,Lockyer Valley,133272,Queensland,QLD,-27.68139,152.23036,37652,,Australia__Brisbane
AU,ADM2,Loddon,133150,Victoria,VIC,-36.40406,143.82964,7443,,Australia__Melbourne
AU,CITY,Loftus,5529,New South Wales,NSW,-34.04467,151.04646,4092,75,Australia__Sydney
AU,ADM2,Logan,133133,Queensland,QLD,-27.76294,153.04492,300667,,Australia__Brisbane
AU,CITY,Logan Central,989210,Queensland,QLD,-27.64385,153.10725,5891,,Australia__Brisbane
AU,CITY,Logan City,5000,Queensland,QLD,-27.63917,153.10944,282673,,Australia__Brisbane
AU,CITY,Logan Reserve,5059,Queensland,QLD,-27.72414,153.09002,3454,34,Australia__Brisbane
AU,CITY,Logan Village,987755,Queensland,QLD,-27.76832,153.10762,4322,,Australia__Brisbane
AU,CITY,Loganholme,987804,Queensland,QLD,-27.68444,153.1864,6222,,Australia__Brisbane
AU,CITY,Loganlea,988041,Queensland,QLD,-27.67535,153.13472,7296,,Australia__Brisbane
AU,CITY,Londonderry,988363,New South Wales,NSW,-33.64656,150.73515,3848,,Australia__Sydney
AU,CITY,Long Beach,988243,New South Wales,NSW,-35.70833,150.24483,1362,,Australia__Sydney
AU,CITY,Long Gully,5206,Victoria,VIC,-36.74305,144.25788,3408,240,Australia__Melbourne
AU,CITY,Long Jetty,4451,New South Wales,NSW,-33.35917,151.48834,6399,1,Australia__Sydney
AU,CITY,Longford,4341,Tasmania,TAS,-41.60512,147.11887,3769,144,Australia__Hobart
AU,CITY,Longford,987939,Victoria,VIC,-38.16237,147.08591,1444,,Australia__Melbourne
AU,ADM2,Longreach,132941,Queensland,QLD,-23.876,143.86708,4244,,Australia__Brisbane
AU,CITY,Longueville,5139,New South Wales,NSW,-33.83285,151.16531,2061,38,Australia__Sydney
AU,CITY,Longwarry,987696,Victoria,VIC,-38.11279,145.76849,1989,45,Australia__Melbourne
AU,CITY,Lorn,4011,New South Wales,NSW,-32.72701,151.57245,1305,13,Australia__Sydney
AU,CITY,Lorne,987959,Victoria,VIC,-38.54043,143.97636,1196,,Australia__Melbourne
AU,CITY,Lota,988727,Queensland,QLD,-27.46923,153.1858,3171,,Australia__Brisbane
AU,CITY,Lovely Banks,987766,Victoria,VIC,-38.06667,144.33333,2271,,Australia__Melbourne
AU,CITY,Lower Beechmont,6902,Queensland,QLD,-28.04751,153.24572,1035,446,Australia__Brisbane
AU,CITY,Lower Chittering,4903,Western Australia,WA,-31.58333,116.11667,2048,231,Australia__Perth
AU,ADM2,Lower Eyre Peninsula,133261,South Australia,SA,-34.48806,135.70114,4997,,Australia__Adelaide
AU,CITY,Lower King,4205,Western Australia,WA,-34.95778,117.93833,1755,14,Australia__Perth
AU,CITY,Lower Mitcham,989216,South Australia,SA,-34.97731,138.60493,2076,,Australia__Adelaide
AU,CITY,Lower Plenty,4273,Victoria,VIC,-37.73333,145.11667,3832,82,Australia__Melbourne
AU,CITY,Lowood,988033,Queensland,QLD,-27.46555,152.57625,4106,,Australia__Brisbane
AU,CITY,Loxton,4202,South Australia,SA,-34.4502,140.56908,4513,46,Australia__Adelaide
AU,ADM2,Loxton Waikerie,132957,South Australia,SA,-34.48161,140.28346,11454,,Australia__Adelaide
AU,CITY,Lucknow,987765,Victoria,VIC,-37.81667,147.65,1227,,Australia__Melbourne
AU,CITY,Luddenham,4151,New South Wales,NSW,-33.8785,150.68863,1776,101,Australia__Sydney
AU,CITY,Ludmilla,4813,Northern Territory,NT,-12.42032,130.85506,1758,16,Australia__Darwin
AU,CITY,Lugarno,5678,New South Wales,NSW,-33.98267,151.04184,5521,55,Australia__Sydney
AU,CITY,Lurnea,988934,New South Wales,NSW,-33.93539,150.89673,9282,,Australia__Sydney
AU,CITY,Lutana,5619,Tasmania,TAS,-42.83475,147.31152,2372,70,Australia__Hobart
AU,CITY,Lutwyche,988174,Queensland,QLD,-27.42275,153.03354,3369,,Australia__Brisbane
AU,CITY,Lynbrook,5639,Victoria,VIC,-38.05588,145.25615,8482,27,Australia__Melbourne
AU,CITY,Lyndoch,4721,South Australia,SA,-34.60124,138.89094,1966,178,Australia__Adelaide
AU,CITY,Lyneham,988789,Australian Capital Territory,ACT,-35.2398,149.13074,5085,,Australia__Sydney
AU,CITY,Lynwood,988794,Western Australia,WA,-32.04013,115.92888,3400,,Australia__Perth
AU,CITY,Lyons,989154,Australian Capital Territory,ACT,-35.3406,149.07396,3013,,Australia__Sydney
AU,CITY,Lyons,989440,Northern Territory,NT,-12.35912,130.88852,2246,,Australia__Darwin
AU,CITY,Lysterfield,4852,Victoria,VIC,-37.93333,145.3,6569,140,Australia__Melbourne
AU,ADM2,MacDonnell,133119,Northern Territory,NT,-24.42671,133.49982,6920,,Australia__Darwin
AU,CITY,Macarthur,5589,Australian Capital Territory,ACT,-35.40885,149.12696,1402,643,Australia__Sydney
AU,CITY,Macclesfield,4024,South Australia,SA,-35.17182,138.83589,1343,297,Australia__Adelaide
AU,CITY,Macedon,988006,Victoria,VIC,-37.41963,144.56242,1972,508,Australia__Melbourne
AU,ADM2,Macedon Ranges,133043,Victoria,VIC,-37.33343,144.61581,44098,,Australia__Melbourne
AU,CITY,Macgregor,988132,Queensland,QLD,-27.5649,153.0665,5742,,Australia__Brisbane
AU,CITY,Macgregor,989126,Australian Capital Territory,ACT,-35.2098,149.01101,6696,,Australia__Sydney
