countryCode,type,cityName,cityId,regionName,regionCode,lat,lon,population,elevation,timezone
ES,CITY,Alaró,27996,Balearic Islands,PM,39.70441,2.79181,4707,,Europe__Madrid
ES,CITY,Alatoz,28881,Castile-La Mancha,CM,39.09495,-1.36098,585,,Europe__Madrid
ES,CITY,Alba,33093,Aragon,AR,40.61825,-1.34658,249,,Europe__Madrid
ES,CITY,Alba de Cerrato,33655,León Province,LE,41.81276,-4.3647,99,770,Europe__Madrid
ES,CITY,Alba de Tormes,33682,León Province,LE,40.82664,-5.51237,4881,836,Europe__Madrid
ES,CITY,Alba de Yeltes,33121,León Province,LE,40.6718,-6.3166,255,788,Europe__Madrid
ES,CITY,Albacete,28196,Castile-La Mancha,CM,38.99424,-1.85643,169716,686,Europe__Madrid
ES,CITY,Albaida,28401,Valencian Community,VC,38.83798,-0.51721,6257,,Europe__Madrid
ES,CITY,Albaida del Aljarafe,28386,Andalusia,AN,37.42354,-6.16675,2268,162,Europe__Madrid
ES,CITY,Albal,28259,Valencian Community,VC,39.4,-0.41667,15443,15,Europe__Madrid
ES,CITY,Albaladejo,28481,Castile-La Mancha,CM,38.61887,-2.80784,1570,1000,Europe__Madrid
ES,CITY,Albaladejo del Cuende,28156,Castile-La Mancha,CM,39.80684,-2.22903,376,920,Europe__Madrid
ES,CITY,Albalat de la Ribera,28522,Valencian Community,VC,39.2,-0.38333,3444,,Europe__Madrid
ES,CITY,Albalat dels Sorells,28111,Valencian Community,VC,39.53333,-0.35,3493,10,Europe__Madrid
ES,CITY,Albalat dels Tarongers,28007,Valencian Community,VC,39.7,-0.33333,799,,Europe__Madrid
ES,CITY,Albalate de Cinca,32962,Aragon,AR,41.72521,0.15244,1183,,Europe__Madrid
ES,CITY,Albalate de Zorita,33012,Castile-La Mancha,CM,40.30812,-2.84267,780,759,Europe__Madrid
ES,CITY,Albalate de las Nogueras,33234,Castile-La Mancha,CM,40.36614,-2.27718,378,855,Europe__Madrid
ES,CITY,Albalate del Arzobispo,33559,Aragon,AR,41.12173,-0.51142,2163,,Europe__Madrid
ES,CITY,Albalatillo,33024,Aragon,AR,41.73527,-0.15115,259,,Europe__Madrid
ES,CITY,Albalá,28300,Extremadura,EX,39.25592,-6.18528,899,502,Europe__Madrid
ES,CITY,Albares,33355,Castile-La Mancha,CM,40.3069,-3.00897,532,742,Europe__Madrid
ES,CITY,Albarracín,33097,Aragon,AR,40.40818,-1.44375,1009,,Europe__Madrid
ES,CITY,Albarreal de Tajo,28654,Castile-La Mancha,CM,39.89698,-4.22895,670,,Europe__Madrid
ES,CITY,Albatana,28704,Castile-La Mancha,CM,38.57057,-1.5221,855,,Europe__Madrid
ES,CITY,Albatera,28352,Valencian Community,VC,38.17902,-0.87059,11745,20,Europe__Madrid
ES,CITY,Albelda,33211,Aragon,AR,41.86542,0.45999,877,,Europe__Madrid
ES,CITY,Albelda de Iregua,33892,La Rioja,RI,42.35837,-2.47278,2644,535,Europe__Madrid
ES,CITY,Albendea,33147,Castile-La Mancha,CM,40.48751,-2.41747,160,740,Europe__Madrid
ES,CITY,Albendiego,33846,Castile-La Mancha,CM,41.22742,-3.05171,37,1195,Europe__Madrid
ES,CITY,Alberic,28179,Valencian Community,VC,39.11667,-0.51667,11175,,Europe__Madrid
ES,CITY,Alberite,33449,La Rioja,RI,42.40704,-2.43894,2289,452,Europe__Madrid
ES,CITY,Alberite de San Juan,33605,Aragon,AR,41.82009,-1.47063,103,,Europe__Madrid
ES,CITY,Albero Alto,33889,Aragon,AR,42.05031,-0.3371,119,442,Europe__Madrid
ES,CITY,Albero Bajo,32988,Aragon,AR,42.0238,-0.38018,89,411,Europe__Madrid
ES,CITY,Alberuela de Tubo,33534,Aragon,AR,41.90846,-0.21418,376,,Europe__Madrid
ES,CITY,Albesa,33840,Catalonia,CT,41.75282,0.65936,1540,,Europe__Madrid
ES,CITY,Albeta,33810,Aragon,AR,41.82636,-1.49936,163,412,Europe__Madrid
ES,CITY,Albillos,33327,León Province,LE,42.2768,-3.78908,212,830,Europe__Madrid
ES,CITY,Albiztur,33018,Basque Country,PV,43.12933,-2.13649,299,,Europe__Madrid
ES,CITY,Albocàsser,33233,Valencian Community,VC,40.35,0.03333,1391,538,Europe__Madrid
ES,CITY,Albolote,28851,Andalusia,AN,37.23088,-3.6551,17089,655,Europe__Madrid
