regionCode,regionName,countryCode,culture_hIndexMean,culture_hIndexMin,culture_hIndexMax,culture_cIndexMean,culture_cIndexMin,culture_cIndexMax,culture_rIndexMean,culture_rIndexMin,culture_rIndexMax,culture_aIndexMean,culture_aIndexMin,culture_aIndexMax,culture_iIndexMean,culture_iIndexMin,culture_iIndexMax,culture_nIndexMean,culture_nIndexMin,culture_nIndexMax,formations_mIndexMean,formations_mIndexMin,formations_mIndexMax,formations_rIndexMean,formations_rIndexMin,formations_rIndexMax,beach_IndexMean,beach_IndexMin,beach_IndexMax
GR_F,Ionian Islands Region,GR,117.0,117,117,76.0,76,76,161.0,161,161,103.0,103,103,0.0,0,0,166.0,166,166,18.0,18,18,0.0,0,0,10.0,10,10
GR_I,Attica Region,GR,884.0,88,1160,756.0,55,1028,902.0,79,1117,945.0,46,1238,61.0,0,82,143.0,0,238,84.0,0,138,3.0,0,4,6.0,0,11
GR_M,Crete Region,GR,214.0,214,214,111.0,111,111,202.0,202,202,92.0,92,92,0.0,0,0,71.0,71,71,18.0,18,18,0.0,0,0,1.0,1,1
HN_AT,Atlántida Department,HN,2.0,2,2,6.0,6,6,50.0,50,50,0.0,0,0,0.0,0,0,12.0,12,12,6.0,6,6,0.0,0,0,2.0,2,2
HN_CR,Cortés Department,HN,42.0,12,58,27.0,8,44,155.0,70,216,0.0,0,0,0.0,0,0,16.0,2,26,10.0,0,16,0.0,0,0,0.0,0,0
HN_FM,Francisco Morazán Department,HN,30.0,30,30,57.0,56,58,364.0,362,366,2.0,2,2,0.0,0,0,7.0,6,8,7.0,6,8,0.0,0,0,0.0,0,0
HN_YO,Yoro Department,HN,12.0,12,12,10.0,10,10,54.0,54,54,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
HR_08,Primorje-Gorski Kotar County,HR,139.0,138,140,118.0,118,118,136.0,136,136,32.0,30,34,2.0,2,2,52.0,52,52,42.0,40,44,0.0,0,0,12.0,12,12
HR_14,Osijek-Baranja County,HR,141.0,141,141,81.0,81,81,86.0,86,86,47.0,47,47,0.0,0,0,4.0,4,4,0.0,0,0,0.0,0,0,3.0,3,3
HR_17,Split-Dalmatia County,HR,176.0,169,182,133.0,132,134,241.0,239,243,39.0,36,42,6.0,6,6,188.0,154,223,182.0,175,190,0.0,0,0,28.0,19,36
HR_21,Zagreb,HR,552.0,552,552,872.0,872,872,488.0,488,488,74.0,74,74,6.0,6,6,104.0,104,104,58.0,58,58,0.0,0,0,20.0,20,20
HU_BA,Baranya County,HU,672.0,672,672,509.0,509,509,254.0,254,254,85.0,85,85,18.0,18,18,86.0,86,86,80.0,80,80,0.0,0,0,2.0,2,2
HU_BU,Budapest,HU,1007.0,963,1026,977.0,948,1006,1031.0,841,1115,676.0,327,924,7.0,4,12,344.0,83,575,292.0,20,892,11.0,4,18,3.0,0,10
HU_BZ,Borsod-Abaúj-Zemplén County,HU,222.0,222,222,123.0,123,123,235.0,235,235,33.0,33,33,0.0,0,0,116.0,116,116,184.0,184,184,0.0,0,0,0.0,0,0
HU_CS,Csongrád County,HU,557.0,557,557,237.0,237,237,118.0,118,118,55.0,55,55,6.0,6,6,29.0,29,29,0.0,0,0,0.0,0,0,9.0,9,9
HU_GS,Győr-Moson-Sopron County,HU,183.0,183,183,150.0,150,150,160.0,160,160,37.0,37,37,0.0,0,0,18.0,18,18,4.0,4,4,0.0,0,0,5.0,5,5
HU_HB,Hajdú-Bihar County,HU,112.0,112,112,123.0,123,123,120.0,120,120,23.0,23,23,0.0,0,0,4.0,4,4,28.0,28,28,0.0,0,0,0.0,0,0
ID_AC,Aceh,ID,20.0,2,28,8.0,0,17,188.0,20,412,0.0,0,0,0.0,0,0,270.0,101,498,266.0,95,492,0.0,0,0,2.0,0,5
ID_BA,Bali,ID,148.0,148,148,239.0,239,239,594.0,583,605,19.0,19,19,0.0,0,0,71.0,71,71,43.0,34,52,0.0,0,0,24.0,22,26
ID_BB,Bangka Belitung Islands,ID,32.0,32,32,7.0,7,7,122.0,122,122,0.0,0,0,0.0,0,0,16.0,16,16,4.0,4,4,0.0,0,0,0.0,0,0
ID_BE,Bengkulu,ID,26.0,26,26,14.0,14,14,112.0,112,112,2.0,2,2,0.0,0,0,3.0,3,3,0.0,0,0,0.0,0,0,4.0,0,7
ID_BT,Banten,ID,201.0,14,380,199.0,4,412,741.0,630,900,28.0,4,52,22.0,7,33,53.0,0,76,222.0,38,377,0.0,0,0,0.0,0,2
ID_GO,Gorontalo,ID,9.0,9,9,0.0,0,0,47.0,47,47,0.0,0,0,0.0,0,0,0.0,0,0,116.0,116,116,0.0,0,0,0.0,0,0
ID_JA,Jambi,ID,6.0,6,6,4.0,4,4,22.0,22,22,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
ID_JB,West Java,ID,130.0,12,390,129.0,2,419,540.0,32,897,16.0,0,56,10.0,0,42,17.0,0,88,191.0,0,799,0.0,0,0,0.0,0,0
ID_JI,East Java,ID,88.0,20,208,21.0,2,58,365.0,64,952,5.0,0,15,27.0,12,53,7.0,0,22,43.0,4,116,0.0,0,0,0.0,0,0
ID_JK,Jakarta,ID,410.0,410,410,408.0,408,408,966.0,966,966,52.0,52,52,30.0,30,30,49.0,49,49,223.0,223,223,0.0,0,0,11.0,11,11
ID_JT,Central Java,ID,75.0,6,175,27.0,0,57,426.0,54,962,0.0,0,2,6.0,0,23,10.0,3,20,200.0,31,534,0.0,0,0,1.0,0,6
ID_KB,West Kalimantan,ID,22.0,22,22,10.0,10,10,81.0,81,81,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
ID_KI,East Kalimantan,ID,39.0,26,58,16.0,14,20,499.0,248,868,1.0,0,2,0.0,0,0,2.0,0,3,1.0,0,2,0.0,0,0,2.0,0,8
ID_KR,Riau Islands,ID,0.0,0,0,2.0,2,2,8.0,8,8,0.0,0,0,0.0,0,0,0.0,0,0,10.0,10,10,0.0,0,0,0.0,0,0
ID_KS,South Kalimantan,ID,52.0,40,60,15.0,6,20,218.0,136,259,1.0,0,2,0.0,0,0,0.0,0,0,1.0,0,4,0.0,0,0,0.0,0,0
ID_KT,Central Kalimantan,ID,4.0,4,4,3.0,3,3,47.0,47,47,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
ID_KU,North Kalimantan,ID,12.0,12,12,3.0,3,3,16.0,16,16,0.0,0,0,0.0,0,0,0.0,0,0,6.0,6,6,0.0,0,0,0.0,0,0
ID_LA,Lampung,ID,8.0,2,14,4.0,0,7,51.0,2,100,0.0,0,0,2.0,0,4,3.0,0,6,9.0,0,18,0.0,0,0,0.0,0,2
ID_MA,Maluku,ID,31.0,31,31,10.0,10,10,90.0,90,90,0.0,0,0,0.0,0,0,18.0,18,18,4.0,4,4,0.0,0,0,1.0,1,1
ID_MU,North Maluku,ID,39.0,18,62,3.0,2,6,40.0,22,64,3.0,0,7,0.0,0,0,9.0,3,13,18.0,13,27,0.0,0,0,1.0,0,3
ID_NB,West Nusa Tenggara,ID,144.0,84,174,495.0,10,738,693.0,514,782,3.0,2,4,0.0,0,0,12.0,7,14,222.0,142,381,0.0,0,0,0.0,0,0
ID_NT,East Nusa Tenggara,ID,64.0,62,66,16.0,16,16,259.0,258,260,2.0,2,2,0.0,0,0,39.0,30,48,3.0,2,4,0.0,0,0,1.0,0,2
ID_PA,Papua,ID,1.0,0,2,4.0,4,4,23.0,22,24,0.0,0,0,0.0,0,0,14.0,14,14,4.0,4,4,0.0,0,0,6.0,2,10
ID_PB,West Papua,ID,6.0,0,10,2.0,0,4,250.0,10,444,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
ID_RI,Riau,ID,157.0,46,380,252.0,21,715,846.0,844,848,151.0,8,437,8.0,0,23,108.0,2,319,30.0,26,32,0.0,0,0,4.0,2,7
ID_SA,North Sulawesi,ID,68.0,66,70,7.0,6,8,751.0,748,754,0.0,0,0,0.0,0,0,20.0,14,27,84.0,80,87,0.0,0,0,0.0,0,0
ID_SB,West Sumatra,ID,28.0,26,30,8.0,8,8,689.0,687,691,28.0,28,28,8.0,8,8,81.0,78,84,69.0,62,76,0.0,0,0,4.0,1,6
ID_SG,Southeast Sulawesi,ID,4.0,4,4,1.0,0,2,50.0,50,50,0.0,0,0,0.0,0,0,2.0,2,2,28.0,28,28,0.0,0,0,0.0,0,0
ID_SN,South Sulawesi,ID,146.0,146,146,41.0,41,41,725.0,725,725,12.0,12,12,0.0,0,0,19.0,19,19,522.0,522,522,0.0,0,0,4.0,4,4
ID_SS,South Sumatra,ID,33.0,33,33,17.0,17,17,652.0,646,658,7.0,7,7,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
ID_ST,Central Sulawesi,ID,2.0,0,4,0.0,0,0,137.0,0,274,0.0,0,0,0.0,0,0,0.0,0,0,58.0,44,72,0.0,0,0,0.0,0,0
ID_SU,North Sumatra,ID,19.0,0,56,14.0,0,42,121.0,16,287,5.0,0,15,0.0,0,0,1.0,0,6,12.0,0,68,0.0,0,0,0.0,0,0
IE_L,Leinster,IE,1094.0,1094,1094,865.0,865,865,1062.0,1062,1062,531.0,531,531,9.0,9,9,341.0,341,341,222.0,222,222,0.0,0,0,13.0,13,13
IE_M,Munster,IE,204.0,204,204,110.0,110,110,253.0,253,253,61.0,61,61,6.0,6,6,4.0,4,4,2.0,2,2,0.0,0,0,0.0,0,0
IL_D,Southern District,IL,186.0,173,198,60.0,59,61,133.0,72,194,50.0,43,56,2.0,0,4,20.0,12,28,3.0,0,6,0.0,0,0,11.0,2,20
IL_JM,Jerusalem District,IL,1107.0,1083,1131,946.0,914,979,1110.0,1106,1113,266.0,210,323,4.0,4,4,294.0,245,344,196.0,164,229,0.0,0,0,1.0,1,1
IL_M,Central District,IL,354.0,146,475,609.0,120,1062,470.0,137,684,218.0,45,372,10.0,7,12,72.0,59,85,14.0,7,23,0.0,0,0,4.0,0,18
IL_TA,Tel Aviv District,IL,397.0,336,452,1044.0,1018,1062,601.0,521,669,338.0,318,364,6.0,3,8,68.0,61,75,4.0,2,8,0.0,0,0,24.0,0,37
IN_AP,Andhra Pradesh,IN,14.0,0,50,27.0,0,107,83.0,0,348,7.0,0,30,0.0,0,0,13.0,0,62,3.0,0,20,0.0,0,0,2.0,0,18
IN_AS,Assam,IN,2.0,2,2,2.0,2,2,18.0,18,18,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
IN_BR,Bihar,IN,6.0,6,6,6.0,6,6,13.0,13,13,6.0,6,6,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0
IN_CH,Chandigarh,IN,41.0,41,41,90.0,90,90,140.0,140,140,28.0,28,28,0.0,0,0,23.0,23,23,3.0,3,3,0.0,0,0,0.0,0,0
IN_DL,Delhi,IN,747.0,197,974,305.0,63,414,694.0,274,876,212.0,78,290,8.0,0,12,14.0,0,24,3.0,0,6,0.0,0,0,0.0,0,0
IN_GJ,Gujarat,IN,12.0,5,19,4.0,0,12,41.0,18,98,7.0,0,12,0.0,0,0,3.0,0,6,1.0,0,4,0.0,0,0,1.0,0,3
IN_HP,Himachal Pradesh,IN,0.0,0,0,0.0,0,0,7.0,6,8,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,2,0.0,0,0,0.0,0,0
IN_HR,Haryana,IN,146.0,0,959,67.0,2,408,154.0,2,873,62.0,0,314,2.0,0,12,4.0,0,26,1.0,0,6,0.0,0,0,0.0,0,0
IN_JH,Jharkhand,IN,40.0,40,40,31.0,31,31,143.0,142,144,0.0,0,0,0.0,0,0,35.0,34,36,5.0,5,5,0.0,0,0,0.0,0,0
IN_JK,Jammu and Kashmir,IN,20.0,20,20,24.0,24,24,64.0,64,64,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
IN_KA,Karnataka,IN,62.0,4,206,135.0,2,505,299.0,20,833,8.0,0,27,0.0,0,2,4.0,0,22,3.0,0,23,0.0,0,0,1.0,0,9
IN_KL,Kerala,IN,30.0,6,55,70.0,8,132,263.0,91,435,5.0,0,10,0.0,0,0,36.0,28,43,12.0,11,14,0.0,0,0,0.0,0,0
IN_MH,Maharashtra,IN,13.0,0,42,17.0,0,85,105.0,0,606,2.0,0,15,0.0,0,0,4.0,0,13,2.0,0,10,0.0,0,0,0.0,0,0
IN_MP,Madhya Pradesh,IN,1.0,0,2,2.0,0,4,8.0,0,16,0.0,0,2,0.0,0,0,3.0,0,14,0.0,0,0,0.0,0,0,0.0,0,0
IN_OR,Odisha,IN,3.0,0,6,7.0,0,14,19.0,10,28,0.0,0,0,0.0,0,0,1.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0
IN_PB,Punjab,IN,20.0,0,62,22.0,0,78,113.0,4,528,8.0,0,32,0.0,0,0,1.0,0,6,0.0,0,0,0.0,0,0,0.0,0,0
IN_PY,Puducherry,IN,84.0,84,84,67.0,67,67,294.0,294,294,0.0,0,0,0.0,0,0,64.0,64,64,0.0,0,0,0.0,0,0,9.0,9,9
IN_RJ,Rajasthan,IN,12.0,0,60,9.0,0,57,20.0,0,104,2.0,0,20,0.0,0,0,2.0,0,12,0.0,0,0,0.0,0,0,0.0,0,0
IN_TG,Telangana,IN,146.0,0,250,253.0,4,449,531.0,20,839,18.0,0,32,2.0,0,4,11.0,0,24,5.0,0,12,0.0,0,0,0.0,0,0
IN_TN,Tamil Nadu,IN,44.0,0,146,114.0,0,363,375.0,26,859,9.0,0,25,1.0,0,4,16.0,0,74,2.0,0,8,0.0,0,4,1.0,0,15
IN_UP,Uttar Pradesh,IN,130.0,0,941,62.0,0,400,154.0,2,886,37.0,0,266,1.0,0,12,20.0,0,130,0.0,0,2,0.0,0,0,0.0,0,0
IN_UT,Uttarakhand,IN,10.0,2,18,16.0,0,32,91.0,14,167,2.0,0,4,0.0,0,0,17.0,2,29,0.0,0,2,0.0,0,0,0.0,0,0
IN_WB,West Bengal,IN,0.0,0,0,2.0,2,2,16.0,16,16,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
IR_01,East Azerbaijan Province,IR,132.0,132,132,115.0,115,115,815.0,815,815,97.0,97,97,6.0,6,6,102.0,102,102,24.0,24,24,0.0,0,0,0.0,0,0
IR_02,West Azarbaijan Province,IR,20.0,20,20,26.0,26,26,248.0,248,248,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
IR_06,Bushehr Province,IR,31.0,31,31,13.0,13,13,105.0,105,105,196.0,196,196,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
IR_07,Tehran Province,IR,230.0,14,758,205.0,0,897,410.0,48,1043,145.0,0,565,3.0,0,18,18.0,0,75,33.0,0,175,0.0,0,0,0.0,0,0
IR_08,Chaharmahal and Bakhtiari Province,IR,27.0,27,27,14.0,12,16,94.0,88,100,2.0,2,2,0.0,0,0,2.0,0,3,4.0,2,5,0.0,0,0,0.0,0,0
IR_10,Khuzestan Province,IR,41.0,32,46,21.0,16,26,77.0,56,114,12.0,0,30,0.0,0,0,1.0,0,2,0.0,0,0,0.0,0,0,0.0,0,1
IR_11,Zanjan Province,IR,64.0,64,64,36.0,36,36,240.0,240,240,44.0,44,44,0.0,0,0,480.0,480,480,482.0,482,482,0.0,0,0,0.0,0,0
IR_12,Semnan Province,IR,69.0,69,69,16.0,16,16,166.0,166,166,114.0,114,114,12.0,12,12,210.0,210,210,210.0,210,210,0.0,0,0,0.0,0,0
IR_13,Sistan and Baluchestan,IR,6.0,2,10,9.0,2,16,73.0,16,130,1.0,0,2,0.0,0,0,1.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0
IR_14,Fars Province,IR,101.0,101,101,139.0,139,139,298.0,298,298,336.0,336,336,0.0,0,0,27.0,27,27,24.0,24,24,0.0,0,0,0.0,0,0
IR_15,Kerman Province,IR,62.0,62,62,113.0,113,113,120.0,120,120,75.0,75,75,0.0,0,0,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0
IR_16,Kurdistan Province,IR,10.0,10,10,20.0,20,20,138.0,138,138,30.0,30,30,0.0,0,0,3.0,3,3,5.0,5,5,0.0,0,0,0.0,0,0
IR_17,Kermanshah Province,IR,214.0,214,214,30.0,30,30,142.0,142,142,40.0,40,40,0.0,0,0,21.0,21,21,19.0,19,19,0.0,0,0,0.0,0,0
IR_19,Gilan Province,IR,21.0,11,31,24.0,14,34,106.0,68,143,23.0,9,37,0.0,0,0,11.0,10,12,0.0,0,0,0.0,0,0,0.0,0,1
IR_21,Mazandaran Province,IR,20.0,12,28,12.0,8,18,93.0,72,116,13.0,6,28,0.0,0,0,3.0,0,6,2.0,0,6,0.0,0,0,0.0,0,0
IR_22,Markazi Province,IR,130.0,130,130,56.0,56,56,370.0,370,370,13.0,13,13,0.0,0,0,0.0,0,0,12.0,12,12,0.0,0,0,0.0,0,0
IR_23,Hormozgan Province,IR,14.0,14,14,10.0,10,10,108.0,108,108,2.0,2,2,0.0,0,0,8.0,8,8,6.0,6,6,0.0,0,0,0.0,0,0
IR_25,Yazd Province,IR,43.0,43,43,61.0,61,61,198.0,198,198,131.0,131,131,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
IR_27,Golestan Province,IR,9.0,9,9,16.0,16,16,38.0,38,38,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
IR_28,Qazvin Province,IR,36.0,36,36,77.0,77,77,199.0,199,199,53.0,53,53,0.0,0,0,24.0,24,24,26.0,26,26,0.0,0,0,0.0,0,0
IR_29,South Khorasan Province,IR,58.0,58,58,14.0,14,14,70.0,70,70,10.0,10,10,0.0,0,0,3.0,3,3,6.0,6,6,0.0,0,0,0.0,0,0
IR_30,Razavi Khorasan Province,IR,336.0,336,336,170.0,170,170,474.0,474,474,275.0,275,275,12.0,12,12,152.0,152,152,144.0,144,144,0.0,0,0,0.0,0,0
IR_31,North Khorasan Province,IR,6.0,6,6,26.0,26,26,32.0,32,32,9.0,9,9,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0
IR_32,Alborz Province,IR,253.0,253,253,480.0,480,480,872.0,872,872,156.0,156,156,6.0,6,6,38.0,38,38,100.0,100,100,0.0,0,0,0.0,0,0
IS_1,Capital Region,IS,86.0,86,86,397.0,397,397,121.0,121,121,9.0,9,9,2.0,2,2,70.0,70,70,22.0,22,22,0.0,0,0,0.0,0,0
IT_21,Piedmont,IT,294.0,220,367,166.0,70,262,283.0,222,344,90.0,50,130,6.0,6,6,348.0,51,644,269.0,0,538,0.0,0,0,0.0,0,1
IT_25,Lombardy,IT,914.0,557,1109,835.0,335,1326,1057.0,811,1295,1347.0,388,1965,108.0,4,238,269.0,108,540,76.0,4,207,0.0,0,0,0.0,0,1
IT_32,Trentino-South Tyrol,IT,455.0,455,455,322.0,322,322,753.0,753,753,323.0,323,323,118.0,118,118,299.0,299,299,244.0,244,244,0.0,0,0,0.0,0,0
IT_34,Veneto,IT,197.0,157,262,365.0,201,505,660.0,348,922,927.0,287,1545,4.0,2,6,56.0,20,91,26.0,0,81,0.0,0,0,0.0,0,0
IT_36,Friuli–Venezia Giulia,IT,769.0,769,769,387.0,387,387,544.0,544,544,791.0,791,791,12.0,12,12,186.0,186,186,310.0,310,310,0.0,0,0,7.0,7,7
IT_45,Emilia-Romagna,IT,174.0,162,183,214.0,178,261,199.0,181,222,107.0,45,157,0.0,0,0,58.0,36,71,6.0,0,18,0.0,0,0,3.0,0,10
IT_52,Tuscany,IT,368.0,234,503,396.0,223,570,684.0,294,1074,310.0,293,327,13.0,12,14,172.0,126,217,183.0,107,259,18.0,4,32,12.0,0,25
IT_55,Umbria,IT,76.0,76,76,131.0,131,131,187.0,187,187,86.0,86,86,4.0,4,4,181.0,181,181,105.0,105,105,0.0,0,0,0.0,0,0
IT_62,Lazio,IT,448.0,124,1044,506.0,153,1199,805.0,128,2032,575.0,41,1552,6.0,0,18,343.0,44,722,182.0,0,541,1.0,0,3,0.0,0,0
IT_72,Campania,IT,1007.0,607,1218,1085.0,918,1228,1360.0,1259,1519,1393.0,936,1635,9.0,9,9,215.0,169,304,70.0,39,110,0.0,0,0,3.0,0,10
IT_75,Apulia,IT,76.0,63,88,89.0,77,101,108.0,75,140,26.0,12,41,0.0,0,0,22.0,3,42,0.0,0,0,0.0,0,0,0.0,0,0
IT_78,Calabria,IT,258.0,258,258,300.0,300,300,408.0,408,408,168.0,168,168,0.0,0,0,114.0,114,114,98.0,98,98,0.0,0,0,15.0,15,15
IT_82,Sicily,IT,146.0,55,238,97.0,32,162,171.0,112,230,66.0,42,90,0.0,0,0,96.0,52,139,42.0,10,73,0.0,0,0,5.0,0,10
IT_88,Sardinia,IT,206.0,157,256,195.0,110,280,434.0,420,448,107.0,88,126,0.0,0,0,136.0,130,142,58.0,11,105,2.0,0,3,2.0,0,4
JM_01,Kingston Parish,JM,53.0,53,53,71.0,71,71,530.0,530,530,27.0,27,27,0.0,0,0,38.0,38,38,15.0,15,15,0.0,0,0,0.0,0,0
JM_02,Saint Andrew,JM,59.0,59,59,71.0,71,71,550.0,550,550,27.0,27,27,0.0,0,0,38.0,38,38,15.0,15,15,0.0,0,0,0.0,0,0
JM_08,Saint James Parish,JM,10.0,10,10,2.0,2,2,37.0,37,37,4.0,4,4,0.0,0,0,12.0,12,12,0.0,0,0,0.0,0,0,8.0,8,8
JM_14,Saint Catherine Parish,JM,47.0,47,47,56.0,44,67,464.0,428,500,18.0,15,20,0.0,0,0,16.0,14,17,0.0,0,0,0.0,0,0,1.0,0,2
JO_AQ,Aqaba Governorate,JO,44.0,44,44,34.0,34,34,12.0,12,12,11.0,11,11,0.0,0,0,159.0,159,159,126.0,126,126,0.0,0,0,26.0,26,26
JO_AZ,Zarqa Governorate,JO,126.0,99,154,94.0,85,103,197.0,172,222,80.0,67,93,0.0,0,0,7.0,7,7,94.0,62,126,0.0,0,0,0.0,0,0
JO_IR,Irbid Governorate,JO,603.0,603,603,125.0,125,125,235.0,235,235,410.0,410,410,0.0,0,0,326.0,326,326,449.0,449,449,0.0,0,0,0.0,0,0
JP_01,Hokkaidō Prefecture,JP,61.0,6,211,167.0,35,631,192.0,16,756,14.0,0,56,5.0,0,15,32.0,0,168,35.0,0,170,0.0,0,0,0.0,0,0
JP_02,Aomori Prefecture,JP,35.0,22,45,66.0,53,77,113.0,34,191,10.0,0,26,0.0,0,0,16.0,10,20,8.0,6,12,0.0,0,0,0.0,0,0
JP_03,Iwate Prefecture,JP,51.0,18,99,45.0,27,67,121.0,75,171,11.0,4,24,2.0,0,8,14.0,3,34,11.0,3,30,0.0,0,0,0.0,0,0
JP_04,Miyagi Prefecture,JP,117.0,18,288,228.0,64,511,499.0,224,994,29.0,6,72,2.0,0,6,42.0,4,108,37.0,6,98,0.0,0,0,0.0,0,0
JP_05,Akita Prefecture,JP,41.0,40,42,93.0,90,96,310.0,304,316,6.0,6,6,0.0,0,0,11.0,8,14,25.0,16,34,0.0,0,0,0.0,0,0
JP_06,Yamagata Prefecture,JP,37.0,26,60,71.0,40,86,436.0,362,516,6.0,0,8,0.0,0,0,12.0,0,22,17.0,0,30,0.0,0,0,0.0,0,0
JP_07,Fukushima Prefecture,JP,107.0,18,406,90.0,57,126,173.0,97,470,16.0,6,36,0.0,0,0,22.0,6,55,36.0,8,113,0.0,0,0,0.0,0,1
JP_08,Ibaraki Prefecture,JP,117.0,18,257,93.0,30,171,199.0,53,448,10.0,0,15,4.0,0,14,22.0,0,90,19.0,0,94,0.0,0,0,0.0,0,1
JP_09,Tochigi Prefecture,JP,85.0,7,146,110.0,16,189,344.0,76,583,13.0,0,44,0.0,0,0,19.0,13,24,24.0,15,32,0.0,0,0,0.0,0,0
JP_10,Gunma Prefecture,JP,134.0,89,172,160.0,102,191,441.0,270,564,28.0,19,37,1.0,0,6,17.0,3,43,16.0,7,27,0.0,0,0,0.0,0,0
JP_11,Saitama Prefecture,JP,315.0,141,484,533.0,93,948,756.0,351,929,214.0,13,1092,5.0,0,43,37.0,0,158,28.0,2,168,0.0,0,0,0.0,0,6
JP_12,Chiba Prefecture,JP,366.0,48,632,315.0,47,847,635.0,172,924,125.0,0,823,4.0,0,26,23.0,0,72,3.0,0,12,0.0,0,0,1.0,0,10
JP_13,Tokyo,JP,426.0,188,664,881.0,140,1041,881.0,732,990,572.0,28,1077,18.0,0,56,52.0,23,271,35.0,7,307,0.0,0,0,0.0,0,4
JP_14,Kanagawa Prefecture,JP,483.0,182,613,572.0,154,1068,775.0,403,969,278.0,25,1029,16.0,0,63,169.0,25,458,148.0,29,397,0.0,0,0,2.0,0,15
JP_15,Niigata Prefecture,JP,49.0,9,85,99.0,8,195,231.0,66,405,40.0,0,79,10.0,0,21,20.0,6,31,15.0,6,25,0.0,0,0,1.0,0,4
JP_16,Toyama Prefecture,JP,45.0,5,70,94.0,53,127,136.0,59,191,9.0,5,14,7.0,3,14,12.0,3,17,16.0,5,21,0.0,0,0,0.0,0,0
JP_17,Ishikawa Prefecture,JP,68.0,7,108,161.0,42,261,445.0,22,676,25.0,3,43,9.0,3,15,21.0,7,42,46.0,21,88,0.0,0,0,0.0,0,2
JP_18,Fukui Prefecture,JP,145.0,145,145,146.0,146,146,137.0,137,137,12.0,12,12,0.0,0,0,37.0,37,37,36.0,36,36,0.0,0,0,0.0,0,0
JP_19,Yamanashi Prefecture,JP,131.0,126,136,184.0,174,193,466.0,443,488,16.0,14,17,2.0,0,3,48.0,43,52,78.0,74,83,0.0,0,0,0.0,0,0
JP_20,Nagano Prefecture,JP,107.0,21,148,108.0,38,172,274.0,72,541,10.0,0,16,6.0,0,12,23.0,14,39,81.0,49,108,0.0,0,0,0.0,0,0
JP_21,Gifu Prefecture,JP,146.0,122,214,214.0,173,299,693.0,379,1020,69.0,38,94,34.0,12,73,48.0,25,84,68.0,27,106,0.0,0,0,0.0,0,0
JP_22,Shizuoka Prefecture,JP,133.0,35,299,106.0,30,205,478.0,131,944,20.0,4,37,5.0,0,23,35.0,17,86,70.0,7,194,0.0,0,0,1.0,0,2
JP_23,Aichi Prefecture,JP,325.0,213,489,478.0,195,1025,860.0,422,1045,152.0,10,482,13.0,0,92,44.0,6,163,50.0,6,209,0.0,0,0,0.0,0,1
JP_24,Mie Prefecture,JP,72.0,25,90,77.0,43,134,316.0,165,549,7.0,0,22,2.0,0,6,9.0,0,29,15.0,2,47,0.0,0,4,0.0,0,2
JP_25,Shiga Prefecture,JP,364.0,172,607,279.0,120,572,843.0,735,954,74.0,32,127,4.0,0,15,39.0,17,57,71.0,20,127,0.0,0,0,0.0,0,2
JP_26,Kyōto Prefecture,JP,599.0,588,615,634.0,621,644,697.0,591,906,323.0,245,476,8.0,0,22,124.0,49,269,246.0,120,497,0.0,0,0,0.0,0,0
JP_27,Ōsaka Prefecture,JP,700.0,208,971,571.0,120,776,902.0,506,1021,422.0,19,926,10.0,0,31,82.0,19,461,79.0,20,589,0.0,0,0,1.0,0,28
JP_28,Hyōgo Prefecture,JP,440.0,156,675,603.0,143,881,766.0,279,928,381.0,10,980,14.0,0,43,126.0,26,292,153.0,28,387,0.0,0,0,1.0,0,7
JP_29,Nara Prefecture,JP,767.0,688,808,371.0,168,615,963.0,909,1030,155.0,70,269,2.0,0,7,60.0,52,67,77.0,67,83,0.0,0,0,0.0,0,0
JP_30,Wakayama Prefecture,JP,173.0,161,181,98.0,97,99,334.0,309,353,60.0,51,65,4.0,4,4,38.0,35,43,38.0,34,42,0.0,0,0,1.0,0,4
