regionCode,regionName,countryCode,culture_hIndexMean,culture_hIndexMin,culture_hIndexMax,culture_cIndexMean,culture_cIndexMin,culture_cIndexMax,culture_rIndexMean,culture_rIndexMin,culture_rIndexMax,culture_aIndexMean,culture_aIndexMin,culture_aIndexMax,culture_iIndexMean,culture_iIndexMin,culture_iIndexMax,culture_nIndexMean,culture_nIndexMin,culture_nIndexMax,formations_mIndexMean,formations_mIndexMin,formations_mIndexMax,formations_rIndexMean,formations_rIndexMin,formations_rIndexMax,beach_IndexMean,beach_IndexMin,beach_IndexMax
IN_TG,Telangana,IN,1.0,0,250,1.0,4,449,2.0,20,839,1.0,0,32,1.0,0,4,1.0,0,24,1.0,0,12,0.0,0,0,0.0,0,0
IN_TN,Tamil Nadu,IN,1.0,0,146,1.0,0,363,1.0,26,859,1.0,0,25,1.0,0,4,1.0,0,74,1.0,0,8,0.0,0,4,1.0,0,15
IN_UP,Uttar Pradesh,IN,1.0,0,941,1.0,0,400,1.0,2,886,1.0,0,266,1.0,0,12,1.0,0,130,0.0,0,2,0.0,0,0,0.0,0,0
IN_UT,Uttarakhand,IN,1.0,2,18,1.0,0,32,1.0,14,167,1.0,0,4,0.0,0,0,1.0,2,29,0.0,0,2,0.0,0,0,0.0,0,0
IN_WB,West Bengal,IN,0.0,0,0,1.0,2,2,1.0,16,16,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
IR_01,East Azerbaijan Province,IR,1.0,132,132,1.0,115,115,3.0,815,815,1.0,97,97,1.0,6,6,1.0,102,102,1.0,24,24,0.0,0,0,0.0,0,0
IR_02,West Azarbaijan Province,IR,1.0,20,20,1.0,26,26,1.0,248,248,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
IR_06,Bushehr Province,IR,1.0,31,31,1.0,13,13,1.0,105,105,1.0,196,196,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
IR_07,Tehran Province,IR,1.0,14,758,1.0,0,897,2.0,48,1043,1.0,0,565,1.0,0,18,1.0,0,75,1.0,0,175,0.0,0,0,0.0,0,0
IR_08,Chaharmahal and Bakhtiari Province,IR,1.0,27,27,1.0,12,16,1.0,88,100,1.0,2,2,0.0,0,0,1.0,0,3,1.0,2,5,0.0,0,0,0.0,0,0
IR_10,Khuzestan Province,IR,1.0,32,46,1.0,16,26,1.0,56,114,1.0,0,30,0.0,0,0,1.0,0,2,0.0,0,0,0.0,0,0,0.0,0,1
IR_11,Zanjan Province,IR,1.0,64,64,1.0,36,36,1.0,240,240,1.0,44,44,0.0,0,0,2.0,480,480,5.0,482,482,0.0,0,0,0.0,0,0
IR_12,Semnan Province,IR,1.0,69,69,1.0,16,16,1.0,166,166,1.0,114,114,1.0,12,12,1.0,210,210,3.0,210,210,0.0,0,0,0.0,0,0
IR_13,Sistan and Baluchestan,IR,1.0,2,10,1.0,2,16,1.0,16,130,1.0,0,2,0.0,0,0,1.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0
IR_14,Fars Province,IR,1.0,101,101,1.0,139,139,1.0,298,298,1.0,336,336,0.0,0,0,1.0,27,27,1.0,24,24,0.0,0,0,0.0,0,0
IR_15,Kerman Province,IR,1.0,62,62,1.0,113,113,1.0,120,120,1.0,75,75,0.0,0,0,1.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0
IR_16,Kurdistan Province,IR,1.0,10,10,1.0,20,20,1.0,138,138,1.0,30,30,0.0,0,0,1.0,3,3,1.0,5,5,0.0,0,0,0.0,0,0
IR_17,Kermanshah Province,IR,1.0,214,214,1.0,30,30,1.0,142,142,1.0,40,40,0.0,0,0,1.0,21,21,1.0,19,19,0.0,0,0,0.0,0,0
IR_19,Gilan Province,IR,1.0,11,31,1.0,14,34,1.0,68,143,1.0,9,37,0.0,0,0,1.0,10,12,0.0,0,0,0.0,0,0,0.0,0,1
IR_21,Mazandaran Province,IR,1.0,12,28,1.0,8,18,1.0,72,116,1.0,6,28,0.0,0,0,1.0,0,6,1.0,0,6,0.0,0,0,0.0,0,0
IR_22,Markazi Province,IR,1.0,130,130,1.0,56,56,1.0,370,370,1.0,13,13,0.0,0,0,0.0,0,0,1.0,12,12,0.0,0,0,0.0,0,0
IR_23,Hormozgan Province,IR,1.0,14,14,1.0,10,10,1.0,108,108,1.0,2,2,0.0,0,0,1.0,8,8,1.0,6,6,0.0,0,0,0.0,0,0
IR_25,Yazd Province,IR,1.0,43,43,1.0,61,61,1.0,198,198,1.0,131,131,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
IR_27,Golestan Province,IR,1.0,9,9,1.0,16,16,1.0,38,38,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
IR_28,Qazvin Province,IR,1.0,36,36,1.0,77,77,1.0,199,199,1.0,53,53,0.0,0,0,1.0,24,24,1.0,26,26,0.0,0,0,0.0,0,0
IR_29,South Khorasan Province,IR,1.0,58,58,1.0,14,14,1.0,70,70,1.0,10,10,0.0,0,0,1.0,3,3,1.0,6,6,0.0,0,0,0.0,0,0
IR_30,Razavi Khorasan Province,IR,1.0,336,336,1.0,170,170,2.0,474,474,1.0,275,275,1.0,12,12,1.0,152,152,2.0,144,144,0.0,0,0,0.0,0,0
IR_31,North Khorasan Province,IR,1.0,6,6,1.0,26,26,1.0,32,32,1.0,9,9,0.0,0,0,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0
IR_32,Alborz Province,IR,1.0,253,253,2.0,480,480,3.0,872,872,1.0,156,156,1.0,6,6,1.0,38,38,1.0,100,100,0.0,0,0,0.0,0,0
IS_1,Capital Region,IS,1.0,86,86,2.0,397,397,1.0,121,121,1.0,9,9,1.0,2,2,1.0,70,70,1.0,22,22,0.0,0,0,0.0,0,0
IT_21,Piedmont,IT,1.0,220,367,1.0,70,262,1.0,222,344,1.0,50,130,1.0,6,6,2.0,51,644,3.0,0,538,0.0,0,0,0.0,0,1
IT_25,Lombardy,IT,2.0,557,1109,3.0,335,1326,3.0,811,1295,3.0,388,1965,1.0,4,238,2.0,108,540,1.0,4,207,0.0,0,0,0.0,0,1
IT_32,Trentino-South Tyrol,IT,1.0,455,455,2.0,322,322,2.0,753,753,1.0,323,323,1.0,118,118,2.0,299,299,3.0,244,244,0.0,0,0,0.0,0,0
IT_34,Veneto,IT,1.0,157,262,2.0,201,505,2.0,348,922,2.0,287,1545,1.0,2,6,1.0,20,91,1.0,0,81,0.0,0,0,0.0,0,0
IT_36,Friuli–Venezia Giulia,IT,2.0,769,769,2.0,387,387,2.0,544,544,2.0,791,791,1.0,12,12,1.0,186,186,3.0,310,310,0.0,0,0,2.0,7,7
IT_45,Emilia-Romagna,IT,1.0,162,183,1.0,178,261,1.0,181,222,1.0,45,157,0.0,0,0,1.0,36,71,1.0,0,18,0.0,0,0,1.0,0,10
IT_52,Tuscany,IT,1.0,234,503,2.0,223,570,2.0,294,1074,1.0,293,327,1.0,12,14,1.0,126,217,2.0,107,259,2.0,4,32,2.0,0,25
IT_55,Umbria,IT,1.0,76,76,1.0,131,131,1.0,187,187,1.0,86,86,1.0,4,4,1.0,181,181,2.0,105,105,0.0,0,0,0.0,0,0
IT_62,Lazio,IT,1.0,124,1044,2.0,153,1199,2.0,128,2032,1.0,41,1552,1.0,0,18,2.0,44,722,2.0,0,541,1.0,0,3,0.0,0,0
IT_72,Campania,IT,2.0,607,1218,4.0,918,1228,4.0,1259,1519,3.0,936,1635,1.0,9,9,1.0,169,304,1.0,39,110,0.0,0,0,1.0,0,10
IT_75,Apulia,IT,1.0,63,88,1.0,77,101,1.0,75,140,1.0,12,41,0.0,0,0,1.0,3,42,0.0,0,0,0.0,0,0,0.0,0,0
IT_78,Calabria,IT,1.0,258,258,2.0,300,300,2.0,408,408,1.0,168,168,0.0,0,0,1.0,114,114,1.0,98,98,0.0,0,0,2.0,15,15
IT_82,Sicily,IT,1.0,55,238,1.0,32,162,1.0,112,230,1.0,42,90,0.0,0,0,1.0,52,139,1.0,10,73,0.0,0,0,2.0,0,10
IT_88,Sardinia,IT,1.0,157,256,1.0,110,280,2.0,420,448,1.0,88,126,0.0,0,0,1.0,130,142,1.0,11,105,1.0,0,3,1.0,0,4
JM_01,Kingston Parish,JM,1.0,53,53,1.0,71,71,2.0,530,530,1.0,27,27,0.0,0,0,1.0,38,38,1.0,15,15,0.0,0,0,0.0,0,0
JM_02,Saint Andrew,JM,1.0,59,59,1.0,71,71,2.0,550,550,1.0,27,27,0.0,0,0,1.0,38,38,1.0,15,15,0.0,0,0,0.0,0,0
JM_08,Saint James Parish,JM,1.0,10,10,1.0,2,2,1.0,37,37,1.0,4,4,0.0,0,0,1.0,12,12,0.0,0,0,0.0,0,0,2.0,8,8
JM_14,Saint Catherine Parish,JM,1.0,47,47,1.0,44,67,2.0,428,500,1.0,15,20,0.0,0,0,1.0,14,17,0.0,0,0,0.0,0,0,1.0,0,2
JO_AQ,Aqaba Governorate,JO,1.0,44,44,1.0,34,34,1.0,12,12,1.0,11,11,0.0,0,0,1.0,159,159,2.0,126,126,0.0,0,0,2.0,26,26
JO_AZ,Zarqa Governorate,JO,1.0,99,154,1.0,85,103,1.0,172,222,1.0,67,93,0.0,0,0,1.0,7,7,1.0,62,126,0.0,0,0,0.0,0,0
JO_IR,Irbid Governorate,JO,2.0,603,603,1.0,125,125,1.0,235,235,1.0,410,410,0.0,0,0,2.0,326,326,5.0,449,449,0.0,0,0,0.0,0,0
JP_01,Hokkaidō Prefecture,JP,1.0,6,211,1.0,35,631,1.0,16,756,1.0,0,56,1.0,0,15,1.0,0,168,1.0,0,170,0.0,0,0,0.0,0,0
JP_02,Aomori Prefecture,JP,1.0,22,45,1.0,53,77,1.0,34,191,1.0,0,26,0.0,0,0,1.0,10,20,1.0,6,12,0.0,0,0,0.0,0,0
JP_03,Iwate Prefecture,JP,1.0,18,99,1.0,27,67,1.0,75,171,1.0,4,24,1.0,0,8,1.0,3,34,1.0,3,30,0.0,0,0,0.0,0,0
JP_04,Miyagi Prefecture,JP,1.0,18,288,1.0,64,511,2.0,224,994,1.0,6,72,1.0,0,6,1.0,4,108,1.0,6,98,0.0,0,0,0.0,0,0
JP_05,Akita Prefecture,JP,1.0,40,42,1.0,90,96,1.0,304,316,1.0,6,6,0.0,0,0,1.0,8,14,1.0,16,34,0.0,0,0,0.0,0,0
JP_06,Yamagata Prefecture,JP,1.0,26,60,1.0,40,86,2.0,362,516,1.0,0,8,0.0,0,0,1.0,0,22,1.0,0,30,0.0,0,0,0.0,0,0
JP_07,Fukushima Prefecture,JP,1.0,18,406,1.0,57,126,1.0,97,470,1.0,6,36,0.0,0,0,1.0,6,55,1.0,8,113,0.0,0,0,0.0,0,1
JP_08,Ibaraki Prefecture,JP,1.0,18,257,1.0,30,171,1.0,53,448,1.0,0,15,1.0,0,14,1.0,0,90,1.0,0,94,0.0,0,0,0.0,0,1
JP_09,Tochigi Prefecture,JP,1.0,7,146,1.0,16,189,1.0,76,583,1.0,0,44,0.0,0,0,1.0,13,24,1.0,15,32,0.0,0,0,0.0,0,0
JP_10,Gunma Prefecture,JP,1.0,89,172,1.0,102,191,2.0,270,564,1.0,19,37,1.0,0,6,1.0,3,43,1.0,7,27,0.0,0,0,0.0,0,0
JP_11,Saitama Prefecture,JP,1.0,141,484,2.0,93,948,2.0,351,929,1.0,13,1092,1.0,0,43,1.0,0,158,1.0,2,168,0.0,0,0,0.0,0,6
JP_12,Chiba Prefecture,JP,1.0,48,632,2.0,47,847,2.0,172,924,1.0,0,823,1.0,0,26,1.0,0,72,1.0,0,12,0.0,0,0,1.0,0,10
JP_13,Tokyo,JP,1.0,188,664,4.0,140,1041,3.0,732,990,1.0,28,1077,1.0,0,56,1.0,23,271,1.0,7,307,0.0,0,0,0.0,0,4
JP_14,Kanagawa Prefecture,JP,1.0,182,613,2.0,154,1068,2.0,403,969,1.0,25,1029,1.0,0,63,1.0,25,458,2.0,29,397,0.0,0,0,1.0,0,15
JP_15,Niigata Prefecture,JP,1.0,9,85,1.0,8,195,1.0,66,405,1.0,0,79,1.0,0,21,1.0,6,31,1.0,6,25,0.0,0,0,1.0,0,4
JP_16,Toyama Prefecture,JP,1.0,5,70,1.0,53,127,1.0,59,191,1.0,5,14,1.0,3,14,1.0,3,17,1.0,5,21,0.0,0,0,0.0,0,0
JP_17,Ishikawa Prefecture,JP,1.0,7,108,1.0,42,261,2.0,22,676,1.0,3,43,1.0,3,15,1.0,7,42,1.0,21,88,0.0,0,0,0.0,0,2
JP_18,Fukui Prefecture,JP,1.0,145,145,1.0,146,146,1.0,137,137,1.0,12,12,0.0,0,0,1.0,37,37,1.0,36,36,0.0,0,0,0.0,0,0
JP_19,Yamanashi Prefecture,JP,1.0,126,136,1.0,174,193,2.0,443,488,1.0,14,17,1.0,0,3,1.0,43,52,1.0,74,83,0.0,0,0,0.0,0,0
JP_20,Nagano Prefecture,JP,1.0,21,148,1.0,38,172,1.0,72,541,1.0,0,16,1.0,0,12,1.0,14,39,1.0,49,108,0.0,0,0,0.0,0,0
JP_21,Gifu Prefecture,JP,1.0,122,214,1.0,173,299,2.0,379,1020,1.0,38,94,1.0,12,73,1.0,25,84,1.0,27,106,0.0,0,0,0.0,0,0
JP_22,Shizuoka Prefecture,JP,1.0,35,299,1.0,30,205,2.0,131,944,1.0,4,37,1.0,0,23,1.0,17,86,1.0,7,194,0.0,0,0,1.0,0,2
JP_23,Aichi Prefecture,JP,1.0,213,489,2.0,195,1025,3.0,422,1045,1.0,10,482,1.0,0,92,1.0,6,163,1.0,6,209,0.0,0,0,0.0,0,1
JP_24,Mie Prefecture,JP,1.0,25,90,1.0,43,134,1.0,165,549,1.0,0,22,1.0,0,6,1.0,0,29,1.0,2,47,0.0,0,4,0.0,0,2
JP_25,Shiga Prefecture,JP,1.0,172,607,1.0,120,572,3.0,735,954,1.0,32,127,1.0,0,15,1.0,17,57,1.0,20,127,0.0,0,0,0.0,0,2
JP_26,Kyōto Prefecture,JP,2.0,588,615,3.0,621,644,2.0,591,906,1.0,245,476,1.0,0,22,1.0,49,269,3.0,120,497,0.0,0,0,0.0,0,0
JP_27,Ōsaka Prefecture,JP,2.0,208,971,2.0,120,776,3.0,506,1021,1.0,19,926,1.0,0,31,1.0,19,461,1.0,20,589,0.0,0,0,1.0,0,28
JP_28,Hyōgo Prefecture,JP,1.0,156,675,3.0,143,881,2.0,279,928,1.0,10,980,1.0,0,43,1.0,26,292,2.0,28,387,0.0,0,0,1.0,0,7
JP_29,Nara Prefecture,JP,2.0,688,808,2.0,168,615,3.0,909,1030,1.0,70,269,1.0,0,7,1.0,52,67,1.0,67,83,0.0,0,0,0.0,0,0
JP_30,Wakayama Prefecture,JP,1.0,161,181,1.0,97,99,1.0,309,353,1.0,51,65,1.0,4,4,1.0,35,43,1.0,34,42,0.0,0,0,1.0,0,4
JP_31,Tottori Prefecture,JP,1.0,112,459,1.0,71,110,1.0,202,427,1.0,8,16,0.0,0,0,1.0,12,53,1.0,49,63,0.0,0,0,1.0,0,2
JP_32,Shimane Prefecture,JP,1.0,34,176,1.0,73,101,1.0,173,312,1.0,3,4,0.0,0,0,1.0,13,25,1.0,65,75,0.0,0,0,0.0,0,0
JP_33,Okayama Prefecture,JP,1.0,108,315,1.0,76,415,2.0,197,857,1.0,26,82,1.0,0,63,1.0,13,60,2.0,48,163,0.0,0,0,0.0,0,0
JP_34,Hiroshima Prefecture,JP,1.0,14,333,1.0,33,375,2.0,184,773,1.0,2,75,1.0,0,6,1.0,23,326,2.0,15,520,1.0,0,4,2.0,0,47
JP_35,Yamaguchi Prefecture,JP,1.0,13,47,1.0,19,82,1.0,85,299,1.0,0,9,0.0,0,0,1.0,3,143,1.0,7,119,0.0,0,0,0.0,0,0
JP_36,Tokushima Prefecture,JP,1.0,93,96,1.0,172,176,2.0,556,594,1.0,17,17,1.0,6,6,1.0,78,84,1.0,73,80,0.0,0,0,0.0,0,0
JP_37,Kagawa Prefecture,JP,1.0,79,178,1.0,121,234,1.0,331,447,1.0,27,65,1.0,0,9,1.0,28,46,2.0,104,111,0.0,0,0,0.0,0,0
JP_38,Ehime Prefecture,JP,1.0,11,41,1.0,32,165,1.0,70,195,1.0,0,26,1.0,0,3,1.0,25,310,1.0,15,132,0.0,0,0,2.0,0,26
JP_39,Kōchi Prefecture,JP,1.0,62,62,1.0,96,111,2.0,435,447,1.0,10,12,0.0,0,0,1.0,65,70,1.0,46,53,0.0,0,0,0.0,0,1
JP_40,Fukuoka Prefecture,JP,1.0,43,683,1.0,47,479,1.0,95,628,1.0,5,259,1.0,2,32,1.0,12,258,1.0,16,212,0.0,0,0,2.0,0,23
JP_41,Saga Prefecture,JP,1.0,95,165,1.0,27,97,1.0,37,372,1.0,14,27,1.0,0,3,1.0,42,46,1.0,20,51,0.0,0,0,1.0,0,3
JP_42,Nagasaki Prefecture,JP,1.0,29,87,1.0,28,133,1.0,23,151,1.0,0,13,1.0,0,6,1.0,12,25,1.0,13,17,0.0,0,0,0.0,0,2
JP_43,Kumamoto Prefecture,JP,1.0,7,119,1.0,12,125,1.0,80,406,1.0,0,16,1.0,0,6,1.0,0,56,1.0,6,60,0.0,0,0,0.0,0,0
JP_44,Ōita Prefecture,JP,1.0,75,82,1.0,94,108,1.0,122,135,1.0,14,22,0.0,0,0,1.0,16,39,1.0,24,87,0.0,0,0,0.0,0,1
JP_45,Miyazaki Prefecture,JP,1.0,23,142,1.0,16,150,1.0,18,104,1.0,3,12,1.0,0,3,1.0,9,16,1.0,2,7,0.0,0,0,0.0,0,2
JP_46,Kagoshima Prefecture,JP,1.0,14,248,1.0,15,143,1.0,33,291,1.0,0,31,1.0,0,10,1.0,5,44,1.0,12,43,0.0,0,0,1.0,0,3
JP_47,Okinawa Prefecture,JP,1.0,67,276,1.0,96,213,1.0,55,163,1.0,21,33,1.0,3,3,1.0,43,65,1.0,8,10,0.0,0,0,1.0,0,7
KH_9,Koh Kong Province,KH,1.0,2,2,0.0,0,0,1.0,2,2,1.0,2,2,0.0,0,0,1.0,14,14,0.0,0,0,0.0,0,0,1.0,2,2
KW_AH,Al Ahmadi Governorate,KW,1.0,4,4,1.0,56,56,2.0,492,492,0.0,0,0,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0
KW_HA,Hawalli Governorate,KW,1.0,19,19,1.0,84,88,2.0,617,673,1.0,25,25,0.0,0,0,1.0,22,22,0.0,0,0,0.0,0,0,2.0,5,10
KZ_AKM,Akmola Region,KZ,1.0,44,44,1.0,15,15,1.0,20,20,1.0,2,2,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0,1.0,1,1
KZ_AKT,Aktobe Region,KZ,1.0,228,228,1.0,81,81,1.0,34,34,0.0,0,0,0.0,0,0,1.0,10,10,1.0,2,2,0.0,0,0,1.0,3,3
KZ_ALA,Almaty,KZ,1.0,167,167,1.0,232,232,1.0,139,139,1.0,16,16,0.0,0,0,1.0,157,157,2.0,207,207,0.0,0,0,1.0,1,1
KZ_AST,Nur-Sultan,KZ,1.0,75,75,1.0,70,70,1.0,35,35,1.0,8,8,0.0,0,0,1.0,6,6,0.0,0,0,0.0,0,0,1.0,1,1
KZ_ATY,Atyrau Region,KZ,1.0,30,30,1.0,11,11,1.0,13,13,0.0,0,0,0.0,0,0,1.0,4,4,0.0,0,0,0.0,0,0,1.0,2,2
KZ_KAR,Karaganda Region,KZ,1.0,11,65,1.0,9,41,1.0,4,63,1.0,0,2,0.0,0,0,1.0,2,2,1.0,0,4,0.0,0,0,1.0,0,1
KZ_KUS,Kostanay Region,KZ,1.0,14,48,1.0,4,34,1.0,4,20,0.0,0,0,0.0,0,0,1.0,2,8,0.0,0,0,0.0,0,0,2.0,1,9
KZ_PAV,Pavlodar Region,KZ,1.0,25,25,1.0,21,21,1.0,22,22,0.0,0,0,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0,1.0,1,1
KZ_SEV,North Kazakhstan Region,KZ,1.0,42,42,1.0,23,23,1.0,32,32,0.0,0,0,0.0,0,0,1.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0
KZ_VOS,East Kazakhstan Region,KZ,1.0,75,75,1.0,53,53,1.0,35,35,1.0,4,4,0.0,0,0,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0
KZ_YUZ,Turkestan Region,KZ,1.0,55,55,1.0,36,36,1.0,94,94,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
KZ_ZAP,West Kazakhstan Province,KZ,1.0,42,42,1.0,38,38,1.0,25,25,1.0,2,2,0.0,0,0,1.0,10,10,0.0,0,0,0.0,0,0,1.0,2,2
KZ_ZHA,Jambyl Region,KZ,1.0,46,46,1.0,16,16,1.0,54,54,1.0,8,8,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
LB_AS,North Governorate,LB,1.0,32,32,1.0,16,16,1.0,94,94,1.0,5,5,0.0,0,0,1.0,20,20,0.0,0,0,0.0,0,0,1.0,2,2
LB_BI,Beqaa Governorate,LB,1.0,61,61,1.0,6,6,1.0,78,78,1.0,48,48,0.0,0,0,1.0,14,14,1.0,22,22,0.0,0,0,0.0,0,0
LB_JA,South Governorate,LB,1.0,55,55,1.0,2,2,1.0,21,21,1.0,9,9,0.0,0,0,1.0,9,9,1.0,3,3,0.0,0,0,0.0,0,0
LK_1,Western Province,LK,1.0,22,287,1.0,12,245,2.0,190,908,1.0,0,77,0.0,0,0,1.0,3,44,0.0,0,0,0.0,0,0,1.0,0,8
LK_2,Central Province,LK,1.0,49,49,1.0,81,81,3.0,864,864,1.0,10,10,0.0,0,0,1.0,7,7,1.0,19,19,0.0,0,0,0.0,0,0
LK_5,Eastern Province,LK,1.0,30,30,1.0,22,22,1.0,103,103,1.0,4,4,0.0,0,0,1.0,22,22,0.0,0,0,0.0,0,0,1.0,3,3
LT_15,Kaunas City Municipality,LT,1.0,270,270,2.0,327,327,1.0,233,233,1.0,66,66,0.0,0,0,1.0,55,55,1.0,11,11,0.0,0,0,0.0,0,0
LT_21,Klaipėda District Municipality,LT,1.0,96,96,1.0,163,163,1.0,59,59,1.0,34,34,0.0,0,0,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0
LT_57,Vilnius City Municipality,LT,1.0,481,481,2.0,496,496,2.0,412,412,1.0,301,301,0.0,0,0,1.0,182,182,1.0,37,37,0.0,0,0,2.0,10,10
LU_LU,Canton of Luxembourg,LU,1.0,467,467,1.0,293,293,1.0,285,285,1.0,141,141,1.0,17,17,1.0,56,56,1.0,4,4,0.0,0,0,0.0,0,0
MA_01,Tanger-Tétouan-Al Hoceïma,MA,1.0,44,145,1.0,40,118,1.0,26,301,1.0,4,59,0.0,0,0,1.0,0,113,1.0,3,51,1.0,0,4,2.0,0,20
MA_02,Oriental,MA,0.0,0,0,0.0,0,0,1.0,2,2,1.0,4,4,0.0,0,0,1.0,88,88,1.0,24,24,0.0,0,0,0.0,0,0
MA_03,Fès-Meknès,MA,1.0,133,136,1.0,60,60,1.0,146,146,1.0,64,64,1.0,6,6,1.0,8,8,1.0,8,8,0.0,0,0,0.0,0,0
MA_06,Casablanca-Settat,MA,1.0,0,50,1.0,0,94,1.0,6,271,1.0,0,19,0.0,0,0,1.0,0,22,0.0,0,0,0.0,0,0,1.0,0,8
MA_KEN,Kénitra Province,MA,1.0,138,190,1.0,78,99,1.0,255,545,1.0,98,110,1.0,6,6,1.0,14,36,0.0,0,0,0.0,0,0,1.0,0,7
MA_SAF,Safi Province,MA,1.0,124,124,1.0,161,161,1.0,110,110,1.0,50,50,1.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
MD_BA,Bălți Municipality,MD,1.0,41,41,1.0,33,33,1.0,46,46,1.0,6,6,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0,1.0,1,1
MD_CU,Chișinău Municipality,MD,1.0,256,256,2.0,344,344,1.0,254,254,1.0,52,52,0.0,0,0,1.0,42,42,1.0,4,4,0.0,0,0,1.0,3,3
ME_16,Podgorica Municipality,ME,1.0,97,97,1.0,24,24,1.0,53,53,1.0,8,8,0.0,0,0,1.0,5,5,1.0,13,13,0.0,0,0,1.0,2,2
MK_47,Kumanovo Municipality,MK,1.0,26,26,1.0,17,17,1.0,80,80,1.0,5,5,0.0,0,0,1.0,4,4,1.0,86,86,0.0,0,0,0.0,0,0
MK_76,Tetovo Municipality,MK,1.0,40,40,1.0,4,4,1.0,180,180,1.0,6,6,0.0,0,0,1.0,32,32,1.0,64,64,0.0,0,0,0.0,0,0
MK_85,Greater Skopje,MK,1.0,185,185,1.0,156,156,2.0,554,554,1.0,42,42,0.0,0,0,1.0,62,62,1.0,80,80,0.0,0,0,0.0,0,0
MU_PL,Port Louis District,MU,1.0,50,50,1.0,75,75,1.0,256,256,1.0,16,16,0.0,0,0,1.0,86,86,1.0,65,65,0.0,0,0,1.0,2,2
MU_PW,Plaines Wilhems District,MU,1.0,42,54,1.0,70,83,1.0,236,238,1.0,16,16,0.0,0,0,1.0,107,130,1.0,79,92,1.0,0,4,0.0,0,0
MX_BCN,Baja California,MX,1.0,320,320,3.0,864,864,3.0,941,941,1.0,383,383,1.0,22,22,1.0,254,254,2.0,131,131,0.0,0,0,0.0,0,0
MX_BCS,Baja California Sur,MX,1.0,4,4,1.0,18,18,1.0,14,14,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
MX_CHH,Chihuahua,MX,1.0,16,163,1.0,10,289,1.0,14,748,1.0,0,91,1.0,0,6,1.0,2,46,1.0,6,102,0.0,0,0,0.0,0,0
MX_CHP,Chiapas,MX,1.0,21,32,1.0,16,57,1.0,46,64,0.0,0,0,0.0,0,0,1.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0
MX_CMX,Mexico City,MX,2.0,781,910,3.0,807,911,3.0,872,892,1.0,210,218,0.0,0,0,1.0,80,124,1.0,46,110,0.0,0,0,0.0,0,0
MX_COA,Coahuila,MX,1.0,10,146,1.0,23,121,1.0,30,110,1.0,0,10,0.0,0,0,1.0,0,6,1.0,0,6,0.0,0,0,0.0,0,0
MX_DUR,Durango,MX,1.0,71,71,1.0,59,59,1.0,62,62,1.0,8,8,0.0,0,0,1.0,7,7,1.0,43,43,0.0,0,0,0.0,0,0
MX_GRO,Guerrero,MX,1.0,2,2,1.0,10,10,1.0,17,17,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
MX_HID,Hidalgo,MX,1.0,44,58,1.0,26,81,1.0,91,99,1.0,0,6,1.0,2,3,1.0,108,138,1.0,2,6,0.0,0,0,0.0,0,0
MX_JAL,Jalisco,MX,1.0,6,270,1.0,2,279,1.0,18,716,1.0,4,26,0.0,0,0,1.0,0,14,1.0,0,47,0.0,0,0,0.0,0,0
MX_MIC,Michoacán,MX,1.0,4,57,1.0,18,99,1.0,29,86,1.0,0,3,0.0,0,0,1.0,8,11,1.0,0,6,0.0,0,0,0.0,0,0
MX_NLE,Nuevo León,MX,1.0,101,154,2.0,281,338,1.0,307,421,1.0,6,10,0.0,0,0,1.0,22,99,1.0,22,168,0.0,0,0,0.0,0,0
MX_OAX,Oaxaca,MX,1.0,79,85,1.0,127,131,1.0,91,95,1.0,72,76,0.0,0,0,1.0,8,8,1.0,2,2,0.0,0,0,0.0,0,0
MX_PUE,Puebla,MX,1.0,40,225,1.0,10,224,1.0,76,542,1.0,16,43,0.0,0,0,1.0,11,79,1.0,24,268,0.0,0,0,0.0,0,0
