cityId,stationId,countryCode,type,cityName,regionCode,regionName,lat,lon,population,elevation,timezone,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex,formations_mIndex,formations_rIndex,beach_Index,image_links
149917,JAM00047772,JP,CITY,Sakai Shi,JP_27,Ōsaka Prefecture,34.531659999999995,135.4946,827971,,Asia__Tokyo,2,2,3,2,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149917.jpg
68098,JAM00047772,JP,CITY,Suita,JP_27,Ōsaka Prefecture,34.76143,135.51567,351630,,Asia__Tokyo,2,3,3,2,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68098.jpg
149849,JAM00047772,JP,CITY,Suita Shi,JP_27,Ōsaka Prefecture,34.78556,135.51908999999998,381829,,Asia__Tokyo,2,3,3,2,1,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/149849.jpg
67822,JAM00047772,JP,CITY,Takatsuki,JP_27,Ōsaka Prefecture,34.84833,135.61678,356388,,Asia__Tokyo,2,2,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67822.jpg
149790,JAM00047772,JP,CITY,Tondabayashi Shi,JP_27,Ōsaka Prefecture,34.488820000000004,135.59431,116851,,Asia__Tokyo,2,2,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149790.jpg
68436,JAM00047772,JP,CITY,Tondabayashichō,JP_27,Ōsaka Prefecture,34.50065,135.60211,132873,,Asia__Tokyo,2,2,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68436.jpg
67871,JAM00047772,JP,CITY,Toyonaka,JP_27,Ōsaka Prefecture,34.78244,135.46931999999998,400329,,Asia__Tokyo,1,3,3,2,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67871.jpg
150541,JAM00047772,JP,CITY,Toyonaka Shi,JP_27,Ōsaka Prefecture,34.78191,135.47276000000002,400329,,Asia__Tokyo,1,3,3,2,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150541.jpg
68478,JAM00047772,JP,CITY,Yao,JP_27,Ōsaka Prefecture,34.61667,135.6,270307,,Asia__Tokyo,2,3,3,2,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68478.jpg
149749,JAM00047772,JP,CITY,Yao-shi,JP_27,Ōsaka Prefecture,34.626290000000004,135.60099,270307,,Asia__Tokyo,2,3,3,2,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149749.jpg
150339,JA000047636,JP,CITY,Anjō-shi,JP_23,Aichi Prefecture,34.94341,137.07165,188181,,Asia__Tokyo,1,2,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150339.jpg
67932,JA000047636,JP,CITY,Handa,JP_23,Aichi Prefecture,34.88333,136.93333,118145,,Asia__Tokyo,1,1,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67932.jpg
68486,JA000047636,JP,CITY,Kariya,JP_23,Aichi Prefecture,34.98333,136.98333,153190,,Asia__Tokyo,1,2,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68486.jpg
68423,JA000047636,JP,CITY,Kasugai,JP_23,Aichi Prefecture,35.24762,136.97229,306876,,Asia__Tokyo,1,3,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68423.jpg
150159,JA000047636,JP,CITY,Kasugai-shi,JP_23,Aichi Prefecture,35.24762,136.97226,306876,,Asia__Tokyo,1,3,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150159.jpg
67826,JA000047636,JP,CITY,Komaki,JP_23,Aichi Prefecture,35.28333,136.91666999999998,151025,,Asia__Tokyo,1,3,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67826.jpg
68263,JA000047636,JP,CITY,Nagoya,JP_23,Aichi Prefecture,35.181470000000004,136.90641000000002,2325918,,Asia__Tokyo,1,4,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68263.jpg
149941,JA000047636,JP,CITY,Okazaki-shi,JP_23,Aichi Prefecture,34.95245,137.25783,387294,,Asia__Tokyo,1,1,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149941.jpg
67908,JA000047636,JP,CITY,Seto,JP_23,Aichi Prefecture,35.23333,137.1,134246,,Asia__Tokyo,1,1,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67908.jpg
68079,JA000047636,JP,CITY,Tajimi,JP_21,Gifu Prefecture,35.31667,137.13333,113462,,Asia__Tokyo,1,1,1,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68079.jpg
149857,JA000047636,JP,CITY,Tajimi-shi,JP_21,Gifu Prefecture,35.33401,137.11258,113462,,Asia__Tokyo,1,1,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149857.jpg
149805,JA000047636,JP,CITY,Toyota-shi,JP_23,Aichi Prefecture,35.087,137.15,426477,,Asia__Tokyo,1,1,2,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149805.jpg
149792,JA000047636,JP,CITY,Tōkai-shi,JP_23,Aichi Prefecture,35.02676,136.89846,113678,,Asia__Tokyo,1,3,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149792.jpg
1273642,JA000047575,JP,CITY,Aomori,JP_02,Aomori Prefecture,40.81667,140.73333,298394,2.0,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/1273642.jpg
69623,JA000047575,JP,CITY,Hirosaki,JP_02,Aomori Prefecture,40.59306,140.4725,174972,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69623.jpg
69370,JA000047407,JP,CITY,Asahikawa,JP_01,Hokkaidō Prefecture,43.77063,142.36489,356612,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69370.jpg
68450,JA000047670,JP,CITY,Atsugi,JP_14,Kanagawa Prefecture,35.44272,139.36931,229199,,Asia__Tokyo,1,2,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68450.jpg
68550,JA000047670,JP,CITY,Chigasaki,JP_14,Kanagawa Prefecture,35.33638,139.40434,241887,,Asia__Tokyo,1,2,3,1,1,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/68550.jpg
150861,JA000047670,JP,CITY,Ebina Shi,JP_14,Kanagawa Prefecture,35.43762,139.39307,133706,,Asia__Tokyo,1,2,2,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150861.jpg
68012,JA000047670,JP,CITY,Fujisawa,JP_14,Kanagawa Prefecture,35.34926,139.47666,434568,,Asia__Tokyo,2,2,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68012.jpg
68764,JA000047670,JP,CITY,Hachiōji,JP_13,Tokyo,35.65583,139.32388999999998,579399,,Asia__Tokyo,1,3,3,1,1,2,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68764.jpg
68243,JA000047670,JP,CITY,Hiratsuka,JP_14,Kanagawa Prefecture,35.32785,139.33735,259052,,Asia__Tokyo,1,1,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68243.jpg
68619,JA000047670,JP,CITY,Isehara,JP_14,Kanagawa Prefecture,35.39932,139.31018999999998,103401,,Asia__Tokyo,1,1,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68619.jpg
68321,JA000047670,JP,CITY,Kamakura,JP_14,Kanagawa Prefecture,35.30889000000001,139.55028,172262,,Asia__Tokyo,2,2,3,1,0,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/68321.jpg
67844,JA000047670,JP,CITY,Kawasaki,JP_14,Kanagawa Prefecture,35.52056,139.71722,1530457,,Asia__Tokyo,1,4,2,2,1,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/67844.jpg
150112,JA000047670,JP,CITY,Kawasaki-shi,JP_14,Kanagawa Prefecture,35.56995999999999,139.62854,1530457,,Asia__Tokyo,1,4,3,2,1,2,2,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/150112.jpg
68290,JA000047670,JP,CITY,Kisarazu,JP_12,Chiba Prefecture,35.38329,139.93254,135765,,Asia__Tokyo,1,1,1,0,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68290.jpg
67849,JA000047670,JP,CITY,Machida,JP_13,Tokyo,35.54028,139.45083,434407,,Asia__Tokyo,1,3,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67849.jpg
150084,JA000047670,JP,CITY,Machida-shi,JP_13,Tokyo,35.57626,139.42998,434407,,Asia__Tokyo,1,3,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150084.jpg
68110,JA000047670,JP,CITY,Minamirinkan,JP_14,Kanagawa Prefecture,35.49527,139.44279,224015,,Asia__Tokyo,1,2,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68110.jpg
149905,JA000047670,JP,CITY,Sagamihara-shi,JP_14,Kanagawa Prefecture,35.55,139.35,722828,,Asia__Tokyo,1,3,3,1,1,2,2,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/149905.jpg
149833,JA000047670,JP,CITY,Tama-shi,JP_13,Tokyo,35.63054,139.43976,147832,,Asia__Tokyo,1,3,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149833.jpg
149744,JA000047670,JP,CITY,Yamato-shi,JP_14,Kanagawa Prefecture,35.46934,139.46165,237445,,Asia__Tokyo,1,3,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149744.jpg
68523,JA000047670,JP,CITY,Yokohama,JP_14,Kanagawa Prefecture,35.43333,139.65,3748781,,Asia__Tokyo,1,4,3,2,1,2,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/68523.jpg
149741,JA000047670,JP,CITY,Yokohama Shi,JP_14,Kanagawa Prefecture,35.46225,139.57645,3748781,,Asia__Tokyo,1,4,3,2,1,2,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149741.jpg
68302,JA000047670,JP,CITY,Yokosuka,JP_14,Kanagawa Prefecture,35.28361,139.66722,428992,,Asia__Tokyo,2,2,2,1,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/68302.jpg
68373,JA000047670,JP,CITY,Zama,JP_14,Kanagawa Prefecture,35.4879,139.39101000000002,134671,,Asia__Tokyo,1,2,2,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68373.jpg
67846,JA000047815,JP,CITY,Beppu,JP_44,Ōita Prefecture,33.27945,131.49751,125065,,Asia__Tokyo,1,1,1,1,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/67846.jpg
67888,JA000047815,JP,CITY,Ōita,JP_44,Ōita Prefecture,33.23333,131.6,477701,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67888.jpg
149934,JA000047815,JP,CITY,Ōita-shi,JP_44,Ōita Prefecture,33.1798,131.64085,477701,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149934.jpg
69496,JA000047615,JP,CITY,Chikusei,JP_08,Ibaraki Prefecture,36.316,139.98238,100816,,Asia__Tokyo,1,1,1,0,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69496.jpg
68141,JA000047615,JP,CITY,Kanuma,JP_09,Tochigi Prefecture,36.55,139.73333,101599,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68141.jpg
150148,JA000047615,JP,CITY,Kanuma-shi,JP_09,Tochigi Prefecture,36.5755,139.64149,101599,,Asia__Tokyo,1,1,1,0,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150148.jpg
67940,JA000047615,JP,CITY,Oyama,JP_09,Tochigi Prefecture,36.3,139.8,167633,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67940.jpg
150841,JA000047615,JP,CITY,Tochigi-shi,JP_09,Tochigi Prefecture,36.41128,139.69357,164492,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150841.jpg
68398,JA000047615,JP,CITY,Utsunomiya,JP_09,Tochigi Prefecture,36.56667,139.88333,519255,,Asia__Tokyo,1,1,2,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68398.jpg
149765,JA000047615,JP,CITY,Utsunomiya-shi,JP_09,Tochigi Prefecture,36.59688,139.88657,519255,,Asia__Tokyo,1,1,2,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149765.jpg
67887,JA000047807,JP,CITY,Chikushino-shi,JP_40,Fukuoka Prefecture,33.49631,130.5156,102624,,Asia__Tokyo,1,1,1,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67887.jpg
68313,JA000047807,JP,CITY,Fukuoka,JP_40,Fukuoka Prefecture,33.6,130.41666999999998,1592657,,Asia__Tokyo,2,2,2,1,1,2,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/68313.jpg
150282,JA000047807,JP,CITY,Fukuoka-shi,JP_40,Fukuoka Prefecture,33.568940000000005,130.35764,1592657,,Asia__Tokyo,2,2,2,1,1,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/150282.jpg
150154,JA000047807,JP,CITY,Kasuga Shi,JP_40,Fukuoka Prefecture,33.52404,130.45641,111702,,Asia__Tokyo,1,1,1,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150154.jpg
68979,JA000047807,JP,CITY,Ōnojō,JP_40,Fukuoka Prefecture,33.53567,130.47861,101017,,Asia__Tokyo,1,1,1,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68979.jpg
68879,JA000047412,JP,CITY,Ebetsu,JP_01,Hokkaidō Prefecture,43.10806,141.55056000000005,133953,,Asia__Tokyo,1,1,1,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68879.jpg
69746,JA000047412,JP,CITY,Sapporo,JP_01,Hokkaidō Prefecture,43.06667,141.35,1958756,,Asia__Tokyo,1,2,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69746.jpg
150485,JA000047412,JP,CITY,Sapporo-shi,JP_01,Hokkaidō Prefecture,43.06667,141.35,1958756,,Asia__Tokyo,1,2,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150485.jpg
150283,JA000047657,JP,CITY,Fuji Shi,JP_22,Shizuoka Prefecture,35.20106,138.69905,258873,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150283.jpg
68329,JA000047657,JP,CITY,Fujinomiya,JP_22,Shizuoka Prefecture,35.21667,138.61667,128501,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68329.jpg
68148,JA000047657,JP,CITY,Mishima,JP_22,Shizuoka Prefecture,35.11667,138.91666999999998,113479,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68148.jpg
149985,JA000047657,JP,CITY,Numazu-shi,JP_22,Shizuoka Prefecture,35.09491,138.86667,204703,,Asia__Tokyo,1,1,1,1,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/149985.jpg
150285,JA000047656,JP,CITY,Fujieda Shi,JP_22,Shizuoka Prefecture,34.91956,138.23379,146607,,Asia__Tokyo,1,1,2,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150285.jpg
149885,JA000047656,JP,CITY,Shizuoka-shi,JP_22,Shizuoka Prefecture,35.20164000000001,138.31426000000002,691185,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149885.jpg
68755,JA000047656,JP,CITY,Yaizu,JP_22,Shizuoka Prefecture,34.86877,138.31951999999998,136807,,Asia__Tokyo,1,1,2,1,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/68755.jpg
150297,JA000047616,JP,CITY,Fukui-shi,JP_18,Fukui Prefecture,36.06667,136.21667,267428,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150297.jpg
68528,JA000047767,JP,CITY,Fukuyama,JP_34,Hiroshima Prefecture,34.48333,133.36667,462203,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68528.jpg
68546,JA000047767,JP,CITY,Onomichi,JP_34,Hiroshima Prefecture,34.41667,133.2,144935,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68546.jpg
149938,JA000047767,JP,CITY,Onomichi-shi,JP_34,Hiroshima Prefecture,34.4263,133.16329,144935,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149938.jpg
150253,JA000047632,JP,CITY,Gifu-shi,JP_21,Gifu Prefecture,35.44826,136.7647,414200,,Asia__Tokyo,1,1,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150253.jpg
68531,JA000047632,JP,CITY,Ichinomiya,JP_23,Aichi Prefecture,35.3,136.8,379689,,Asia__Tokyo,1,2,3,1,1,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/68531.jpg
67835,JA000047632,JP,CITY,Inazawa,JP_23,Aichi Prefecture,35.25,136.78333,135676,,Asia__Tokyo,1,3,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67835.jpg
150158,JA000047632,JP,CITY,Kakamigahara-shi,JP_21,Gifu Prefecture,35.40283,136.87829,148326,,Asia__Tokyo,1,1,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150158.jpg
150153,JA000047632,JP,CITY,Kani-shi,JP_21,Gifu Prefecture,35.40589,137.06602,100960,,Asia__Tokyo,1,1,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150153.jpg
68604,JA000047632,JP,CITY,Kōnan,JP_23,Aichi Prefecture,35.33165,136.87042,100389,,Asia__Tokyo,1,2,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68604.jpg
149946,JA000047632,JP,CITY,Ōgaki-shi,JP_21,Gifu Prefecture,35.36485,136.60189,162371,,Asia__Tokyo,1,1,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149946.jpg
69683,JA000047581,JP,CITY,Hachinohe,JP_02,Aomori Prefecture,40.5,141.5,223666,,Asia__Tokyo,1,1,1,0,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69683.jpg
68124,JA000047668,JP,CITY,Hadano,JP_14,Kanagawa Prefecture,35.37110999999999,139.22361,174281,,Asia__Tokyo,1,1,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68124.jpg
68164,JA000047668,JP,CITY,Odawara,JP_14,Kanagawa Prefecture,35.25556,139.15972,203035,,Asia__Tokyo,1,1,1,1,1,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/68164.jpg
69158,JA000047430,JP,CITY,Hakodate,JP_01,Hokkaidō Prefecture,41.77583,140.73667,275730,,Asia__Tokyo,1,1,1,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69158.jpg
150858,JA000047605,JP,CITY,Hakusan Shi,JP_17,Ishikawa Prefecture,36.27558,136.66966000000002,113010,,Asia__Tokyo,1,1,1,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150858.jpg
67905,JA000047605,JP,CITY,Kanazawa,JP_17,Ishikawa Prefecture,36.6,136.61667,463873,,Asia__Tokyo,1,1,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67905.jpg
150165,JA000047605,JP,CITY,Kanazawa-shi,JP_17,Ishikawa Prefecture,36.51919,136.70836,463873,,Asia__Tokyo,1,1,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150165.jpg
68135,JA000047605,JP,CITY,Komatsu,JP_17,Ishikawa Prefecture,36.40263,136.45088,109045,,Asia__Tokyo,1,1,2,1,1,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/68135.jpg
68710,JA000047654,JP,CITY,Hamamatsu,JP_22,Shizuoka Prefecture,34.7,137.73333,809065,,Asia__Tokyo,1,1,2,1,1,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/68710.jpg
150245,JA000047654,JP,CITY,Hamamatsu-shi,JP_22,Shizuoka Prefecture,34.95375,137.80733,809065,,Asia__Tokyo,1,1,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150245.jpg
68128,JA000047654,JP,CITY,Iwata,JP_22,Shizuoka Prefecture,34.7,137.85,166393,,Asia__Tokyo,1,1,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68128.jpg
150679,JA000047654,JP,CITY,Toyohashi-shi,JP_23,Aichi Prefecture,34.7405,137.40714,378374,,Asia__Tokyo,1,1,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150679.jpg
68577,JA000047654,JP,CITY,Toyokawa,JP_23,Aichi Prefecture,34.81667,137.4,183823,,Asia__Tokyo,1,1,2,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68577.jpg
69586,JA000047584,JP,CITY,Hanamaki,JP_03,Iwate Prefecture,39.38333,141.11667,100722,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69586.jpg
150429,JA000047584,JP,CITY,Hanamaki Shi,JP_03,Iwate Prefecture,39.44187,141.16751000000005,100722,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150429.jpg
68976,JA000047584,JP,CITY,Morioka,JP_03,Iwate Prefecture,39.7,141.15,295172,,Asia__Tokyo,1,1,1,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68976.jpg
150419,JA000047584,JP,CITY,Morioka-shi,JP_03,Iwate Prefecture,39.74546,141.26915,295172,,Asia__Tokyo,1,1,1,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150419.jpg
150246,JA000047765,JP,CITY,Hatsukaichi-shi,JP_34,Hiroshima Prefecture,34.35,132.3,117623,,Asia__Tokyo,1,1,2,1,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/150246.jpg
150268,JA000047765,JP,CITY,Higashihiroshima Shi,JP_34,Hiroshima Prefecture,34.44755,132.76116000000002,195805,,Asia__Tokyo,1,1,2,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150268.jpg
68672,JA000047765,JP,CITY,Hiroshima,JP_34,Hiroshima Prefecture,34.4,132.45,1306589,,Asia__Tokyo,1,2,2,1,1,2,2,1,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/68672.jpg
150230,JA000047765,JP,CITY,Hiroshima-shi,JP_34,Hiroshima Prefecture,34.479420000000005,132.45311999999998,1306589,,Asia__Tokyo,1,2,2,1,1,2,2,1,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150230.jpg
150203,JA000047765,JP,CITY,Iwakuni Shi,JP_35,Yamaguchi Prefecture,34.20608,132.06286,143258,,Asia__Tokyo,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150203.jpg
67907,JA000047765,JP,CITY,Kure,JP_34,Hiroshima Prefecture,34.23222,132.56658000000002,218351,,Asia__Tokyo,1,1,2,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67907.jpg
150630,JA000047761,JP,CITY,Higashiōmi-shi,JP_25,Shiga Prefecture,35.1089,136.1792,116088,,Asia__Tokyo,1,1,2,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150630.jpg
67890,JA000047761,JP,CITY,Hikone,JP_25,Shiga Prefecture,35.25,136.25,113818,,Asia__Tokyo,1,1,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67890.jpg
150225,JA000047761,JP,CITY,Hikone-shi,JP_25,Shiga Prefecture,35.23036,136.2076,113818,,Asia__Tokyo,1,1,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150225.jpg
67830,JA000047761,JP,CITY,Nagahama,JP_25,Shiga Prefecture,35.38333,136.26667,115069,,Asia__Tokyo,1,1,2,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67830.jpg
67955,JA000047769,JP,CITY,Himeji,JP_28,Hyōgo Prefecture,34.81667,134.7,530363,,Asia__Tokyo,1,2,2,1,1,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/67955.jpg
68479,JA000047769,JP,CITY,Kakogawachō-honmachi,JP_28,Hyōgo Prefecture,34.76943,134.82905,271634,,Asia__Tokyo,1,1,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68479.jpg
150236,JA000047780,JP,CITY,Hirakata Shi,JP_27,Ōsaka Prefecture,34.81762,135.68171,408610,,Asia__Tokyo,2,2,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150236.jpg
68458,JA000047780,JP,CITY,Ikoma,JP_29,Nara Prefecture,34.68333,135.7,117601,,Asia__Tokyo,2,2,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68458.jpg
150903,JA000047780,JP,CITY,Kashihara-shi,JP_29,Nara Prefecture,34.50352,135.78986,125288,,Asia__Tokyo,2,1,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150903.jpg
149986,JA000047780,JP,CITY,Nara-shi,JP_29,Nara Prefecture,34.68506,135.80485,369523,,Asia__Tokyo,2,2,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149986.jpg
69467,JA000047629,JP,CITY,Hitachi,JP_08,Ibaraki Prefecture,36.6,140.65,191293,,Asia__Tokyo,1,1,1,1,1,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/69467.jpg
69400,JA000047629,JP,CITY,Hitachi-Naka,JP_08,Ibaraki Prefecture,36.39659,140.53479,156811,,Asia__Tokyo,1,1,1,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69400.jpg
150451,JA000047629,JP,CITY,Hitachi-shi,JP_08,Ibaraki Prefecture,36.62492,140.61876,191293,,Asia__Tokyo,1,1,1,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150451.jpg
