cityId,population,searchRadius,hCountLevel0,hCountLevel1,hCountLevel2,hCountLevel3,hCountLevel7,cCountLevel0,cCountLevel1,cCountLevel2,cCountLevel3,cCountLevel7,rCountLevel0,rCountLevel1,rCountLevel2,rCountLevel3,rCountLevel7,aCountLevel0,aCountLevel1,aCountLevel2,aCountLevel3,aCountLevel7,iCountLevel0,iCountLevel1,iCountLevel2,iCountLevel3,iCountLevel7,nCountLevel0,nCountLevel1,nCountLevel2,nCountLevel3,nCountLevel7
90336,100076,20000,4,4,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90532,131818,20000,26,116,45,1,0,6,28,3,1,0,53,427,5,12,3,1,12,0,0,3,0,0,0,0,0,3,3,0,2,0
90177,337063,20000,6,14,0,0,1,0,6,0,1,0,7,73,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
90087,302231,20000,9,56,5,2,0,6,3,0,0,0,36,106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90232,308745,20000,44,85,19,2,1,15,43,1,4,4,63,346,2,4,2,3,4,0,1,1,0,0,0,0,0,1,1,0,3,1
90472,167003,20000,17,12,0,0,0,0,4,0,1,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
90611,675950,30000,15,27,2,1,0,3,11,0,1,0,19,106,1,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0
89998,322128,20000,72,227,172,6,16,116,247,43,47,14,95,395,1,7,0,5,39,12,13,11,0,0,0,0,0,5,5,2,1,1
90531,133893,20000,6,3,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
89965,183851,20000,2,32,0,0,0,1,1,0,0,0,6,10,2,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0
90569,1583978,50000,54,164,236,12,19,116,267,44,47,14,36,405,15,28,4,16,49,15,16,13,0,0,0,0,0,21,21,2,3,1
90436,108757,20000,32,151,59,0,2,6,30,3,1,2,55,400,4,19,4,0,8,1,0,3,0,0,0,0,0,1,1,0,0,0
89962,111586,20000,18,93,35,0,0,2,18,1,1,0,26,235,4,9,0,0,4,0,0,3,0,0,0,0,0,2,2,0,2,0
90114,117434,20000,7,43,8,1,0,7,12,1,1,1,28,83,0,2,0,120,1,0,0,1,0,0,0,0,0,0,0,2,3,0
90418,140202,20000,10,43,11,1,0,3,11,0,0,2,22,131,1,3,0,1,6,0,0,0,0,0,0,0,0,1,1,0,0,0
90061,119664,20000,10,17,7,0,0,1,3,1,0,0,18,30,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0
89716,103879,20000,5,17,0,0,0,2,1,0,0,0,7,35,3,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,0,0
90128,102806,20000,36,165,254,12,17,67,190,32,35,13,83,381,9,17,3,1,37,11,12,12,0,0,0,0,0,5,5,1,0,0
90143,922611,30000,19,63,22,5,0,24,43,6,3,1,39,228,4,3,0,0,2,0,1,3,0,0,0,0,0,15,15,3,0,1
89427,112788,20000,3,4,0,0,0,0,1,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
90406,154188,20000,13,40,7,0,0,3,7,0,1,2,22,125,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
90011,131528,20000,15,55,22,5,0,23,40,5,3,1,33,184,4,3,0,0,1,0,1,3,0,0,0,0,0,14,14,2,0,1
90034,179433,20000,4,10,4,0,0,0,2,2,1,0,3,37,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159460,299438,20000,4,10,4,0,0,0,2,2,1,0,3,37,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90661,104799,20000,6,12,2,0,1,0,1,1,0,0,11,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90122,171271,20000,19,25,10,0,0,2,10,0,0,1,9,71,0,5,1,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0
90038,136471,20000,8,7,6,0,1,2,3,0,0,1,136,55,3,0,2,1,1,1,0,2,0,0,0,0,0,10,10,3,2,0
90211,126595,20000,9,41,6,0,1,0,7,1,0,2,12,59,4,0,2,0,1,0,0,1,0,0,0,0,0,9,9,1,1,1
89770,659019,30000,69,267,138,10,5,54,161,22,26,9,107,383,2,5,2,5,19,12,9,6,0,0,0,0,0,5,5,1,3,0
89988,1632991,50000,15,61,3,0,0,6,34,0,1,0,55,441,2,2,0,6,0,0,0,0,0,0,0,0,0,56,56,0,0,1
90102,169393,20000,2,7,0,0,0,1,2,0,0,0,3,39,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
89704,106371,20000,141,47,7,0,0,4,4,1,0,0,29,155,2,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0
89779,130759,20000,4,15,9,1,0,1,3,1,0,1,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
89920,131377,20000,10,9,2,0,0,9,9,0,2,0,8,63,0,1,0,0,2,0,0,1,0,0,0,0,0,4,4,1,1,0
90299,125163,20000,154,81,38,0,0,4,19,3,0,0,51,303,2,5,3,0,5,0,0,3,0,0,0,0,0,2,2,0,0,0
90206,110303,20000,7,51,12,0,0,2,4,0,0,0,12,91,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90167,679588,30000,3,21,2,0,0,9,10,0,0,0,36,119,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0
90414,314303,20000,33,117,59,5,1,18,56,2,1,4,102,384,4,6,2,3,5,3,3,1,0,0,0,0,0,3,3,1,0,0
90398,117430,20000,26,123,40,0,0,5,24,2,0,0,63,414,3,12,3,0,7,0,0,3,0,0,0,0,0,2,2,0,0,0
90076,118655,20000,11,34,3,0,0,2,4,0,0,0,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90193,155391,20000,23,120,35,1,2,13,39,3,3,2,61,418,4,12,1,8,3,1,0,0,0,0,0,0,0,13,13,0,0,0
90519,123531,20000,17,107,31,0,2,4,15,2,1,2,42,288,2,15,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
90523,106880,20000,12,33,0,0,0,0,1,0,0,0,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
90441,145568,20000,9,11,1,0,0,1,0,1,0,0,2,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90080,342618,20000,3,9,0,0,0,0,0,0,0,0,14,93,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,1,0
90504,447992,20000,22,83,22,0,2,3,30,1,0,2,51,129,2,5,2,0,10,0,0,4,0,0,0,0,0,19,19,0,0,0
90489,403785,20000,52,215,199,11,9,52,155,24,28,11,91,394,4,7,2,3,28,11,11,8,0,0,0,0,0,5,5,1,0,0
88677,111757,20000,10,14,6,0,1,1,0,0,1,0,8,26,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88904,125564,20000,0,5,0,1,0,5,3,2,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0
88676,181977,20000,11,17,0,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
89171,140195,20000,1,5,0,0,0,2,2,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0
88911,174942,20000,1,12,1,0,0,1,8,1,0,0,6,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89479,129133,20000,10,36,13,0,0,5,31,1,2,0,25,155,2,3,0,2,2,0,0,1,0,0,0,0,0,1,1,1,2,0
88709,101082,20000,6,14,2,0,1,0,1,1,0,0,11,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
88726,111125,20000,13,19,18,1,1,1,6,0,1,0,7,40,0,4,4,499,1,0,0,0,0,0,0,0,0,2,2,0,0,0
88874,350467,20000,13,52,21,5,0,18,40,6,3,1,33,185,4,3,0,0,1,0,1,3,0,0,0,0,0,14,14,1,0,1
89208,590000,30000,55,206,205,11,9,117,270,41,45,17,85,400,5,8,1,8,44,14,15,13,0,0,0,0,0,6,6,1,1,1
89360,196639,20000,9,38,6,0,1,0,7,1,0,2,15,49,4,0,2,0,1,0,0,1,0,0,0,0,0,5,5,0,1,1
88836,250353,20000,5,14,0,0,1,0,5,0,1,0,7,66,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
89662,108716,20000,27,20,13,2,0,0,6,4,0,0,11,33,6,3,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0
89629,111399,20000,10,17,1,0,0,0,1,1,0,1,4,34,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,2,1
89473,118753,20000,14,45,21,5,0,22,39,4,3,1,31,156,4,3,0,0,1,0,1,3,0,0,0,0,0,14,14,0,0,1
89205,103278,20000,16,21,9,0,0,2,10,0,0,0,8,63,0,5,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0
89067,332386,20000,24,31,12,0,1,3,40,1,0,2,31,126,3,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2,0
89181,112008,20000,27,72,21,2,2,16,35,2,1,4,76,246,3,6,1,0,2,0,0,0,0,0,0,0,0,3,3,0,2,1
88891,160838,20000,157,116,41,0,0,5,22,2,0,0,63,370,4,11,3,0,7,0,0,3,0,0,0,0,0,2,2,0,0,0
88949,266248,20000,4,25,11,0,0,2,2,0,1,1,13,56,1,1,1,0,1,0,0,3,0,0,0,0,0,2,2,1,1,0
89006,250799,20000,7,49,12,1,0,4,13,1,1,2,35,188,1,4,0,1,7,0,0,0,0,0,0,0,0,2,2,0,2,0
88948,215031,20000,10,10,1,0,0,0,1,0,0,0,7,22,0,0,0,3,2,0,0,0,0,0,0,0,0,7,7,1,0,0
88688,113147,20000,16,62,12,1,0,4,20,1,1,1,39,252,2,4,0,1,7,0,0,0,0,0,0,0,0,4,4,0,2,0
86919,259444,20000,2,12,0,0,0,1,4,0,0,0,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89647,582602,30000,57,163,240,11,16,121,262,46,47,15,77,390,9,16,1,15,43,14,16,12,0,0,0,0,0,18,18,2,1,1
89185,130275,20000,22,26,8,0,0,3,7,0,0,1,9,86,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88939,174625,20000,8,9,0,0,0,4,5,0,0,0,11,31,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0
91503,1121974,50000,8,18,4,1,1,0,5,2,1,0,19,68,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0
89521,117746,20000,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88905,252074,20000,18,113,29,0,2,9,24,1,1,2,42,330,2,17,2,5,3,1,0,0,0,0,0,0,0,10,10,0,0,0
89401,100210,20000,7,5,0,0,0,1,1,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
88785,386276,20000,54,168,235,11,18,118,264,45,47,14,70,391,11,19,2,5,41,13,13,12,0,0,0,0,0,7,7,1,1,1
89091,362654,20000,13,54,22,5,0,18,40,6,3,1,33,189,4,3,0,0,1,0,1,3,0,0,0,0,0,14,14,2,0,1
89355,106331,20000,19,28,10,0,0,2,10,0,0,1,12,79,0,4,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
89176,1780148,50000,52,154,245,16,18,115,267,45,47,14,49,391,14,28,5,21,50,15,16,13,0,0,0,0,0,21,21,2,5,1
88772,100210,20000,6,7,0,0,0,1,1,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
89429,454150,20000,14,87,17,0,0,11,16,2,2,9,20,89,2,2,0,1,0,0,0,12,0,0,0,0,0,2,2,0,0,0
88982,265032,20000,3,11,1,0,0,0,0,2,0,0,17,112,1,0,0,0,0,0,0,1,0,0,0,0,0,11,11,3,2,0
89184,102089,20000,5,10,0,0,0,2,1,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0
89157,201785,20000,0,1,0,1,0,0,0,2,0,0,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
89605,174942,20000,4,2,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89018,221965,20000,52,193,173,10,15,52,125,25,20,10,56,418,8,11,1,8,29,1,5,6,0,0,0,0,0,13,13,0,0,0
88830,127536,20000,3,34,6,0,0,0,15,0,0,1,7,18,0,1,0,26,28,1,1,0,0,0,0,0,0,10,10,1,3,0
89423,141141,20000,1,0,0,0,0,0,1,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88917,154624,20000,20,117,45,0,0,5,25,3,1,0,45,400,4,13,3,0,6,0,0,3,0,0,0,0,0,3,3,0,2,0
89594,209083,20000,67,185,209,12,19,84,179,33,31,13,48,426,8,11,1,9,32,5,9,8,0,0,0,0,0,13,13,0,0,0
89452,151684,20000,1,1,0,1,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88805,132135,20000,7,45,18,2,0,18,36,4,3,1,28,177,4,3,0,0,1,0,1,2,0,0,0,0,0,4,4,1,0,0
89215,132094,20000,3,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,0,0
87285,192993,20000,7,11,0,0,0,2,1,0,0,0,5,26,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,0
88789,196003,20000,23,22,13,2,0,0,7,3,0,0,10,55,6,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
88957,115750,20000,8,38,23,2,0,12,15,5,3,1,16,133,4,2,0,0,1,0,1,6,0,0,0,0,0,1,1,2,0,0
88489,111454,20000,14,62,23,0,1,2,11,2,0,3,52,124,0,5,3,4,4,0,1,0,0,0,0,0,0,6,6,3,4,0
88608,134113,20000,0,22,3,0,0,0,1,0,0,0,9,40,0,0,1,0,1,0,0,0,0,0,0,0,0,20,20,3,4,0
88239,102998,20000,7,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88008,249463,20000,54,166,234,12,19,113,252,43,47,13,28,425,11,22,3,9,39,13,12,11,0,0,0,0,0,13,13,0,0,0
88212,233040,20000,11,27,3,1,0,5,6,1,0,0,30,138,0,0,0,3,3,0,0,0,1,0,0,0,0,13,13,1,2,0
88267,215031,20000,7,10,0,0,0,0,1,0,0,0,11,83,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0
87918,199060,20000,3,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,0,0
88063,189090,20000,9,60,6,1,0,4,8,1,0,1,8,71,4,1,0,0,1,0,0,0,0,0,0,0,0,17,17,0,0,1
88367,107805,20000,24,121,32,1,2,11,31,2,1,2,62,417,2,13,2,8,3,1,0,0,0,0,0,0,0,13,13,0,0,0
87853,416522,20000,51,155,249,14,16,123,260,46,46,15,76,371,12,26,5,5,39,14,15,12,0,0,0,0,0,6,6,1,1,0
91410,617301,30000,74,196,193,7,17,116,265,46,47,14,85,388,7,12,1,13,42,14,16,12,0,0,0,0,0,19,19,2,1,1
87967,154441,20000,0,3,0,1,1,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87864,107805,20000,19,132,32,0,2,9,24,1,1,2,43,357,2,20,2,5,3,1,0,0,0,0,0,0,0,10,10,0,0,0
88110,152589,20000,3,16,1,0,0,8,10,0,0,0,33,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88337,124381,20000,23,88,40,1,0,7,28,3,0,0,64,362,3,5,3,1,13,0,0,3,0,0,0,0,0,3,3,0,0,0
87998,255116,20000,6,5,2,0,0,1,12,1,1,0,6,21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
88193,101914,20000,40,86,16,1,0,15,46,1,4,3,86,407,1,2,2,3,4,0,1,1,0,0,0,0,0,1,1,0,3,0
87942,104116,20000,4,8,0,0,0,1,1,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0
88518,2936116,50000,62,180,220,12,16,119,261,46,48,14,59,410,10,13,2,16,49,15,16,13,0,0,0,0,0,21,21,2,4,1
89572,369222,20000,28,75,23,0,0,25,34,7,5,0,66,421,4,5,2,3,3,1,1,0,0,0,0,0,0,3,3,1,1,0
88232,116764,20000,3,5,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88514,167003,20000,12,9,1,1,0,3,2,0,1,0,30,83,1,0,1,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0
87872,146264,20000,11,2,0,0,0,0,3,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
87767,104123,20000,4,26,1,0,0,3,25,0,1,0,43,256,1,2,0,1,0,0,0,0,0,0,0,0,0,16,16,0,0,0
88340,121812,20000,4,13,5,0,0,0,4,0,0,0,4,95,0,0,0,0,2,0,0,0,0,0,0,0,0,7,7,0,0,0
88345,306659,20000,26,127,44,1,0,5,26,3,0,0,52,428,4,13,3,0,6,0,0,3,0,0,0,0,0,3,3,0,0,0
88174,104471,20000,5,62,13,1,0,1,5,0,1,0,14,127,2,7,0,0,0,0,0,0,0,0,0,0,0,84,84,0,1,0
88449,143430,20000,5,2,0,0,0,2,1,0,0,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
88402,139738,20000,20,123,41,0,0,3,23,1,1,0,33,365,5,16,2,0,5,0,0,3,0,0,0,0,0,2,2,0,2,0
87915,574089,30000,60,244,165,11,14,102,231,38,41,14,65,427,2,4,1,13,34,10,10,10,0,0,0,0,0,16,16,1,1,0
87976,108585,20000,26,77,22,2,1,17,66,3,1,4,78,235,4,5,1,1,1,0,0,1,0,0,0,0,0,4,4,0,1,1
88275,122180,20000,65,156,235,13,17,116,266,45,47,14,63,394,11,21,3,6,40,13,13,12,0,0,0,0,0,6,6,1,1,1
88604,252527,20000,70,238,159,11,14,93,187,23,27,7,69,417,5,5,2,8,25,7,6,7,0,0,0,0,0,5,5,1,1,0
88396,207577,20000,20,72,18,2,1,13,29,2,1,1,72,180,3,8,1,0,1,0,0,0,0,0,0,0,0,3,3,2,4,1
88374,325809,20000,47,135,49,4,2,23,69,4,2,4,78,418,1,3,0,3,5,2,3,2,0,0,0,0,0,4,4,1,1,0
88093,117605,20000,31,62,28,1,1,3,10,0,1,0,27,114,0,16,2,1,0,0,1,0,0,0,0,0,0,1,1,0,3,0
88288,256454,20000,9,48,3,0,0,4,2,0,0,0,20,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87238,353767,20000,39,84,13,2,0,13,41,2,3,2,79,413,1,3,2,3,3,0,1,1,0,0,0,0,0,1,1,0,2,0
87629,108414,20000,4,12,0,0,0,1,1,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86776,306659,20000,4,31,1,0,0,3,3,0,0,0,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,179844,20000,23,63,22,2,1,13,59,2,2,4,68,255,4,4,1,1,2,0,1,2,0,0,0,0,0,2,2,1,4,1
87435,298976,20000,16,59,13,1,0,4,21,1,0,0,41,246,1,4,0,1,9,0,0,0,0,0,0,0,0,3,3,0,1,0
87196,148980,20000,7,39,13,1,0,2,4,0,1,1,18,70,1,2,1,0,1,0,0,3,0,0,0,0,0,0,0,2,3,0
86988,248085,20000,36,102,16,0,0,12,33,0,3,1,117,377,3,2,1,4,5,1,1,1,0,0,0,0,0,0,0,0,2,0
86847,168110,20000,6,3,0,0,0,1,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0
87007,104771,20000,12,28,4,1,0,4,6,1,0,0,30,139,0,0,0,3,3,0,0,0,1,0,0,0,0,17,17,1,1,0
86791,154137,20000,6,6,1,0,0,0,3,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0
87557,133868,20000,5,23,3,0,0,2,2,1,0,1,7,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1
86886,110642,20000,4,4,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87373,242089,20000,9,60,6,1,0,4,8,1,0,1,9,71,4,1,0,0,1,0,0,0,0,0,0,0,0,17,17,0,0,1
87422,105051,20000,12,18,13,0,3,3,6,0,0,1,175,75,5,0,6,1,3,2,0,3,0,0,0,0,0,14,14,3,2,0
87168,804915,30000,66,207,193,5,17,126,262,43,46,14,88,402,2,8,0,7,43,14,16,12,0,0,0,0,0,8,8,2,2,1
87261,124829,20000,9,51,4,2,0,5,5,0,0,0,34,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86802,227645,20000,8,51,20,5,0,18,40,6,3,1,29,195,4,3,0,0,1,0,1,2,0,0,0,0,0,12,12,1,0,0
86748,102214,20000,8,80,14,0,0,12,16,2,2,8,16,90,2,2,0,1,0,0,0,12,0,0,0,0,0,2,2,0,0,0
86911,173366,20000,27,68,22,2,1,16,67,2,2,4,71,256,4,5,1,1,2,0,0,2,0,0,0,0,0,2,2,2,4,1
86849,117830,20000,19,53,20,0,2,15,11,1,0,1,43,200,2,11,1,4,1,0,1,0,0,0,0,0,0,2,2,0,4,1
87216,226188,20000,29,107,58,4,1,16,43,2,0,6,113,369,4,7,4,3,4,3,3,1,0,0,0,0,0,2,2,1,0,0
87094,342493,20000,16,43,8,0,0,1,6,0,0,2,10,73,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87650,319104,20000,34,82,28,3,1,15,29,1,2,0,64,192,1,11,1,1,1,0,1,0,0,0,0,0,0,2,2,2,6,0
87388,156916,20000,3,9,0,0,0,1,2,1,0,0,6,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
86760,153502,20000,14,18,3,0,0,1,2,0,0,0,5,38,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
87410,132940,20000,10,23,2,0,0,1,0,0,0,1,7,59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
86993,861799,30000,19,22,3,0,1,4,9,0,0,0,22,72,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0
92232,148587,20000,3,2,0,0,0,0,1,0,0,0,10,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92573,128112,20000,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91714,141935,20000,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92510,681696,30000,1,5,0,0,0,1,5,1,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91974,342900,20000,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
159575,897319,30000,2,1,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92407,183915,20000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92584,101200,20000,8,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92583,107660,20000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92626,105414,20000,1,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92417,477781,20000,0,2,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
92493,122199,20000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91834,146179,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92495,146579,20000,1,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91774,264742,20000,0,1,0,0,0,0,2,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91739,109686,20000,0,6,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91902,3203846,50000,13,22,1,1,0,0,8,3,0,0,14,170,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
92302,139726,20000,2,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92339,1569090,50000,8,11,1,0,0,1,8,0,0,0,10,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91841,169702,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91757,3429471,50000,7,25,2,2,0,3,6,2,0,0,9,224,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
91765,1365000,50000,73,89,1,4,11,18,31,2,15,0,113,373,3,5,6,7,2,0,0,2,0,0,0,0,0,3,3,0,3,0
92348,200815,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92295,127973,20000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91995,365198,20000,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
91962,341210,20000,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92110,145000,20000,5,3,1,1,1,0,0,0,0,0,2,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92460,121401,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91684,230979,20000,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92056,105011,20000,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92643,14910352,50000,88,84,2,4,1,85,69,6,6,0,33,463,0,4,0,117,4,0,2,0,0,0,0,0,1,20,20,3,1,0
91794,144949,20000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90724,144949,20000,0,0,0,0,0,0,2,0,0,0,5,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92117,165038,20000,8,5,1,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92340,160308,20000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91523,110868,20000,1,0,0,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
