cityId,searchRadius,beach_Index
29734,5000,2
29665,5000,32
29101,5000,0
29737,10000,5
34380,15000,0
34248,5000,0
34577,5000,0
34282,5000,0
34134,10000,0
34724,5000,0
33175,5000,0
34321,5000,0
33459,5000,0
33232,5000,0
33645,5000,0
34730,5000,0
34314,10000,49
34439,5000,12
33951,5000,13
34122,5000,10
34408,5000,4
34415,5000,6
34811,5000,0
34611,5000,0
43884,5000,0
43396,5000,0
42919,5000,0
43359,5000,8
43104,5000,0
42476,5000,0
42572,5000,0
42752,5000,2
42033,5000,0
41985,5000,0
43482,5000,2
41064,5000,0
41309,5000,1
40028,5000,1
43875,5000,0
39166,5000,1
39032,5000,0
39608,5000,1
39597,5000,0
38517,10000,1
38211,10000,48
38791,5000,0
38439,5000,0
38441,5000,0
38238,5000,0
38318,5000,0
38223,5000,0
38868,5000,49
37145,5000,0
37190,5000,2
144571,15000,4
37345,5000,2
37890,5000,0
37799,5000,1
36434,5000,0
36249,5000,0
36052,5000,0
35156,5000,0
35756,5000,13
34933,5000,0
35558,5000,3
34465,5000,1
43332,10000,1
43584,5000,1
47394,5000,6
47001,5000,0
47251,5000,0
144884,5000,0
46501,5000,0
46786,5000,6
46343,15000,0
46681,5000,0
46772,5000,1
46597,5000,0
144830,5000,2
144789,5000,0
46150,5000,8
144788,5000,8
46395,10000,0
46676,10000,0
46164,5000,0
46368,5000,0
46430,5000,0
46441,5000,0
46341,5000,0
46721,5000,0
46045,5000,0
46166,5000,0
46756,5000,0
46042,5000,0
46171,5000,0
46152,5000,0
46547,5000,1
144827,5000,0
144841,5000,0
46843,5000,0
46034,5000,4
46835,10000,10
46012,5000,0
46037,5000,0
144758,5000,0
45684,5000,0
45406,10000,1
45674,5000,0
45339,5000,1
44966,5000,3
45144,5000,0
45388,5000,0
45374,5000,0
44954,5000,0
45289,5000,0
45024,10000,0
44983,5000,0
45113,10000,11
45633,15000,61
45873,5000,0
45128,5000,0
144802,10000,1
45521,5000,0
144840,5000,0
47784,5000,0
44613,5000,0
144807,5000,1
144783,5000,0
44158,5000,1
628072,5000,3
44555,5000,0
44078,5000,0
44875,10000,1
44221,5000,0
44385,5000,0
144868,5000,0
144831,5000,1
144869,5000,5
144795,5000,29
44437,5000,0
44512,5000,0
44657,5000,0
144808,5000,0
44616,5000,22
43947,5000,0
44086,5000,0
44282,10000,0
44857,5000,0
144836,5000,0
144813,5000,2
44309,5000,5
44160,5000,0
144865,5000,0
628036,5000,19
44042,5000,1
44539,5000,0
44761,5000,6
43028,5000,0
43206,5000,0
43685,5000,1
43344,5000,0
47699,5000,0
144879,5000,0
144812,5000,0
42915,5000,0
43866,5000,0
43397,5000,0
43516,5000,0
144857,5000,0
43334,5000,0
43735,5000,6
43481,5000,2
47542,5000,8
47348,5000,0
47728,5000,0
47328,15000,5
47104,15000,10
145131,5000,0
47561,5000,0
47236,5000,2
47359,5000,0
47028,15000,0
47354,5000,0
46984,5000,0
145150,5000,0
47691,10000,9
46912,5000,9
47419,5000,0
47041,5000,0
47211,5000,4
48815,5000,0
47349,5000,15
48779,15000,17
48249,15000,17
48569,5000,0
145254,5000,0
48786,5000,0
48836,5000,1
145246,5000,0
48182,5000,0
48751,5000,0
48115,5000,10
48606,5000,0
48676,10000,11
49759,5000,10
48020,5000,1
48509,5000,11
48514,5000,0
48332,5000,0
47925,5000,10
48740,5000,1
48736,5000,0
47981,5000,6
49235,5000,0
49390,5000,0
49157,5000,0
48979,5000,0
49565,5000,0
49685,5000,0
49622,5000,2
49473,15000,0
49213,5000,0
49716,5000,0
49079,15000,0
49210,5000,0
49672,5000,0
48915,5000,0
49206,5000,2
49744,5000,0
49696,5000,0
49186,5000,0
49147,5000,0
49500,15000,0
49587,5000,0
48894,5000,2
145999,10000,0
146001,5000,0
49121,5000,0
146003,10000,0
145966,5000,0
49307,5000,2
49774,15000,0
48845,15000,0
49014,5000,0
146081,5000,3
146066,5000,12
146065,5000,19
50482,5000,12
49805,5000,36
50238,10000,20
146663,5000,0
146662,5000,0
146653,5000,0
49957,10000,6
50779,5000,0
49839,5000,0
50780,5000,0
50775,5000,0
50041,5000,14
49828,5000,12
50560,5000,0
50255,5000,3
50724,15000,8
50178,5000,0
50187,5000,0
50528,5000,2
50260,5000,2
51643,15000,10
51392,5000,4
51316,5000,4
50972,5000,0
50865,5000,0
51496,5000,0
51166,5000,0
50831,5000,5
51750,5000,0
51059,5000,0
50789,5000,2
51341,5000,2
49862,5000,9
51153,5000,0
51323,5000,1
53585,5000,0
52949,5000,1
52516,5000,0
52404,5000,0
51819,10000,8
51713,5000,0
51439,15000,2
52585,15000,0
52286,5000,0
52746,5000,0
52181,10000,0
52953,15000,7
52501,5000,0
52760,5000,0
52523,15000,0
51560,5000,0
52064,5000,7
52196,5000,0
50904,5000,0
52663,5000,0
52337,15000,0
52012,5000,1
52441,5000,0
52376,5000,0
52685,5000,0
53674,5000,0
52414,5000,0
51969,5000,0
52628,5000,0
51951,5000,0
52025,5000,0
51905,5000,0
52840,10000,4
51913,5000,0
52480,10000,22
52315,5000,0
52671,5000,0
52389,5000,0
52649,5000,0
51006,5000,0
51880,15000,11
52171,5000,0
53236,5000,10
147114,5000,0
146965,10000,0
146960,5000,0
146897,10000,0
147296,5000,0
52418,5000,0
51941,5000,0
52346,5000,0
147077,5000,1
147073,10000,0
146856,5000,0
146883,15000,0
147095,15000,0
147068,5000,0
147070,10000,0
147277,5000,0
147098,15000,0
147061,5000,0
147043,5000,0
147046,5000,0
147049,15000,0
147232,5000,1
147032,5000,0
147028,10000,0
147030,5000,0
147027,10000,26
147117,15000,0
147215,5000,0
147001,10000,0
147141,5000,2
146993,5000,0
146991,5000,0
147080,5000,0
147109,5000,4
147322,5000,0
146976,5000,0
146971,5000,40
146870,15000,4
146961,10000,0
146963,5000,0
146968,5000,0
146847,15000,0
147336,5000,0
146958,5000,0
146943,10000,1
146942,5000,0
146940,15000,0
146946,5000,0
146935,5000,1
146933,5000,0
146938,5000,0
146925,5000,0
146923,10000,2
146926,10000,0
146919,5000,0
146913,10000,0
146905,15000,0
147320,5000,0
146895,5000,0
146889,15000,0
146891,10000,0
147218,15000,0
146842,5000,0
147265,5000,0
146875,10000,0
147120,5000,0
147144,5000,3
147328,5000,0
146865,10000,0
52851,5000,2
52140,5000,1
51432,5000,0
51844,5000,0
51878,5000,0
51199,5000,5
52252,5000,0
52665,5000,0
51979,5000,40
51859,10000,0
52623,5000,0
52248,5000,0
51821,5000,0
51344,15000,0
52748,5000,0
51968,5000,0
52596,10000,6
51673,5000,0
52627,5000,0
52409,5000,0
52362,15000,0
52530,5000,0
52205,5000,0
52000,5000,0
52192,5000,0
52099,5000,1
52156,5000,0
52350,5000,0
52071,5000,0
52469,5000,0
52467,5000,0
52182,10000,2
51147,5000,0
50899,5000,0
51517,5000,0
52787,5000,0
51876,10000,0
52575,5000,0
52763,5000,0
52460,5000,6
51309,5000,0
52770,5000,0
52465,5000,0
52471,10000,0
52725,5000,0
51894,15000,0
52419,5000,0
52113,10000,0
52456,5000,0
52447,5000,0
52752,5000,0
53771,15000,2
52014,5000,0
51863,5000,0
52607,5000,0
51718,5000,0
51848,15000,0
52157,10000,0
51094,15000,0
50875,5000,0
51458,5000,0
51393,5000,0
50973,10000,0
51671,5000,0
51769,5000,0
51674,5000,0
51025,5000,0
51407,5000,0
51261,10000,0
53612,5000,0
53790,15000,13
54158,5000,20
54380,5000,2
54487,5000,35
54291,5000,0
54662,5000,0
53902,5000,14
54526,5000,22
54572,5000,37
54419,10000,1
53982,5000,18
54062,5000,0
54455,5000,18
53878,5000,0
54154,5000,0
54067,5000,34
54343,5000,1
57561,5000,0
57248,5000,0
57774,10000,0
56958,15000,0
57470,5000,0
147727,15000,0
56924,15000,0
57711,5000,0
147772,5000,0
147735,10000,0
147732,5000,0
57500,5000,0
57124,5000,6
147733,5000,0
147724,15000,0
147729,5000,0
147736,15000,0
56778,5000,0
57200,5000,0
57513,5000,0
147737,5000,0
147726,15000,0
56809,5000,0
57353,10000,0
147829,5000,0
147731,5000,0
57189,5000,0
147730,5000,0
57448,5000,0
57328,5000,0
147901,15000,0
57627,5000,0
57095,5000,0
56816,5000,0
57378,5000,0
147715,5000,0
57373,5000,0
56887,5000,0
57404,5000,0
57485,5000,0
56943,5000,0
57510,5000,0
147699,5000,0
147711,10000,0
147868,5000,0
56962,5000,0
147704,5000,0
57356,5000,0
147684,5000,0
57522,5000,0
55817,5000,0
56819,5000,0
147703,5000,0
57700,15000,0
57602,5000,0
57667,5000,0
57671,5000,0
57729,5000,0
147686,5000,0
56894,5000,0
57276,10000,0
57419,10000,1
57463,10000,0
147687,5000,0
57201,15000,0
147697,15000,0
57422,5000,0
56941,15000,0
147696,15000,0
57465,10000,0
57722,5000,0
56857,5000,0
147689,5000,0
57197,5000,0
147694,10000,0
147680,5000,0
56812,5000,0
147679,5000,0
56458,5000,0
56447,5000,0
147682,5000,0
56729,5000,0
56768,10000,0
147695,5000,0
147681,5000,0
147786,5000,0
56635,5000,0
147821,10000,0
55865,10000,13
56045,5000,0
55990,5000,0
147670,5000,0
147675,5000,0
147929,5000,0
56053,5000,0
147717,5000,0
57274,5000,0
57553,5000,0
147705,5000,0
57232,5000,0
57243,5000,0
147702,15000,0
57073,5000,0
57233,5000,0
57239,5000,0
147698,5000,0
56084,10000,0
147683,10000,0
55799,5000,0
55976,5000,0
56673,5000,0
56708,15000,0
147961,5000,0
55925,5000,0
54935,15000,15
147656,5000,0
56058,5000,0
55827,5000,0
56365,5000,0
147659,5000,0
147669,5000,0
147660,5000,0
56050,5000,0
56391,5000,0
56019,5000,0
56481,5000,0
55949,5000,0
56590,10000,9
147665,10000,0
147785,5000,0
147667,5000,0
147657,10000,0
56382,5000,0
147658,5000,0
147663,5000,0
147646,5000,0
147651,10000,0
147854,15000,0
56283,5000,0
56699,10000,0
147998,10000,0
56267,5000,0
56361,15000,0
57701,5000,0
147653,5000,0
147649,5000,0
56326,5000,0
56545,5000,0
147815,5000,0
147648,5000,0
56297,5000,0
147650,5000,0
147963,5000,0
55825,5000,0
55926,5000,0
147903,5000,0
55975,10000,0
56404,15000,0
147631,5000,0
56731,10000,0
56121,5000,0
56387,5000,0
147628,10000,0
147884,5000,0
147633,5000,0
147626,5000,0
56339,15000,0
147635,5000,0
147836,10000,0
56175,5000,0
147795,5000,0
147638,5000,0
55997,5000,0
56390,5000,0
147860,5000,0
57266,5000,0
57454,5000,0
55833,5000,0
56657,5000,0
55847,5000,0
55974,5000,0
56773,5000,0
56364,5000,0
55811,5000,0
56588,15000,0
147614,5000,0
56511,5000,0
56739,5000,0
147839,5000,0
56230,5000,0
56331,5000,0
55971,15000,0
147619,10000,0
56330,5000,0
57117,5000,0
56579,5000,0
56022,5000,0
147617,5000,0
147610,5000,0
56040,5000,0
56143,10000,0
147611,10000,0
147609,10000,0
56465,10000,0
55958,15000,0
55956,5000,0
147627,5000,0
56429,5000,0
57004,5000,0
56238,5000,0
147831,5000,0
55897,5000,0
55951,5000,0
56562,5000,0
147591,5000,0
147770,15000,0
56682,5000,0
147597,5000,0
56130,5000,0
56377,5000,0
147604,5000,0
147600,5000,0
147606,5000,0
56132,5000,0
56345,5000,0
56667,5000,0
56094,10000,0
56003,15000,0
147592,15000,0
56763,5000,0
56059,5000,0
56249,5000,0
147605,15000,0
56640,5000,0
56425,5000,0
56161,5000,0
55821,5000,0
147599,15000,0
56718,5000,0
56688,5000,0
147602,15000,0
56655,5000,0
57259,5000,0
147594,15000,0
147579,10000,0
56342,5000,0
147758,5000,0
56666,15000,0
147584,15000,0
147589,5000,0
147582,5000,0
56237,5000,0
56225,15000,0
55867,5000,0
147587,5000,0
56651,5000,0
55947,5000,0
147574,10000,0
147577,15000,0
56032,5000,0
147575,5000,0
56189,5000,0
56240,5000,0
147585,5000,0
56031,5000,0
55830,5000,0
55778,15000,0
147784,5000,0
56319,5000,0
56027,15000,0
147571,5000,0
55962,10000,0
147569,5000,0
56689,5000,0
147810,15000,0
147921,5000,0
147559,5000,0
55662,5000,0
55372,5000,0
54948,5000,0
55317,5000,0
55342,5000,0
55114,5000,0
147545,5000,0
147544,10000,0
55057,10000,0
56557,15000,0
54364,5000,6
55225,5000,0
147749,5000,0
147552,15000,0
147555,5000,0
147547,5000,0
55760,5000,0
57105,5000,0
55767,5000,0
55437,5000,0
147553,5000,0
147551,10000,0
147803,15000,0
55777,5000,0
55900,5000,0
55874,5000,0
147565,15000,0
56490,5000,0
54947,5000,0
54889,5000,0
56930,5000,0
147542,5000,0
147773,5000,0
147955,5000,0
147754,5000,0
54843,5000,0
54910,15000,0
147535,15000,0
54887,15000,0
55618,5000,0
55367,5000,0
55468,5000,0
147541,15000,0
147526,5000,0
147527,10000,0
147531,5000,0
57555,5000,0
147532,5000,0
55674,5000,0
55328,10000,9
147515,5000,0
147813,5000,0
55075,5000,0
147514,15000,0
54842,5000,0
55700,15000,0
147874,5000,0
57402,5000,0
55759,5000,0
54801,5000,0
147521,5000,0
55243,5000,7
147513,10000,0
55052,5000,0
56521,15000,12
147516,5000,0
55563,5000,0
147502,5000,0
147510,5000,0
147512,10000,0
55689,5000,0
55454,5000,0
147927,15000,0
147507,5000,0
55597,5000,0
147925,15000,0
147822,5000,0
54929,5000,0
55092,15000,0
55071,5000,0
991384,15000,0
147501,5000,0
147511,10000,0
147798,15000,0
55224,5000,0
57114,5000,0
55048,5000,0
991401,10000,0
147509,15000,0
55726,15000,0
54794,5000,7
57740,15000,0
148021,15000,0
991359,5000,0
147912,10000,0
55051,5000,0
147503,10000,0
54854,15000,0
147497,5000,0
55149,5000,0
56879,10000,0
55245,15000,0
55044,5000,0
55673,5000,0
55289,5000,0
55599,5000,0
55280,5000,0
147499,5000,0
55307,5000,0
55395,5000,0
147879,5000,0
148014,5000,0
55223,5000,0
147483,5000,0
147797,5000,0
55734,5000,0
147486,5000,0
55465,5000,0
147487,15000,0
55476,5000,0
55082,15000,0
55693,5000,2
54776,5000,3
55532,5000,2
54803,5000,0
55413,5000,9
147473,5000,0
55198,15000,0
55762,5000,0
147840,5000,0
147480,5000,0
54475,5000,0
55725,5000,0
55453,5000,0
55099,5000,0
54780,5000,0
55025,5000,0
54998,5000,0
54846,5000,0
55481,5000,0
147488,5000,0
57277,5000,0
54469,5000,0
147467,5000,0
147474,5000,0
147470,15000,1
53978,5000,0
56820,5000,0
54423,15000,0
54716,5000,0
54093,10000,0
54128,5000,0
54014,5000,0
53834,5000,0
54404,5000,0
991525,10000,0
147461,5000,0
53908,5000,0
54671,10000,0
147458,10000,0
147479,5000,0
53998,5000,0
54403,5000,0
147481,5000,0
54454,5000,0
53848,5000,0
147464,15000,0
54656,5000,0
54039,5000,0
147472,15000,0
54751,5000,0
53863,5000,0
147456,10000,0
147463,10000,0
54521,5000,0
148023,10000,0
54392,5000,0
147440,5000,0
54295,5000,0
54052,5000,0
147933,5000,0
54623,5000,0
147447,5000,0
56940,5000,0
147811,10000,0
147819,10000,0
54270,5000,0
147422,5000,0
147446,5000,0
57190,10000,0
53874,5000,0
147444,5000,0
53881,5000,0
54687,5000,0
147450,5000,0
53840,5000,0
54219,5000,0
54431,5000,0
54445,10000,0
57693,5000,0
53858,5000,0
53798,5000,0
147425,10000,0
54689,10000,0
147430,5000,0
54435,5000,0
57157,5000,0
54239,5000,0
54250,15000,0
147435,5000,0
147428,15000,0
147433,5000,0
54532,5000,0
53949,5000,0
54476,10000,0
54768,5000,0
147426,15000,0
147431,5000,0
54748,5000,0
147415,15000,0
54000,5000,0
54721,5000,0
53796,15000,0
147419,15000,0
147414,5000,0
147796,15000,0
147852,10000,0
147761,5000,0
57141,5000,1
53898,5000,0
54087,15000,0
54593,5000,0
147403,10000,0
53955,15000,0
53886,5000,0
54081,5000,0
147853,5000,0
54367,5000,0
54708,5000,0
54135,5000,0
147408,5000,0
147407,5000,0
54045,5000,0
54262,5000,0
54460,5000,0
147404,5000,0
53830,5000,0
147899,5000,0
147402,10000,0
54245,10000,0
147396,5000,0
53870,5000,0
54362,15000,0
54763,15000,0
54248,5000,7
54598,5000,0
147782,5000,0
54668,5000,0
53907,5000,2
147387,5000,0
54214,15000,1
54599,5000,0
54520,15000,8
147394,15000,18
54425,5000,0
147410,15000,0
147385,10000,0
54501,5000,0
147395,5000,0
147393,5000,0
147940,5000,0
53885,5000,0
147390,5000,0
53933,5000,0
54416,5000,0
147383,5000,0
147728,5000,0
56905,5000,0
147722,15000,0
57345,10000,0
57187,5000,0
147720,5000,0
56844,10000,0
56839,5000,0
57043,15000,0
57456,5000,0
57280,5000,0
57757,5000,0
57388,15000,0
56798,10000,0
57736,10000,0
148116,10000,2
57225,5000,0
56841,10000,0
57734,5000,0
57330,15000,0
57133,5000,0
57169,5000,0
57718,15000,0
57212,5000,0
57665,10000,2
56808,10000,0
56866,10000,0
57205,5000,0
57473,15000,0
56907,10000,0
57725,10000,0
57607,5000,0
56891,5000,0
57053,5000,0
57655,5000,0
57626,5000,0
57704,5000,0
58115,5000,0
58561,5000,0
58408,15000,1
58550,5000,0
58400,5000,0
58335,10000,0
58472,5000,0
57778,5000,1
58756,5000,0
58478,5000,0
58435,5000,0
58401,5000,0
58030,5000,0
58764,5000,0
58369,5000,0
58031,5000,0
58118,5000,0
58423,5000,4
58416,5000,0
58523,10000,0
57875,5000,0
58727,5000,0
58045,5000,0
58226,10000,0
58379,5000,0
58036,15000,0
57947,5000,0
58549,15000,0
57877,10000,0
58269,10000,0
58442,5000,0
58497,5000,0
57976,5000,0
58022,5000,0
58346,5000,0
58704,5000,0
57801,5000,0
58441,5000,0
58046,5000,0
56777,5000,0
148274,5000,0
57900,5000,0
57121,5000,0
57159,15000,0
57044,5000,0
57163,5000,0
58132,5000,0
57646,5000,0
57699,5000,0
56902,10000,0
58060,10000,0
56786,5000,0
56947,5000,0
57633,5000,0
57034,5000,0
57737,15000,0
57112,5000,0
57094,5000,0
56869,10000,0
56832,5000,0
56885,5000,0
57741,5000,0
57113,5000,0
57071,5000,0
56981,5000,0
57110,5000,0
148390,5000,0
148246,5000,0
58707,5000,0
58224,5000,0
58109,5000,0
57735,15000,0
58167,5000,0
57281,5000,0
56934,5000,0
57514,5000,0
57370,15000,0
57751,15000,0
58076,5000,0
57132,5000,0
57672,5000,0
57223,5000,0
57380,5000,0
58681,10000,0
56826,5000,0
58623,5000,0
57803,5000,0
57216,10000,0
58753,5000,0
58382,5000,0
65720,5000,0
65089,5000,6
65244,5000,0
148834,5000,0
64689,5000,0
148826,5000,0
148825,5000,0
64619,5000,0
58893,5000,4
148754,5000,0
63052,5000,0
63134,5000,0
62959,5000,0
63657,5000,0
62883,10000,47
63612,5000,0
62747,5000,0
62732,5000,25
148748,5000,0
61947,5000,0
62349,15000,1
62355,5000,0
62559,5000,0
62289,10000,10
148795,10000,0
61146,5000,0
60995,5000,0
148750,10000,0
61521,5000,0
61440,5000,0
61280,5000,52
61714,5000,0
61298,5000,0
61628,5000,0
58372,5000,15
60918,5000,1
61404,5000,10
60577,15000,0
60346,5000,15
60185,5000,0
58539,5000,10
60697,5000,0
59677,5000,0
148767,10000,1
59692,5000,0
59390,5000,7
58788,5000,0
59262,5000,0
59545,5000,0
68251,10000,0
67976,5000,8
68724,10000,0
68353,5000,2
68737,5000,0
67944,15000,0
67775,5000,26
68463,15000,0
68722,5000,0
68380,5000,0
67867,10000,0
69171,5000,0
150452,5000,0
150341,10000,0
150875,5000,0
69106,5000,0
150328,5000,1
67930,5000,2
150329,5000,0
69384,5000,0
150443,5000,0
150357,5000,0
150339,5000,0
1273642,5000,0
150336,5000,0
69370,5000,0
69405,5000,0
68255,5000,0
68450,5000,0
67846,5000,1
150800,5000,0
69762,10000,10
68550,5000,7
69496,5000,0
67887,5000,0
68363,5000,0
150317,5000,0
150300,5000,0
150299,5000,0
68717,5000,0
68879,5000,0
150861,5000,0
150314,10000,2
150304,5000,0
150283,5000,0
150285,5000,0
150294,5000,0
68329,5000,0
68012,5000,0
150288,5000,0
68706,5000,0
150297,5000,0
68313,15000,23
150282,15000,23
69605,5000,0
68528,5000,0
150253,5000,0
150267,5000,0
69683,5000,0
68764,10000,0
68124,5000,0
69158,5000,0
150858,5000,0
68710,10000,2
150245,10000,0
69586,5000,0
150429,5000,0
67932,5000,0
150246,5000,2
150268,5000,0
150232,5000,0
68772,5000,0
150630,5000,0
150228,10000,0
67890,5000,0
150225,5000,0
67955,10000,4
68475,5000,0
150218,5000,0
68239,5000,0
150236,5000,0
68243,5000,0
69623,5000,0
68672,15000,47
150230,15000,0
69467,5000,1
69400,5000,0
150451,5000,0
150864,5000,0
68237,10000,1
68097,5000,0
67987,5000,0
68283,5000,2
150212,5000,0
69002,5000,0
150459,5000,0
150231,5000,0
68531,5000,1
69455,5000,0
68117,5000,0
68281,5000,0
67962,5000,0
150209,5000,0
68458,5000,0
150362,5000,0
67835,5000,0
150464,5000,0
150180,5000,0
68122,5000,0
1273669,5000,0
68619,5000,0
68686,5000,0
150182,5000,0
69098,5000,0
150208,10000,0
68725,5000,0
150206,5000,0
68998,5000,0
150435,5000,0
150203,5000,0
68128,5000,0
68470,5000,0
68127,5000,0
150202,5000,0
68599,5000,3
150637,5000,0
67864,5000,0
69530,5000,1
68428,5000,0
150196,10000,3
150158,5000,0
67856,5000,0
68479,5000,0
150456,5000,0
68321,5000,15
67980,5000,0
67905,5000,0
150165,5000,0
150153,5000,0
67869,5000,0
68141,5000,0
150148,5000,0
68571,5000,3
68486,5000,0
150903,5000,0
68719,5000,0
150154,5000,0
68423,5000,0
150159,5000,0
68549,5000,0
150140,5000,0
68819,5000,0
150090,5000,0
68579,5000,6
68306,10000,0
67814,5000,0
67844,15000,3
150112,15000,1
68132,5000,0
150610,5000,0
68570,5000,0
68290,5000,0
68095,5000,0
150132,5000,0
150125,5000,0
67915,10000,0
68990,5000,0
68406,15000,7
67772,5000,1
150093,5000,0
68203,5000,0
150124,5000,0
150097,5000,0
67788,5000,0
150114,5000,0
67826,5000,0
68135,5000,2
150073,5000,0
150853,5000,0
150886,5000,0
68291,10000,0
150068,10000,0
67950,5000,0
67907,5000,0
68276,5000,0
68195,5000,0
68894,5000,0
69380,5000,0
150074,5000,0
68603,15000,0
150121,5000,0
68118,5000,0
150098,5000,0
68604,5000,0
68798,5000,0
150423,5000,0
150062,10000,4
67849,5000,0
150084,5000,0
68309,5000,0
150083,5000,0
68564,5000,0
68509,5000,0
150036,5000,0
150041,5000,0
68067,5000,0
150050,5000,0
1284205,5000,0
150027,10000,26
150046,5000,0
150059,5000,0
68110,5000,0
68343,5000,4
150028,5000,0
67796,5000,0
150023,5000,0
150045,5000,0
68148,5000,0
150052,5000,0
68876,5000,0
150409,5000,0
67926,5000,0
68396,5000,0
149991,5000,0
68351,5000,0
68976,5000,0
150419,5000,0
68709,5000,0
67830,5000,0
67988,5000,0
150002,5000,0
68323,5000,0
150013,5000,0
68532,5000,0
150006,5000,0
68488,5000,0
150004,5000,2
68263,15000,0
68622,5000,6
150007,5000,6
150012,5000,0
149986,5000,0
150418,5000,1
69494,5000,0
149988,10000,0
69446,5000,0
149987,5000,0
68624,10000,4
149965,10000,0
67898,5000,4
149957,5000,0
68241,5000,0
149967,5000,0
68264,5000,4
67808,5000,0
150872,5000,0
68662,5000,2
68610,5000,0
149951,5000,0
149985,5000,2
69649,5000,0
68164,5000,1
68350,10000,0
149930,10000,0
149941,5000,0
149940,5000,0
68546,5000,0
149938,5000,0
68015,15000,28
69391,5000,0
150477,5000,0
67940,5000,0
149901,5000,0
149905,10000,1
69305,5000,5
149888,5000,0
149783,15000,0
68426,5000,0
149896,5000,0
68211,10000,2
149917,10000,0
68225,5000,0
69312,5000,0
68697,5000,0
149916,5000,0
68222,5000,0
69746,15000,0
150485,15000,0
149900,5000,0
69111,5000,4
69426,15000,0
149880,10000,0
67908,5000,0
149862,5000,0
149861,5000,0
69725,5000,0
149883,5000,0
149869,5000,0
149885,10000,0
150655,5000,0
149822,10000,0
68098,5000,0
149849,5000,2
149835,5000,0
68544,5000,0
68433,5000,0
150778,5000,0
149846,5000,0
150792,5000,0
68079,5000,0
149857,5000,0
67818,5000,0
149844,5000,0
68287,5000,0
149851,5000,0
68177,5000,0
67792,5000,0
149845,5000,0
67822,5000,0
149830,5000,0
149833,5000,0
150841,5000,0
149819,5000,0
68765,5000,0
149806,5000,0
68133,5000,0
149818,5000,0
67986,5000,0
68526,15000,2
68834,5000,0
150473,5000,0
149790,5000,0
68436,5000,0
69517,5000,0
150379,5000,0
150830,5000,0
149811,5000,0
149788,5000,0
68655,5000,0
150679,5000,0
68577,5000,0
67871,5000,0
150541,5000,0
149805,5000,0
68026,5000,2
149763,5000,2
150364,5000,1
69504,5000,0
150801,5000,0
68143,5000,0
67892,5000,0
149792,5000,0
67827,5000,0
68569,5000,0
67990,5000,0
149762,5000,0
149777,5000,7
67938,5000,0
149787,5000,1
150562,5000,0
68398,10000,0
149765,10000,0
68987,5000,0
149786,5000,0
150374,5000,9
68755,5000,2
69172,5000,0
150392,5000,0
149761,5000,0
149744,5000,0
68478,5000,0
149749,5000,0
149743,5000,0
149753,5000,0
68523,15000,3
149741,15000,0
68302,5000,1
149742,5000,2
68701,15000,0
68373,5000,0
149946,5000,0
67888,5000,0
149934,5000,0
68236,5000,0
67993,5000,0
149929,5000,0
68979,5000,0
69537,5000,0
69590,5000,0
67946,5000,0
149899,10000,2
149894,5000,0
149897,5000,2
69736,5000,0
69351,5000,1
69755,5000,2
69713,5000,0
69674,5000,1
69430,15000,0
68826,15000,16
68874,15000,0
69272,5000,0
68858,5000,0
69174,10000,4
69320,5000,2
69475,5000,0
151086,5000,0
69622,5000,2
69378,15000,1
69501,5000,0
69175,5000,25
68908,5000,1
70691,5000,0
69882,10000,0
70605,5000,0
151326,5000,0
69974,5000,0
69925,10000,0
69989,5000,0
69814,5000,0
70571,5000,0
70576,5000,0
70653,5000,0
151299,5000,0
69828,5000,0
70107,5000,0
69939,15000,0
70552,5000,0
68916,5000,0
70546,5000,0
69148,5000,0
69471,5000,0
151218,5000,0
69009,5000,2
70440,5000,0
69963,10000,0
70674,5000,0
70661,10000,0
69946,5000,0
151479,10000,1
69955,15000,12
70425,15000,0
151565,15000,0
69874,10000,0
69995,10000,0
70685,5000,0
70144,5000,0
70163,15000,0
70232,15000,0
151449,5000,2
69866,5000,0
69841,5000,0
151519,10000,0
151498,5000,0
70384,5000,0
70221,15000,1
151517,5000,0
69966,5000,0
70070,5000,0
70499,5000,0
70129,15000,0
151598,5000,0
70606,5000,0
70137,5000,0
69796,5000,0
70722,10000,0
151528,5000,0
69940,5000,0
70130,15000,2
151559,5000,0
70235,5000,0
70326,5000,0
70372,10000,0
70076,5000,0
70527,5000,0
70602,5000,0
70073,5000,0
70399,5000,0
70002,10000,0
151489,10000,0
70078,5000,0
70755,5000,0
151485,5000,0
151475,5000,0
70140,10000,6
151477,5000,0
69898,5000,0
70213,5000,0
70271,5000,14
151460,10000,0
70114,5000,0
70206,15000,0
151469,5000,0
70668,5000,0
69947,15000,0
70708,5000,0
151439,5000,0
151594,5000,0
70060,15000,2
69834,5000,0
69777,5000,0
70093,5000,0
151421,5000,0
70311,5000,0
151419,10000,0
70704,10000,0
70739,5000,5
70557,10000,9
70650,5000,10
70655,5000,5
70299,5000,3
70143,15000,1
69900,5000,2
70041,5000,0
70264,10000,1
70719,5000,1
70560,5000,9
69876,5000,0
70422,15000,1
70586,5000,2
70283,5000,1
70572,5000,0
70727,5000,1
70483,5000,0
70475,15000,0
69932,5000,0
69817,5000,0
70127,5000,1
70737,5000,0
70088,5000,2
70198,5000,0
70374,5000,0
152040,5000,0
69998,5000,1
70748,5000,0
70364,10000,0
69813,15000,23
