cityId,searchRadius,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex
74414,20000,87,31,99,8,0,0
74666,20000,171,237,363,42,0,21
155290,20000,162,124,122,53,0,8
78541,50000,104,42,120,0,0,0
74697,20000,59,37,86,9,0,30
73749,20000,618,965,805,210,0,61
154709,20000,39,27,27,0,0,6
79701,20000,20,19,12,0,0,0
154501,50000,914,947,975,353,0,205
156085,20000,1,6,2,0,0,0
155509,20000,81,30,275,2,0,6
154457,20000,12,23,22,0,0,9
77861,20000,31,6,15,0,0,0
78657,50000,292,346,758,59,0,16
78259,30000,163,394,542,30,0,51
77894,20000,205,73,71,8,0,4
77998,20000,29,165,56,2,0,4
154504,50000,995,1030,990,353,0,177
72225,50000,993,1030,988,353,0,177
77790,20000,174,144,118,0,0,3
78226,30000,60,53,154,12,0,4
78127,20000,41,22,16,0,0,9
74340,30000,126,94,82,55,0,12
156013,20000,17,10,15,0,0,3
74105,20000,36,11,25,0,0,60
74509,20000,8,2,44,0,0,219
77096,20000,291,520,386,63,0,43
74687,20000,42,17,15,0,0,0
78706,30000,54,40,83,0,0,0
74543,20000,167,125,335,10,0,18
74557,20000,837,1002,976,211,0,92
74353,50000,991,991,968,362,0,180
73801,20000,178,122,132,56,0,4
78711,50000,223,308,772,93,8,59
78113,20000,5,20,17,0,0,0
77954,20000,13,14,21,0,0,0
78624,20000,2,3,13,0,0,4
74196,20000,12,10,16,0,0,0
154952,50000,78,223,231,4,0,8
78105,50000,76,223,231,4,0,8
154569,20000,2,0,0,2,0,0
78150,20000,9,16,18,2,0,0
74636,20000,22,10,32,8,0,3
155958,20000,15,6,27,3,0,84
156335,30000,82,77,72,53,0,0
78050,30000,41,33,35,0,0,36
154503,30000,12,6,20,0,0,4
75355,50000,1004,1037,985,353,0,184
77303,20000,864,1011,978,218,0,67
73815,20000,51,23,44,0,0,6
74344,20000,28,30,74,4,0,3
78569,20000,13,16,21,2,0,0
78032,20000,50,25,111,2,0,0
78251,50000,192,414,565,42,0,110
78325,30000,82,154,101,3,0,15
155353,50000,315,65,289,23,0,38
73975,30000,248,141,444,183,0,3
74723,30000,976,1004,986,224,0,125
78459,20000,22,10,13,0,0,0
78356,20000,35,6,16,0,0,0
73802,20000,183,156,237,4,0,10
77761,20000,47,22,34,34,0,0
74247,20000,45,78,132,21,0,6
73763,20000,94,179,115,129,0,10
155866,20000,87,174,110,125,0,10
77230,20000,288,256,446,109,0,9
74207,20000,91,81,117,9,0,59
156824,20000,57,25,70,3,0,3
74494,20000,74,87,108,6,3,199
73894,20000,71,17,31,80,0,0
78703,20000,20,10,15,0,0,3
78605,20000,64,27,33,10,0,9
73891,20000,17,27,16,9,0,39
74682,20000,49,17,22,80,0,0
73898,50000,390,335,755,64,0,92
155487,20000,8,40,42,3,0,43
74056,20000,14,2,2,0,0,0
78439,20000,6,8,12,0,0,0
156861,30000,100,177,190,15,0,38
74238,30000,71,103,193,16,0,7
156074,20000,8,14,12,0,0,0
77311,20000,12,10,33,0,0,0
77592,30000,91,91,87,0,0,13
76121,20000,150,228,343,35,0,28
73773,20000,15,16,17,0,0,13
155858,20000,185,120,453,0,0,3
73101,20000,33,61,68,1,0,3
77629,20000,3,0,0,0,0,0
77266,20000,8,13,46,0,0,0
73721,20000,53,43,65,0,0,3
77727,30000,45,244,144,2,0,0
77424,20000,2,2,6,0,0,0
156562,20000,91,14,132,20,0,33
77645,20000,13,33,33,24,0,0
77625,20000,136,372,478,26,0,38
73178,20000,321,333,529,5,0,14
156895,20000,148,220,319,36,0,31
78939,20000,110,355,357,30,0,42
78038,20000,110,348,357,30,0,42
77116,20000,1,0,2,0,0,3
73306,30000,985,977,989,217,0,96
77334,30000,104,192,192,15,0,35
154929,20000,13,8,23,0,0,4
77347,20000,43,240,143,2,0,0
156696,20000,28,30,78,4,0,3
156595,20000,4,0,6,0,0,0
73358,20000,49,26,46,0,0,0
154529,20000,17,23,11,0,0,19
73601,20000,99,41,82,1,0,3
77052,20000,46,35,47,0,0,0
76509,20000,285,254,472,120,0,7
77707,20000,45,52,82,6,2,8
73025,20000,204,190,420,15,0,4
81642,20000,5,3,0,0,0,0
154462,50000,395,1006,976,392,23,331
72944,20000,106,52,104,3,0,3
73104,30000,959,1012,994,220,0,73
154585,30000,960,1013,995,220,0,73
73595,30000,981,938,969,230,0,141
73089,20000,12,2,12,5,0,6
76944,30000,240,261,708,14,0,16
72752,20000,388,665,687,28,0,60
156627,30000,287,151,613,7,0,20
77035,30000,184,150,128,0,0,3
72763,20000,65,38,108,3,2,207
155190,20000,65,38,103,1,2,162
72528,20000,306,315,485,5,0,6
72676,30000,865,956,953,177,0,35
156289,20000,5,3,0,0,0,0
73071,20000,13,10,11,0,0,0
72594,30000,41,57,60,10,0,12
76868,20000,34,43,46,0,0,7
77314,20000,35,14,9,0,0,0
77304,20000,905,1029,987,211,0,73
72531,20000,56,63,135,0,0,39
156441,20000,30,26,11,0,0,0
77893,30000,95,119,96,20,0,9
72099,20000,18,6,19,0,0,3
75372,20000,139,99,235,7,0,6
154712,20000,17,1,13,0,0,0
71967,30000,107,93,95,6,0,0
73968,20000,177,146,236,9,0,40
72490,20000,177,138,157,22,0,4
76745,20000,198,73,63,8,0,4
77469,20000,9,19,33,0,0,10
76741,50000,283,341,751,27,0,16
155953,20000,6,4,19,4,0,0
156815,20000,7,0,5,0,0,0
154471,30000,979,963,974,224,0,144
81676,20000,172,37,428,27,3,15
818831,20000,194,343,990,158,0,54
80936,20000,19,5,74,0,0,3
80945,20000,9,5,25,0,0,0
81430,20000,154,383,699,34,0,36
81661,20000,204,411,776,39,0,102
81436,20000,16,10,138,1,0,6
156913,20000,2,6,12,0,0,4
81656,30000,239,417,775,41,0,150
80928,30000,144,94,302,19,9,104
81474,30000,413,937,958,442,23,420
81297,30000,296,409,1019,192,0,66
81037,20000,217,722,978,128,11,276
81609,20000,162,399,612,37,0,105
80821,30000,191,211,1027,101,0,30
80959,20000,8,7,57,0,0,8
81241,20000,109,21,203,2,0,9
81692,20000,98,44,144,8,0,84
693213,20000,7,6,16,0,0,4
80913,50000,428,437,992,213,0,164
81490,20000,46,15,221,3,0,42
81052,30000,36,17,188,3,0,24
81108,30000,67,75,175,14,0,50
80962,20000,69,27,342,2,0,12
81271,20000,3,0,8,0,0,0
81128,20000,136,156,191,24,0,13
81077,20000,20,11,85,6,0,3
81539,20000,33,2,63,4,0,0
81038,30000,337,419,1045,203,0,72
81500,20000,96,55,416,37,0,38
80935,20000,34,17,70,12,0,7
80827,20000,32,31,370,3,0,3
81102,30000,317,406,1020,201,0,39
81479,20000,16,8,35,4,0,0
81714,20000,94,85,399,21,7,20
80897,30000,342,416,1029,205,0,39
81633,20000,57,20,217,7,0,40
80850,20000,43,23,147,0,0,7
81622,20000,115,339,583,24,0,24
81440,20000,4,3,32,4,0,6
81570,20000,5,0,47,0,0,0
81627,20000,107,81,131,58,4,71
81863,30000,0,1,28,0,0,0
82626,30000,1,0,9,0,0,0
81737,50000,2,14,45,4,0,8
82161,20000,0,0,8,0,0,0
82687,20000,0,2,8,0,0,9
81897,20000,0,0,0,0,0,0
82400,20000,17,46,118,12,0,12
82404,20000,0,0,9,0,0,0
82564,20000,3,0,15,0,0,6
81835,20000,2,2,3,0,0,0
82163,20000,0,0,4,0,0,0
81950,50000,60,23,957,0,0,9
82277,20000,3,9,71,1,0,0
82370,20000,1,4,14,6,0,0
81751,30000,19,50,140,12,0,12
82474,20000,1,0,0,0,0,0
81999,30000,0,6,22,0,0,3
81929,20000,1,4,11,0,0,0
82508,20000,3,0,0,0,0,0
82076,20000,1,5,25,0,0,0
82544,20000,0,0,9,0,0,0
81723,20000,0,0,0,0,0,0
81910,50000,6,6,162,4,0,0
82247,20000,0,0,0,0,0,0
82693,20000,0,0,5,0,0,0
82272,20000,0,0,0,0,0,0
82342,20000,0,0,8,0,0,0
82190,20000,0,0,6,0,0,0
81879,20000,5,0,3,0,0,0
82613,20000,2,0,0,0,0,0
82217,30000,2,9,38,0,0,3
82472,20000,1,0,2,0,0,3
82354,20000,7,4,78,0,0,6
82499,30000,0,0,5,0,0,0
82213,20000,5,5,52,0,0,0
82704,20000,0,0,0,0,0,0
81717,20000,0,0,11,0,0,0
81846,30000,3,12,23,1,0,12
82521,50000,16,10,42,1,0,51
82491,50000,16,9,103,0,0,6
82597,20000,16,3,11,10,0,0
82360,20000,0,0,0,0,0,0
82393,20000,0,0,1,0,0,3
82318,50000,21,50,154,12,0,12
2334947,20000,0,0,0,0,0,0
81763,50000,10,4,26,2,0,6
82228,20000,2,0,7,0,0,0
82453,20000,0,0,9,0,0,0
81771,20000,0,0,2,0,0,0
82009,20000,0,0,4,0,0,0
81853,20000,3,0,13,0,0,6
82450,20000,7,0,15,0,0,6
81937,50000,6,5,68,0,0,0
81996,20000,0,0,0,0,0,0
82672,20000,3,0,0,0,0,3
82041,20000,2,0,6,0,0,0
81740,50000,11,2,55,0,0,6
82529,20000,7,0,40,0,0,6
82275,20000,4,2,19,0,0,0
81867,20000,0,0,0,0,0,0
82531,30000,0,0,10,0,0,0
82518,20000,0,0,0,0,0,0
82034,50000,5,13,246,2,0,0
82019,20000,0,0,4,0,0,0
82452,30000,0,0,10,0,0,0
82436,20000,0,0,0,0,0,0
81764,20000,0,0,8,0,0,0
82244,20000,0,0,4,0,0,0
82554,30000,3,0,913,2,0,0
82636,30000,2,0,24,0,0,3
82728,20000,860,666,628,2852,130,160
84616,20000,344,305,505,2923,373,66
83851,20000,555,308,189,2374,24,223
84011,20000,404,459,638,2913,466,60
84506,20000,858,751,566,2963,130,111
84050,30000,1450,1478,1807,2988,822,514
84015,20000,596,403,276,1639,151,73
83946,20000,803,679,426,2922,160,213
83726,20000,415,635,581,2963,222,75
84601,20000,1243,1331,1435,2878,622,90
84010,20000,413,530,552,2988,304,171
84236,20000,804,378,385,1644,151,96
84168,20000,582,558,670,1753,219,99
83867,20000,408,136,136,454,66,69
84014,20000,315,423,309,1485,122,90
158256,20000,822,717,650,2854,108,126
158444,20000,351,303,494,2935,367,66
158475,20000,485,310,175,2083,24,220
158454,20000,214,164,478,1787,342,38
158450,20000,801,665,538,2963,132,107
158452,30000,1463,1477,1805,2992,798,511
158437,20000,582,391,241,1053,121,48
158433,20000,827,605,390,2918,154,175
158417,20000,412,634,595,2963,186,72
158407,20000,1278,1342,1493,2819,640,60
158248,30000,1350,1366,1628,2951,713,205
158390,20000,406,457,498,2967,302,219
158396,20000,579,222,231,1208,94,38
158386,20000,692,550,720,2344,225,75
158387,20000,377,140,150,542,54,72
158385,20000,342,450,343,1669,134,87
158362,20000,985,622,541,2958,239,55
158371,20000,629,1212,721,2908,267,87
158326,20000,443,506,595,2990,294,67
158328,20000,882,1289,761,2958,540,108
158312,20000,1495,797,1523,2957,337,212
158306,20000,836,538,731,2904,176,458
158276,30000,1180,1189,1486,2866,776,326
158231,20000,572,553,580,2902,276,91
158226,20000,1725,1429,1099,2903,174,118
158236,20000,631,388,724,1235,103,104
158494,20000,992,1293,1042,2857,364,174
158206,20000,877,1421,1155,2817,498,328
158205,20000,1053,1512,1032,2884,586,90
158204,20000,446,541,286,2936,124,93
84696,20000,944,624,544,2962,239,55
1285218,20000,797,1154,602,2992,183,370
82965,20000,602,1203,713,2899,267,87
83034,20000,870,1206,815,2984,558,108
83016,20000,1499,806,1519,3000,343,217
83635,20000,828,543,677,2904,170,443
83535,30000,1303,1181,1523,2865,1038,187
82892,20000,1160,1380,1116,2952,373,93
83275,20000,547,494,522,2343,174,76
83344,20000,1693,1500,1138,2982,144,157
82895,20000,690,418,729,1247,121,110
83520,20000,874,1424,1151,2817,498,328
83085,20000,908,1501,972,2854,580,90
82951,20000,446,547,284,2936,124,93
158848,20000,239,783,270,201,12,211
2534569,20000,225,783,270,201,12,214
158862,20000,362,265,160,346,29,351
84640,30000,1025,1277,825,1916,134,792
158945,20000,255,292,237,47,0,325
158602,20000,249,362,201,143,6,69
85036,20000,22,40,253,5,0,21
85654,20000,13,9,62,23,0,93
85347,20000,9,14,67,0,0,0
85560,20000,4,8,46,0,0,12
85191,20000,8,18,71,0,0,0
85034,20000,28,13,105,5,0,46
84919,50000,393,457,912,40,0,337
84914,20000,2,2,17,4,0,4
85062,20000,37,75,884,1,0,98
85553,20000,315,400,900,30,0,10
85199,50000,209,429,988,177,8,784
85106,20000,177,316,517,147,6,254
84878,20000,82,191,199,93,6,53
84916,20000,31,79,236,47,1,0
85008,20000,210,353,441,434,12,123
85095,20000,67,94,851,5,0,168
85562,20000,108,324,991,155,6,256
85217,20000,46,64,125,23,0,90
84904,20000,206,362,392,467,23,148
159021,20000,209,366,384,473,23,145
85366,20000,43,100,322,7,0,36
85149,30000,80,150,434,12,0,63
85346,20000,21,38,200,5,0,9
85289,20000,8,14,26,0,0,6
85221,20000,22,19,134,33,0,15
84959,20000,24,0,174,9,0,0
85462,20000,27,12,66,46,0,3
85250,20000,36,15,174,0,0,0
85177,20000,266,202,429,164,0,37
84991,20000,264,204,406,164,0,37
84848,30000,283,213,543,168,0,41
85172,20000,2,0,3,0,0,222
85171,20000,262,206,427,166,0,37
85586,20000,151,57,298,33,0,9
87187,50000,127,192,317,28,0,47
87541,20000,72,47,139,11,0,27
86319,20000,72,33,66,14,0,10
87053,30000,665,892,963,266,6,79
86565,30000,103,57,78,6,0,3
86231,20000,33,16,79,0,0,0
86472,20000,52,7,47,10,0,9
86030,20000,160,184,169,123,0,51
85782,20000,56,23,111,0,0,7
85982,30000,57,43,76,6,0,21
85723,20000,53,33,49,12,0,136
86642,20000,37,16,52,6,0,15
86536,20000,119,31,105,4,0,4
86192,20000,18,20,27,12,0,33
85708,20000,26,17,18,0,0,8
86391,50000,534,930,949,305,6,135
86688,20000,6,3,10,0,0,0
86338,20000,33,23,33,19,0,12
86530,20000,39,20,95,0,0,0
86187,20000,18,28,36,2,0,12
86241,20000,24,29,33,2,0,7
86551,20000,50,49,10,1,0,18
86103,20000,48,51,37,12,0,0
85276,20000,20,17,22,0,0,12
85460,30000,107,62,327,35,0,41
85153,20000,29,5,21,0,0,6
90856,20000,268,64,636,41,0,17
91449,20000,1110,699,919,121,0,28
91170,30000,1180,1054,949,262,0,79
91291,20000,513,77,1004,32,0,6
90760,20000,246,46,627,26,0,14
90757,30000,291,114,278,79,0,16
91348,30000,1230,1068,939,274,0,31
91381,20000,146,28,122,6,0,12
91639,20000,118,78,355,12,0,14
91086,20000,362,60,726,7,0,0
90672,20000,1000,52,196,2,0,43
90933,20000,82,14,112,0,0,0
91288,20000,6,1,12,0,0,0
90682,20000,11,13,47,2,0,6
91093,20000,6,5,27,0,0,0
90859,20000,415,172,940,30,0,30
90676,20000,369,181,933,35,0,14
91462,20000,458,129,969,19,0,39
90158,20000,6,0,39,4,0,4
89906,50000,64,20,160,0,0,12
90336,20000,15,0,11,0,0,0
90532,20000,397,75,988,43,0,17
90177,20000,40,16,156,0,0,9
90087,20000,144,12,255,0,0,0
90232,20000,285,144,789,21,0,21
90472,20000,41,12,24,0,0,6
90611,30000,79,29,244,2,0,6
89998,20000,1162,1011,916,237,0,31
90531,20000,12,0,47,0,0,3
89965,20000,66,3,32,1,0,45
90569,50000,1252,1054,1027,301,0,87
90436,20000,523,91,967,37,0,3
89962,20000,309,45,544,26,0,14
90114,20000,121,44,202,128,0,18
90418,20000,133,37,299,13,0,3
90061,20000,65,10,84,24,0,13
89716,20000,39,4,86,2,0,45
90128,20000,1278,761,958,228,0,18
90143,30000,231,146,519,26,0,60
89427,20000,11,2,30,0,0,3
90406,20000,114,33,283,1,0,8
90011,20000,211,136,425,24,0,54
90034,20000,36,14,90,0,0,3
159460,20000,36,14,90,0,0,3
90661,20000,42,5,63,0,0,0
90122,20000,99,28,177,6,0,3
90038,20000,46,14,267,18,0,47
90211,20000,115,29,154,8,0,40
89770,30000,1087,600,911,151,0,30
89988,50000,146,78,951,6,0,174
90102,20000,16,5,84,0,0,6
89704,20000,256,15,359,6,1,4
89779,20000,65,16,39,0,0,7
89920,20000,34,35,138,10,0,19
90299,20000,430,51,701,28,0,6
90206,20000,145,10,205,0,0,0
90167,30000,51,29,274,2,0,9
90414,20000,470,164,918,40,0,12
90398,20000,392,59,966,32,0,6
90076,20000,88,10,108,0,0,0
90193,20000,384,124,963,17,0,39
90519,20000,336,56,708,9,0,0
90523,20000,78,2,28,0,0,3
90441,20000,34,4,30,0,0,3
90080,20000,21,0,203,0,0,37
90504,20000,266,78,347,44,0,57
90489,20000,1177,612,931,184,0,18
88677,20000,62,5,73,0,0,4
88904,20000,14,17,17,0,0,16
88676,20000,45,2,23,0,0,3
89171,20000,11,6,45,0,0,36
88911,20000,28,20,60,1,0,0
89479,20000,121,78,353,12,0,14
88709,20000,46,5,61,0,0,6
88726,20000,115,17,127,501,0,6
88874,20000,200,134,427,24,0,51
89208,30000,1180,1062,938,276,0,31
89360,20000,109,29,137,8,0,25
88836,20000,39,14,142,0,0,6
89662,20000,114,24,113,16,0,3
89629,20000,47,11,75,0,0,38
89473,20000,187,130,367,24,0,48
89205,20000,85,22,154,6,0,3
89067,20000,128,98,304,7,0,11
89181,20000,254,120,607,4,0,23
88891,20000,512,55,877,32,0,6
88949,20000,87,16,138,20,0,13
89006,20000,145,49,430,15,0,14
88948,20000,33,2,51,7,0,24
88688,20000,180,57,565,15,0,20
86919,20000,26,9,159,0,0,0
89647,30000,1243,1061,954,279,0,70
89185,20000,98,23,207,0,0,0
88939,20000,26,14,73,2,0,9
91503,50000,66,20,168,0,0,12
89521,20000,4,0,16,0,0,0
88905,20000,343,76,788,14,0,30
89401,20000,17,3,24,0,0,3
88785,20000,1247,1053,973,250,0,34
89091,20000,207,134,435,24,0,54
89355,20000,105,28,192,2,0,3
89176,50000,1267,1056,1015,308,0,95
88772,20000,20,3,27,0,0,3
89429,20000,239,111,212,73,0,6
88982,20000,28,6,244,6,0,50
89184,20000,25,4,53,0,0,19
89157,20000,6,6,46,0,0,12
89605,20000,8,2,22,0,0,0
89018,20000,1087,517,966,125,0,39
88830,20000,89,36,47,89,0,45
89423,20000,1,2,29,0,0,0
88917,20000,389,68,927,30,0,17
89594,20000,1226,743,974,172,0,39
89452,20000,7,4,28,0,0,0
88805,20000,159,120,406,18,0,15
89215,20000,11,0,32,0,0,39
87285,20000,29,4,57,2,0,13
88789,20000,114,23,156,16,0,0
88957,20000,161,75,302,42,0,9
88489,20000,213,48,338,16,0,43
88608,20000,53,2,95,2,0,85
88239,20000,13,0,42,0,0,6
88008,20000,1250,1012,1017,240,0,39
88212,20000,78,20,306,9,1,50
88267,20000,27,2,177,10,0,6
87918,20000,9,0,28,0,0,39
88063,20000,151,29,166,2,0,57
88367,20000,378,95,966,17,0,39
87853,20000,1260,1055,988,257,0,25
91410,30000,1175,1056,936,275,0,73
87967,20000,16,2,20,0,0,0
87864,20000,391,76,855,14,0,30
88110,20000,38,28,217,1,0,3
88337,20000,323,72,835,45,0,9
87998,20000,22,32,48,6,0,7
88193,20000,264,144,923,21,0,15
87942,20000,20,3,45,0,0,19
88518,50000,1226,1055,973,301,0,91
89572,20000,247,134,952,16,0,16
88232,20000,13,0,32,0,0,3
88514,20000,37,11,205,2,0,12
87872,20000,15,6,28,0,0,9
87767,20000,59,57,566,1,0,48
88340,20000,45,8,194,4,0,21
88345,20000,416,66,990,30,0,9
88174,20000,172,15,302,0,0,256
88449,20000,9,4,25,0,0,3
88402,20000,389,56,854,28,0,14
87915,30000,1171,926,947,211,0,55
87976,20000,260,186,586,9,0,22
88275,20000,1236,1055,986,249,0,31
88604,20000,1151,686,950,145,0,22
88396,20000,232,87,479,2,0,37
88374,20000,492,205,929,43,0,19
88093,20000,249,27,331,5,0,15
88288,20000,114,8,198,0,0,0
87238,20000,254,125,932,19,0,11
87629,20000,28,3,96,0,0,0
86776,20000,69,9,108,0,0,0
86763,20000,229,169,612,21,0,31
87435,20000,177,49,552,19,0,13
87196,20000,128,20,175,20,0,18
86988,20000,288,96,894,27,0,8
86847,20000,12,1,38,0,0,13
87007,20000,84,19,308,9,1,58
86791,20000,21,6,64,0,0,24
87557,20000,60,15,83,2,0,18
86886,20000,12,1,24,0,0,0
87373,20000,151,29,167,2,0,57
87422,20000,105,21,376,31,0,59
87168,30000,1181,1047,930,271,0,44
87261,20000,131,15,255,0,0,0
86802,20000,190,134,443,18,0,39
86748,20000,210,106,210,73,0,6
86911,20000,243,188,621,17,0,34
86849,20000,197,46,499,10,0,28
87216,20000,439,144,915,38,0,9
87094,20000,126,25,171,0,0,0
87650,20000,300,84,501,7,0,36
87388,20000,21,8,72,2,0,6
86760,20000,59,5,88,1,0,16
87410,20000,62,7,135,0,0,4
86993,30000,78,22,180,0,0,16
92232,20000,7,2,66,0,0,0
92573,20000,0,0,21,0,0,0
91714,20000,2,1,3,0,0,0
92510,30000,11,18,44,0,0,0
91974,20000,3,0,4,0,0,3
159575,30000,4,0,30,0,0,3
92407,20000,4,0,0,0,0,0
92584,20000,8,3,5,0,0,0
92583,20000,0,0,1,0,0,0
92626,20000,6,3,8,0,0,0
92417,20000,7,0,15,0,0,3
92493,20000,2,0,2,0,0,0
91834,20000,0,0,4,0,0,0
92495,20000,7,0,15,0,0,0
91774,20000,2,4,38,0,0,0
91739,20000,12,0,11,0,0,0
91902,50000,64,25,361,4,0,3
92302,20000,8,2,8,0,0,0
92339,50000,33,17,160,2,0,0
91841,20000,0,0,0,0,0,0
91757,50000,71,21,467,0,0,9
91765,50000,336,146,924,23,0,21
92348,20000,0,0,0,0,0,0
92295,20000,1,3,0,0,0,0
91995,20000,0,0,12,3,0,0
91962,20000,0,0,12,3,0,0
92110,20000,24,0,29,0,0,0
92460,20000,0,0,0,0,0,0
91684,20000,0,2,31,0,0,0
92056,20000,3,0,8,0,0,0
92643,50000,284,265,975,133,6,73
91794,20000,0,0,1,0,0,0
90724,20000,0,4,21,3,0,0
92117,20000,21,0,10,0,0,0
92340,20000,0,0,3,0,0,0
91523,20000,1,2,23,0,0,0
91300,20000,15,2,34,0,6,27
91176,20000,0,0,0,0,6,0
91167,30000,2,6,13,0,0,0
91370,50000,407,186,958,17,0,0
91514,20000,8,0,21,0,0,0
91652,20000,149,144,988,4,0,0
91022,20000,25,4,18,7,0,3
90723,20000,21,4,40,0,0,0
91146,20000,0,0,4,0,0,0
91522,50000,69,38,194,0,0,0
91038,20000,2,0,30,0,0,0
91059,20000,0,0,13,0,0,0
90896,30000,6,3,22,0,0,11
90918,20000,3,0,3,0,0,0
90841,30000,25,0,27,0,0,0
91399,20000,8,2,12,0,0,6
91317,20000,9,6,12,0,0,0
91620,20000,4,0,6,0,0,0
90909,50000,125,72,197,4,0,45
91667,50000,20,16,20,0,0,6
91389,30000,1,0,8,0,0,0
91234,50000,331,140,912,19,0,21
91384,20000,0,0,0,0,0,0
90819,20000,4,0,21,0,0,0
90999,30000,13,15,45,0,0,7
91630,20000,3,2,16,0,0,0
91154,20000,12,4,34,0,0,0
91495,20000,3,0,0,0,0,0
90862,30000,81,4,139,0,0,0
91547,20000,20,2,63,5,0,0
91605,20000,4,2,15,0,0,6
91265,20000,0,0,36,0,0,0
91505,20000,0,0,24,0,0,0
91119,20000,0,0,9,0,0,0
2387984,20000,8,3,7,0,0,0
159610,20000,0,0,9,0,0,0
90737,20000,1,5,5,0,0,0
90829,20000,23,9,30,0,0,0
92945,20000,1195,1419,1503,2842,100,134
92866,20000,1146,1426,1334,2881,76,166
92750,20000,283,242,525,749,18,18
92969,20000,1183,1405,1438,2855,76,167
94189,20000,413,172,691,2478,24,188
159966,20000,431,172,668,2480,24,194
93850,20000,462,254,603,1237,67,170
93723,20000,1035,948,1630,1886,145,89
93982,20000,1088,1050,1738,2088,160,148
94049,20000,286,134,541,858,6,76
94058,20000,721,310,868,882,195,245
94228,20000,151,204,288,1227,84,127
94550,20000,651,508,681,2289,230,137
94088,20000,303,173,399,815,21,110
94059,20000,427,236,832,1339,118,28
94235,20000,146,93,326,413,12,27
93843,20000,273,182,281,647,8,12
94540,20000,1075,1013,1592,2226,166,155
92725,20000,230,205,463,451,12,186
94491,20000,100,96,265,53,8,38
159708,30000,1135,1425,1726,2941,81,406
94021,20000,260,355,364,959,50,30
92081,20000,629,539,851,1783,36,37
92512,20000,1303,1424,1611,2943,88,173
159952,20000,287,169,315,2464,60,42
94169,20000,229,100,569,693,6,4
92864,30000,1246,1259,1350,2672,150,128
94416,20000,1287,1342,1633,2825,88,174
94559,20000,136,123,269,1017,24,27
92030,20000,338,281,462,1211,22,27
92947,20000,1064,883,1515,956,112,69
93194,20000,508,144,637,579,34,9
159779,20000,478,280,787,844,12,34
159717,20000,967,562,994,1520,210,180
92914,20000,453,269,532,1061,27,172
91683,20000,1202,1451,1550,2897,82,174
92644,20000,564,67,435,406,6,7
93262,20000,603,250,423,1693,168,32
92706,20000,345,184,534,909,2,70
94404,20000,1330,1594,1411,2868,134,190
92150,50000,1336,1408,1798,2891,248,547
159700,50000,1330,1389,1795,2885,236,520
93342,20000,344,204,594,1960,88,386
91950,20000,1268,1438,1675,2856,88,190
159921,30000,1011,1152,1689,2908,134,147
93095,20000,115,173,214,502,66,268
93352,20000,219,92,534,701,12,26
93613,20000,853,417,1405,1287,150,50
159864,20000,909,564,283,579,4,101
94223,30000,925,973,1174,2672,114,194
92269,20000,1337,1414,1701,2898,88,182
94772,20000,1117,1243,1231,1450,224,266
94812,20000,1180,1143,1249,1322,171,268
95949,20000,334,110,515,103,6,144
95456,20000,544,219,848,310,6,113
94893,20000,503,347,418,313,23,187
95638,20000,256,184,381,211,9,145
95118,20000,230,348,355,104,2,238
160190,20000,703,986,1093,1019,48,124
160191,20000,441,199,624,142,6,144
94946,20000,147,151,266,40,2,30
160049,30000,1132,1296,1290,1467,243,435
94771,20000,1167,1122,1146,1261,137,195
160097,20000,805,1105,1096,1105,52,172
95200,20000,742,1084,1017,1072,46,119
94904,20000,1201,1145,1258,1313,145,224
160114,20000,1158,1027,1197,1289,165,292
95314,20000,779,1095,1094,1099,52,138
94751,20000,1162,1118,1233,1272,159,285
160246,20000,351,126,496,41,1,140
160192,20000,987,1173,938,1410,194,201
94742,20000,172,85,122,137,0,129
160170,20000,598,441,575,457,29,289
160104,20000,310,133,196,156,13,78
94759,20000,385,148,484,89,0,174
94863,20000,765,1094,1080,1094,52,135
95693,20000,79,6,16,8,0,18
95313,20000,81,191,496,76,0,129
95585,50000,207,216,557,91,0,222
100508,20000,72,54,175,92,0,6
100086,20000,86,55,125,9,0,0
99958,20000,47,51,170,21,0,31
99447,20000,58,71,170,12,6,3
99482,20000,229,127,287,161,0,74
99148,20000,60,53,98,50,0,3
99483,50000,1049,995,1285,463,24,25
99768,20000,52,40,161,27,0,4
99315,20000,166,208,431,181,6,28
99305,20000,82,189,173,57,0,24
98850,20000,105,73,138,18,0,6
98940,20000,89,45,58,35,0,18
98355,20000,87,79,128,15,0,3
98738,20000,237,366,520,73,6,31
163482,20000,70,54,175,92,0,6
163714,20000,87,55,127,9,0,0
163758,20000,37,41,97,21,0,40
163063,20000,57,71,168,12,6,3
163304,20000,226,127,285,161,0,74
163576,20000,60,53,102,50,0,3
163021,20000,57,40,166,27,0,8
163577,20000,165,208,429,181,6,25
163491,20000,75,180,167,57,0,15
163385,20000,107,73,138,18,0,6
163458,20000,84,81,130,15,0,3
163763,20000,239,366,528,73,6,31
163439,20000,44,92,252,75,0,27
163779,20000,62,54,127,3,0,0
163716,20000,143,113,157,4,0,3
163689,20000,74,37,123,19,6,0
163389,20000,252,267,309,128,4,39
163562,20000,42,62,150,2,12,12
163644,20000,138,194,327,179,12,6
163659,20000,81,118,262,53,0,3
97141,20000,17,0,38,0,6,0
