cityId,image_links
53870,https://travelapiimages.s3.eu-central-1.amazonaws.com/53870.jpg
147602,https://travelapiimages.s3.eu-central-1.amazonaws.com/147602.jpg
147594,https://travelapiimages.s3.eu-central-1.amazonaws.com/147594.jpg
147582,https://travelapiimages.s3.eu-central-1.amazonaws.com/147582.jpg
147587,https://travelapiimages.s3.eu-central-1.amazonaws.com/147587.jpg
55700,https://travelapiimages.s3.eu-central-1.amazonaws.com/55700.jpg
54763,https://travelapiimages.s3.eu-central-1.amazonaws.com/54763.jpg
147410,https://travelapiimages.s3.eu-central-1.amazonaws.com/147410.jpg
147810,https://travelapiimages.s3.eu-central-1.amazonaws.com/147810.jpg
55372,https://travelapiimages.s3.eu-central-1.amazonaws.com/55372.jpg
147535,https://travelapiimages.s3.eu-central-1.amazonaws.com/147535.jpg
54887,https://travelapiimages.s3.eu-central-1.amazonaws.com/54887.jpg
55454,https://travelapiimages.s3.eu-central-1.amazonaws.com/55454.jpg
55476,https://travelapiimages.s3.eu-central-1.amazonaws.com/55476.jpg
147555,https://travelapiimages.s3.eu-central-1.amazonaws.com/147555.jpg
55437,https://travelapiimages.s3.eu-central-1.amazonaws.com/55437.jpg
147822,https://travelapiimages.s3.eu-central-1.amazonaws.com/147822.jpg
147553,https://travelapiimages.s3.eu-central-1.amazonaws.com/147553.jpg
55777,https://travelapiimages.s3.eu-central-1.amazonaws.com/55777.jpg
53848,https://travelapiimages.s3.eu-central-1.amazonaws.com/53848.jpg
56490,https://travelapiimages.s3.eu-central-1.amazonaws.com/56490.jpg
54910,https://travelapiimages.s3.eu-central-1.amazonaws.com/54910.jpg
147396,https://travelapiimages.s3.eu-central-1.amazonaws.com/147396.jpg
55618,https://travelapiimages.s3.eu-central-1.amazonaws.com/55618.jpg
147541,https://travelapiimages.s3.eu-central-1.amazonaws.com/147541.jpg
55328,https://travelapiimages.s3.eu-central-1.amazonaws.com/55328.jpg
55051,https://travelapiimages.s3.eu-central-1.amazonaws.com/55051.jpg
147497,https://travelapiimages.s3.eu-central-1.amazonaws.com/147497.jpg
55149,https://travelapiimages.s3.eu-central-1.amazonaws.com/55149.jpg
55044,https://travelapiimages.s3.eu-central-1.amazonaws.com/55044.jpg
54776,https://travelapiimages.s3.eu-central-1.amazonaws.com/54776.jpg
147840,https://travelapiimages.s3.eu-central-1.amazonaws.com/147840.jpg
55453,https://travelapiimages.s3.eu-central-1.amazonaws.com/55453.jpg
54846,https://travelapiimages.s3.eu-central-1.amazonaws.com/54846.jpg
56820,https://travelapiimages.s3.eu-central-1.amazonaws.com/56820.jpg
54656,https://travelapiimages.s3.eu-central-1.amazonaws.com/54656.jpg
54423,https://travelapiimages.s3.eu-central-1.amazonaws.com/54423.jpg
147472,https://travelapiimages.s3.eu-central-1.amazonaws.com/147472.jpg
54128,https://travelapiimages.s3.eu-central-1.amazonaws.com/54128.jpg
147440,https://travelapiimages.s3.eu-central-1.amazonaws.com/147440.jpg
54392,https://travelapiimages.s3.eu-central-1.amazonaws.com/54392.jpg
54431,https://travelapiimages.s3.eu-central-1.amazonaws.com/54431.jpg
54239,https://travelapiimages.s3.eu-central-1.amazonaws.com/54239.jpg
147435,https://travelapiimages.s3.eu-central-1.amazonaws.com/147435.jpg
54721,https://travelapiimages.s3.eu-central-1.amazonaws.com/54721.jpg
147403,https://travelapiimages.s3.eu-central-1.amazonaws.com/147403.jpg
147852,https://travelapiimages.s3.eu-central-1.amazonaws.com/147852.jpg
147404,https://travelapiimages.s3.eu-central-1.amazonaws.com/147404.jpg
7296,https://travelapiimages.s3.eu-central-1.amazonaws.com/7296.jpg
6407,https://travelapiimages.s3.eu-central-1.amazonaws.com/6407.jpg
7584,https://travelapiimages.s3.eu-central-1.amazonaws.com/7584.jpg
6971,https://travelapiimages.s3.eu-central-1.amazonaws.com/6971.jpg
