cityId,searchRadius,population,mCountLevel0,mCountLevel1,mCountLevel2,mCountLevel3,mCountLevel7,rCountLevel0,rCountLevel1,rCountLevel2,rCountLevel3,rCountLevel7
147899,20000,165401,0,1,0,0,0,0,0,0,0,0
147402,30000,515215,0,0,0,0,0,0,0,0,0,0
54245,30000,516584,33,7,0,1,0,0,0,0,0,0
147396,20000,161671,0,0,0,0,0,0,0,0,0,0
53870,20000,118259,0,4,0,1,0,0,0,0,0,0
54362,50000,2065771,0,0,0,2,0,0,0,0,0,0
54763,50000,1198491,64,0,0,0,0,0,0,0,0,0
54248,20000,100485,0,0,0,0,0,0,0,0,0,0
54598,20000,121610,0,0,0,1,0,0,0,0,0,0
147782,20000,484690,0,17,0,0,0,0,0,0,0,0
54668,20000,484690,2,0,0,0,0,0,0,0,0,0
53907,20000,163326,0,0,0,0,0,0,0,0,0,0
147387,20000,155959,0,0,0,0,0,0,0,0,0,0
54214,50000,1048240,3,1,0,0,0,0,0,0,0,0
54599,20000,150357,10,2,0,0,0,0,0,0,0,0
54520,50000,2035922,3,2,0,4,0,0,0,0,0,0
147394,50000,2035922,3,2,0,4,0,0,0,0,0,0
54425,20000,228720,0,0,0,0,0,0,0,0,0,0
147410,50000,1198491,58,0,0,0,0,0,0,0,0,0
147385,30000,704570,0,0,0,0,0,0,0,0,0,0
54501,20000,113759,0,0,0,0,0,0,0,0,0,0
147395,20000,203780,0,0,0,0,0,0,0,0,0,0
147393,20000,166343,0,1,0,0,0,0,0,0,0,0
147940,20000,208931,0,0,0,0,0,0,0,0,0,0
53885,20000,208931,0,0,0,0,0,0,0,0,0,0
147390,20000,132000,0,0,0,0,0,0,0,0,0,0
53933,20000,132000,0,0,0,0,0,0,0,0,0,0
54416,20000,116447,1,0,0,0,0,0,0,0,0,0
147383,20000,140757,0,0,0,0,0,0,0,0,0,0
147728,20000,118526,0,0,0,0,0,0,0,0,0,0
56905,20000,184625,0,0,0,0,0,0,0,0,0,0
147722,50000,1585704,0,0,0,0,0,0,0,0,0,0
57345,30000,563917,0,0,0,1,0,0,0,0,0,0
57187,20000,250044,2,2,0,0,0,0,0,0,0,0
147720,20000,116644,0,0,0,0,0,0,0,0,0,0
58115,20000,370180,0,0,0,0,0,0,0,0,0,0
58561,20000,100641,13,0,0,0,0,0,0,0,0,0
58408,50000,1184788,0,0,0,0,0,0,0,0,0,0
58550,20000,135116,0,0,0,0,0,0,0,0,0,0
58400,20000,482632,0,0,0,0,2,0,0,0,0,0
58335,30000,503647,0,6,0,0,0,0,0,0,0,0
58472,20000,435751,0,0,0,0,1,0,0,0,0,0
57778,20000,110826,0,0,0,0,0,0,0,0,0,0
58756,20000,162797,0,0,0,0,0,0,0,0,0,0
58478,20000,199791,0,1,0,0,0,0,0,0,0,0
58435,20000,110567,0,0,0,0,0,0,0,0,0,0
58401,20000,251958,0,1,0,0,0,0,0,0,0,0
58030,20000,195222,0,0,0,0,0,0,0,0,0,0
58764,20000,202796,0,0,0,0,0,0,0,0,0,0
58369,20000,110218,0,0,1,0,0,0,0,0,0,0
58031,20000,196982,0,3,0,0,0,0,0,0,0,0
58118,20000,213331,0,0,1,0,1,0,0,0,0,0
58423,20000,106739,0,0,0,0,0,0,0,0,0,0
58416,20000,121608,0,0,0,0,0,0,0,0,0,0
58523,30000,548620,0,2,1,0,2,0,0,0,0,0
57875,20000,205187,0,0,0,0,0,0,0,0,0,0
58727,20000,151910,0,0,0,0,0,0,0,0,0,0
58045,20000,312223,0,0,0,0,0,0,0,0,0,0
58226,30000,528256,0,2,1,2,1,0,0,0,0,0
58379,20000,131232,0,0,0,0,0,0,0,0,0,0
58036,50000,1756126,2,5,2,1,0,0,0,0,0,0
57947,20000,141634,0,0,0,0,0,0,0,0,0,0
58549,50000,1592492,0,37,2,2,2,0,0,0,0,0
57877,30000,577514,2,0,0,0,0,0,0,0,0,0
58269,30000,851405,0,1,1,2,1,0,0,0,0,0
58442,20000,277334,0,2,1,1,0,0,0,0,0,0
58497,20000,348216,0,1,0,0,1,0,0,0,0,0
57976,20000,330606,0,0,0,0,0,0,0,0,0,0
58022,20000,182000,0,0,0,0,2,0,0,0,0,0
58346,20000,102282,0,1,0,0,0,0,0,0,0,0
58704,20000,167544,0,0,1,0,1,0,0,0,0,0
57801,20000,162434,0,0,0,0,0,0,0,0,0,0
58441,20000,228673,0,2,0,0,1,0,0,0,0,0
58046,20000,176573,0,2,0,0,0,0,0,0,0,0
56777,20000,130825,8,0,0,0,0,0,0,0,0,0
148274,20000,323434,0,0,0,0,0,0,0,0,0,0
57900,20000,175255,0,0,0,0,0,0,0,0,0,0
57121,20000,136654,0,3,0,0,0,0,0,0,0,0
57159,50000,3001184,3,13,0,1,19,0,0,0,0,0
57044,20000,111510,8,0,0,0,0,0,0,0,0,0
57163,20000,134425,0,0,0,0,0,0,0,0,0,0
58132,20000,228800,0,0,0,0,0,0,0,0,0,0
57646,20000,213388,0,0,0,1,0,0,0,0,0,0
57699,20000,276089,0,0,0,0,0,0,0,0,0,0
56902,30000,667499,0,0,0,0,0,0,0,0,0,0
58060,30000,787878,0,2,1,2,1,0,0,0,0,0
56786,20000,138864,0,14,0,0,0,0,0,0,0,0
56947,20000,101661,0,0,0,0,0,0,0,0,0,0
57633,20000,251834,0,0,0,0,1,0,0,0,0,0
57034,20000,381598,0,1,0,0,4,0,0,0,0,0
57737,50000,1201158,0,3,0,1,0,0,0,0,0,0
57112,20000,111752,0,0,0,0,0,0,0,0,0,0
57094,20000,161909,0,0,0,0,0,0,0,0,0,0
56869,30000,639951,0,0,0,0,0,0,0,0,0,0
56832,20000,105393,0,0,0,0,1,0,0,0,0,0
56885,20000,243700,0,0,0,0,0,0,0,0,0,0
57741,20000,373987,0,1,1,0,0,0,0,0,0,0
57113,20000,165258,0,3,1,0,0,0,0,0,0,0
57071,20000,296417,0,0,0,0,1,0,0,0,0,0
56981,20000,153680,0,0,0,0,35,0,0,0,0,0
57110,20000,159775,0,1,0,0,0,0,0,0,0,0
148390,20000,159775,0,1,1,0,0,0,0,0,0,0
148246,20000,205187,0,0,0,0,0,0,0,0,0,0
58707,20000,134592,0,0,0,0,0,0,0,0,0,0
58224,20000,150129,0,0,1,0,1,0,0,0,0,0
58109,20000,309607,0,3,0,0,1,0,0,0,0,0
57735,50000,1460665,1,1,2,1,2,0,0,0,0,0
58167,20000,173329,0,0,1,0,0,0,0,0,0,0
57281,20000,101878,0,0,0,0,0,0,0,0,0,0
56934,20000,207645,0,1,0,0,0,0,0,0,0,0
57514,20000,220762,0,0,0,0,1,0,0,0,0,0
57370,50000,1558693,49,10,0,1,0,0,0,0,0,0
57751,50000,8846782,0,60,7,1,5,0,0,0,0,0
58076,20000,100449,0,0,0,0,0,0,0,0,0,0
57132,20000,140019,0,1,0,0,0,0,0,0,0,0
57672,20000,225628,0,0,0,0,0,0,0,0,0,0
57223,20000,108505,3,0,0,0,0,0,0,0,0,0
57380,20000,486152,0,0,0,0,0,0,0,0,0,0
58681,30000,560725,1,0,0,0,0,0,0,0,0,0
56826,20000,433475,0,1,0,0,80,0,0,0,0,0
58623,20000,134590,0,0,0,0,0,0,0,0,0,0
57803,20000,199382,0,0,0,0,0,0,0,0,0,0
57216,30000,514102,0,2,1,2,1,0,0,0,0,0
58753,20000,172213,1,1,0,0,1,0,0,0,0,0
58382,20000,128793,0,7,0,2,0,0,0,0,0,0
65720,20000,129362,0,0,0,0,0,0,0,0,0,0
65089,20000,100721,0,22,0,1,0,0,0,0,0,0
65244,20000,100365,0,3,0,0,0,0,0,0,0,0
148834,20000,325183,1,10,1,0,0,0,0,0,0,0
64689,20000,119806,0,61,0,5,0,0,0,0,0,0
148826,20000,388367,3,21,3,0,0,0,0,0,0,0
148825,20000,106951,1,108,2,14,0,0,0,0,0,0
64619,20000,197008,0,94,5,1,0,0,0,0,0,0
58893,20000,154411,0,2,1,1,0,0,0,1,0,0
148754,20000,311584,2,35,1,0,0,0,0,0,0,0
63052,20000,132545,0,0,0,0,0,0,0,0,0,0
63134,20000,382258,6,70,0,3,0,0,0,0,0,0
62959,20000,151975,0,0,0,0,0,0,0,0,0,0
63657,20000,117859,0,7,0,1,0,0,0,0,0,0
62883,30000,586180,6,259,6,15,0,0,0,0,0,0
63612,20000,124361,1,2,1,8,0,0,0,0,0,0
62747,20000,126181,2,3,0,0,0,0,0,0,0,0
62732,20000,159020,2,36,5,5,0,16,16,0,0,0
148748,20000,243262,5,105,2,1,0,0,0,1,0,0
61947,20000,147662,0,0,0,0,0,0,0,0,0,0
62349,50000,1351562,1,7,0,1,0,0,0,0,0,0
62355,20000,184727,0,0,0,0,0,0,0,0,0,0
62559,20000,122728,0,2,0,0,0,0,0,0,0,0
62289,30000,972212,1,9,1,10,0,0,0,0,0,0
148795,30000,972212,0,42,2,5,0,0,0,0,0,0
61146,20000,104284,0,0,0,0,0,0,0,0,0,0
60995,20000,211560,0,8,2,0,0,0,0,0,0,0
148750,30000,674435,8,143,3,5,0,0,0,0,0,0
61521,20000,194417,0,0,0,0,0,0,0,0,0,0
61440,20000,165683,0,14,1,1,0,0,0,0,0,0
61280,20000,120286,0,1,0,0,0,0,0,0,0,0
61714,20000,102355,0,0,0,0,0,0,0,0,0,0
61298,20000,191749,23,122,1,3,0,0,0,0,1,0
61628,20000,159162,0,0,0,0,0,0,0,0,0,0
58372,20000,182703,3,49,0,0,0,0,0,0,0,0
60918,20000,170996,1,8,0,0,0,0,0,0,0,0
61404,20000,149403,0,0,0,0,0,0,0,0,0,0
60577,50000,2872800,20,229,9,14,0,0,0,1,0,0
60346,20000,135066,0,42,3,4,0,0,0,0,0,0
60185,20000,123782,0,3,9,18,0,0,0,0,0,0
58539,20000,121171,2,5,0,0,0,0,0,0,0,0
60697,20000,200154,2,0,0,0,0,0,0,0,0,0
59677,20000,111189,1,49,1,1,0,0,0,0,0,0
148767,30000,882523,153,170,2,48,0,0,0,0,0,0
59692,20000,117185,3,96,2,10,1,0,0,0,0,0
59390,20000,204234,12,150,2,1,0,0,0,0,0,0
58788,20000,261905,0,0,0,0,0,0,0,0,0,0
59262,20000,252520,0,3,0,0,0,0,0,0,0,0
59545,20000,112408,13,39,1,0,0,0,0,0,0,0
68251,30000,937700,2,4,1,1,0,0,0,0,0,0
67976,20000,110115,0,0,0,0,0,0,0,0,0,0
68724,30000,583958,2,4,1,1,0,0,0,0,0,0
68353,20000,170000,2,0,0,0,0,0,0,0,0,0
68737,20000,145018,2,0,0,0,0,0,0,0,0,0
67944,50000,4007526,2,105,2,2,0,0,0,0,0,0
67775,20000,140000,2,26,22,2,0,0,0,0,0,0
68463,50000,1088100,1,106,67,9,0,0,0,0,0,0
68722,20000,268237,0,29,0,1,0,0,0,0,0,0
68380,20000,181212,0,8,0,1,0,0,0,0,0,0
67867,30000,792665,0,61,0,1,0,0,0,0,0,0
69171,20000,133665,0,0,0,0,0,0,0,0,0,0
150452,20000,133665,0,0,0,0,0,0,0,0,0,0
150341,30000,683110,0,3,0,2,0,0,0,0,0,0
150875,20000,228155,0,1,0,0,0,0,0,0,0,0
69106,20000,219401,0,1,0,0,0,0,0,0,0,0
150328,20000,124677,0,49,5,0,0,0,0,0,0,0
67930,20000,299094,0,14,7,0,0,0,0,0,0,0
150329,20000,112905,2,22,7,2,0,0,0,0,0,0
69384,20000,320720,1,5,2,0,0,0,0,0,0,0
150443,20000,320720,1,11,4,0,0,0,0,0,0,0
150357,20000,467125,0,25,14,7,0,0,0,0,0,0
150339,20000,188181,0,4,4,0,0,0,0,0,0,0
1273642,20000,298394,1,0,4,0,0,0,0,0,0,0
150336,20000,218434,0,3,0,2,0,0,0,0,0,0
69370,20000,356612,0,0,0,1,0,0,0,0,0,0
69405,20000,142138,0,2,0,1,0,0,0,0,0,0
68255,20000,159671,2,1,3,1,0,0,0,0,0,0
68450,20000,229199,4,20,21,6,0,0,0,0,0,0
67846,20000,125065,0,26,5,5,0,0,0,0,0,0
150800,20000,235026,0,3,0,2,0,0,0,0,0,0
69762,30000,980203,0,2,0,0,0,0,0,0,0,0
68550,20000,241887,6,14,5,2,0,0,0,0,0,0
69496,20000,100816,0,3,13,4,0,0,0,0,0,0
67887,20000,102624,3,10,7,3,0,0,0,0,0,0
68363,20000,212977,3,9,2,1,0,0,0,0,0,0
150317,20000,239650,3,9,2,1,0,0,0,0,0,0
150300,20000,166536,0,3,0,2,0,0,0,0,0,0
150299,20000,124437,0,8,6,5,0,0,0,0,0,0
68717,20000,129521,0,8,7,5,0,0,0,0,0,0
68879,20000,133953,2,1,0,0,0,0,0,0,0,0
150861,20000,133706,5,21,15,6,0,0,0,0,0,0
150314,30000,696014,0,4,0,2,0,0,0,0,0,0
150304,20000,263932,3,9,2,0,0,0,0,0,0,0
150283,20000,258873,0,6,3,0,0,0,0,0,0,0
150285,20000,146607,4,43,4,0,0,0,0,0,0,0
150294,20000,109991,0,1,0,0,0,0,0,0,0,0
68329,20000,128501,0,5,4,0,0,0,0,0,0,0
68012,20000,434568,6,21,6,1,0,0,0,0,0,0
150288,20000,145999,0,10,1,1,0,0,0,0,0,0
68706,20000,106595,0,10,1,1,0,0,0,0,0,0
150297,20000,267428,0,4,8,1,0,0,0,0,0,0
68313,50000,1592657,31,49,30,6,0,0,0,0,0,0
150282,50000,1592657,32,50,27,6,0,0,0,0,0,0
69605,20000,294237,1,2,6,1,0,0,0,0,0,0
68528,20000,462203,9,6,1,0,0,0,0,0,0,0
150253,20000,414200,17,24,3,3,0,0,0,0,0,0
150267,20000,115904,0,7,7,6,0,0,0,0,0,0
69683,20000,223666,0,0,2,0,0,0,0,0,0,0
68764,30000,579399,8,56,45,15,0,0,0,0,0,0
68124,20000,174281,1,19,41,19,0,0,0,0,0,0
69158,20000,275730,0,0,0,1,0,0,0,0,0,0
150858,20000,113010,2,30,8,1,0,0,0,0,0,0
68710,30000,809065,0,21,0,0,0,0,0,0,0,0
150245,30000,809065,0,88,6,0,0,0,0,0,0,0
69586,20000,100722,0,1,1,0,0,0,0,0,0,0
150429,20000,100722,0,1,2,0,0,0,0,0,0,0
67932,20000,118145,0,1,2,0,0,0,0,0,0,0
150246,20000,117623,11,38,2,3,0,0,0,0,0,0
150268,20000,195805,5,46,2,0,0,0,0,0,0,0
150232,20000,116482,0,2,1,0,0,0,0,0,0,0
68772,20000,150556,2,2,1,0,0,0,0,0,0,0
150630,20000,116088,0,34,3,1,0,0,0,0,0,0
150228,30000,501349,2,20,14,10,0,0,0,0,0,0
67890,20000,113818,0,15,3,0,0,0,0,0,0,0
150225,20000,113818,0,20,2,0,0,0,0,0,0,0
67955,30000,530363,6,15,14,0,0,0,0,0,0,0
68475,20000,189945,2,16,4,1,0,0,0,0,0,0
150218,20000,189945,2,19,4,1,0,0,0,0,0,0
68239,20000,408610,0,16,6,2,0,0,0,0,0,0
150236,20000,408610,0,26,3,2,0,0,0,0,0,0
68243,20000,259052,4,13,6,3,0,0,0,0,0,0
69623,20000,174972,0,0,2,0,0,0,0,0,0,0
68672,50000,1306589,44,211,14,8,0,0,0,0,1,0
150230,50000,1306589,29,226,12,8,0,0,0,0,1,0
69467,20000,191293,0,0,5,0,0,0,0,0,0,0
69400,20000,156811,1,0,1,0,0,0,0,0,0,0
150451,20000,191293,0,0,5,0,0,0,0,0,0,0
150864,20000,159415,1,0,1,0,0,0,0,0,0,0
68237,30000,639107,0,4,0,1,0,0,0,0,0,0
68097,20000,104341,0,3,0,0,0,0,0,0,0,0
67987,20000,116925,49,39,8,0,0,0,0,0,0,0
68283,20000,282825,0,15,9,2,0,0,0,0,0,0
150212,20000,282825,0,16,12,1,0,0,0,0,0,0
69002,20000,281043,0,1,0,0,0,0,0,0,0,0
150459,20000,281043,0,0,1,0,0,0,0,0,0,0
150231,20000,495592,0,2,0,0,0,0,0,0,0,0
68531,20000,379689,3,3,2,3,0,0,0,0,0,0
69455,20000,114477,0,0,2,0,1,0,0,0,0,0
68117,20000,107111,0,21,1,6,0,0,0,0,0,0
68281,20000,126715,1,7,8,1,0,0,0,0,0,0
67962,20000,104169,0,23,13,8,0,0,0,0,0,0
150209,20000,104169,0,22,10,6,0,0,0,0,0,0
68458,20000,117601,2,11,7,6,0,0,0,0,0,0
150362,20000,151956,52,20,2,0,0,0,0,0,0,0
67835,20000,135676,0,1,0,1,0,0,0,0,0,0
150464,20000,100907,0,0,0,0,0,0,0,0,0,0
150180,20000,150216,0,34,6,1,0,0,0,0,0,0
68122,20000,134503,0,2,4,0,0,0,0,0,0,0
1273669,20000,123783,0,16,5,0,0,0,0,0,1,0
68619,20000,103401,4,21,30,16,0,0,0,0,0,0
68686,20000,211051,1,3,3,1,0,0,0,0,0,0
150182,20000,211051,1,3,4,1,0,0,0,0,0,0
69098,20000,141293,0,0,2,0,0,0,0,0,0,0
150208,30000,583467,0,8,1,2,0,0,0,0,0,0
68725,20000,201760,0,33,15,8,0,0,0,0,0,0
150206,20000,201760,0,32,15,8,0,0,0,0,0,0
68998,20000,340231,0,2,0,1,0,0,0,0,0,0
150435,20000,340231,4,5,1,1,0,0,0,0,0,0
150203,20000,143258,0,14,2,0,0,0,0,0,0,0
68128,20000,166393,2,2,1,0,0,0,0,0,0,0
68470,20000,110639,0,1,0,0,0,0,0,0,0,0
68127,20000,187506,0,0,3,6,0,0,0,0,0,0
150202,20000,187506,0,0,3,9,0,0,0,0,0,0
68599,20000,100595,0,2,0,4,0,0,0,0,0,0
150637,20000,101685,0,2,0,4,0,0,0,0,0,0
67864,20000,172784,0,31,1,0,0,0,0,0,0,0
69530,20000,204137,0,0,2,0,0,0,0,0,0,0
68428,20000,131727,0,8,8,5,0,0,0,0,0,0
150196,30000,609250,0,14,1,3,0,0,0,0,0,0
150158,20000,148326,18,32,6,6,0,0,0,0,0,0
67856,20000,115022,4,7,3,0,0,0,0,0,0,0
68479,20000,271634,1,5,6,0,0,0,0,0,0,0
150456,20000,109695,0,0,0,0,0,0,0,0,0,0
68321,20000,172262,3,19,6,1,0,0,0,0,0,0
67980,20000,178739,1,5,1,1,0,0,0,0,0,0
67905,20000,463873,0,7,1,1,0,0,0,0,0,0
150165,20000,463873,6,19,2,2,0,0,0,0,0,0
150153,20000,100960,6,24,7,3,0,0,0,0,0,0
67869,20000,101757,0,6,0,0,0,0,0,0,0,0
68141,20000,101599,0,4,6,0,0,0,0,0,0,0
150148,20000,101599,0,6,4,0,0,0,0,0,0,0
68571,20000,117847,6,4,4,0,0,0,0,0,0,0
68486,20000,153190,0,3,4,0,0,0,0,0,0,0
150903,20000,125288,1,13,9,7,0,0,0,0,0,0
68719,20000,429070,0,0,0,0,0,0,0,0,0,0
150154,20000,111702,3,12,7,3,0,0,0,0,0,0
68423,20000,306876,1,10,6,5,0,0,0,0,0,0
150159,20000,306876,1,10,6,5,0,0,0,0,0,0
68549,20000,229932,0,2,0,0,0,0,0,0,0,0
150140,20000,454882,0,3,0,2,0,0,0,0,0,0
68819,20000,155968,1,0,0,0,0,0,0,0,0,0
150090,20000,112173,0,2,4,10,0,0,0,0,0,0
68579,20000,354249,0,2,1,0,0,0,0,0,0,0
68306,30000,592373,0,5,1,2,0,0,0,0,0,0
67814,20000,160520,0,29,15,9,0,0,0,0,0,0
67844,50000,1530457,10,40,12,5,0,0,0,0,0,0
150112,50000,1530457,11,63,34,13,0,0,0,0,0,0
68132,20000,110921,0,1,0,0,0,0,0,0,0,0
150610,20000,128156,1,6,1,3,0,0,0,0,0,0
68570,20000,110219,2,1,7,1,0,0,0,0,0,0
68290,20000,135765,0,0,1,1,0,0,0,0,0,0
68095,20000,201077,0,1,0,6,0,0,0,0,0,0
150132,20000,201077,0,1,2,7,0,0,0,0,0,0
150125,20000,354256,0,2,0,2,0,0,0,0,0,0
67915,30000,997536,2,11,15,2,0,0,0,0,0,0
68990,20000,116848,0,0,0,0,0,0,0,0,0,0
68406,50000,1528478,1,97,31,25,0,0,0,0,0,0
67772,20000,338909,1,18,2,1,0,0,0,0,0,0
150093,20000,196137,2,4,1,0,0,0,0,0,0,0
68203,20000,145815,0,0,0,0,0,0,0,0,0,0
150124,20000,145815,0,0,0,0,0,0,0,0,0,0
150097,20000,125815,2,4,2,0,0,0,0,0,0,0
67788,20000,127790,2,4,2,0,0,0,0,0,0,0
150114,20000,127790,2,4,2,0,0,0,0,0,0,0
67826,20000,151025,3,17,7,4,0,0,0,0,0,0
68135,20000,109045,5,12,0,0,0,0,0,0,0,0
150073,20000,345458,0,2,0,0,0,0,0,0,0,0
150853,20000,155158,0,1,0,0,0,0,0,0,0,0
150886,20000,202154,0,4,0,0,0,0,0,0,0,0
68291,30000,739393,16,22,4,1,0,0,0,0,0,0
150068,30000,739393,16,21,4,1,0,0,0,0,0,0
67950,20000,475843,1,15,6,0,0,0,0,0,0,0
67907,20000,218351,13,44,2,2,0,0,0,0,0,0
68276,20000,303246,1,4,3,2,0,0,0,0,0,0
68195,20000,141928,0,48,0,4,0,0,0,0,0,0
68894,20000,183612,0,0,0,0,0,0,0,0,0,0
69380,20000,140000,1,3,0,1,0,0,0,0,0,0
150074,20000,140000,1,3,0,1,0,0,0,0,0,0
68603,50000,1466264,16,171,29,17,0,0,0,0,0,0
150121,20000,338909,1,20,3,1,0,0,0,0,0,0
68118,20000,194800,1,18,10,2,0,0,0,0,0,0
150098,20000,194800,0,24,9,2,0,0,0,0,0,0
68604,20000,100389,9,19,6,6,0,0,0,0,0,0
68798,20000,331838,0,0,3,0,0,0,0,0,0,0
150423,20000,331838,1,9,5,0,0,0,0,0,0,0
150062,30000,518371,0,6,0,2,0,0,0,0,0,0
67849,20000,434407,6,12,2,1,0,0,0,0,0,0
150084,20000,434407,6,16,3,1,0,0,0,0,0,0
68309,20000,340934,0,2,1,0,0,0,0,0,0,0
150083,20000,340934,0,6,1,0,0,0,0,0,0,0
68564,20000,109338,7,46,5,1,0,0,0,0,0,0
68509,20000,123611,0,7,6,6,0,0,0,0,0,0
150036,20000,123611,0,8,6,7,0,0,0,0,0,0
150041,20000,492671,0,0,0,0,0,0,0,0,0,0
68067,20000,206404,0,33,3,0,0,0,0,0,0,0
150050,20000,206404,0,33,3,0,0,0,0,0,0,0
1284205,20000,240276,2,12,7,1,0,0,0,0,0,0
150027,30000,518050,102,56,4,2,0,0,0,0,0,0
150046,20000,160080,0,13,2,0,0,0,0,0,0,0
150059,20000,287776,0,6,0,2,0,0,0,0,0,0
68110,20000,224015,6,14,3,1,0,0,0,0,0,0
68343,20000,375339,1,15,4,0,0,0,0,0,0,0
150028,20000,259494,0,6,0,2,0,0,0,0,0,0
67796,20000,129127,0,18,9,5,0,0,0,0,0,0
150023,20000,136184,0,15,10,4,0,0,0,0,0,0
150045,20000,141514,0,2,0,0,0,0,0,0,0,0
68148,20000,113479,0,6,17,4,0,0,0,0,0,0
150052,20000,192489,2,7,2,1,0,0,0,0,0,0
68876,20000,273053,1,1,0,0,0,0,0,0,0,0
150409,20000,273053,1,1,0,0,0,0,0,0,0,0
67926,20000,160980,0,0,1,0,0,0,0,0,0,0
68396,20000,405890,0,1,1,0,0,0,0,0,0,0
149991,20000,405890,0,1,0,0,0,0,0,0,0,0
68351,20000,148350,0,7,7,5,0,0,0,0,0,0
68976,20000,295172,0,1,8,1,0,0,0,0,0,0
150419,20000,295172,0,0,3,0,0,0,0,0,0,0
68709,20000,148326,1,5,1,1,0,0,0,0,0,0
67830,20000,115069,0,3,2,2,0,0,0,0,0,0
67988,20000,386065,0,47,2,2,0,0,0,0,0,0
150002,20000,386065,0,44,4,2,0,0,0,0,0,0
68323,20000,280922,0,0,0,1,0,0,0,0,0,0
150013,20000,280922,0,0,0,1,0,0,0,0,0,0
68532,20000,156000,0,0,0,0,0,0,0,0,0,0
150006,20000,193976,0,0,0,0,0,0,0,0,0,0
68488,20000,439318,0,0,3,1,0,0,0,0,0,0
150004,20000,439318,0,1,3,1,0,0,0,0,0,0
68263,50000,2325918,20,59,17,10,0,0,0,0,0,0
68622,20000,300795,0,4,0,0,0,0,0,0,0,0
150007,20000,322486,0,4,0,0,0,0,0,0,0,0
150012,20000,341985,0,5,1,2,0,0,0,0,0,0
149986,20000,369523,2,22,5,6,0,0,0,0,0,0
150418,20000,173716,0,2,0,0,0,0,0,0,0,0
69494,20000,132293,0,0,0,0,0,0,0,0,0,0
149988,30000,741649,0,10,1,2,0,0,0,0,0,0
69446,20000,241340,0,10,3,2,0,0,0,0,0,0
149987,20000,241340,0,10,3,2,0,0,0,0,0,0
68624,30000,796500,0,5,1,0,0,0,0,0,0,0
149965,30000,796500,0,11,1,0,0,0,0,0,0,0
67898,20000,123059,0,4,1,1,0,0,0,0,0,0
149957,20000,164083,0,3,1,0,0,0,0,0,0,0
68241,20000,195164,1,4,1,1,0,0,0,0,0,0
149967,20000,487413,1,64,14,11,0,0,0,0,0,0
68264,20000,468925,1,48,13,9,0,0,0,0,0,0
67808,20000,169926,0,5,3,0,0,0,0,0,0,0
150872,20000,205801,0,4,1,1,0,0,0,0,0,0
68662,20000,121949,0,2,1,0,0,0,0,0,0,0
68610,20000,156423,0,2,0,0,0,0,0,0,0,0
149951,20000,156423,0,2,0,0,0,0,0,0,0,0
149985,20000,204703,0,9,14,1,0,0,0,0,0,0
69649,20000,173890,0,0,0,0,0,0,0,0,0,0
68164,20000,203035,0,9,17,8,0,0,0,0,0,0
68350,30000,720865,8,57,8,1,0,0,0,0,0,0
149930,30000,720865,1,68,9,0,0,0,0,0,0,0
149941,20000,387294,0,17,3,3,0,0,0,0,0,0
149940,20000,141462,0,1,0,2,0,0,0,0,0,0
68546,20000,144935,13,18,5,0,0,0,0,0,0,0
149938,20000,144935,13,17,5,0,0,0,0,0,0,0
68015,50000,2740202,12,136,47,44,0,0,0,0,0,0
69391,20000,127224,0,11,2,0,0,0,0,0,0,0
150477,20000,127224,0,13,5,1,0,0,0,0,0,0
67940,20000,167633,0,3,3,1,0,0,0,0,0,0
149901,20000,236274,12,20,1,2,0,0,0,0,0,0
149905,30000,722828,10,46,57,27,0,0,0,0,0,0
69305,20000,113801,10,8,1,1,0,0,0,0,0,0
149888,20000,113801,52,31,4,3,0,0,0,0,0,0
149783,50000,1263979,3,61,10,3,0,0,0,0,0,0
68426,20000,101531,0,25,8,1,0,0,0,0,0,0
149896,20000,101531,0,21,6,1,0,0,0,0,0,0
68211,30000,827971,0,10,11,12,0,0,0,0,0,0
149917,30000,827971,0,8,9,19,0,0,0,0,0,0
68225,20000,100916,0,0,0,0,0,0,0,0,0,0
69312,20000,182549,0,1,0,0,0,0,0,0,0,0
68697,20000,132858,1,55,10,15,0,0,0,0,0,0
149916,20000,102489,0,5,2,0,0,0,0,0,0,0
68222,20000,115784,0,4,3,1,0,0,0,0,0,0
69746,50000,1958756,2,18,34,8,0,0,0,0,0,0
150485,50000,1958756,2,18,34,8,0,0,0,0,0,0
149900,20000,262093,1,1,5,0,0,0,0,0,0,0
69111,20000,160843,0,18,4,1,0,0,0,0,0,0
69426,50000,1063103,0,19,16,3,0,0,0,0,0,0
149880,30000,938205,3,14,2,2,0,0,0,0,0,0
67908,20000,134246,1,13,7,4,0,0,0,0,0,0
149862,20000,234728,0,6,0,2,0,0,0,0,0,0
149861,20000,277718,0,13,6,1,0,0,0,0,0,0
69725,20000,118731,0,2,0,1,0,0,0,0,0,0
149883,20000,411070,0,6,0,2,0,0,0,0,0,0
149869,20000,349511,0,5,0,2,0,0,0,0,0,0
149885,30000,691185,1,53,7,1,0,0,0,0,0,0
150655,20000,149632,0,23,2,0,0,0,0,0,0,0
149822,30000,585186,3,13,2,2,0,0,0,0,0,0
68098,20000,351630,0,9,9,1,0,0,0,0,0,0
149849,20000,381829,0,11,9,2,0,0,0,0,0,0
149835,20000,269627,0,3,0,2,0,0,0,0,0,0
