cityId,searchRadius,population,hCountLevel0,hCountLevel1,hCountLevel2,hCountLevel3,hCountLevel7,cCountLevel0,cCountLevel1,cCountLevel2,cCountLevel3,cCountLevel7,rCountLevel0,rCountLevel1,rCountLevel2,rCountLevel3,rCountLevel7,aCountLevel0,aCountLevel1,aCountLevel2,aCountLevel3,aCountLevel7,iCountLevel0,iCountLevel1,iCountLevel2,iCountLevel3,iCountLevel7,nCountLevel0,nCountLevel1,nCountLevel2,nCountLevel3,nCountLevel7
103529,20000,391135,37,38,5,3,1,27,54,9,8,3,11,38,0,2,3,33,9,0,1,1,0,0,0,0,1,4,4,2,0,0
105002,20000,103578,17,53,1,1,0,6,17,9,2,2,1,6,0,1,0,1,2,0,0,2,0,0,0,0,0,59,59,0,1,0
103670,20000,167748,6,12,0,0,0,7,4,8,1,2,2,10,0,1,4,1,31,0,0,5,0,0,0,0,0,0,0,0,0,0
103277,20000,160053,82,254,18,28,16,185,146,74,57,30,24,101,3,22,26,38,10,13,15,60,0,1,0,1,12,18,18,12,11,17
103807,20000,144000,45,119,6,9,5,101,66,32,22,10,25,86,4,11,22,21,16,6,4,19,0,1,0,0,2,12,12,3,9,4
105080,20000,215430,6,19,0,1,0,5,9,3,1,0,0,5,0,1,0,0,1,0,0,1,0,0,0,0,0,48,48,0,0,0
104647,20000,224419,13,21,1,1,0,12,10,3,0,1,0,4,0,1,0,1,0,1,0,1,0,0,0,0,1,11,11,0,0,0
103821,20000,103000,164,231,33,31,37,145,148,100,51,41,43,159,2,93,190,54,18,19,69,330,2,0,0,2,44,9,9,11,13,22
103442,20000,109815,85,233,7,8,5,163,111,50,28,18,31,84,3,12,25,18,24,7,4,24,0,1,0,0,5,25,25,3,11,8
105248,20000,256600,7,6,0,0,0,8,4,7,0,0,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0
103924,20000,427236,30,65,0,0,3,17,21,15,2,2,11,20,0,1,8,4,1,0,0,4,0,0,0,0,1,39,39,1,0,1
105821,20000,214625,32,360,25,29,45,37,229,104,40,72,22,102,11,29,84,18,11,15,121,311,0,1,0,0,25,9,9,0,1,11
103820,20000,489498,61,60,3,0,1,49,63,20,9,3,8,32,1,2,4,4,3,0,0,3,0,0,0,0,0,3,3,1,0,0
104518,50000,1202371,77,171,4,6,12,70,103,30,10,16,13,48,1,1,3,21,3,0,1,19,0,0,0,0,0,54,54,0,1,1
103656,20000,318856,7,27,0,0,0,5,12,20,1,0,6,7,0,0,1,1,0,3,0,0,0,0,0,0,0,7,7,0,0,0
103306,20000,122395,2,10,0,0,0,3,5,9,0,0,2,11,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
105945,20000,142000,53,118,6,13,4,106,84,39,22,11,28,87,5,13,20,22,16,5,4,20,0,1,0,0,2,10,10,3,8,5
103979,20000,109547,139,278,36,23,22,176,166,79,52,23,42,145,9,76,138,28,13,21,86,329,1,0,0,2,31,11,11,4,12,21
104967,20000,347088,3,44,0,0,0,10,14,7,3,1,5,8,0,2,0,0,0,0,0,1,0,0,0,0,1,9,9,1,0,0
103534,20000,123720,8,27,0,0,2,5,7,9,3,1,5,18,0,0,4,0,0,0,1,1,0,0,0,0,1,7,7,3,0,0
103943,20000,132226,18,17,2,1,0,3,2,2,0,1,3,6,0,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,1,0
103734,20000,108861,32,110,3,16,2,59,45,24,18,5,7,73,1,3,9,4,5,1,2,8,0,0,0,0,0,13,13,3,4,5
104039,20000,127850,31,52,2,1,4,6,3,7,2,0,7,54,0,0,1,8,7,2,1,7,0,0,0,0,1,4,4,1,2,1
164590,20000,172113,24,51,1,0,4,7,3,8,2,0,7,46,0,0,0,6,7,2,1,5,0,0,0,0,1,2,2,1,2,1
103710,20000,233126,21,19,0,1,2,4,45,7,0,0,12,11,0,2,2,5,2,0,0,2,0,0,0,0,0,14,14,0,0,0
103725,20000,158508,35,74,0,1,0,26,27,9,0,0,4,32,0,1,2,3,5,0,0,0,0,0,0,0,0,8,8,0,0,0
103301,20000,106971,7,17,5,2,8,3,15,7,6,1,3,12,4,5,0,0,0,0,0,4,0,0,0,0,0,2,2,0,1,1
103101,20000,225752,26,83,5,7,3,27,41,36,11,6,27,29,1,5,5,0,2,0,3,19,0,0,0,0,1,17,17,1,1,1
164561,20000,401779,69,349,20,24,29,71,171,118,49,79,20,95,10,21,66,15,5,12,98,272,0,1,0,0,19,4,4,0,0,9
103497,20000,100676,4,16,0,0,0,3,3,8,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,7,7,0,0,1
165228,20000,230416,6,7,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,9,0,0,0
164749,50000,1351463,53,95,0,0,7,20,29,17,2,2,17,28,0,2,9,8,3,0,0,5,0,0,0,0,2,56,56,1,0,2
165269,20000,169501,5,21,0,0,1,5,9,7,0,0,3,6,0,2,0,8,1,0,0,0,0,0,0,0,0,10,10,0,1,1
169280,20000,363300,78,80,2,4,7,20,22,11,14,5,26,25,1,4,5,6,3,0,1,6,0,0,0,0,1,13,13,0,2,8
169278,20000,119821,36,44,2,2,1,13,19,8,3,1,4,13,1,1,5,4,1,1,1,4,0,0,0,0,0,35,35,3,4,0
104014,20000,291687,15,19,4,3,0,101,8,10,3,0,22,19,0,2,1,4,0,1,2,0,0,0,0,0,0,0,0,2,0,1
169218,20000,155795,43,204,10,32,9,16,41,11,16,9,6,31,1,14,8,19,28,2,7,7,0,0,0,0,0,24,24,0,5,3
105087,30000,623736,16,72,5,5,2,27,32,45,15,4,20,22,1,5,19,42,4,2,9,8,0,0,0,0,1,2,2,1,2,0
102375,20000,420839,12,45,0,1,3,9,27,4,10,11,9,40,0,2,3,1,1,0,0,18,0,0,0,0,1,3,3,0,0,0
102984,20000,128000,155,297,18,16,13,163,137,101,38,25,32,90,0,18,63,42,29,10,15,90,1,0,0,0,17,14,14,8,7,14
102100,30000,646277,6,72,11,1,2,24,49,22,8,2,8,29,3,6,3,31,23,0,0,5,1,1,0,0,0,20,20,0,0,0
102585,20000,104000,162,262,23,24,26,146,136,115,51,29,36,106,1,38,103,58,27,16,38,221,1,0,0,1,22,16,16,10,9,13
102231,20000,467289,28,100,6,13,28,22,49,26,18,14,9,21,5,29,9,8,10,4,17,11,0,0,0,0,3,6,6,2,0,0
105384,30000,504641,41,350,27,36,39,90,277,59,27,41,31,141,11,33,88,38,14,15,112,299,0,3,0,0,28,37,37,4,3,14
103045,20000,341892,176,130,1,1,0,44,62,12,3,9,4,44,1,3,7,32,37,2,0,4,0,0,0,0,0,13,13,0,1,2
104260,20000,182500,12,17,0,0,1,10,11,4,0,0,6,6,0,0,1,5,0,0,0,12,0,0,0,0,1,1,1,0,0,13
102357,20000,128626,33,5,0,0,2,7,3,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1
104685,20000,101502,9,8,0,0,1,5,3,3,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102959,20000,116340,6,23,0,0,0,7,13,1,0,0,17,24,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0
102745,50000,1243500,77,188,11,12,7,89,75,47,35,8,73,102,36,8,31,27,11,3,4,25,0,0,0,0,1,26,26,6,9,4
104791,30000,556920,23,71,0,0,1,7,30,14,2,0,4,24,0,2,0,18,2,0,0,0,0,0,0,0,0,16,16,0,0,1
112708,20000,149566,100,130,2,1,8,9,27,7,3,3,5,13,0,2,0,2,6,1,2,4,0,2,0,0,0,48,48,5,2,4
104508,30000,616242,13,33,4,2,2,35,23,11,10,1,6,14,1,2,1,43,0,0,0,0,0,0,0,0,0,5,5,0,0,1
105407,30000,578303,15,33,4,2,2,35,22,11,10,1,6,16,1,2,1,47,0,0,0,0,0,0,0,0,0,7,7,0,0,1
102393,20000,141259,10,4,1,0,0,2,0,1,0,0,12,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102757,20000,244668,55,181,5,20,6,121,88,38,28,9,12,97,3,11,12,10,10,3,9,18,0,1,0,0,4,28,28,1,8,8
164470,20000,250688,35,143,3,18,2,83,64,28,22,6,9,79,1,5,10,5,8,1,4,11,0,1,0,0,1,25,25,1,6,7
102158,20000,172371,81,325,37,33,19,132,147,114,65,36,33,153,9,87,148,23,12,17,85,341,1,1,0,2,41,30,30,3,14,27
102301,30000,501468,32,28,0,0,3,14,12,19,4,3,13,28,0,4,5,6,0,1,1,3,0,0,0,0,0,55,55,0,0,2
104183,20000,104000,4,4,0,0,0,6,1,4,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102874,20000,132771,12,27,3,1,2,27,18,9,1,0,4,13,0,2,0,1,1,1,0,3,0,0,0,0,1,6,6,0,1,7
102516,20000,147690,31,34,0,0,4,3,14,13,2,1,1,34,1,0,15,6,3,1,0,7,0,0,0,0,1,21,21,0,0,0
104856,20000,275908,7,43,0,0,0,12,12,5,0,0,1,11,0,1,0,10,1,0,0,0,0,0,0,0,0,4,4,0,1,0
104354,20000,147573,16,29,0,2,0,4,7,2,1,0,0,5,0,0,0,5,1,0,0,0,0,0,0,0,0,16,16,0,0,0
102385,20000,101894,109,283,36,37,29,143,151,96,66,39,40,172,7,95,157,29,12,16,81,345,2,1,0,2,49,32,32,9,16,27
102485,20000,221797,30,93,5,10,2,47,30,24,14,1,11,67,0,9,7,14,8,2,0,4,0,0,0,0,2,9,9,4,3,0
165284,20000,221797,29,90,6,10,2,41,29,24,14,1,10,65,0,8,7,8,7,2,0,4,0,0,0,0,2,9,9,5,3,0
103078,20000,277656,9,29,2,0,2,7,22,14,2,8,11,23,1,0,12,4,1,1,0,5,0,0,0,0,0,10,10,0,0,1
102870,20000,154224,12,19,2,1,0,9,10,5,1,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0
102378,30000,881476,85,110,6,2,4,70,81,22,13,1,20,46,0,3,2,13,5,2,1,4,0,0,0,0,1,3,3,0,0,0
102554,20000,153393,45,146,6,13,3,124,82,25,21,6,10,67,1,4,9,9,7,3,12,15,0,1,0,0,2,32,32,2,8,5
105879,20000,337091,64,332,26,29,43,65,260,76,40,43,20,69,6,17,45,18,6,8,49,191,0,0,0,0,10,6,6,1,1,7
104295,50000,1083865,29,66,2,9,3,46,37,29,13,9,21,18,0,1,5,34,1,2,3,6,0,0,0,0,1,12,12,1,1,8
104879,20000,343129,7,30,0,1,3,12,10,10,8,0,4,10,1,0,1,7,68,0,1,0,0,0,0,0,0,2,2,0,0,0
103080,20000,449063,31,136,4,2,2,14,27,19,3,2,15,29,0,5,9,6,3,0,0,11,0,0,0,0,1,20,20,0,0,0
102268,20000,145680,146,315,12,15,11,183,145,88,45,26,35,115,2,31,64,15,21,12,25,85,0,0,0,1,13,23,23,1,10,13
104442,20000,116015,13,10,1,0,2,7,2,2,1,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
104898,20000,109023,5,7,0,0,0,6,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102151,30000,515655,23,53,2,1,0,26,15,24,8,3,15,18,1,2,6,8,1,0,0,2,0,0,0,0,0,11,11,3,3,1
102634,20000,197705,119,257,5,5,2,119,70,41,19,8,29,84,0,8,15,8,21,3,4,10,0,0,0,0,0,30,30,0,6,7
102322,20000,172000,163,295,16,16,10,182,142,87,45,29,40,129,5,38,76,20,19,10,30,124,0,0,0,1,14,21,21,3,12,19
102403,20000,418241,2,47,0,0,1,28,8,4,3,2,3,7,0,2,0,10,1,0,0,2,0,0,0,0,0,5,5,0,1,1
102701,30000,592976,24,55,1,0,0,19,30,10,6,1,42,47,0,3,1,1,3,0,1,1,0,0,0,0,0,3,3,2,1,1
102706,20000,243000,171,258,18,19,14,202,141,83,40,30,32,124,6,28,54,21,23,11,13,64,0,1,0,1,11,21,21,3,8,15
102780,20000,144055,14,21,0,0,0,6,5,16,1,0,4,10,1,1,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0
165299,20000,167350,14,21,0,0,0,6,5,16,1,0,4,10,1,1,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0
104366,20000,101026,2,8,0,0,0,1,3,3,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0
104758,20000,167500,2,17,0,0,0,3,5,0,0,1,3,6,0,0,0,3,1,0,0,0,0,0,0,0,5,19,19,0,0,6
102740,50000,12500123,451,19,1,9,18,120,77,119,81,96,31,155,5,99,196,11,1,8,82,388,2,2,0,3,69,105,105,20,41,54
102979,20000,319263,9,67,0,4,2,6,26,9,6,4,2,24,0,1,0,17,0,0,1,1,0,0,0,0,0,9,9,0,1,1
102280,20000,126931,21,42,1,0,1,14,15,5,1,0,3,38,1,2,6,7,5,0,2,2,0,0,0,0,1,15,15,0,0,0
102263,20000,205397,25,83,10,10,6,96,49,36,20,8,16,78,2,14,8,29,5,7,1,24,0,0,0,0,3,14,14,14,7,5
164247,20000,236208,15,47,2,5,1,12,13,5,6,1,4,48,0,1,4,4,1,0,0,5,0,0,0,0,2,21,21,2,2,0
102758,30000,529797,21,23,2,0,0,23,18,9,3,0,15,35,0,4,0,3,0,0,0,0,0,0,0,0,0,9,9,0,0,0
169142,20000,118730,28,200,8,28,10,15,34,10,14,8,9,24,1,12,7,13,22,1,7,6,0,0,0,0,0,24,24,0,2,5
104659,20000,151420,4,14,0,0,1,3,2,4,1,0,4,0,0,0,0,38,1,0,0,0,0,0,0,0,0,21,21,0,3,2
102348,20000,272800,43,45,2,1,0,23,19,17,2,0,18,7,1,0,0,3,7,2,0,0,0,0,0,0,0,0,0,0,1,0
102737,20000,164131,12,14,2,0,1,9,1,11,0,0,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102627,20000,126805,6,1,0,0,0,11,5,4,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
104846,20000,126157,3,15,1,0,0,1,7,5,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102991,20000,134345,5,10,0,0,0,1,4,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102996,20000,123478,140,282,26,19,20,177,167,77,52,21,19,93,8,26,29,11,8,9,26,75,0,0,0,1,12,7,7,2,6,14
102623,20000,237250,0,13,0,0,0,3,8,3,1,0,12,3,0,1,0,1,1,0,0,0,0,0,0,0,0,2,2,0,1,1
105089,20000,274575,6,35,1,0,0,2,16,5,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0
102904,50000,1284164,147,304,17,14,13,61,119,41,21,18,63,88,4,4,31,24,8,1,3,91,0,1,0,0,3,47,47,0,2,0
102287,20000,381116,8,30,7,1,1,6,38,14,7,9,6,9,5,1,4,5,1,1,1,2,0,0,0,0,0,1,1,1,1,0
102192,20000,115979,34,72,0,0,0,27,26,9,0,0,3,30,0,1,2,2,3,0,0,0,0,0,0,0,0,9,9,0,0,0
104886,20000,177428,11,18,0,0,0,8,17,2,2,1,2,1,0,1,0,38,1,1,0,0,0,0,0,0,0,3,3,0,0,0
101944,20000,121947,33,78,2,5,4,36,31,18,9,1,15,45,2,6,7,4,5,1,2,6,0,0,0,0,0,5,5,0,3,0
102932,20000,128468,19,20,1,0,0,6,8,5,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
102994,20000,168766,15,46,9,4,3,12,3,5,2,4,8,13,5,8,10,1,4,0,0,23,0,0,0,0,1,4,4,1,0,0
102225,20000,111800,6,15,0,0,0,3,1,6,0,0,8,8,0,0,0,4,0,0,0,0,0,0,0,0,1,40,40,0,0,0
104360,30000,552105,5,97,0,0,1,5,51,7,4,3,4,15,0,2,1,1,4,0,0,1,0,0,0,0,0,4,4,0,0,3
102811,20000,130982,33,37,1,2,0,12,12,7,2,1,9,11,0,2,0,0,1,0,0,1,0,0,0,0,0,3,3,0,0,0
103071,20000,270774,30,73,2,1,0,31,67,3,2,0,4,14,0,1,0,2,3,0,3,1,0,0,0,0,1,156,156,11,1,1
102464,20000,108345,20,8,0,0,0,0,1,0,2,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
104975,50000,1602915,60,109,4,5,0,73,109,58,23,8,22,41,2,7,4,47,5,1,3,39,0,0,0,0,2,45,45,0,1,0
102836,20000,106186,22,33,0,0,1,16,19,4,1,1,4,14,0,0,0,15,0,0,0,0,0,0,0,0,0,20,20,0,0,2
104159,20000,113254,0,8,0,0,0,2,4,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0
102673,20000,101000,192,235,33,20,19,130,219,75,43,27,36,167,10,97,176,17,6,18,97,344,2,0,0,3,51,9,9,2,14,30
102180,20000,143000,175,263,21,22,18,166,130,109,52,29,51,175,6,86,173,24,23,17,88,321,2,0,0,1,39,23,23,4,14,22
104134,20000,110000,4,13,0,0,0,5,2,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
102095,20000,115029,20,21,1,1,0,8,9,7,1,0,0,16,0,0,1,4,4,0,0,3,0,0,0,0,1,13,13,0,0,0
101367,20000,129890,141,283,30,21,20,172,159,85,53,24,19,84,9,24,30,11,7,8,27,82,0,0,0,1,13,10,10,2,7,14
101472,20000,140537,25,63,2,3,3,23,19,9,1,1,14,42,2,4,6,3,3,1,1,7,0,0,0,0,0,4,4,0,2,0
164208,20000,320164,29,55,0,2,0,9,7,2,3,3,5,39,0,0,3,1,3,1,0,4,0,0,0,0,0,5,5,0,2,2
101982,20000,113929,7,11,0,0,0,5,3,3,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
104378,50000,1178391,99,118,0,1,5,32,84,64,5,1,19,48,2,1,2,21,30,1,1,3,0,1,0,0,1,7,7,0,1,1
106057,20000,144000,54,138,6,10,4,135,88,37,25,15,25,84,3,12,22,20,19,8,2,23,0,1,0,0,3,23,23,3,7,7
101802,20000,131926,58,160,9,13,4,153,108,51,30,16,27,103,4,19,29,19,24,10,5,27,0,1,0,0,6,16,16,3,8,10
101873,20000,120000,17,36,0,0,0,10,18,5,0,0,3,19,1,1,0,4,0,0,0,1,0,0,0,0,0,8,8,0,0,0
101462,30000,564443,39,37,1,0,2,24,23,19,4,2,20,29,1,0,4,0,1,0,1,7,0,0,0,0,1,8,8,0,0,2
101101,20000,246836,14,21,1,0,1,9,9,5,1,1,4,16,0,0,0,10,0,0,0,0,0,0,0,0,0,33,33,0,0,1
102076,20000,324200,5,38,13,2,5,17,13,14,5,10,4,22,1,4,4,0,1,2,3,5,0,0,0,0,1,3,3,0,0,1
101930,30000,523726,58,75,9,0,6,19,26,25,4,7,21,40,1,1,2,112,21,0,0,5,1,0,0,0,1,36,36,0,1,0
101348,50000,1048005,23,85,6,4,8,16,56,41,15,15,6,71,0,1,14,7,7,1,1,49,0,0,0,0,2,8,8,0,6,1
101177,20000,133600,10,14,0,1,0,5,7,4,2,0,5,6,0,0,1,3,0,0,0,0,0,0,0,0,0,7,7,2,2,0
106013,20000,130455,33,359,25,36,41,72,257,62,34,65,22,112,9,32,84,23,11,14,116,310,0,3,0,0,26,25,25,2,2,12
105262,20000,187282,3,33,0,1,1,3,13,10,1,0,1,12,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,2,0
101294,20000,278551,18,43,0,6,1,7,15,31,8,6,10,7,1,4,6,6,1,0,3,2,0,0,0,0,2,10,10,1,0,4
101318,20000,299660,52,92,2,1,1,16,15,16,1,3,6,33,0,0,4,13,4,1,1,9,0,0,0,0,1,5,5,0,1,1
102583,20000,127462,178,226,37,30,23,111,115,124,74,67,32,163,8,98,185,13,3,13,89,362,2,1,0,3,59,20,20,4,13,34
163819,30000,555442,44,359,20,34,39,80,236,72,42,62,30,127,10,34,86,26,15,15,114,308,0,3,0,0,31,39,39,2,3,13
104373,20000,219000,15,32,0,0,0,9,6,3,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101983,20000,209840,56,67,8,3,7,11,19,15,0,5,7,34,1,4,29,14,33,1,0,10,0,1,0,0,1,7,7,0,0,1
101853,20000,105479,21,54,2,6,0,14,8,9,5,1,5,50,0,3,5,4,5,0,0,2,0,0,0,0,1,9,9,1,0,0
101811,20000,145836,32,70,1,1,4,28,46,9,1,3,17,21,1,4,1,2,5,0,0,1,0,0,0,0,1,1,1,2,3,18
101906,20000,139127,143,274,35,25,21,159,172,78,57,28,36,162,10,93,157,20,8,16,93,341,1,0,0,2,35,11,11,3,11,23
101874,20000,116077,38,72,17,20,1,21,49,5,4,0,3,33,1,0,1,2,4,0,0,1,0,0,0,0,0,3,3,0,1,0
101535,20000,106990,121,282,13,14,11,131,106,69,24,15,32,74,0,16,45,20,23,8,12,41,0,0,0,0,7,15,15,2,6,9
101498,50000,1125299,98,203,34,28,14,48,67,33,40,11,20,59,15,23,31,45,12,0,19,107,0,0,0,0,1,33,33,3,10,5
105096,20000,161065,15,24,0,0,0,7,8,5,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,11,11,0,0,0
101887,20000,108733,183,254,20,19,22,151,137,111,54,33,49,170,5,82,183,32,25,19,84,321,2,0,0,2,38,13,13,9,11,27
101140,30000,537622,60,46,4,8,1,15,21,20,5,2,18,42,0,4,11,3,0,2,0,4,0,0,0,0,0,23,23,1,1,1
101530,20000,216724,7,42,1,1,4,6,12,3,2,2,2,13,0,1,1,2,1,0,0,3,0,0,0,0,2,24,24,0,1,3
101356,50000,5351935,31,376,22,27,38,25,247,78,41,93,48,208,14,47,103,19,11,16,118,312,0,3,0,0,42,71,71,5,6,26
102087,20000,159893,11,19,1,2,0,3,2,3,7,0,0,5,0,2,0,3,0,0,0,1,0,0,0,0,0,8,8,0,0,0
101769,50000,1169719,58,118,8,8,4,49,36,57,19,5,79,90,2,10,5,19,11,4,0,14,0,0,0,0,1,131,131,0,0,9
101136,20000,314789,17,59,2,1,3,29,20,5,5,3,21,24,2,2,2,0,1,2,0,1,0,0,0,0,0,4,4,0,0,1
101120,30000,863725,60,98,5,8,5,30,46,38,12,6,47,37,1,5,5,5,3,0,3,19,0,0,0,0,1,35,35,3,1,3
101987,20000,109252,14,34,0,1,1,12,12,9,4,0,1,62,0,1,5,4,3,0,0,2,0,0,0,0,0,6,6,0,1,0
101137,20000,128158,20,34,0,0,1,10,10,3,1,1,3,38,2,0,17,4,3,2,1,6,0,1,0,0,0,12,12,0,0,0
111851,20000,428753,57,251,11,34,11,17,48,12,17,9,8,33,1,15,8,24,38,2,7,11,0,0,0,0,0,27,27,0,5,7
101478,20000,200000,32,124,7,18,3,74,54,30,20,6,13,89,3,8,10,6,3,3,2,11,0,0,0,0,3,14,14,3,6,7
102031,20000,194292,0,33,0,1,0,3,18,3,0,0,2,3,1,0,2,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0
104246,20000,109844,6,43,0,0,1,4,7,6,0,0,2,3,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,2
101971,20000,235492,31,39,6,1,1,11,11,4,0,2,7,9,1,1,3,3,1,0,0,0,0,0,0,0,0,16,16,0,0,0
102038,20000,125634,49,84,4,4,2,26,23,18,2,1,3,51,1,7,4,11,19,0,0,5,0,0,0,0,0,10,10,0,0,0
102006,20000,110272,104,316,30,30,17,168,157,90,59,21,19,117,6,44,69,26,14,14,53,241,1,1,0,1,25,33,33,2,12,21
112016,20000,341799,74,77,2,4,7,21,22,11,14,5,25,25,1,4,5,6,3,0,1,6,0,0,0,0,1,13,13,0,2,8
101638,20000,329853,39,49,9,9,24,12,14,15,6,7,5,33,0,1,10,0,2,1,3,30,0,1,0,0,1,3,3,1,3,1
101647,20000,327608,24,41,8,4,5,44,84,14,9,6,9,10,0,5,2,2,6,1,3,8,0,0,0,0,2,161,161,2,1,9
101611,20000,100812,4,10,0,2,1,0,9,5,1,1,3,7,1,0,16,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1
101790,20000,124797,40,92,4,5,4,55,44,25,15,2,16,51,3,6,10,4,6,2,3,9,0,0,0,0,1,2,2,0,4,2
102090,20000,226977,27,51,7,2,0,33,6,5,0,0,7,16,0,3,2,3,2,0,0,3,0,0,0,0,0,5,5,0,0,0
101649,20000,433577,5,63,0,0,2,24,30,20,2,1,13,19,0,2,0,0,7,2,0,0,0,0,0,0,0,1,1,0,0,7
101637,20000,280233,11,31,2,0,1,18,5,8,0,0,3,8,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
101792,20000,159973,83,263,13,28,10,161,136,58,40,15,14,77,2,12,24,17,10,5,27,38,0,1,0,0,10,35,35,2,10,11
104194,20000,360590,7,31,0,0,0,13,33,11,0,0,7,19,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0
101423,20000,245313,8,30,2,2,0,9,12,20,0,0,10,6,1,1,0,1,1,0,0,2,0,0,0,0,0,35,35,0,0,0
101147,20000,189338,14,9,0,0,1,4,2,2,3,0,9,10,2,1,1,6,0,0,0,4,0,0,0,0,1,7,7,0,0,1
101732,20000,279056,29,52,9,11,7,14,15,11,23,6,14,6,3,13,3,1,0,1,5,67,0,0,0,0,1,19,19,0,3,0
101882,20000,120943,325,107,19,18,28,116,175,107,55,44,31,155,6,97,199,13,10,10,90,368,2,0,0,3,56,6,6,9,9,38
101781,20000,290933,36,54,1,0,1,32,24,11,1,5,15,19,0,0,6,13,1,0,0,2,0,0,0,0,1,16,16,2,2,0
101991,20000,100000,187,244,21,24,22,164,125,112,55,30,51,172,6,86,176,23,21,16,89,324,2,0,0,1,40,20,20,4,15,26
104895,20000,113800,29,19,4,1,6,6,11,12,3,2,0,20,0,1,11,7,9,1,0,1,0,0,0,0,0,3,3,0,1,0
101194,30000,707408,21,48,6,5,12,23,28,16,10,3,22,11,1,6,0,2,5,0,2,103,0,0,0,0,1,24,24,1,2,1
104926,30000,572740,41,129,5,2,1,18,30,30,4,6,7,26,0,2,13,10,1,0,2,9,0,0,0,0,2,7,7,2,4,5
101245,20000,118000,142,274,27,20,20,161,156,77,51,19,27,99,7,23,29,11,10,9,23,61,0,0,0,1,12,8,8,2,6,15
102184,20000,123000,130,196,13,16,10,171,137,68,39,18,30,109,5,23,30,20,23,9,9,42,0,1,0,0,7,11,11,3,9,13
102032,20000,485221,38,129,2,4,2,21,39,31,14,4,8,15,3,29,15,14,3,1,8,3,0,0,0,0,2,10,10,1,1,0
101300,20000,419363,30,66,4,4,3,18,12,18,14,6,19,38,0,3,14,8,1,1,2,10,0,0,0,0,1,13,13,2,1,0
101747,20000,125000,40,135,9,10,9,96,84,38,29,6,30,76,4,12,13,8,5,4,5,20,0,0,0,0,3,5,5,0,7,5
103567,30000,744554,34,55,11,1,0,35,28,16,5,2,7,22,3,1,10,3,0,1,0,6,0,0,0,0,0,13,13,0,1,0
101214,50000,1115560,25,118,11,5,4,28,42,30,11,17,12,26,10,8,9,3,0,3,5,14,0,0,0,0,0,31,31,2,1,0
101596,20000,102187,1,14,0,0,0,2,4,2,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
104711,20000,431922,19,34,0,0,1,12,11,8,9,1,10,15,0,3,4,0,1,0,0,1,0,0,0,0,0,28,28,0,0,1
101393,30000,640680,86,141,9,2,3,154,68,42,5,9,19,57,1,1,1,25,4,1,4,5,0,1,0,0,0,11,11,0,1,1
104756,20000,170660,11,26,0,0,0,6,7,3,0,0,5,4,0,0,0,105,4,0,0,0,0,0,0,0,1,3,3,0,0,0
